feature_name,feature_importance,rank
ic.eps.ratio,0.09218355934263678,1
ic.eps.s,0.08604280557455814,2
ic.eps.max,0.06488311046220702,3
ela_distr.kurtosis,0.05680857660629149,4
pca.expl_var.cor_init,0.0421916780236857,5
ela_meta.lin_simple.coef.max_by_min,0.03927780760610786,6
ela_distr.number_of_peaks,0.03776861252504935,7
ela_level.lda_qda_10,0.036514462333630156,8
ela_distr.skewness,0.034846671724395394,9
ela_meta.quad_simple.cond,0.030208137425755774,10
ela_level.lda_mda_25,0.02900944511152173,11
ela_level.mmce_lda_10,0.027217379963011462,12
ic.h.max,0.026293123532222736,13
nbc.nn_nb.sd_ratio,0.02557293731085195,14
nbc.nn_nb.cor,0.02544629980880722,15
ela_level.lda_qda_50,0.0248313129141599,16
ela_level.lda_qda_25,0.02366057244203508,17
ela_meta.lin_simple.intercept,0.023469967502492323,18
ela_level.qda_mda_10,0.02333523813968826,19
pca.expl_var_PC1.cor_x,0.023233379953161937,20
ela_level.mmce_mda_10,0.02199941848021865,21
nbc.nb_fitness.cor,0.02142072821329581,22
ela_meta.lin_simple.coef.max,0.021206158005041192,23
ela_meta.quad_simple.adj_r2,0.021142876072994216,24
ela_level.qda_mda_25,0.02103441587075669,25
ela_level.qda_mda_50,0.020986102768009593,26
ela_level.lda_mda_50,0.02078081995452455,27
disp.ratio_median_25,0.019935750795395665,28
disp.diff_mean_25,0.01813450921908144,29
disp.ratio_mean_25,0.017802396110410627,30
nbc.nn_nb.mean_ratio,0.017121086891452145,31
disp.diff_median_25,0.017114535791821286,32
nbc.dist_ratio.coeff_var,0.017038108153873834,33
ela_meta.quad_w_interact.adj_r2,0.016873375284592953,34
pca.expl_var_PC1.cor_init,0.016870958069562767,35
ela_level.mmce_qda_50,0.016841809591620616,36
disp.diff_median_05,0.016401755401850484,37
ela_level.mmce_lda_50,0.016283656723276033,38
ela_meta.lin_w_interact.adj_r2,0.015801828200884434,39
ela_meta.lin_simple.adj_r2,0.015682860390089863,40
ela_level.mmce_qda_10,0.015612261761735023,41
ela_level.lda_mda_10,0.015602687089181113,42
disp.ratio_median_10,0.015488941631155393,43
ela_meta.lin_simple.coef.min,0.015358446813560809,44
disp.ratio_mean_05,0.015292982805220906,45
ela_level.mmce_lda_25,0.015086045090048834,46
ela_level.mmce_mda_25,0.014761170855479873,47
disp.diff_mean_02,0.014684803422172099,48
ic.m0,0.01462083093949463,49
disp.ratio_median_02,0.014314831244319861,50
disp.ratio_mean_10,0.014306181986993113,51
disp.diff_mean_10,0.014288822309748095,52
disp.diff_median_10,0.014266096769168351,53
disp.ratio_mean_02,0.014005578988550428,54
ela_level.mmce_mda_50,0.013398499541267504,55
ela_level.mmce_qda_25,0.013177772409317938,56
disp.ratio_median_05,0.012843723389114858,57
disp.diff_mean_05,0.012403646814269254,58
pca.expl_var.cov_init,0.010791511303787553,59
disp.diff_median_02,0.010630155697393626,60
pca.expl_var_PC1.cov_init,0.008588521421606278,61
