f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,nbc.nn_nb.mean_ratio,ic.m0,ic.eps.s,ela_level.lda_mda_10,ela_level.lda_qda_10,ela_distr.kurtosis,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_25,ela_level.mmce_qda_25
9,5,0.40373776775156267,-0.18227883773195777,0.20404650255871118,0.05445627807716983,0.042118505404291434,-0.010816812873940523,0.09962352694493727,-0.0035350262806722065,0.0031468138597079455,0.03309051715863243,0.014320344408087826,0.01622281513391655,0.11939452113668365,0.050444927244265754,0.04206186977737368
10,1,0.565357609141482,1.9143687606997184,0.010165988252325172,0.2104492198050085,-0.058569046182344056,0.1697490748902064,-0.02380584233292405,0.009892101114959206,0.1254768648125168,-0.024059489445529835,-0.04223338158650969,-0.06978173631810228,-0.02298423288439763,0.0179541501228613,-0.028553033765702437
10,3,0.44823387653384983,1.7426256530632698,0.07551533752839713,0.0921167564478831,-0.060314947197401374,0.05838885862948503,-0.016442657350825524,-0.0012732709231213003,0.05343219159883353,0.04790937299820413,-0.03105223387663336,-0.013523483838344388,-0.014620789375912586,0.06483971765598442,-0.015152622706705643
10,4,0.5758307460858398,1.9257277825123973,0.003381259090156694,0.2359782656775589,-0.05909038673608678,0.1884937590827713,-0.02320702267403372,0.011548548759009541,0.13848599515864485,-0.02583863263820128,-0.04117680288652677,0.014293842926580659,-0.02315380628066511,0.02107706674094198,-0.026721736956526382
10,5,0.4719885062991294,1.474359456159851,0.08381983899697368,0.041341474663143224,-0.06582565412517095,0.005365144937972651,-0.020127427345820546,-0.020028186361393936,0.01947367838712312,0.06896119141518293,-0.030422848640488102,0.03171401387361123,-0.02287534947479556,0.07070230236258475,-0.014906122850464028
11,1,0.4313833564703648,-0.0371335346480908,0.13619980635941556,0.06341784402822633,-0.04907785044786633,-0.0066338074216359625,-0.03886825112403921,0.014479947060046943,0.04643411823731183,0.05467793850049502,-0.013398896237201384,0.04832143528853627,-0.0355656271371336,0.06363038424345416,-0.007843904967375918
11,3,0.1873201396615233,1.258344147372254,0.06402214550240644,0.0016430964101896554,-0.045944177522203276,-0.03869141502332666,-0.10174642844548122,-0.16782596033171845,0.04204241677329801,-0.006836923732182279,-0.018497655001274354,-0.031370811807131076,-0.10306711782714374,-0.08390346792966158,-0.02487168783370681
11,4,0.19850532138916216,1.2708431392736497,0.06862529560964375,0.08335331671912746,-0.05031929559158442,0.011411216029456111,-0.10108202014640641,-0.16483819380168171,0.04320347666753275,-0.006052972520969374,-0.022428138550171763,-0.0400669179963888,-0.10337793886033438,-0.08487686019621567,-0.023903992370456848
11,5,0.4373611925102323,-0.155540007708756,0.14363841631315866,0.06285174456065493,-0.0529262272254272,-0.003892262935275068,-0.029783188498651126,0.024081879207237793,0.0179856322264789,0.055322261804508395,-0.014015803477546378,0.04198275235347653,-0.04291678182390027,0.06126535063147094,-0.011710296184472441
12,1,0.6984683540349196,2.1654439509340557,0.10105410873801886,0.2885390174844011,0.008707458965213001,0.23790770464163435,0.028914477073687654,0.018252625498040354,0.17323526071988524,0.014994432966519368,0.021115995168697894,0.048396371379123566,0.022480992640116628,0.03264803617571749,0.00044825197405019916
12,3,0.6865458925097321,2.2037999825115135,0.0909146225684013,0.28747032229853314,0.0016072757657489413,0.2537451509696914,0.024506945618002252,0.02634093661122991,0.17182662952823008,-0.0007361556277976863,0.02180493837675158,0.04677523420379961,-0.003999243160645042,0.027705403409180582,-0.009844619077967997
12,4,0.6959010029327973,2.2019048262237724,0.09829666916964588,0.2927362331042739,0.003589040416354808,0.2526225411273987,0.023301118716589776,0.026011847553275912,0.17306772989032512,0.008380011697426484,0.019078304961831098,0.046700624555697505,0.014111574214587932,0.03535046383178169,0.0045754844540606895
12,5,0.6581940225294619,2.1246408710672844,0.09250609618699535,0.2847422141332955,-0.006985998429503631,0.23801298412009048,0.019037590384496567,-0.004390548727943293,0.16993683029697804,0.00021798963487665348,0.017418851409673627,0.04210973265339463,0.011921023935278854,0.01834218460415533,-0.002256501673518288
13,1,0.45177712151849336,-0.20981458636056652,0.10623193815876479,0.06121381679157318,-0.017082054798612897,-0.0019028113443806832,0.05864034415104974,-0.013324001616914322,-0.008043211050206856,-0.021545132466523932,-0.006768487349149032,-0.022690654007092217,0.0466148036412571,-0.016752943405249215,-0.0399996792854969
13,3,0.473318274435294,-0.21664742339596033,0.11913558606481205,0.06334341533634676,-0.0023132838040132073,-0.007386564368587419,0.07261580538316591,-0.011814715224447122,-0.006954081936751173,-0.021853888027966277,-0.00976837611745194,-0.023686565077954892,0.0678905816968832,-0.00823808316098307,-0.004737237008405329
13,4,0.47470492784243845,-0.2134695897638338,0.11722293646715956,0.06368777548334507,0.009887261267872904,-0.008140924687846806,0.08620438034630913,-0.016444281283685375,-0.006489706720743578,-0.011475087202214967,-0.0045290956205613405,-0.020297970994548914,0.05438952966608258,-0.00540588394214945,-0.0027629647436235856
13,5,0.4979321533938768,-0.21916174420063106,0.12576889314170295,0.06826040012063156,0.0040973328218862305,-0.010108835093253856,0.10211711368599379,-0.003957498789530338,-0.005287782503638643,0.0007776533595054404,-0.009680347364049989,-0.028352682540945737,0.11548413870504569,0.002601556042542435,0.008579810341897932
14,1,-0.5809505058704579,-0.2640873456606911,-0.03746843517273073,-0.08720819155470759,-0.09946005148456459,-0.021229285905077746,-0.027002291214951818,-0.038632471206018204,-0.02409800392406905,-0.0383931932934931,-0.04942940706164335,0.012269622737047917,-0.03612845103383335,-0.018456115396402847,-0.04417529734843853
14,3,-0.5887202299392253,-0.2662952764698947,-0.030909888245459087,-0.1258117289300268,-0.12347384856173897,-0.02024349371694271,-0.02208308386764658,-0.044060845443144606,-0.027078343626030055,-0.029528778902208622,-0.05250689816946682,0.011932188081328237,-0.021511946852330783,-0.0021058191274896635,-0.031664064822974326
14,4,-0.5778078389520023,-0.263566906567516,-0.015346810952414197,-0.12447578360294985,-0.12509663210471952,-0.020442639328408146,-0.022781821962168852,-0.04743794784403739,-0.024834912466442247,-0.034964340656410936,-0.05505224521347247,0.018905378542871366,-0.024622650267737547,-0.001925827395813654,-0.034058424107100915
14,5,-0.577574183961692,-0.2665621582177566,-0.024556806808745342,0.039081086379982255,-0.09523933516003717,-0.02196971930838456,-0.029255469950535812,-0.029124735522679697,-0.025702772929255144,-0.04253476045331047,-0.04220121224452463,0.01420972709529607,-0.044783638506749934,-0.01660048181535273,-0.04486067145677879
15,1,0.41984040457193783,-0.19813252182846516,0.116410371449544,0.05142175442241474,-0.010982863324318854,-0.01088357350282325,-0.012143687450602863,-0.0349339432996252,-0.016400897846458505,-0.0077878872944676086,-0.015060132565117106,0.008786084231992702,0.02826300969075309,-0.009667600068483502,0.006907180123260726
15,3,0.3999669133925212,-0.22054400266765037,0.12919145700145068,0.059746746194206835,-0.009129968230698943,-0.004063262374783203,-0.05111019147660605,-0.015031011970175642,0.0013218284858620745,-0.024356816484151417,-0.008517474273348575,0.02980036188664436,-0.025666156783409114,-0.022872110411519216,-0.021366679005531623
15,4,0.4192529891525249,-0.21955193592989203,0.1128789191677582,0.04660083488444122,-0.0018768998811337354,-0.02637003124652725,-0.014326357122218173,-0.028762091060985137,-0.020527389962174066,-0.0235153184811726,-0.0063733888565939145,0.006760428410705118,0.019854595758617817,-0.012579442821288537,-0.0024119912750039793
15,5,0.38194233706494884,-0.19377909919499092,0.138442637929548,0.04763293444506301,-0.010395100201637987,-0.02148546409360014,0.031797633502572364,-0.03151900966111953,-0.01561580260981612,0.002983406504295903,-0.0033312396040526835,0.004602920571955862,0.038310809539289344,-0.003999566341903291,0.013755773735909773
16,1,-0.4291292262924825,-0.18963615598967298,0.11469371655848687,-0.09608423980050913,0.0843441348072976,-0.018932984939505335,-0.011487494400751391,0.025995819796036154,-0.01409205319857674,0.026194153151945246,0.03915592580153482,0.03522925761525733,-0.020593819481983872,0.02852215494934564,0.04023176761161379
16,3,-0.43380755757846406,-0.1901817009435125,0.10780105498208291,-0.0962482684944674,0.08382592138390493,-0.01897658171814512,-0.017328851724022532,0.025054228492725827,-0.014362029159990018,0.026216426484689775,0.038353447536071436,0.033548707275131595,-0.023273131063056025,0.028184932551772523,0.0400207880683151
16,4,-0.4292220622050571,-0.18942289948812724,0.11494610530672546,-0.09607481938822328,0.08486038820907141,-0.014452300748515442,-0.010456789007086334,0.024493241843681353,-0.013924988599566363,0.02646933669373155,0.03944028976728469,0.03602147083188606,-0.020108367064049802,0.028262481595432605,0.040142970460630645
16,5,-0.4373916179279177,-0.19042329711174724,0.10475939300925512,-0.09827097403409232,0.08268224729957407,-0.01732997680238902,-0.015545171354109738,0.01914602055883071,-0.014834673424364788,0.026300798258151858,0.037515201667475885,0.03325086651351364,-0.022688552531032666,0.027872708713133878,0.03975620407410169
17,1,-0.49713219366371963,-0.23858932738892735,0.04430930269996634,-0.11437203367932103,-0.054355963492312434,-0.020163429213398854,-0.02302030222292319,-0.028855289453576773,-0.024138693552770964,-0.03321678970334306,0.001928262896556825,0.02566813593194385,-0.035270163136309256,-0.02612957142533414,-0.035389394243471824
17,3,-0.5000261151607922,-0.2356840625362398,0.024218068644496965,-0.11326105431824181,-0.03706360551716914,-0.021056119720030898,-0.009105446098526405,0.003543753726975429,-0.026113354637197307,0.005185226909693906,0.02112591468009397,0.015273679954071515,-0.03901917589187886,-0.019500624850598062,-0.015618727840192173
17,4,-0.5033343189999837,-0.23195473678735576,0.05305762800629518,-0.11051267428231808,-0.051509019339713594,-0.020297328306831782,-0.028756133596340123,0.007255137108860921,-0.02547789503048003,0.007685498596884099,0.01665447581481371,0.026027436843135413,-0.039151386197977915,-0.020909064710122743,0.00656974948487054
17,5,-0.4932701789348335,-0.22006585266878462,0.09868217442513154,-0.1106761612685267,0.0608926658713426,-0.017111930664909746,-0.029190583832280837,0.009535630440337181,-0.021270202979502426,0.01706673542032614,0.019383634510083486,0.03331585764041978,-0.04685637607258772,0.018643756859001503,0.026521365581475158
18,1,0.27056419699706913,-0.20885719114211423,0.10699310753875386,0.009551669193704631,-0.008053471142647635,-0.03149850930939188,-0.0650883592655062,-0.028464300659830483,-0.03243273824904362,-0.02927532104385564,-0.001069822076315016,0.022051381708262895,-0.11206806711146208,-0.04354623417138275,-0.045197473403439686
18,3,-0.42942214390923533,-0.21761904202378418,0.03368544044443472,-0.09978466915210255,0.06573356556596256,-0.024601038149639144,-0.015969829931303026,0.008068700694735196,-0.020824860634997954,0.0022529258579230254,0.021096745339448653,0.03455043098075302,-0.016874800953104074,-0.017464680839552518,0.011936338547295748
18,4,-0.46869127799475674,-0.22932056711401402,0.09633132056205777,-0.10802051422588077,-0.041358516688179484,-0.019602783258550322,-0.028754186203929943,0.007289234344119298,-0.0207918581894992,0.009309071659051952,0.01846944979331879,0.03054886852324436,-0.04631730551865326,-0.0057300324923083255,0.005638786147916706
18,5,-0.4631416927847864,-0.21650496522710833,0.1063833088879872,-0.09870591157401376,0.07392133706143637,-0.01650279283593335,-3.771870915729055e-05,0.025979864301247692,-0.015729755186150607,0.022629521357472513,0.026890505490223662,0.04674014542154882,-0.014904076956388373,0.031380320919459026,0.028469167539667765
19,1,-0.5657432851002193,-0.22019109728671113,0.11068812209290965,-0.12841757841065127,0.0648930668757259,-0.01767872039197835,0.013335620214982935,-0.012864887959747629,-0.0191355344051356,0.02315625645220246,0.023876935509412393,0.04374784331675971,-0.0015813837541413679,0.025770329818375834,0.02284566044786634
19,3,-0.5646941206275126,-0.2202872537078324,0.10566260627854819,-0.12674568201764472,0.06495251929693861,-0.016593134868565486,0.014952663410021159,-0.013277204168327582,-0.01924130111595104,0.023280126176709715,0.023920480896591403,0.04313047274495356,-0.0012044430820130738,0.02560563348687997,0.022596029879000737
19,4,-0.5589155378346288,-0.22013555649560607,0.11048610417696449,-0.12739989906720217,0.06498211571994483,-0.017631903147831512,0.013723139270066326,-0.01320252192378244,-0.018517763992381003,0.02315190333329796,0.02457076381007758,0.04251945206880531,2.7406490834424755e-05,0.02689225803129341,0.022852026745521763
19,5,-0.5647635541092823,-0.22035467551978513,0.10895557339916512,-0.12878099271837593,0.0645224665778439,-0.017949420571060224,0.01186557782337897,-0.014087362285743324,-0.01912620903184473,0.02326862442316318,0.02338935348747737,0.042055927446794615,-0.001091500868614427,0.025741217000846868,0.022813028602623714
20,1,0.21046116757138467,-0.239238174114107,-0.6693958657126475,0.019166352980613238,-0.08993930915638128,-0.01770917905742812,-0.0033856453306577456,-0.035957544553505055,-0.008976129644874794,0.0005578329915085044,-0.013812185610540728,-0.007188808108470153,-0.003667401306777361,-0.0059560924151215305,-0.0166443338130821
20,3,0.21187132205316847,-0.22939969028901228,-0.6498524000548479,0.015857896007819398,-0.08080742606116233,-0.017288656474172978,-0.028097096418746532,-0.0475646991036058,-0.009279331966565817,-0.001267625247334305,-0.013783629769596645,-0.006480901567198185,-0.0059022110258502205,-0.006002905469241622,-0.015739004935748025
20,4,0.21147126146223297,-0.22916496889362578,-0.6686081078796096,0.019268556831870027,-0.09013248126354838,-0.017550501554461435,-0.0032998112091778228,-0.045288225655217236,-0.00886399951673077,0.00043961544568902526,-0.013913218475723568,-0.00786988932204661,-0.002580301959627253,-0.005866874920208957,-0.0171806716588205
20,5,0.20913420548750905,-0.22774958059373607,-0.6400319024817603,0.01394924839234594,-0.08813309775179806,-0.016964181595254934,-0.028360968296244324,-0.0477649570810911,-0.008987998206087151,0.0002523826681081457,-0.013569941417377466,-0.005376624899860596,-0.017907225981602902,-0.0059916609334022385,-0.01603908660854173
21,1,-0.4653033321903795,-0.19593700931254132,0.10791888013647005,-0.10849725033197102,0.07214101959665004,-0.020637665049414448,-0.020060323308655145,0.009582692685446963,-0.02761578230728063,0.025672723188688157,0.036984335271114346,0.05126151556391008,-0.024923484830044775,0.02935277246547514,0.03500965635405012
21,3,-0.457305534284076,-0.21540259365147502,0.11228235061463611,-0.09741861844472828,0.07859455605674885,-0.014031264551082449,-0.01568120975372518,0.015329166025689867,-0.01893612128871371,0.025970079819338587,0.03885754340468533,0.058165038845863846,-0.011972239308595927,0.02581918695877491,0.039022469478493235
21,4,-0.4577705882385502,-0.20713751898301697,0.11096607197561846,-0.10636683341823337,0.07819476270734917,-0.018944336069846135,-0.009257562641502546,0.012693673126479624,-0.024179778935054498,0.026117189622167896,0.039750442283543866,0.05567827606159435,-0.01403330216434283,0.02945277411064571,0.03766431645914454
21,5,-0.4640761581182839,-0.2161359510259708,0.10976026481866705,-0.10660287642893984,0.07717770352352922,-0.02494729752101856,-0.005676604958091867,0.012646682853175132,-0.024607393749000932,0.026261734802223446,0.03853262334462184,0.05477973438411469,-0.012947972270452848,0.025850704527001358,0.03684666768557146
22,1,-0.4683234353392514,-0.22122465797226382,0.10338120362968686,-0.1083920950467472,0.06642984437595174,-0.018569030901712334,-0.029801868839005017,-0.005823717953067514,-0.023479652889592906,0.024390226824728394,0.023517687614228042,0.0392726471299512,-0.038814168067994405,0.00419338870447263,0.025708381568404222
22,3,-0.480850536131567,-0.21913674227718113,0.10454084492907231,-0.10778363748267292,0.06817394441756788,-0.017899039022892995,-0.02442157125116325,-0.0018241737170736198,-0.022345848007949653,0.025010071019605246,0.02944870279730268,0.04634939598912415,-0.03550381185815711,0.02989450080832358,0.02879507603576619
22,4,-0.4623595732337851,-0.2246681293703552,0.10226807053232662,-0.11158292404356639,0.063751896469379,-0.0204012692939195,-0.025194166652176962,0.007850931507473924,-0.02106380209826247,0.035870522038974076,0.02309226274087934,0.04641304613916181,-0.033630638081158355,0.0035317051583073264,0.02709260302103656
22,5,-0.4682829627905766,-0.21814061033502077,0.10802621270612597,-0.10742551145006894,0.07530795251375469,-0.019188911457795717,-0.026194901868622677,0.00854594455689487,-0.022150801960072332,0.02600934623045692,0.04009626635828301,0.049647421152685334,-0.03346836981062541,0.029224905232335955,0.03421765032868332
23,1,-0.5540361651472202,-0.20371216777484513,0.09240310553321016,-0.1212958730144425,0.050680234515019414,-0.018002121283913236,-0.025167260841845725,0.008661575957742881,-0.020683807093373714,0.01922952908304904,0.024958154565271253,-0.24167092967076811,-0.03202218580242631,0.023364823414089998,0.02614681539084877
23,3,-0.5573102880927174,-0.20385497059562585,0.08386594570420719,-0.12138940315569315,0.04893431402747267,-0.017693318141854528,-0.024849430130642516,0.00795967496382692,-0.020571590274307373,0.019259622835709683,0.025081096100392154,-0.23987788988505976,-0.03221050620549905,0.02307062269907122,0.025975444745307327
