f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,pca.expl_var_PC1.cor_init,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_distr.kurtosis
11,3,0.26193574153061233,1.7022139734854185,0.07117175864410012,0.006850883558979151,-0.011686767736461061,-0.026570464049316136,-0.08695043289240473,-0.03813397288799178,-0.04332144090741909,-0.14125952594895813,-0.02486784593180385,-0.016194056936658617,-0.00395323673452705,-0.03673868956306397,-0.004376619276040758
12,3,0.5588713849457494,2.40814737756003,0.10396997205777894,0.21796608899496706,0.2603963511279042,0.020918947058466416,-0.02267458590976182,0.011625243022683135,-0.01784758670305166,-0.014257916685573564,-0.005400013760829861,0.021251135384031113,-0.0037246994075524676,0.0014132323750155693,0.04389135441886589
13,3,0.4935871010026586,-0.22220858369096066,0.15187165912762968,0.040631150103481596,-0.022696193267885034,-0.03076467057537352,0.10704579000290244,0.0046207939687945765,-0.003463293314531634,0.1001236395286391,-0.03265895804146731,-0.020675937147085405,0.016880679519650686,-0.004695817155280273,-0.015956666135549902
14,3,-0.5901085685320716,-0.2662151559190572,-0.0027893717168012908,-0.07873638746500211,-0.03258001836808553,-0.013816244985904903,-0.028342588468037413,-0.07382285184029608,-0.05488654614446401,-0.004950298805601699,-0.03366057790487153,-0.03260506418077124,-0.0008355919230568748,-0.036577394906653606,0.007960307242592128
15,3,0.3926986787939853,-0.2252492026943133,0.12459496258261107,0.05568821131028816,-0.008642512920276192,-0.021853477550292155,-0.05284008206773591,0.0005242397226085806,-0.06618751706229153,-0.02673409017295584,-0.054871720747967416,-0.028100074244324192,-0.010862608994728767,-0.008325518813288767,0.008110934243760658
16,3,-0.4850646919313137,-0.21888429618530109,0.11056738440985825,-0.047006795193612054,-0.028530978985651732,0.044145702377474005,-0.025662640590944235,0.04296750992355481,0.03175027106105761,-0.022456516772875076,0.02658592740142601,0.041928652334570375,-0.048959212257699364,0.029588894627611224,0.01798928832637788
17,3,-0.5750500835842626,-0.2515878255201886,-0.00039163685116254106,-0.09449426811503113,-0.03227259126793484,-0.03122390911915881,-0.02284969798646493,0.0012054249326110729,0.015021647657699706,-0.022298610575041636,0.01859217211952967,-0.05217963279935803,-0.027830268589159213,-0.031372534356325456,0.0024351145849571708
18,3,-0.5467733233129283,-0.24483974781395135,0.02316907899561809,-0.07966029511785205,-0.030343515296103924,-0.032684484853223075,-0.02384049790088927,-0.006508092645253942,0.025538236312516224,-0.01629126683375722,0.017435649712411617,-0.055469538315599025,-0.01944482875396066,-0.0336998659433639,0.012000042459229011
19,3,-0.5978993798422082,-0.23816873823191234,0.08970416079614298,-0.09122950523488055,-0.024105403161051205,0.03608101246675906,0.02239378235653377,0.029195722749275493,0.006662703802528196,0.015267538072489513,0.023959652784665986,0.023721176110831955,0.03614576860190901,0.00978898477792112,0.019939339514364756
20,3,0.22524472591427247,-0.24841086210589036,-0.7634899328579549,0.01864166423567838,-0.013723251611414947,-0.016189566651604658,-0.014994470209536766,-0.014816070879824292,-0.015214378354486809,0.007992847256272032,0.0017306125910317059,-0.01836635697861057,-0.0008104527738360613,-0.0028395749713797753,0.0008132380692095346
21,3,-0.5089387730909378,-0.23310631916182523,0.11351682208024418,-0.08822832049578107,-0.02131759561450606,0.04271507460639812,-0.021270345356155348,0.04322218427080102,0.03135234088108377,-0.010384018389134662,0.02974981369739814,0.03920284673167987,0.02498855528133953,0.026491583192240497,0.024413688988276293
22,3,-0.512268082869395,-0.23379287573064658,0.10929452574703083,-0.08922123787149237,-0.022520235950132764,0.04137095849275704,-0.01998717367496246,0.041809479407698344,0.0321930922280892,-0.019370941219450565,0.029149921551122313,0.03971946450636503,0.026123812490641638,0.02558867962284379,0.025118248547056455
23,3,-0.5739775726221539,-0.22576467123175759,0.09040455383332216,-0.10275967567446495,-0.022540214715996758,0.040175989443671054,-0.025173009919781747,0.03517766336940721,0.02682154234733279,-0.023327737605283148,0.028723226284748257,0.03598453526906892,-0.035262184949859034,0.01660151743814625,-0.11467837161387101
24,3,0.3591949499438405,-0.21541557690657706,0.15206909270903204,0.02838760636220272,-0.0301638050960798,0.0043572352481898915,0.04211535569377877,0.009502670854959226,0.013469074851140685,0.01606882625473456,0.03609651847260547,0.02035203903825788,0.04314700828409521,-0.015292568312889075,-0.02364261450057908
