f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_level.mmce_lda_50,ela_level.lda_qda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_10,ela_level.lda_qda_50,nbc.nn_nb.mean_ratio,ic.m0,nbc.nn_nb.sd_ratio,ic.eps.s,ela_distr.kurtosis
11,4,1.8273698934756226,0.23907668604620802,0.05045326784062617,0.0169441661602698,0.08873239273499117,-0.02933968333834216,-0.03147347029671615,-0.07305918390303989,-0.039014231384095786,-0.008152721300787542,-0.13140342620759837,-0.1056023949770465,-0.113676700224828,0.02647565425186097,-0.03371267013182472
12,4,2.6866364175687054,0.45073865974701827,0.12389154712277035,0.1835042677655144,0.051263369250651475,-0.015934651031281936,-0.009613196135244528,0.02357611229930368,-0.015140662537030388,0.0002786378303283253,-0.0024301551320506636,-0.005631210945940572,0.02322933352360107,0.1174604691191744,0.032176539120761787
13,4,-0.2360778507127059,0.5068993938468641,0.13303497905426273,0.039673618412868365,-0.0025984734857333225,0.008121753811667385,-0.02142456560271648,-0.041555596289453184,-0.013502122470293835,0.01851884809887567,0.03809539871644574,-0.05043345265346316,0.11217388572622866,-0.008726396936806598,-0.020747123927793275
14,4,-0.2856780073583193,-0.6218374257534811,0.03649542075405609,-0.06220443516264799,-0.01069236625594944,-0.0187803671567501,-0.07532923726661364,-0.03972631153886075,-0.083447650869522,-0.005230467716865125,-0.027175360689876155,-0.10448833500606791,0.013511616012924603,-0.00833802211202973,0.015764247521707735
15,4,-0.24490948438152277,0.4424567488887598,0.12033674618147296,0.025776030902863234,-0.024686459038400374,-0.04569680162117438,-0.02213387560443211,-0.04366393834138074,-0.024343148333256858,-0.0027906032332661486,-0.04854040581749491,-0.049169710074718175,0.07213296370670082,-0.01769971631952184,0.002089546385754653
16,4,-0.23965864828005973,-0.4237068318208829,0.10682092853262704,-0.019836876389616988,-0.01474099281849669,0.0387036759768915,0.042132069954694554,0.06179706051349093,0.049829730874064844,-0.031698361084516714,-0.02052054650215973,0.04574022183391692,-0.03302082750660215,0.001568029801179016,0.024415079194490718
17,4,-0.2612580423751421,-0.4774259326687769,0.07364916598857615,-0.07120789550519423,-0.009777857488077236,-0.01543429366115113,0.006844735574785803,-0.012650541673546936,0.031282425317003135,-0.03026217150670375,-0.01918990665937286,0.04709975340310688,-0.038274372976186195,-0.0048863538184823726,0.025235041082541872
18,4,-0.2582526548870745,-0.42611130101720823,0.08511223626529886,-0.024604148335790763,-0.010690871879864994,-0.017700845841063455,-0.02486558620566053,-0.02941942582667922,0.01940007947731533,-0.011175738733594736,-0.023005688271464417,0.051066314403934006,-0.035347097906705476,-0.007200527402790362,0.024239582748519336
19,4,-0.2609247021014898,-0.6256666019063171,0.09685348490936702,-0.09591099728634452,-0.006030412206360725,0.03446066779880442,0.030579695311729504,0.05708417886504441,0.039976681092677685,0.03082362960441392,0.01792952258837953,0.0131929874383421,0.018235442370153707,-0.00229139304264277,0.026489812584637798
20,4,-0.2648458079393628,0.2680336269442175,-0.7114412592281695,0.012433944526075756,-0.0017473127406143181,-0.04510391193239441,-0.022194024164058343,-0.0326340696209271,-0.031090506772297355,-0.002245139248832534,-0.010491588677224167,-0.038492638488858116,0.03688376407842957,-0.004621624354798005,-0.002311805822765322
21,4,-0.26439179116321565,-0.517660248257102,0.09744190496594121,-0.08856577060161973,-0.008932690819357323,0.030193281308347333,0.03405215290138296,0.05673118456960301,0.04288311760950639,-0.04125991568936013,-0.007251453724386462,0.045650878369699104,-0.027036183152723235,-0.019244953025402148,0.03196020194780498
22,4,-0.2677852895648958,-0.49447984631088404,0.09038966473592278,-0.08146155982638213,-0.010554006715721967,0.015439731875899433,0.023898054242813983,0.007706873183208098,0.03407959728598065,-0.01190631853242081,-0.03464379781112432,0.046365935946049104,-0.03513225415748689,-0.0157603457974789,0.026635582878298997
23,4,-0.25353779487371975,-0.573733144077658,0.08760946627842617,-0.09219450170390654,-0.009170707130343429,0.03189888004381569,0.023466783087887577,0.055808090682943526,0.03268599545517976,-0.0576156718842028,-0.029076892415462914,0.028114936937667895,-0.03432027288928124,-0.011476223898121526,-0.14166423819168472
24,4,-0.2284144493065162,0.38141286907160465,0.14679208980424385,0.03479043524135839,-0.012440374212363622,0.037555360091880235,0.001866843795385628,0.0012590057788966944,0.0061336717134987985,0.01892318298079097,0.029868455045977425,0.01144715674789247,0.042032448158535546,-0.008355976982305679,-0.03142260745486803
