f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_distr.kurtosis,pca.expl_var.cor_init,nbc.nn_nb.sd_ratio,ela_level.qda_mda_25,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_10
9,2,0.275196914721915,0.24493476680951987,0.025122109931146164,0.08906115811821236,0.035016418803628935,-0.2464088865089633,0.37085844494082365,-0.02978923973675729,0.062217840653922774,0.0347855791691441,-0.04124308843467028,0.05311930058874209,0.04880632929539169,-0.060760280261159816,0.11768426427128587
9,3,0.2661334149256388,0.24088731748112402,0.020492686308412833,0.11533113890247526,0.02945766009400108,-0.2404594124737023,0.3594336385749518,-0.01684795233973646,0.09068878172405098,0.020850063974525268,-0.026275185580610094,0.04478824961671424,0.03929952205524395,-0.05312248039276396,0.11637093758437245
9,4,0.274891591896606,0.24445240213723812,0.03085718530925874,0.08619384636744176,0.034117287422560316,-0.25443401771201457,0.38859502122062406,-0.02604586878153392,0.06696620734808417,0.03545155251832205,-0.03569730169510693,0.04597393764031377,0.04699554102134906,-0.058313276894584876,0.11309659252190118
10,1,0.5284577735094933,0.5081048477366215,-0.05664200530926822,0.05766376111161553,0.08565872719488787,0.4385005688447947,0.005050906635893693,0.0,-0.028078403851159894,0.2408727370214705,0.06064744625663576,0.07109558513838543,0.03680037145343573,0.18808480965494145,0.8706384941397247
10,2,0.5414326818589792,0.5118863409139796,-0.060138944067486544,0.06061853246600801,0.08207598265964022,0.37661844380929277,0.007178882023894273,0.0,-0.056736613479396736,0.22896682643457755,0.02358159079367017,0.05631781843170991,0.07810204419199551,0.17765694865539916,0.7709167818617466
10,3,0.6160774621257463,0.595715487875925,0.01979017574010955,0.1723346011750042,0.06442186956660612,-0.01992784812626014,0.18613690517600068,-0.026977867675743283,0.40913629111874283,0.2238385383129704,0.030084846695450862,0.08040694614169164,0.485528624228335,0.11814212234062804,-0.01614739063317172
10,4,0.5451128310926107,0.5184355906684859,-0.028604229333910602,0.030262865550914286,0.07866532857458952,0.43931859011094376,0.026984515440118484,0.0,0.0035572317298031564,0.16116858590960803,0.02648321263571063,0.06330263781643342,-0.041958009007812436,0.14141102389499882,0.9539826817840642
11,1,0.338099829475492,0.32439400853851397,-0.041336200638944776,0.03580591101917513,0.03801033902388651,-0.20975588339303633,-0.387740454563842,-0.013382799203422668,0.12115200059778214,0.09854905140369707,0.10672373573530225,0.02958208651195937,0.1279354576423667,0.03406278660299611,0.0
11,2,0.2918580926501476,0.28371514469677883,-0.043573558665216644,0.02724741726452834,0.02850934463414681,-0.2164318833069767,-0.32241460995143645,-0.020221183507598273,0.10281085033819568,0.07594066560833387,0.1347181989806252,0.03080179167838426,0.11813060119869145,0.03229974949185116,0.0
11,3,0.38669565745073675,0.356746398888378,-0.07575783509832212,0.11627369493901052,0.04883706100307206,0.06964263026618933,0.06888430163935944,-0.027334891893425972,0.10948772332161011,0.06223672621171136,-0.5316578652707498,0.02916723166642099,0.08938686126037593,0.06468991657486062,-0.03577526676121545
11,4,0.2695828617441007,0.2432696656948441,-0.11825064092126894,0.0802958440509694,0.051282985104283585,0.14068325943298113,0.0,-0.024946424703528536,-0.03455293957124045,0.22832164498269042,-0.2899514960262142,0.038848050786517596,-0.07281123193143851,0.09107500108700559,0.16022624355321113
12,1,0.645305103583022,0.8421613612233023,0.37374596153563067,0.1759112731751098,0.049603842331300996,0.11436160012235952,0.06277866215370942,0.9595953315370287,0.2661197953834633,0.1109487851581259,0.0896737660038669,0.06699300751410231,0.0917755980021524,0.07402491339385664,0.052801978366634916
12,2,0.7035846017009737,0.8484963720254801,0.23827740948623566,0.0995326686105531,0.05787325906322094,0.17667860645933686,0.006110367229457125,0.41026392664565536,0.34979567116306054,0.0729306359347297,0.10381701833868773,0.06685517939766572,-0.01107626384781124,0.096493983020973,-0.03162462940771382
12,3,0.6587464982193425,0.8171240352100808,0.33552071493599334,0.1831637999750768,0.07517350365452158,0.17585799541302793,0.046361980274288506,0.8002701191777528,0.2517225395756937,0.0889181219418369,0.08979113646729919,0.0694787855340433,0.051197657701145705,0.07421314263318002,0.04845343667274049
12,4,0.6773752437405296,0.8430184844024489,0.37312828789469155,0.17260401103979195,0.06904999622313035,0.15582775969044738,0.05059805220944691,0.811114022969508,0.27330805269226754,0.10930178071506069,0.06340242121538608,0.06962515696101779,0.0984178300575953,0.09099934828424128,0.04749680674175094
13,1,0.011624974555879138,-0.03643558046260187,0.04961750905286727,-0.13403145704965627,0.027699705003349742,0.2947615000397303,0.01725529719180184,-0.04378141523211877,-0.16565482502406487,0.023396756503132415,-0.019075498476730263,0.06139727445673199,0.02041407793906816,0.014287273334016838,-0.09724692374173283
13,2,0.016845465791990824,-0.03406031277023172,-0.009932300148759565,-0.16073145631251695,0.030273886943115433,0.4159148624672834,0.005151829106809155,-0.04301330044397567,-0.2074855703761942,-0.0033373949334019742,-0.005831433266624761,0.05979461912600895,0.029822587101618118,0.015836432364853992,-0.08684570008376177
13,3,0.003986939060845823,-0.05044462441709746,0.18839226484078497,0.04237370951583358,0.024476807106358855,-0.09632921996281776,0.2123221282116084,-0.04692929585484701,0.2986639085601615,0.09532995770337344,-0.18874677760808412,0.05322102676952595,0.0,0.022139125730088915,-0.06814389440172519
13,4,0.006602286433744109,-0.04044071666386356,0.1881551803159246,0.04348619598820258,0.026563069463871214,-0.12653210773226295,0.19705519851838516,-0.04770815058419775,0.3559953380251222,0.11280966418419397,-0.16669996188036304,0.053991578022470677,0.004075357399038582,0.019853483283417683,-0.06904139434914214
14,1,-0.18966814051656367,-0.16992862451350288,-0.4219817225122846,-0.22128596512525167,0.015465399538506563,0.2114432589716222,-0.08583479409048755,-0.057147647000766244,-0.17448258663869098,0.04931883635013928,-0.03810880288515606,0.029795796820164977,-0.059672819047584036,-0.06086591426212612,-0.13331751872699082
14,2,-0.17695037728676016,-0.15681794858983644,-0.41195048994789385,-0.27359125801787243,0.017684910569937706,0.21061946870717063,-0.06662829067416587,-0.05736266547162072,-0.1368702482022054,0.03632686086756487,-0.036157658109852164,0.028021062719364664,-0.04323787510066435,-0.08161092819000393,-0.14416205443168906
14,3,-0.2560385402974838,-0.2246052490954482,-0.2315295917538323,-0.019749646929968834,0.013948671474993513,-0.0953364221487707,0.02022800499631161,-0.05373736339671853,0.23006639186991978,0.05079660036176126,-0.23577272977592956,0.017971109635475824,-0.026198924595209172,-0.033225000867688814,-0.16446740429086204
14,4,-0.28568432415520995,-0.23654376780105069,-0.35178613289842653,-0.04387884273216969,0.01398382565323325,-0.07086952777816397,-0.027562706794719616,-0.047669305588343036,0.20559972984392755,0.00854284804126959,-0.20800835343055069,0.017769725690556903,-0.029516604731466112,-0.04430364844368978,-0.19585219240724294
15,1,-0.025949271849887684,-0.03384507964060625,-0.1556236145199808,0.04704955964708479,0.02700908649963235,0.011473114798896455,0.005978902421826027,-0.04215617815629799,0.34609323289299776,0.1259494249638995,-0.1068605853553854,0.06029925236524142,0.004314785772565138,0.005115087568412238,-0.007635191240665085
15,2,-0.07491788682514554,-0.044590414282708046,-0.35211365179955617,-0.003051356240899583,0.031302144360434214,0.1454515445792413,-0.021748360770677627,0.3452113563545783,0.33040611704519324,0.08941782912146751,-0.08465177542460567,0.042750454815781935,-0.01925577997753558,-0.00880489787568961,-0.109063494310641
15,3,-0.027281664580276588,0.01562826161516573,-0.373541476083439,0.001381061249313309,0.03695611331301435,0.3546171093813755,-0.06596952944597723,0.20443028579996608,0.32415052923239307,0.08555031994595991,-0.015585164459339607,0.049639988992791984,-0.04035651239996399,-0.010431009373172262,-0.0733278116576308
15,4,-0.053090832324577814,-0.06253585053407804,-0.13538720077957145,0.004733040935139543,0.026093643272763686,0.16410528575650132,-0.021126705918095817,-0.05293499605922854,0.32534094057769847,0.1217852886538413,-0.12442456250670444,0.052617796796729066,-0.007342387051921383,-0.0017212563756535126,-0.10230873421455422
16,1,-0.11012688044385152,-0.11639015566075034,0.211172116778848,0.07365146145115349,0.014730057125589183,-0.2752192123653761,-0.08771748689960684,-0.022746137022349566,-0.06561390335297415,-0.10849027057475698,0.15090712501404785,0.028155686424308712,0.03279182763384536,0.0038257275267950808,-0.014290966811113637
16,2,-0.10834919175740323,-0.12012620842741328,0.21166537538151348,0.07081085591552486,0.010272828005611134,-0.27158475373836943,-0.08438226103297836,-0.022582261059134412,-0.0693461353772458,-0.1026927430293904,0.15945479908329868,0.023459561301343412,0.02481708038744987,0.008243098294211479,-0.008593011584717314
16,3,-0.10657587878859594,-0.11840452363020065,0.21055911508714367,0.07766844136769495,0.013986699428160276,-0.27512873669959254,-0.08959618785585016,-0.026439370593989486,-0.06939643256382104,-0.101136781661561,0.15329733414310645,0.021477043369656695,0.03015719517878039,0.008980123613383587,-0.008138631172600719
16,4,-0.10706414080358782,-0.11581480914145173,0.20260288348120128,0.06536697595998914,0.01199744799007009,-0.2605056348799547,-0.08551799954327671,-0.02482925636987024,-0.0615995844246376,-0.11034988867460263,0.1427152828447834,0.027483615062765948,0.02666162117363663,0.006452165502095056,-0.006837106237633506
17,1,-0.26638227497118405,-0.20760357748887215,-0.33696461459165905,0.0,0.020139872067565234,0.1182738552242486,-0.14031429512302845,-0.03224443922662862,0.15588227849490915,-0.1009327669686203,0.11403562743485463,0.033690488073044866,-0.12025421248009793,-0.06545164502247292,-0.0077682393980353925
17,2,-0.3955520364733658,-0.3281994757463695,-0.22802607023150612,0.10335256939081966,0.01840393257532691,-0.15890696562587475,-0.058560467752548695,-0.0146657506438303,0.11362539774739516,-0.04074747490664499,0.11042635090660802,-0.0816541780444911,0.06406975650278729,0.05476364248021509,0.12369096116317002
17,3,-0.34501911390100115,-0.30683502977575705,-0.27792315982913773,-0.1579118068254597,0.019340483979663148,0.24313876813124935,-0.07194864582334942,-0.04847753136809341,-0.06502269132227845,0.14119598440301767,0.09977136362275324,-0.03990501115169848,-0.07870405062773239,-0.016469145524773132,0.018340683800707636
17,4,-0.4103595297639368,-0.3322749892077492,-0.2832864204390565,0.04572882287681157,0.01546617668742678,-0.09275885763443725,-0.08049708906330677,-0.027285423720002977,0.0918465997200763,-0.13996435682047836,0.1569462772202388,-0.028456141917889477,-0.017426675026306293,0.02795149322322449,0.0944331394279585
18,1,-0.10799311451994698,-0.0685035182045517,-0.30856243600396954,0.0034068319640624956,0.025872147339501578,0.12456882458644986,-0.15125024770004145,-0.02536569073571629,0.16634657409426784,-0.08787335363081139,0.1338511024180697,0.04714721668157526,-0.11579490515988042,-0.044815848712416784,0.008118086146309655
18,2,-0.25774063691305915,-0.20806533855398107,-0.20405629277792947,0.09751647982539285,0.023413580982250354,-0.18844698673495472,-0.0496221027489554,-0.00908115669166798,0.07840951749368585,-0.07034556480592247,0.07487345995450934,0.04510585165759584,0.08194250806002679,0.03207894417402998,0.11519429921354807
18,3,-0.17626303081361547,-0.16591289961049718,-0.2518233577364296,-0.14795394315816074,0.028526459636934037,0.22473575603537516,-0.0620707962240421,-0.043287044523498935,-0.06892614713984183,0.12580551749899335,0.13054371599720468,0.051961787581409236,-0.05196352636294688,0.0048278291650826755,0.025454987213320235
18,4,-0.2615895156775266,-0.20021038203716085,-0.289952752631748,0.04752899847661718,0.022366873806220933,-0.0795442958948161,-0.08704768806721042,-0.017403951734649592,0.09647020962190123,-0.1434831566856195,0.14275366479611312,0.046385810217280166,0.0,0.027347532478041725,0.08000417850240771
19,1,-0.25049504386786303,-0.23499962232363703,0.019626598311427546,0.07112201637616766,0.014985252232115942,-0.4473571222341431,0.20451729517758332,-0.03396950501020618,0.09030114824925581,0.033777922674549155,-0.06512003518044035,-0.024119080018156602,0.02562375926011548,-0.04053917199620438,0.06652335457969771
19,2,-0.24555387087881497,-0.23501311901057226,0.03470711493100831,0.07285048182366394,0.01507088718998123,-0.4363479488248028,0.1805450672743072,-0.03008730796277498,0.09093426505989949,0.046126193579672375,-0.04905781769269596,-0.028300965832330327,0.022376213603803957,-0.042018746869238954,0.06470509527651402
19,3,-0.246844928379437,-0.23325462414862896,0.03393589143811915,0.07186751619688658,0.01296182897999612,-0.43705107019537437,0.1946335197524349,-0.031932028649120425,0.1195904089253505,0.05765631275144317,-0.06336070982630837,-0.02887648531351139,0.021215794937977234,-0.04147548681206298,0.06221703541875989
19,4,-0.2529366423435127,-0.24048772452245556,0.025513084576705036,0.07259512236961735,0.013701717424763088,-0.4492678971278967,0.20577820183350026,-0.03361474790310276,0.08190320272212315,0.03016895660521443,-0.06842830005589118,-0.021757383590298274,0.025712505963422533,-0.04577957517498238,0.0711309008117409
20,1,0.15621522969223345,0.11301234572452556,-0.08826276440452535,-0.11653547719775803,0.029942080628353407,0.06511923813451864,-0.0790471636565912,-0.07602000765360711,-0.3399916692903547,-0.20317181477317103,-0.10221272209446086,0.05293252724790065,-0.0341762636483659,-0.022921855720202555,-0.2026003702142557
20,2,0.15938002020449205,0.12153255192996837,-0.08510907926437972,-0.11119674011981379,0.031245067335663707,0.0643923109550689,-0.06812659944166033,-0.07403790449635067,-0.29837564355502383,-0.13455225199219117,-0.08737014439356092,0.05364972067551077,-0.03019429332378501,-0.013624046623184033,-0.20043689354038696
20,3,0.1580918825993177,0.11791445048685945,-0.07388877654445736,-0.11104806501524855,0.022523810484305073,0.053342706887724495,-0.07281260076192081,-0.06631011891940697,-0.335074416678888,-0.20338457717550157,-0.08407193309062527,0.05294484851088388,-0.030861255806210186,-0.015969960966577768,-0.2027863440304436
20,4,0.15691936503881537,0.11888590555534453,-0.0888916593723228,-0.12773118952533535,0.023772756151519525,0.05593706767787887,-0.07249859405658732,-0.07018201091169163,-0.37595968156691467,-0.28454996610560956,-0.09818633250648329,0.04682980028868494,-0.04472159627060712,-0.026781236698128597,-0.2085674896502545
21,1,-0.20352768038451208,-0.1816613150932696,0.2869561295974733,0.012795618546951049,0.010957117254718846,-0.20567535054446193,-0.026805366802711394,-0.024854871901793696,-0.03724875152445156,-0.12099632452262618,0.13392368800152343,-0.24505939395086695,0.0442607800221915,0.072695968783938,-0.024786390426889793
21,2,-0.1986681378371939,-0.17870613163886084,0.2879998007898624,0.008351960761236177,0.005897812208879527,-0.20260258672231435,-0.00176353595908324,-0.024294142212191783,-0.04044514079466591,-0.11333311607093133,0.14477495326779175,-0.22658501876873155,0.03887150219760885,0.07104171963594129,-0.02193902157848515
21,3,-0.20035793278273753,-0.181987455220025,0.3023054124235177,0.006058600802163916,0.004022333064486655,-0.19989523265086367,0.013824194019245423,-0.021793039531467384,-0.0340814489891908,-0.11767871399578578,0.12526108422253757,-0.22090719083283494,0.04173573564678068,0.05992061666444615,-0.02255845684824387
21,4,-0.2092807666112878,-0.18264503982608432,0.29683611009263605,0.015451064997273778,0.007537466269419368,-0.1986530483360322,-0.02701203143363251,-0.027345684398641157,-0.033669109634856864,-0.11522303716804544,0.1319457232782838,-0.25074024363745473,0.03686853866614098,0.06396843498740473,-0.02415562124085807
22,1,-0.28701336045129033,-0.2393120891136044,0.242745883210566,0.019587447639085487,0.007277361107804997,-0.20178838007970767,0.03696636694833627,-0.015409375465635755,-0.016292553703401713,-0.07038913620874354,0.06456228281995058,-0.21835380856567294,0.03648667086167681,0.009194077719646088,-0.01712748261226782
22,2,-0.2910328811065334,-0.24224961095183178,0.2323851111873072,0.03440434059369618,0.0,-0.18127950694424932,-0.014915087126519955,-0.028211964841775905,-0.025315043334497467,-0.07274150035512444,0.0508901626653398,-0.2214683961590332,0.03118451678166395,0.0055785578783394685,-0.020976320261380077
22,3,-0.2810446720850139,-0.23246271412319147,0.2354365022411218,0.016690291708781113,0.008984499180793859,-0.20208164152211283,0.008210092126777313,-0.02458368723027149,-0.028858553134565312,-0.07456606822240208,0.022270612889013275,-0.18686591341240527,0.06278192680020062,0.024643348501962398,-0.014680080243741234
22,4,-0.29314284543397373,-0.24594726901693942,0.24355262592602434,0.042858245634956826,0.011844669555993198,-0.19871171467509852,-0.012408125496980837,-0.025656636686157808,-0.015078331287842639,-0.04501734206004265,0.05889152861048985,-0.2067427610033259,0.03680745480058112,0.01038838868308431,-0.013133174890168187
23,1,-0.17270689321870059,-0.16492015331929527,0.15830533766792465,0.0,0.0,-0.20224678241506405,-0.10294659306654919,-0.02412201828095495,-0.05478663351180679,-0.21153085910912373,0.10934091802014456,-0.27588764528584675,0.02269676191292691,0.03178933065394424,-0.03848054071829976
23,2,-0.16262812518667347,-0.16032157213331766,0.18045599385394578,0.0,0.0,-0.2118824699310119,-0.1064953773314461,-0.02750765746259659,-0.06234539456515653,-0.21027601464184098,0.129289174291295,-0.2661030271098469,0.024404157429722628,0.030815340996398266,-0.04497435146010287
23,3,-0.1611784270211321,-0.16999714830952212,0.16504597803428522,-0.0037199830958967173,0.004996699290460926,-0.2084636591465437,-0.10855835605272024,-0.028711863235583723,-0.055317748236451414,-0.20907516845464985,0.12713795983565035,-0.2616072305366939,0.027185304495457085,0.030898145563955426,-0.04172652546433886
23,4,-0.16481182625799573,-0.16503232718193694,0.16598639134938903,-0.0029602674184912026,0.0,-0.21080345373523723,-0.10308079691875965,-0.03318995840852451,-0.049660070417250846,-0.2180059192870754,0.12030504530643626,-0.26435910011381847,0.021748997359604616,0.017130657892661216,-0.030016967240854453
24,1,-0.1252027190372133,-0.15791370634980773,0.3018683953937004,0.06413194699266608,0.024383430561683295,-0.27270951144926603,0.2827099838154532,-0.03341585680625392,0.09220303305298952,0.062471259890636344,0.049534682215172654,0.04186641069809188,0.03961513747630491,-0.03966733178048215,0.0572800827945556
