f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_level.mmce_lda_50,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,nbc.nn_nb.cor
4,1,0.007748691550639536,-0.01166890624991565,0.13661394798876425,-0.01077243399296579,-0.10865220599470095,0.4075783512107132,0.00641353279565679,0.05760910842761313,-0.04086714837564148,-0.1116464590586989,-0.07958912597117246,-0.008977076342609441,0.08803103862751799,0.04721239210083428,-0.028880925288984893
4,2,0.0568737888924119,0.04130622878307416,0.0,0.05116720530508484,-0.09366605916986913,0.05835224295007854,-0.12279117992305787,0.07664062901615248,0.11863094676540464,-0.13017336262682416,0.0613296185746974,0.0320323932692613,0.07076736350457496,0.06383730635261892,0.030592481404645155
4,4,0.03188660574179773,0.00523109223760973,-0.03721734335559713,0.020909219859444925,-0.10513032971881656,0.1679047811148549,-0.07934634442257651,0.0770620080174608,0.05897898948748431,-0.07827858187699142,0.007512785293714616,-0.03860901879328477,0.0484658517336495,0.05802721652842885,-0.004568453562352859
4,5,0.004040651241626669,0.002393310113761038,0.16385733366123534,0.03139471673560132,-0.025010446166721073,0.23394535529049382,-0.10053331059264112,0.06039305278596788,0.053203349621013696,-0.15499715568100117,-0.006382415301981026,0.006684835403702655,0.07324021013118812,0.05105387419818397,-0.03426414961358892
5,1,-0.27264143378393857,-0.3530325435708311,-0.009131553287417327,0.2763711576287758,-0.12502636137725315,-0.7041890549417964,-0.1336581144843355,0.0,0.1484774529652867,0.04686219933201652,0.1310421364862231,-0.1931826839812587,-0.04346757433244708,0.023222017192915834,0.006610524245278526
5,2,-0.26687373776561296,-0.3477876857333896,0.0,0.2471737193189577,-0.12601023947590617,-0.7170672297129135,-0.149152063689181,0.0,0.13835972569454125,-0.004857419978938959,0.12341183749261564,-0.17797841109984436,-0.05771688853761314,0.023291340946930972,0.00854380253578979
5,4,-0.2622972123667171,-0.34569694341393276,0.024417551939758253,0.18629436936626564,-0.11508331747546607,-0.6832813777370265,-0.1686050494261243,0.002561996399032984,0.1377558523720192,0.039220212007595734,0.11968705876852825,-0.09688807527165677,-0.06484334623549676,0.029383769842922514,0.032601684002677045
5,5,-0.246279549875967,-0.33115476923754583,0.020103657664175878,0.15757146501925096,-0.11462842354997982,-0.681988283876709,-0.1572641695186341,0.00557710002748657,0.14114904707347165,0.0,0.1200153825704689,-0.05889314105996257,-0.061330229912994194,0.029637008901244877,0.049739081770153515
6,1,0.2512682573932636,0.25947039549854506,0.02156046524638584,0.03168395520341125,-0.09477360729074583,-0.6255734963409981,-0.04161483993045215,0.05898397874427965,0.08925668750997803,-0.07908436126516204,0.07229797093631526,-0.08347928324411341,0.009486162832470363,0.06207804804636304,0.0950175595622175
6,2,0.20732174313695687,0.2315993388367261,-0.0718455082735771,-0.018224021062068427,-0.1057024641136396,-0.49764021449565377,0.011610213872649405,0.06964365848406023,0.05038467729090846,-0.15137783994362675,0.05229069431046024,0.005405830386037744,0.0641385457943501,0.057932568553546365,0.06414225558224224
6,4,0.2474952081115402,0.2573436180732614,-0.03209622779672254,0.029782673747145175,-0.10002707952594692,-0.6011988165738764,0.006851905249537427,0.06395906927334329,0.08201504896388132,-0.0325918018575548,0.08334645085914325,-0.0536607130916459,0.05286409677674753,0.05949670618483611,0.06839868385225836
6,5,0.21883697870018676,0.24839910263514145,0.06585989593692725,0.0033981738523846845,-0.12560462702494182,-0.2109175121137166,-0.02529859410504286,0.056270963410138666,0.02669609006533903,-0.13675509891553334,0.010790995678566496,-0.11260320561587658,-0.04568826637792668,0.05988485110557612,0.02434144934101949
7,1,-0.06958348087127889,-0.12457423246338505,0.03255524079120188,0.10032696078703025,-0.1194009985816128,-0.5536699632306155,-0.048810313187039836,0.06329666402658393,0.11890326006885504,0.4333154117756953,0.08831314762609516,-0.13029818392703837,0.042107024466736837,0.047710482948091874,0.05931348955816701
7,2,-0.05546114580499886,-0.11828120531915258,-0.07640009629612421,0.013048348616242239,-0.12516730848030388,-0.4691277841397588,0.02921239036016457,0.0675521099731047,0.09333228816151193,0.09100638002020832,0.08306346046816104,0.01767710625019195,0.06857972605305805,0.0440681739532473,0.07768658484610852
7,4,-0.08934873497083023,-0.16444134896640453,0.141015227133837,-0.05880654918489625,-0.1308697320197495,-0.3077140801701603,0.12466461983144353,0.050300386296334376,0.04500072560614249,0.028104833932895812,0.06399019767772243,-0.24721807802237467,0.11808121691003101,0.04050824244689219,0.023103290210643168
7,5,-0.08066888550278686,-0.14535469725683509,-0.04291586235204664,0.04373034776246282,-0.12492423591143881,-0.48529873827815334,0.004887179123367225,0.061186499628281904,0.07832342047585072,0.11543187368269056,0.06752932354424723,-0.08335515792485876,0.05028026681165326,0.04163760589861526,0.008213213967401323
8,1,0.16245519532449684,0.2007037583198948,0.12428541207703447,0.007661007679888643,-0.21228119204399126,0.16474935012800718,0.00576916920481918,0.06352050037711354,-0.014335720279513436,-0.10458099703659951,-0.03345209488573053,-0.0012861841399876006,0.13079870946837735,0.056224055076804835,-0.005944952927622094
8,2,0.19073414260080915,0.2223243001474684,-0.07502813745412107,0.0,-0.10451093645673043,0.028308572515312283,0.0,0.06961562724071887,0.0,-0.11836743111461195,-0.00414194361953385,0.07041529439478622,-0.005519645396419498,0.054254399997045816,-0.14151079911062747
8,4,0.1389977366422611,0.1738928795342709,0.1702854122594898,0.0036170028620333694,-0.22317376536748515,0.17131957555621163,0.05226446944880475,0.059794524460160314,-0.02195748735691938,-0.08943896908756976,-0.03101994059692731,0.0008849687378593152,0.13556953918687117,0.05423835731537163,-0.0732008709571389
8,5,0.18542048392965588,0.2061492254966516,-0.06974863191183353,-0.002185385277055585,-0.09867832436079758,0.04678590282181816,0.017787661177050218,0.07342233145485583,-0.006936965169589165,-0.11271590371280012,-0.008325270122201772,0.049278380942223476,-0.016915333276425623,0.054721990636829754,-0.1062520129383383
9,1,0.252709492338705,0.26043141559003335,0.11101453107787818,-0.045442088339421094,-0.1011132948749267,0.4270219826188124,0.2962491476729274,0.050228994567529384,-0.18038591700496526,-0.060803680739406285,-0.0516562099602379,-0.009303810469575069,0.07476649548478365,0.04954548492993449,-0.0776753669734227
9,2,0.2634929532055675,0.26781124469538664,0.08871257618047534,-0.041537307095463105,-0.10793989975752977,0.43072761879672555,0.27661781819114273,0.05092742974157638,-0.18506930946435862,-0.07059212176182883,-0.05811101701664334,0.010186422885885449,0.07523791074301789,0.04954625680646041,-0.03024231933738819
9,4,0.26338405936944326,0.27080578694699853,0.08704897828247704,-0.04087728855189976,-0.10775278652063869,0.42426894926610126,0.2824530940583926,0.05305216677668578,-0.18741751789648958,-0.06782840144603641,-0.05401045253212211,0.011374632003753105,0.07551074536538321,0.0515048131016409,-0.0234968590501361
9,5,0.2298522486472428,0.23512545705856386,0.15744984924757066,-0.030962283029119853,-0.09461310112778132,0.4056251916090423,0.30441025555396783,0.04648138610331609,-0.14515685877550144,-0.05496933926203218,-0.047246085895248924,-0.048110795496724035,0.05894877810362448,0.04049058227789604,-0.18775756018584988
10,1,0.5314926758041254,0.5940280824366952,-0.056009566456038495,0.0268721892968653,0.06434913941378007,-0.3371649971935591,0.03605590677923454,0.06875960011071047,0.19719587835161212,1.1560791763481193,0.17231881660554982,0.08082884109488386,0.05139621004053119,0.08528646990537059,0.1428942004502236
10,2,0.531659929427724,0.6252478343848358,-0.11929965220737726,0.027113738338478965,0.07951520817467306,-0.37296707489204006,0.05905658904637234,0.08220150562816508,0.19928367602383856,1.092037565119887,0.1512461733915531,0.09826982830393938,0.09472116717165857,0.10018440481576851,0.15805832192986058
10,4,0.5385885313408092,0.6075123630598429,-0.028865957299748946,0.03678979052590181,0.09510264229663168,-0.27707414491695903,0.0651603450274405,0.07096339362084825,0.20689493747399212,1.312940326228563,0.1623696428132937,0.06548114477617717,0.047112345142460876,0.08708374618669823,0.13599524217571002
10,5,0.5931470415182472,0.6865558145285204,0.30989232100857844,0.17298630824302097,0.05493169600656356,-0.22795982700892337,0.1194815296636198,0.08131726604970013,0.20567951577927213,0.2333006082674387,0.2160137714692918,0.26243123106159816,0.06849957873664114,0.08449418482034399,0.15172294568803313
11,1,0.3899229872258315,0.445694652215917,0.08428069262776927,0.04538896411633658,0.05684714487488876,-0.1100451010069654,-0.7238926556895645,0.0415282832045592,0.13201443212196706,0.19405027167110242,0.10355529563236754,0.11598030204651222,-0.19433107533935506,0.0629104897534214,0.05961913813320785
11,2,0.37449410341704625,0.41208196668380337,0.079624774186482,0.037651305609196384,0.039264274105543284,-0.10154572314746424,-0.8320549581256937,0.041459143015978694,0.13641468510415922,0.20001942142144516,0.0976987019933333,0.11929965776964535,-0.13967430725127464,0.045955976611857186,0.06763043159547877
11,4,0.3392958276846889,0.42548049038096114,-0.29969724643096873,-0.2278910611797879,0.05637612432753536,-0.357077185163305,0.011205100240168298,0.059393161694797414,0.14091149086581017,0.48700192924914276,0.12128471512789596,-0.17219049852334467,-0.051331145000078904,0.06698815718569356,0.17033491803956013
11,5,0.39049197787204504,0.442412962905456,0.09684088100028637,0.039419416654985995,0.05927734726155043,-0.13670250731470118,-0.820834888383818,0.04865237496855068,0.14047585696941278,0.20571740843325792,0.1140458737500975,0.11787774858459221,-0.13299071858787215,0.06489982268154601,0.08221039632987037
12,1,0.6108297741635234,0.9844649814310269,0.29873285275648076,0.08923812001734577,0.8287314574823839,0.502993472269814,0.05596392993551147,0.0956523430880396,0.1279296672442427,-0.024738130372134348,0.08489806609949024,0.053168582086782656,0.14537688824590944,0.09958243845509829,0.030303300293624158
12,2,0.6337310608972626,1.0078952731115023,0.29766246428463106,0.057263268783432464,0.7026483668068388,0.1078479119137723,0.0386219249841262,0.07866877028589703,0.14118914091701562,-0.07513130760530373,0.1031683806579391,-0.019183819723027185,0.11367793858781061,0.1079334679049555,0.046021806075392746
12,4,0.6470768713021946,1.0109179939484445,0.29168467926998787,0.09866952626587944,0.8784194418246571,0.4236431499903581,0.05742433745027986,0.09878065060831931,0.14457167987879949,-0.053131308973162206,0.09740106863906739,0.01521118165659363,0.12197925075623828,0.11466086208949289,0.085244228857138
12,5,0.6119532028612396,0.9773505334448758,0.2650139857795284,0.07893916517901634,0.7982760209758737,0.49800124693012915,0.057645179173059446,0.0788260208104683,0.09884407642004445,-0.05404070766587199,0.06106858079666777,0.0,0.11382184602407763,0.10044758387383856,0.0019120924273487994
13,1,-0.047744394881750085,-0.13028053722831756,-0.15364399222950953,0.10850811935978294,-0.09188790428093774,-0.5075749305224131,0.03295827089723563,0.05952511744007716,0.06216029118609412,-0.051233063997067396,0.06481414688533427,-0.028275634220576162,0.03773083431854529,0.03250595760037603,-0.09421150660669908
13,2,-0.05085351215905087,-0.1354992191663405,-0.1238419804307005,0.16078132296087894,-0.10618578234988246,-0.6165764242687766,0.024723147658280042,0.05594915849345983,0.08297619653541635,-0.04215123003400262,0.07736236363898163,-0.06722406860173946,0.05078328300007762,0.03392656476647643,-0.0247692947708118
13,4,-0.014530841913438786,-0.09539221595389188,0.2989447877155242,-0.013946904388643239,-0.08544438978105992,-0.11061178342779249,0.24134560702845254,0.058847923265925584,0.006015851008890932,-0.014723054735857471,0.02991328477864752,-0.07456391642005819,0.257876944547293,0.033631141397717,0.04829068063066044
13,5,-0.02470912334997641,-0.11056629272022134,0.277171488094747,-0.009552794227060568,-0.09026214181090625,-0.022434404786341067,0.2647328995038619,0.06798002270307602,0.009939714624426388,-0.020252869483082803,0.0410761278007189,0.018810271453286564,0.17338385374996707,0.040843804638907966,0.0013111210883935964
14,1,-0.20734559145232756,-0.24698158336065557,-0.0673726752579683,0.10208517921999294,-0.19529246102991837,-0.558336593966325,-0.043415941649970424,0.047551778710347437,0.05222659815730046,-0.08048095733095606,0.03507954306410754,-0.19216376011049952,0.031356691303319306,0.03279075168804513,-0.00823370324223327
14,2,-0.21802847224999633,-0.2530607986562421,-0.04803821362526528,0.09454659268972787,-0.16012357058646742,-0.5672047930274773,-0.18090167134271373,0.04476432781966555,0.09862399112759657,-0.0503247313040166,0.04175370257636435,-0.1721844048848632,0.0418588610093511,0.032457944527264804,0.010778806157614618
14,4,-0.2420366416423011,-0.2815220260242587,0.15785017164449788,0.023242184021363688,-0.11205852286399487,-0.2465152164078297,0.030823929345063505,0.04140683005567769,0.03140921684218412,-0.006509060233304054,0.02080757521344312,-0.2239834084018132,0.05928373930365721,0.037170083550426225,0.013802370647210238
14,5,-0.19045544110041845,-0.21861501903859826,-0.14280421597320292,0.08000511131188037,-0.18315109476821922,-0.5200215019890351,-0.09080711826432042,0.049250668414448695,0.060104468698465086,-0.12205048792002593,0.029432707060166097,-0.10599400217349086,0.0470735202213976,0.02910767803741937,-0.029726415994265842
15,1,-0.06153937443951968,-0.10989100915898183,0.25221636349579857,0.057712412265869095,-0.10167634203475209,0.026414941166930606,0.05183474036158103,0.06750691128452846,0.01714027032644011,-0.07117698864743505,0.005583018974637227,-0.011457887847078324,0.17793525770394253,0.04560242247272672,0.004932440635464497
15,2,-0.09037357652918855,-0.09273561055371347,0.23143655109520908,0.13112110317085973,0.04458432917258345,-0.134956184780531,0.008095187895280742,0.06289067581065777,0.050521523332522356,-0.037339244380787076,0.03599188132679204,-0.13833188023036896,0.12998491880823992,0.04757287947402611,0.02545215735354439
15,4,-0.08290793452429895,-0.14113746054794665,0.23545392536267726,0.1220907332125019,-0.10909436988151563,-0.13982848254165745,0.01789914721090699,0.061782017172231626,0.04022536215102536,-0.04100290090739001,0.02360001973125679,-0.10241338997494448,0.18773621542243585,0.04079742205684518,0.024626423960211738
15,5,-0.06841531266052606,-0.10199400314173379,0.2999513658911013,-0.035735747461300704,-0.09219537034646988,0.16906888974150458,0.13423566474453408,0.06288183333432218,-0.02180634404292811,-0.05761861772317334,-0.015027023058625189,0.03086639279836012,0.17726041345992788,0.044007724654081176,-0.03158694977461041
16,1,-0.09462617445394361,-0.12954180132508075,-0.07906248488369738,-0.0952901396843549,0.08158120508907635,0.3016363480491314,-0.034483791119694907,0.009537779821167769,-0.15996110936630709,-0.04450924138036044,-0.20130889520580825,0.06572273503103138,-0.13215567856154076,0.020150515411049785,0.05357485157091385
16,2,-0.09446930484249572,-0.12581866739183592,-0.07205039598414487,-0.0993675097134401,0.073833524707447,0.3005935538231669,-0.03375950369234443,0.011135195832935152,-0.1623631667176832,-0.03497914765740784,-0.19601957839378487,0.06038946517151397,-0.12925249043435888,0.015330478221925181,0.05894712717147493
16,4,-0.09598401344659413,-0.12917622553463803,-0.07472488107484132,-0.08835853664325066,0.08033369210459507,0.28987395051798404,-0.03397076763908158,0.01077235101271179,-0.1468544908927044,-0.0382618127614931,-0.19056037109948254,0.06465387853976398,-0.14901636137394597,0.023346098069675525,0.051140469374773845
16,5,-0.10292445744937787,-0.1311428348216907,-0.08882066904319347,-0.09748020609422658,0.08524710554159887,0.30171012051782875,-0.031079139822570323,0.016674877106278463,-0.16450402811082868,-0.038036365269584815,-0.20280075695911892,0.0688239336241791,-0.13279758725826724,0.023943804723406265,0.05337483660162545
17,1,-0.24784920818895084,-0.26743776980557965,0.038514496711838764,0.09081347646284443,-0.049103871271197974,-0.05657520615538686,-0.12637045471472363,0.046519801325040855,0.07066595936332559,-0.12114636812002544,0.02311220813529391,-0.13734421806270314,-0.1408371846558894,0.041131448701432205,0.008438721178545161
17,2,-0.3296487730172277,-0.3553730697718026,0.028402986130312724,-0.01605426681760963,-0.11615310121875977,0.21938629997793227,-0.015633530061402168,-0.07336458725695039,-0.04772150386232982,-0.1051208560332837,-0.07704942292799133,0.1633324765846198,-0.06293953411737119,0.032548208261890865,0.045266467501448915
17,4,-0.3295885131824806,-0.3500262206533551,-0.04144533296045194,0.0,-0.10575975363821499,0.04622461284666468,-0.04258308152373802,-0.01736652992299914,-0.03668765892001624,-0.10330107834781022,-0.06915989400866618,0.0822923027603858,-0.21587100720641783,0.0309833535061258,0.04885588199794033
17,5,-0.3410446518861964,-0.3161276168710735,-0.03669041910976201,-0.04689804978064904,-0.0365936571629919,0.1458804001596692,-0.01052293844957708,-0.031094569598345334,-0.08827450482547555,-0.08416978838667621,-0.10304317809588148,0.25496065912651955,-0.16604118064037426,0.0325304750617702,0.1128122156146174
18,1,-0.13844954219071012,-0.13652200338600995,0.037729752990257104,0.0795624180408746,-0.011667445121887637,-0.0805786367791802,-0.12519129974030835,0.05579161708639721,0.07695858576142664,-0.131650659717714,0.026286243216914196,-0.08958289427981869,-0.12606154320660545,0.04737773899595818,0.03014665855367127
18,2,-0.22761081650502943,-0.24788072715732445,-0.01799698907440772,-0.018376912575282234,-0.10406448977075755,0.22256046727177928,-0.0028175459626774146,0.05007866964914359,-0.05530244224626493,-0.10788566707239039,-0.0812900481556102,0.19176062165343255,-0.12279930640660702,0.0401766530913453,0.07268452554151217
18,4,-0.23530286898938496,-0.2433138749958359,-0.03701033551765198,0.004836285820808528,-0.0712813306041748,0.039490905909874585,-0.044699816678521076,0.052080558511958364,-0.032690219820648625,-0.11128769584917375,-0.0703995586074524,0.07589857995062793,-0.2223372559796813,0.03717716708968177,0.06185534283794203
18,5,-0.2605153037264939,-0.22893884758653915,0.02306064687216447,-0.059527931528403244,-0.002273418616614703,0.15978636195550183,0.0,0.0464360452816982,-0.10395156880166934,-0.10479489620995847,-0.12469514944476157,0.21833786862769042,-0.07573160868271533,0.03617545786326459,0.08419364578408006
19,1,-0.23200431178809272,-0.26552798752465223,0.08822566621052264,-0.24004597956951435,-0.08505919942633242,0.3598685145884176,0.19900424775909356,-0.014716483037367167,-0.22976462715028045,-0.0987831294014202,-0.0716960599809191,0.016333467430696358,0.0574820216363765,0.03162566603127545,-0.029881429417563554
19,2,-0.22283296049417006,-0.25817135878231073,0.11282639568983666,-0.23583976476616159,-0.07272334041840539,0.35369311675708853,0.19861966897295716,-0.024134807197845665,-0.21873243786533872,-0.10919366833909427,-0.07120626397587382,-0.008334784380501725,0.05851351886365996,0.028569729734241822,-0.053081389730190665
19,4,-0.23591066056403998,-0.2673183209385317,0.07406880751508679,-0.23821022992079,-0.08494349669512913,0.36368454866144584,0.1839067571913852,-0.012496847099443431,-0.2288540580875253,-0.09991495487892035,-0.07936717289486261,0.02641220758595242,0.05115685551283175,0.0291994771295018,-0.022879286469527194
19,5,-0.24084882087644144,-0.27574333760957126,0.06552428291025458,-0.23293462827778016,-0.07595202169797749,0.36048040635628537,0.19780131273323837,-0.020115392299147772,-0.2251344479677146,-0.10104584196276484,-0.07165536868384398,0.038601501473878475,0.048152978655277234,0.0251494471836263,-0.010941283053255924
20,1,0.12805537888371932,0.13385541035282403,-0.3148392076677672,-0.010765034660785378,-0.11570105700361882,-0.24521254903308998,-0.03473187239148268,0.06513055692078396,0.03919672794208309,-0.11825603370801085,0.03351524013744539,-0.007853709639822404,-0.06268457129143565,0.040576955419821537,-0.21412921601108748
20,2,0.13128329017074217,0.13996741529961923,-0.2697682873856379,-0.00883134355858825,-0.11849244752914284,-0.2376801338244402,-0.02452183545485251,0.06593428219391237,0.042389715844683915,-0.1097487679183583,0.037735640135032916,-0.014682852580939848,-0.023433480368493242,0.04887253139075759,-0.1309594808311389
20,4,0.1145509468565078,0.11959424360438875,-0.38038281172820265,-0.00945070932231451,-0.12155190140485844,-0.25492481673213885,-0.035476705975175826,0.060265760013107184,0.03024587494687281,-0.12014141893219876,0.029653834842130244,-0.026261331240298835,-0.13414139232552724,0.041862299472852305,-0.30145764486688986
20,5,0.1353061458430855,0.14705875228979023,-0.24962029623198,-0.005737251917365599,-0.11507962335880165,-0.24113588422325516,-0.025379524214331067,0.0727034993421789,0.04216811448152531,-0.11434329551507438,0.03978303789687622,0.0026428527317409467,-0.020387292510290533,0.047337301889441116,-0.10167367062764376
21,1,-0.19201192452666624,-0.2132237315323916,-0.07564858139361547,-0.07146542089140412,0.25157882786640734,0.30827133410107743,0.007864863382719356,-0.2888899000095254,-0.09332566693530353,-0.05057958860528228,-0.10174844983528364,0.10244694101434168,-0.08315728740393075,0.020617145476202137,-0.0025296109479198137
21,2,-0.19695311631149803,-0.21373088126133397,-0.07735450383731812,-0.0746493819093822,0.2501216270685318,0.3014137186612466,0.010865783241920168,-0.2929367916039401,-0.08985900450454451,-0.04896577174797703,-0.09993159135188184,0.10680188480544106,-0.08468513568105507,0.01668676008089015,-0.007896916334997617
21,4,-0.19957451530257245,-0.20987184590709554,-0.07890630370734092,-0.06049262497362928,0.2411177826353015,0.3133739273309921,-0.004484361292174721,-0.3148151999895825,-0.09087514576539713,-0.05109896828659721,-0.09300147538686321,0.10941957824632262,-0.07640377702402235,0.022545817855877087,-0.015200400455935736
21,5,-0.19865410079432633,-0.21108112024803516,-0.06851863994273899,-0.08011146723106594,0.267010808495606,0.3052832034749473,0.023714449020207334,-0.2937365467859124,-0.10065244522325434,-0.044038133741136465,-0.09664432379262466,0.09394935755048509,-0.08312382207857072,0.025490193344686135,-0.009129720205186875
22,1,-0.26458096569676764,-0.26284198529792907,-0.05208882426095829,-0.05348588148266309,0.1446408009161419,0.2992315513422182,0.043150822985378756,-0.35924296308692955,-0.07476535992373085,-0.06660267302360834,-0.05671489933827134,0.11810819461028838,-0.06936131022797865,0.017412378301670972,-0.009087585647837737
22,2,-0.25763011361815313,-0.2608282818377853,-0.06823213801942668,-0.04371984509101989,0.1131170407249234,0.30979313863526237,0.013171889548433624,-0.3820951116234268,-0.06365146524105503,-0.06456709843718328,-0.05587605780003585,0.10169064384015758,-0.0689205047331009,0.017996295214601166,-0.026347513504414
22,4,-0.25943540185839753,-0.26624535295528373,-0.048875505483850445,-0.05320810336433629,0.12137380909495463,0.3010449012292969,0.011098149395383172,-0.34489820782343483,-0.06907462670230574,-0.060832224301853755,-0.06643800312859977,0.11646688259334104,-0.049908058907899344,0.022193250385592306,0.0029776202267756124
22,5,-0.25144232776878284,-0.2537267146073787,-0.0395984858934349,-0.06706269650887475,0.1731189101398969,0.32368986418783596,0.029794503552401014,-0.3154712941530595,-0.07280617354576058,-0.05964436707202092,-0.0634627986848591,0.10686801542844751,-0.022286296318493742,0.02166047095341711,0.015131134988227102
23,1,-0.1324303828392105,-0.15509304607657232,-0.06594287750182715,-0.09047470084658421,0.0918334205421007,0.23032258657099947,-0.03505040254808117,-0.2650536581504157,-0.13435850058133347,-0.05489908379885755,-0.1788643326203564,0.05114620444758816,-0.14531970325893911,0.011762413077971656,-0.024681268802025702
23,2,-0.1407899159838027,-0.1679311508043127,-0.05878435512624358,-0.09755824474265173,0.11261009763947949,0.24956465411178408,-0.03708262948735169,-0.26788369876368356,-0.14015706746251305,-0.04550790117929443,-0.19162544400362835,0.05273002068057564,-0.1413882671678039,0.006596761845881649,-0.013071234430872658
23,4,-0.14228701043749936,-0.16176381799815254,-0.0588989844939411,-0.08411760139264512,0.10310432010652865,0.2411630024207762,-0.046698372913842656,-0.27008474640389235,-0.15004807388616498,-0.04781204120648275,-0.18484155921568696,0.0540576062303979,-0.14793579160269066,0.012311675682469603,-0.015282047271008903
23,5,-0.13757522473060335,-0.17627203320093499,-0.05648347956666594,-0.08590532637345827,0.09728851157347285,0.24277750663743988,-0.04254188955383342,-0.2668575966327789,-0.13474818921475418,-0.040439926411748206,-0.18924282916448643,0.04335613488964857,-0.15081192809614424,0.010874112459282603,-0.011379897521236915
24,1,-0.11912130722495132,-0.1864919652346677,0.06672428778096381,-0.0802155647650605,0.06538663991195656,0.3387433188614021,0.32244721839506674,0.04056046877719999,-0.15050946353709233,-0.0893809986393259,-0.008026109282853106,0.05723656888622097,0.0645341977645914,0.03673893239358145,0.019182945736027968
