f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_distr.kurtosis,pca.expl_var.cor_init,nbc.nn_nb.sd_ratio,ela_level.qda_mda_25,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_10
11,5,0.3317284856441127,0.3219888349775246,-0.046160107986769505,0.04479487365186202,0.035231267879874545,-0.16372873241263527,-0.4307548855488379,-0.013351081402609544,0.0892799011809397,0.10564592974430098,0.09012320992391726,0.029850542779144174,0.0840040916159216,0.05310510662000173,0.0
12,5,0.696221296825331,0.8280693284695748,0.3765433699325089,0.1442659861176323,0.07429803615272523,0.1253384178480319,0.06896145822814681,0.8280269093597665,0.20275048176337052,0.08387527501020497,0.04271852120549635,0.07294836292589224,0.07974013672323244,0.12522324769001592,0.07214491441280346
13,5,-0.008368023505953032,-0.06709690059380244,0.1573711149419205,0.0592745538488576,0.024113567530756885,0.011511965573506477,0.2044546293870333,-0.06244013688122271,0.23221888336287327,0.08739423041721142,-0.23810101797283728,0.04937010913095252,-0.004655722953750052,0.01721644915418699,-0.0572180305745742
14,5,-0.1866410260297141,-0.16243966826786704,-0.4534434774197442,-0.253163609837161,0.0,0.2958668012253166,-0.11736302787938191,-0.07447297538075925,-0.3436143714783576,0.012438144922832461,-0.04742643984953554,0.027392672122094397,-0.1081171367325573,-0.10020164562025546,-0.13489068033707619
15,5,-0.06634111237409367,-0.05798162688013224,-0.20153302574600598,0.05693520480065582,0.02412604707060277,-0.052997150321340655,0.08322852090257321,-0.011675980226261096,0.27878155293974055,0.12853749343334653,-0.17182141748708607,0.04116764933700373,-0.007897730152430844,-0.003966681754945337,0.006313140233858136
16,5,-0.11291349964646263,-0.1290152216284072,0.1615503093884079,0.030433898153693184,0.010942417940118854,-0.2188073334955271,-0.09728253730981112,-0.038458776193711935,-0.0348704310060243,-0.08914208948591555,0.15997854505807052,0.019823533941635135,0.019459079184360017,-0.005021764256482986,-0.004856534038890192
17,5,-0.3919542945044816,-0.2953051568536007,-0.22430884367633142,0.05200944962089504,0.010102829437396488,-0.1440936604791816,-0.05209387733547921,0.09572516731157005,0.059174688785195995,-0.07942307008888044,0.10679297405231092,-0.042463332624512684,0.08810487003679862,0.05775492248309505,0.10486141283826611
18,5,-0.2858070218257484,-0.19967000512516703,-0.23577103239148456,0.05812761062327493,0.01575601728729384,-0.16514861311840678,-0.04226363434201791,0.11332637141173252,0.0901120677822069,-0.04662485702154204,0.04213108849334726,0.02725397481284919,0.10368261693108183,0.017313800515763506,0.12192072891389316
19,5,-0.2668566972500427,-0.25433124350824143,-0.0035320974033585806,0.019762208606441456,0.011543930150528847,-0.34822570967933086,0.24144349598871284,-0.04165947289800337,0.07418408350719588,0.02337566640295996,-0.08551980860218417,-0.028816922992228877,0.019584376271558734,-0.05231288501118514,0.05705107972039658
20,5,0.1540032360609876,0.10434111298386675,-0.10642156882577009,-0.12367297097873653,0.022839946359488328,0.16401560212555866,-0.06713143861515247,-0.09211647171898457,-0.3991188632257229,-0.10419737588026251,-0.10673677153342492,0.04401314001436679,-0.03633379519825222,-0.008843844158295533,-0.19401385975084895
21,5,-0.1994518441795241,-0.18419192840733675,0.2596609220605228,-0.0265682603736207,0.0058724088960527,-0.1437046983660361,0.007462108208806717,-0.03391953172929135,-0.012610813381380648,-0.11984511831175541,0.15966850609323202,-0.21790107424964247,0.02681987982915332,0.05585285479691293,-0.01757693795134141
22,5,-0.2668378583358961,-0.22180800137738127,0.21327952416309387,-0.006795804638979497,0.004118426766826028,-0.14346897403748904,0.016094495708784295,-0.030101147773343218,0.008662283697986994,-0.018795192202015337,0.061285923206328,-0.14048736307089194,0.038046450126239084,0.01621166369638849,-0.006091178456399615
23,5,-0.16291862938093726,-0.17780040165841515,0.11069922551374933,-0.03638578266999182,0.004544617305300369,-0.17069477068121586,-0.11956152535800268,-0.03177319765706743,-0.03227809590954389,-0.21853686718249327,0.13162396833645007,-0.26677263255588757,0.013024160812609653,0.010666062910171581,-0.02591824026901346
24,5,-0.1314620594414281,-0.1691160805458967,0.2386172169262184,0.025392763889868664,0.02227428380398544,-0.18296832746731256,0.31244221276736067,-0.04211512832574171,0.09384870152662517,0.06298576432402478,0.04564973492332852,0.03155986234813071,0.02111579000203645,-0.040231863360290165,0.05043529493404397
