feature_name,feature_importance,rank
ic.eps.ratio,0.1210685455407104,1
ic.eps.s,0.10126069170660897,2
pca.expl_var.cor_init,0.09970327546677278,3
ic.eps.max,0.0947393657168276,4
ela_distr.kurtosis,0.06388862812983194,5
ela_meta.quad_simple.cond,0.06368160921454946,6
ela_level.lda_mda_50,0.04637489189772679,7
ela_level.lda_mda_25,0.04301535475944492,8
ela_distr.skewness,0.04082704072266128,9
nbc.nb_fitness.cor,0.03811627753777122,10
ic.h.max,0.03692418291215715,11
ela_level.mmce_lda_10,0.036675914690141136,12
nbc.nn_nb.sd_ratio,0.03578177025901087,13
ela_meta.quad_simple.adj_r2,0.03497037678512361,14
pca.expl_var_PC1.cor_x,0.03203076279114375,15
ela_level.lda_qda_25,0.03094582085934397,16
disp.diff_median_25,0.030212492699334237,17
disp.ratio_median_25,0.030164808290334993,18
disp.diff_mean_25,0.02894593298438844,19
ela_distr.number_of_peaks,0.027008418786349183,20
ela_level.mmce_mda_10,0.026877420541755164,21
pca.expl_var.cov_init,0.02682519673650151,22
ela_level.qda_mda_50,0.02641426181757736,23
disp.ratio_mean_25,0.026232867934947796,24
ela_level.qda_mda_10,0.026013814986005735,25
ela_level.lda_qda_10,0.025025066549592457,26
nbc.nn_nb.mean_ratio,0.021234202104710997,27
ela_meta.lin_simple.coef.max,0.016459765291023717,28
ela_meta.lin_simple.coef.max_by_min,0.01627090721496014,29
ela_meta.lin_simple.intercept,0.015144881004231225,30
