f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,pca.expl_var.cor_init,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_level.lda_mda_25,ela_distr.skewness,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_distr.number_of_peaks,ela_level.mmce_mda_10,pca.expl_var.cov_init,ela_level.lda_mda_50,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_10,ela_level.lda_qda_50,ela_meta.lin_simple.intercept,nbc.nn_nb.cor,disp.diff_mean_25,disp.diff_median_25,disp.ratio_mean_10,ela_meta.quad_simple.adj_r2,disp.ratio_mean_25,ela_level.lda_mda_10
3,3,-0.06265369111368069,-0.05926178863359388,-0.05490277831583429,-0.14113308517826514,-0.03912741623296154,0.015290310575681754,-0.012961173740445087,-0.029154654644399147,-0.010947618909420809,0.019335237395397054,0.04672852996071067,0.009935298241691704,-0.030402061769265187,-0.01412774251402224,-0.05007925345695308,-0.027363183162276206,0.0020159223043603736,0.015200210219940447,0.013549381653052084,-0.1594301292661391,-0.015502696343789979,-0.016103230427038984,-0.010223004658925006,-0.013763471345941303,0.0024581884678723798,0.002847831663905759,-0.003954382670806056,0.045764296992646225,0.004290670838054178,-0.07856313570151163
3,5,-0.0340693540343248,-0.03858806467485151,-0.038668880636197195,0.1745730873363988,-0.026434791329317503,0.01934084937331121,-0.020626541346212002,-0.012845492699990857,0.028050327795349356,0.0,0.0,0.01016175818684023,-0.00499438810327843,-0.0042468857382750025,-0.002272015016632864,0.0,0.013897419782981105,0.008844761361157027,0.02937500852520769,0.03311822138528464,0.007243700009563925,-0.01945507608062083,-0.014840623205016168,0.03800729938836009,0.03507024861453448,0.033642055551611455,0.007686379858171971,0.042115603138810825,0.028446205336163655,0.005298131277129692
4,1,-0.01625518402719578,-0.013909651343358226,-0.05029652117644594,0.07483523435637675,-0.030985276104586845,0.026124254796656476,-0.024742307692294935,-0.021469108140233104,0.016850843710900884,0.021470323339953024,0.04153074263343143,0.02561227179108924,-0.00416478557221954,-0.013084710332948363,0.0,0.0236744717204036,0.018310932826838253,0.010382703136492477,0.04134403272156295,-0.028737187096513114,0.0031635870139801875,-0.016623704185675325,-0.012031868569713874,0.042070510899554936,0.031161438928836868,0.02759298531384119,0.01061296424666465,0.015491719269361437,0.02197436913964848,0.023503087599873268
4,2,-0.007746775393092167,-0.003493068436261154,-0.05375432362886555,-0.055813158638805274,-0.031592453407787435,0.027141533957643127,-0.0175421583184196,-0.021362977874271494,0.007646935544402489,0.13325197675090458,0.09936199483429217,0.026997890016768528,-0.02020372010332447,-0.013312164667876186,0.05192881148873818,0.013742570772456747,0.011782367943467445,0.02211092677058689,0.020060917304655354,0.0018547442817689885,0.004074869847749754,-0.014217232355122122,-0.010300176376088321,0.009496965744892533,0.00719845946993819,0.012124790074303338,0.00335162992057543,0.02540428384130869,0.008210029235798055,0.0027260207025836813
4,3,-0.02845239530301913,-0.029897941620962987,-0.050947917978246715,-0.1593458845403614,-0.0312787216077319,0.01767180039765942,-0.028199877103113224,-0.027491515414121093,-0.0015190218520934329,0.06274983390880634,0.0,-0.020691649979268978,-0.011736566595241582,-0.0069137117455886354,-0.03305774323292657,-0.02046845641281525,0.007081591845525981,0.011130247792124348,0.0311530277324934,-0.039573533633498414,-0.007167789795359147,-0.019301521919317388,-0.011207709742501598,0.011886575931927296,0.015682407715439328,0.009434665689799476,-0.00042206025990651486,0.0,0.015756475418646887,0.0
4,5,-0.01259567142526187,-0.017105064628646895,-0.050471212023918285,0.04926131350131638,-0.03761534002682897,0.03063619178146504,-0.026677051751421002,-0.01878292304383966,0.01287621578779366,0.08735862522335647,-0.03546925521418204,0.026267887222369113,0.009595754921334215,-0.0046508396316650435,0.0039650940599430945,0.02999173021209338,0.02624256901857676,0.011188333206401169,0.021106582190839662,0.011676168052887306,0.026653699499441116,-0.016909736480036963,-0.01822672569297508,0.0233929716546456,0.017970630371504537,0.01593267397651854,0.004324475090349347,0.03281493517451528,0.010004913773928759,0.03064922440377743
5,1,-0.10427490271030804,-0.11636472047263358,-0.04496843844290255,-0.09204738640011301,-0.04273496174219804,0.013237822871343341,-0.09287235261464244,-0.01487169592996751,-0.029744077977224448,-0.02073458803823547,-0.031183167312129,-0.2925475535168778,-0.004956718875827826,-0.08317931668224998,-0.026003454879900967,-0.17852872747972104,-0.010098271608968201,0.012166275572338403,0.006511253702649711,0.023112945226183457,-0.01136697129296882,-0.012302731421234281,-0.015153098989255542,-0.0004726213520811484,-0.0140322897218923,-0.03686608274387648,-0.03768358563838625,-0.005280263692470255,-0.023055209592100723,-0.02897086984671171
5,2,-0.0997299128430853,-0.1072405241462151,-0.047341579638857434,-0.08550875678022618,-0.05071118360497007,0.021364861504361232,-0.09802445293824358,-0.00860701548155618,-0.026003596764707426,-0.03170379413380642,-0.0089615677976852,-0.2710761433625696,-0.018033431280517376,-0.10519879161399825,-0.031234162496880935,-0.1737096749587812,0.005688603110949875,0.01446374822610097,0.03665133148966804,0.0,0.0,-0.027145266744829644,-0.00805177191230122,0.0,-0.03979066633991679,-0.029063858345814597,-0.020588972696867658,-0.021713889172480627,-0.019255820377170885,-0.03769214082142014
5,3,-0.11267023941513798,-0.11405182567926742,-0.053351325148160544,-0.05317833392929472,-0.03938816595778749,0.014679893171907876,-0.10896202237071961,-0.028068558304325864,-0.00537019237959524,-0.012994008972823767,-0.008041449780585463,-0.297698708570314,-0.021566612460035217,-0.07147148810650039,-0.02014779258662891,-0.1953269477500964,-0.015119962470993786,0.012346329326007877,0.02647054337939403,0.016933109383235223,-0.025389563059485587,-0.02484852591292408,-0.011583293037276676,0.0,-0.031638504723437544,-0.01830303197433225,-0.031438579651116294,-0.0033364218088608455,-0.031809027194801054,-0.022893723937865484
5,5,-0.09322115817267607,-0.094668656473611,-0.04005009725453368,-0.08336433219353778,-0.0375260558993088,0.011580226463264731,-0.08295074340251951,-0.020111336827021375,-0.015441990024010366,-0.025709562723636503,-0.0356112501414495,-0.25539051868227025,-0.01626287464538323,-0.08868712974792148,-0.04064621785776179,-0.19091082272926108,0.017394566111028964,0.0062650603323832765,0.012660801368006958,0.03243119319699972,-0.024394946966274977,-0.05917384127837466,-0.029245576989126554,0.01650632948526154,-0.04140184646859568,-0.02115030418726982,-0.013322738620704877,-0.00658087724240064,-0.02600975760645763,-0.02598207538216246
