f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,ela_distr.kurtosis,ela_level.lda_qda_10,ela_meta.quad_simple.cond,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ela_distr.skewness,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x,ela_distr.number_of_peaks,ela_level.mmce_mda_10,ic.h.max,pca.expl_var.cov_init,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ela_level.qda_mda_50,ela_level.lda_qda_25,disp.diff_mean_25,ela_meta.quad_simple.adj_r2,nbc.nn_nb.sd_ratio,disp.diff_median_25,ela_meta.lin_simple.coef.max,disp.ratio_median_25,ela_level.lda_mda_50,disp.ratio_mean_25,nbc.nb_fitness.cor,nbc.nn_nb.mean_ratio,ela_level.lda_mda_25
4,2,-0.00678842315783354,-0.010138038534937499,-0.055155851125441746,-0.02712132087899269,-0.036765392187271526,0.03752807375060019,-0.023150060901932168,0.10848366330453457,-0.022160631326237745,0.028643482965043515,0.0161593213509712,0.044155347700272435,0.022874260653575812,0.028374044297460155,0.01965773242003946,-0.01035468386987759,-0.003670294001650448,0.03704433578986782,0.001109757638037473,0.017655805004515662,0.04278173853257511,0.026902316776145546,0.01429932311604698,-0.012295335427694148,0.009891842208491347,0.015239543803622274,0.01863258387436978,-0.007928443939396818,0.018199306706863594,-0.004388603025798632
4,3,-0.022148208536811306,-0.018348255790208906,-0.05315214662691867,-0.02399184763640591,-0.023428286117374145,0.03740122283975361,-0.043318385857863906,0.11901382789054277,-0.018085877362629302,0.02776152800514395,0.0046048390916939574,0.0022097795021013833,0.022708826370302693,0.0040436800841896214,0.012440117213458557,-0.00862054020701708,0.010723271832873443,0.02831939707103806,0.014655247478374184,0.02459547677342462,0.03745587156947364,0.03586734052880779,0.02026920799198101,-0.014926013975868777,0.029130246231262452,0.006612778899185601,0.02484138006218259,-0.01563810330063295,0.02488455045118418,-0.016120346752066084
4,4,-0.011144606908479515,-0.009769438036138486,-0.0531941986401509,-0.03242127343935161,-0.02286669218460037,0.04502637534084844,-0.014191117666772862,0.06682519281749566,-0.01329059200621871,0.016286928032045983,-0.0226517049487253,0.040864825513841435,0.02412898600927628,0.02737888696784277,0.01998120967877895,-0.011834415140321686,0.004563956405184297,0.020726463773078796,0.012460850464009465,0.03074019968424463,0.04462323166659657,0.023650330056573604,0.02307266472949343,-0.016185476928679,0.026706468539520384,0.013973425693668357,0.023529955891792048,-0.020945837517097513,0.004786464218320102,-0.012129153110595009
5,1,-0.11633435729070896,-0.09143716960670145,-0.019664512600795714,-0.02407436218854997,-0.030890621877893487,0.0,-0.03870724014914584,-0.0033683500149561674,-0.024008414861368732,-0.27055615885734374,-0.055724029976127465,-0.031185701293603985,-0.2210890293972878,0.0,-0.015227570533259738,-0.022071948466171887,0.0,-0.02800648960480895,-0.06412375609467968,-0.028182396163013212,-0.024142790459994345,0.021303735208613617,-0.027984512792802896,-0.01692654811896488,-0.020284208862815678,0.0,-0.017700255633380735,-0.004439411476534483,-0.022456299463053164,-0.06939746881396536
5,2,-0.12475393829618187,-0.10761615936933167,-0.025553206234959824,-0.0408681149274035,-0.03097548189071464,0.03137394380224273,-0.042898148346078746,-0.012035075242820548,-0.027257708291388405,-0.2787754609668582,-0.026943257085739525,-0.01853567791915256,-0.21637990411960517,-0.00918869918102072,0.0,0.0,-0.0031844654505542858,-0.02539114786804686,-0.04181238676846355,-0.03075511785915097,-0.021040135536964932,0.018857159621722297,-0.03319266369194768,-0.015052232921151765,-0.03516313706433383,0.006837340472921838,-0.012262339012148016,-0.02279212261164998,-0.03491505434682707,-0.05935934660316655
5,3,-0.14150145219785626,-0.11187817390048804,-0.043898801598855064,-0.029235552554100264,-0.025990779324289393,0.03200854685363064,-0.05849426605928931,-0.005351256542415639,-0.02245906776532225,-0.3102375025201539,-0.05054314651562375,-0.012537731104325989,-0.1922059453921554,0.016308056540998317,0.0038259828308899735,-0.009936735311511624,-0.02355189736514257,-0.02869576123657125,-0.042790029263016116,-0.035517020234743235,0.00872210483942193,0.026146657687569963,-0.044094624274005456,0.0,-0.014506197342527338,0.007771418442942157,-0.03244100542403128,-0.008880201484717631,-0.040573890883185415,-0.049094266609899684
5,4,-0.12353996833516456,-0.10745722209551944,-0.03468796799827345,-0.03626577064452763,-0.023129882897171772,0.04721261406093902,-0.06466577989028666,-0.025896398693760037,-0.018434887116112242,-0.30616590454069326,0.019012117577643983,-0.011185421232522197,-0.1944221804921113,0.00928825316187587,0.016468447255690466,-0.0068692147824693794,-0.037848751074277764,-0.0440812861561698,-0.06368853573587918,-0.03829992875899668,-0.006553252720323699,-0.0018998986491283176,-0.02596314301468039,0.0,-0.055233716755419104,0.014860570422713715,-0.034893677270593004,-0.0037386573060451678,-0.028731187605369524,-0.041334702448492466
6,1,0.1133761586716162,0.06246341447552852,-0.05620572812264345,-0.02466056087263699,-0.04864844572752395,0.02486165325642284,-0.028677004397410645,0.005931786747773763,-0.0220574443879886,0.032458534043589206,0.006568765147739748,0.007145356796344732,0.024263167210346794,-0.007239040381910309,0.0051017103902942125,-0.008527993849885175,-0.01804940433588515,-0.008132459575339115,0.014051523826216387,-0.013833174667893444,0.029878376171042192,0.0029185911812494164,-0.00987901695962339,-0.015213844105630547,-0.012589425297337104,0.009019016743162897,-0.01943294890346551,-0.021704531557967546,0.007379296785430957,-0.006576432958277895
6,2,0.11167144164082735,0.08002262822875922,-0.05395490700210964,-0.025193085825745847,-0.054626528550817836,0.02015249648937175,-0.05872606006127079,0.0024807653229671073,-0.012413987612142671,0.03731427058100757,-0.01919994609749738,-0.00568560987104607,0.019149819662156863,-0.00198923144181172,0.006257031084980255,-0.01613823617025435,-0.021436071864637935,-0.006306633020698487,0.008320039332628454,0.0035625158218682146,0.01940883198264732,0.007212880522535161,0.0,-0.008484881269767104,0.005581083800976522,0.01634221465399459,-0.00411941026575139,-0.014666251418617486,0.018491793439252814,-0.008589052892302343
6,3,0.08993555534862024,0.061754467409608625,-0.05176786204984707,-0.02384572147628633,-0.05685049338694596,0.020743260037183797,-0.034610568880389894,0.0,-0.011621175942867453,0.03556261660089608,0.0,-0.03415600893105703,0.015245547848746273,0.011289383832636342,0.006999454305354393,-0.008315888529241242,-0.011166531656651065,-0.0014255300855906781,0.011527930584805841,-0.005502690841039064,0.026801142563470236,0.007245173434543874,-0.008038290474653601,-0.012361877950641911,-0.004606329466083633,0.018157611778695442,0.0,-0.018395159021622455,0.004678736451268987,-0.003286856157573726
6,4,0.10309184816216262,0.06538042471697447,-0.051774297572021025,-0.026674074149532906,-0.04351553960528766,0.02580790869790224,-0.029880915414352956,0.0140862013283767,-0.012859788270191148,0.016497475309595347,-0.00834263288035875,0.0,0.012724905324216482,-0.003820462836119795,0.004109599295458663,-0.015501075741612573,-0.02059286824094342,0.0021056780629597205,0.01683692091282656,-0.005839484892032402,0.02428296134434814,0.017837808945799526,-0.01249777235419048,-0.012296344033618796,-0.005509247270317007,0.00987462051997652,-0.005812455607620174,-0.008978426494582421,0.007540113317977416,-0.002272145705326925
7,1,-0.07079467776271742,-0.08142145947030807,-0.049209974825898894,-0.028086465121539325,0.026310332146724263,0.03902865254378212,0.06915744541563792,-0.004270177062729544,-0.02482503057375525,0.00458922309001418,0.017440653754245458,-0.025302972047825195,0.015999138957754705,-0.02037724496479623,0.007848083186000276,-0.015899121152002607,0.009214929861903615,0.0037810308350201896,0.047489054932250974,-0.009379192344932508,0.00392830755161408,0.014445684700173253,-0.0042475359490772024,-0.011330260579091339,-0.006651806038556314,0.014499916380912914,-0.017630612265946283,-0.0384000566258505,-0.0023101141365773764,0.004289615640828193
7,2,-0.06596562270209096,-0.056219633605143704,-0.0474566362203209,-0.020952396867414694,0.014887272879760605,0.03132412182458071,0.018724844281909736,-0.0025793821435481645,-0.012239497871365052,-0.012963708268173349,0.02469716982101347,-0.02684196674983695,0.00971886821841858,-0.0079019772060714,0.005469743005067709,-0.01624077627168352,0.01442890966122691,0.0,0.05036637729309093,0.0,-0.005793984914387956,0.01601037314846568,0.0,-0.015560882283799995,-0.011893967847870612,0.00866865107763512,0.0,-0.031556794135848026,-0.00517926085044039,0.01293552480208432
7,3,-0.09085979894606716,-0.09407980907104835,-0.060326988744630716,-0.030111613859393205,-0.0314241197058599,0.025612670208804755,-0.06495909531959065,0.013137848206352665,-0.03472078160631009,-0.007379066010966162,0.02825580147083162,-0.013093130239683115,0.003984570589066316,0.0,-0.0015698401168334208,-0.0057076619461312594,-0.029759587750785743,0.027797918339304728,0.027471811760458043,-0.06347774808924911,-0.061352771342475076,-0.05178749964854901,-0.0484336004902296,-0.015706386541689765,-0.04900799584944948,0.014889175569850144,-0.055169574856771764,-0.02990963008005232,-0.009114234725105641,-0.013573599077093212
7,4,-0.07474364820868873,-0.10245505777250608,-0.04815941764603615,-0.02261742452136939,-0.13202498854729272,0.02642279154928817,-0.013649018068877194,0.0,-0.03575555102700845,0.0,-0.05153354438325575,-0.005610220191808457,-0.012033972790977121,0.03790159121341441,0.0,-0.009779784806737468,-0.11423690459895419,-0.0024798216085515357,-0.07991724941533779,-0.028384659419970537,-0.04129717281762296,-0.008484414635332782,-0.026958524078938728,-0.022517651277462192,-0.039966977695735206,-0.004805959904250479,-0.030780382557546893,-0.0041893800505579115,0.0,-0.038000172717218006
8,1,0.06763551281394595,0.048710109982804534,-0.05166718956165141,-0.019535613508667282,-0.04139478323494156,0.03852744565179786,0.07447393111973755,0.010539073708444313,-0.01050543019193087,0.042154944768157426,-0.004413466893399609,-0.0020977143593420566,0.033905934526049036,0.0020625637623287313,0.014136074797330117,-0.01366051976202809,-0.02410282513984116,-0.015488087708257908,0.008316620597792118,0.02868929784429164,0.016591695461632,0.022850618676855394,0.028618406855332845,-0.0072603952670968475,0.030747178505140083,0.010103202779666642,0.03168882303940035,-0.009889717408418736,0.028063955654141715,-0.00642019922653897
8,2,0.07637165852522823,0.04921628770512393,-0.047428311310844545,-0.018011516541733302,-0.03858242357961672,0.023051292076910257,-0.09665372528648353,0.006539827274079035,-0.01266672708997213,0.11478258199439884,0.05826047618044078,-0.009217733855239996,0.12452555181455419,0.006786792740994113,0.010275184340208243,-0.010088904817833755,0.002191817873180457,-0.004471276465978807,0.011293769142087795,0.020688634193919503,0.029377235323680917,0.030818114053284024,0.01730041704369184,-0.004469694493460297,0.009700637293177106,0.0066978313832338765,0.026394980483986863,0.005270679975631021,0.016299216783759313,-0.007939506240380423
8,3,0.15066268114255427,0.106397762521378,-0.051267153339138616,-0.01661686178270516,-0.06335879650990547,0.029651078538858677,-0.10874831247598732,0.006495162565551549,-0.004654775946309447,0.1159772527400103,0.011337491998556354,0.000337457485335646,0.11342076465625639,0.0023277545214779594,0.018429395978596136,-0.01596822232965739,-0.004908291453811109,-0.009415528633809594,0.016257482237304804,0.015379708966247463,0.022137153761635164,0.013169513931881455,0.02205811765740684,-0.01045952647500284,0.011743806055673822,0.00762753991581161,0.010987649110341668,-0.003013396979234695,0.015117616004515666,-0.004791357343805314
8,4,0.0748407430653805,0.03919327550518803,-0.04480628154783084,-0.02541497095713191,-0.03664532717734442,0.02852074093094678,0.06912864923718251,0.02009063447314785,-0.025125130454817513,0.030023891419991622,0.1133529612183734,-0.007224461673737498,0.014354148187161297,-0.004481761048300392,0.0153328942482015,-0.012611330728789838,-0.009543687601829914,0.010858805825174622,0.014568484970905127,0.028273141789146528,0.010545118990969049,0.05090462441200838,0.0301915179566557,-0.011859366026019974,0.031124696305576433,0.007693140433200796,0.03373232692865824,0.002614407180652367,0.03451182071482767,-0.0015123186265318944
9,1,0.2689823615156726,0.23730371102057318,-0.037511143051196516,-0.0281879337719092,0.013208568341636417,0.011474085418232804,0.12892778403507554,0.01673362915677712,-0.01625978731253719,0.012187056726460255,-0.019576398062842837,0.0017456828882663755,0.02322340748297802,0.009116805886556056,0.024136410060019653,-0.017076096421648423,0.035147355662278335,0.11320583251587302,0.014818565592597643,0.04740984658769498,0.026645215597172922,0.07274755101207814,0.049039511155633875,-0.003253655565124469,0.041890280115825074,0.006295490530912884,0.04172318142125442,-0.003398893069127662,0.05824069476427707,-0.010134310137967395
9,2,0.2581115364939499,0.1776811590061308,-0.045898174805033554,-0.019851096987459238,0.010232090874764177,0.02008911385956913,0.12494208895014025,0.01646284477577531,-0.017643674588351255,0.024821650619247237,0.07927066763460444,-0.014294676966105646,0.012934165893778715,0.0,0.021145939947401216,-0.011574588406609077,0.040314300849615625,0.14178307851101313,0.019690868328949396,0.04733217901348996,0.016152205191467095,0.04677087882948422,0.048798372383677235,0.0,0.051202489659729844,0.006894812552507679,0.050161047582060525,-0.007069876477193482,0.04566439271265288,-0.015421050164844186
9,3,0.2201135431212159,0.1490114863348846,-0.04720172461363592,-0.02821858900050378,0.01584444049783268,0.022412086497786143,0.12407856067618761,0.02080169473213811,-0.020307124106374586,0.032712912272077066,0.09766404348993618,-0.002303984835557382,0.02999922628216234,0.010740957310617305,0.02056658654553989,-0.017209697230055276,0.047287416920767766,0.1224052380009234,0.006546404089917246,0.042817137204172184,0.03670340614455814,0.07642827783867423,0.039363081411278644,-0.024983710741621756,0.06089836559671269,0.008915080182457236,0.06038134932206962,-0.009015077693245721,0.03746471624095682,-0.005213357217458636
9,4,0.16198177577664663,0.1359178622801584,-0.045904524662248924,-0.021409922900217704,0.02465000094327585,0.017397440877289005,0.11180574109336028,0.01568149061577595,-0.008257024824960268,0.02354630772752686,0.12709936610640082,-0.013008968578997138,0.005758461701640294,0.006947955317356813,0.03905336993627739,-0.013637109959263594,0.05058702155314587,0.13582062482410018,0.019808384422162817,0.06035884049306517,0.023492641668479974,0.04435568129647405,0.05864340020496461,-0.003833422490895244,0.0530147065731994,0.005907957854199619,0.056573767382961104,0.002727453241455957,0.040858922394956254,-0.003318057421257903
10,1,0.6434867736488157,0.5092452723226117,0.0,0.0,0.6916567500655713,0.029242791794963585,0.016355383585179295,0.03167548234376105,0.0,0.07132444059734921,0.05893860375922455,0.06046652178375922,0.048500752059410734,0.0,-0.0008097703530185463,0.0,0.177343423167595,0.0,0.04695887403583443,0.08031397087223247,0.026928776765299256,0.09698746156967286,0.07433858293424023,0.02890214889461573,0.07972907881777602,0.01591817856365796,0.09039459983946241,0.04261792271531295,0.022641930327724547,-0.004954208819709649
10,2,0.41439762434429706,0.32616151499102086,0.0,-0.06694087887945199,0.603061955328307,0.06526861390339067,0.035278065745472764,0.0587861992012253,0.004314978743749309,0.07915387609801727,0.22304453452602324,0.04577030106531965,0.07114547846079233,0.017100416051875067,0.02700541061321915,0.008110304120249712,0.2197637113331472,0.0,0.1831528374572815,0.09786078740614901,0.01771095823647184,0.07595930571922582,0.06633462077877716,0.0,0.10378304545584194,0.04373810152368107,0.1144826321475032,0.02104582328145277,0.020041331125274287,0.06267219251302825
10,3,0.4256992987213388,0.3981790468545562,-0.06361789663102269,-0.010374057579938922,0.0869775858605858,0.0625460311147471,-0.042480433619234814,0.11103149074899821,0.0,0.0438768177983655,0.16218639701945037,0.018863053869963897,0.11633077090427646,-0.023084150707507467,0.0411378433564108,0.027316486470941426,0.07794038342310516,-0.10464171741167894,0.15871827879610223,-0.01987791122104321,-0.03538642845873552,0.005668756355287186,0.0300753513262334,0.005652542871397159,0.018573258580859897,0.07253492938661477,0.0,0.04962328767732316,0.013302933290030516,0.24378511655991897
10,4,0.48825093619863225,0.3810880026639112,0.0,0.0,1.1608133488457868,0.036491728920496236,0.04662774361477173,0.05768952325960042,0.0,0.061936043748307634,0.09466546048917346,0.02198327084091023,0.06004368418165429,0.018288397988311278,0.0,0.0,0.2368590872769878,0.0,0.06228747357611675,0.03029222321515701,0.02109775146220727,0.031228110255182795,0.019734641294848476,0.01879897926745988,0.03225707884461482,0.015715382720778548,0.023808607197491005,0.017977463851731712,0.0368424849037996,0.02324773402502167
11,1,0.21458961741403193,0.22720660652082142,-0.052336346412694995,-0.027461628482039452,0.05086616781565695,0.03854571024613551,-0.02158448190910245,0.044233052001036444,0.0,0.048759672469633836,0.07318931391565087,0.0,0.06563445522523464,0.0,0.0,0.01829865942783737,0.07852128993225949,-0.14609525162135367,0.13130399240939894,0.05177124675555156,-0.023185535451742012,0.06837422632103146,0.09983629554394458,0.010527358290559286,-0.039416608166476685,-0.40881536407090685,0.0026566967923616347,0.0,0.018463456039054693,0.1727682772003052
11,2,0.2021308068483073,0.1838952154747504,-0.0333189886485078,-0.027111855689510245,0.04427890979377841,0.030439924960206866,0.01610420552589531,0.04144471033222269,-0.033901413496214755,0.042709987086886,0.007123349570867743,0.03007647263328911,0.0443772735978788,-0.025010382577518753,-0.020091627176189508,0.039223670493415796,0.09060799643496847,-0.06743538453821485,0.13638614521420117,0.01960014999423071,-0.016774648057274355,0.043258201415253605,0.028464955267933578,0.01377242366474618,0.04860071291329118,-0.3734782903502982,0.018409731843064908,0.009737772415801538,0.025164948832007233,0.17796590442692117
11,3,0.27072445320161276,0.2545047775966336,-0.030591926883446474,0.04393672119347247,0.007468151112094451,0.04610710480731234,0.03067942436032839,0.06630765698932028,0.0,0.0,-0.10585684566394549,-0.032665101876316466,0.03246999470631409,-0.02905383507614223,0.0,0.0,0.05798404333707169,0.02944451601644954,-0.4820281516512701,0.04631591116674352,0.0,0.06167872078476949,0.0,0.02514773372490564,0.027333967837675888,0.0669334028968224,0.031383299783164786,0.0,0.025638934902016713,0.23869359060793705
11,4,0.27919902690769605,0.2092526336569705,0.0,0.0,0.12820020754769673,0.03402775086144727,-0.02888139861611269,0.0,0.01698695032335734,0.025804175968024257,-0.14425499981496082,0.01654502997560131,0.03953932744921956,0.0,0.04638499299338711,0.0,0.07286736034981967,0.01585108368120325,-0.3913556710133594,0.02540612151366997,0.0,0.08653988224529718,0.016040799930657934,-0.035588917207216964,0.06389528480658158,0.06337279166846288,0.04212140163621153,-0.018897822417660137,0.012404826100157168,0.10709570532737323
12,1,0.32715262271652246,0.43102538504690213,0.838386268948248,0.6683490801775442,0.002702229190702621,0.020432848693467953,0.024423799375876243,0.016471599202329212,0.4165173592500624,0.05665840663037547,0.026053554091836073,0.1363708774136394,0.04710744974933445,0.19508073054896835,0.0686319301242233,0.12522876320647613,0.019896228947444472,0.0,0.034685788633958214,0.0,0.0,0.009354216028497397,0.0,0.02274190071985327,0.029327644979126877,0.07000597367048988,0.04513350607747846,0.08565034961437235,0.0,0.0
12,2,0.27067652420389443,0.30433066347309645,2.1144851204714965,0.17096593412403593,0.0,0.038511196074580756,0.06744853606120182,0.03427812291158516,0.22556861132571449,0.012150599502908088,0.0,0.04737186340375832,0.007098323709319843,0.05417426313195217,0.0,0.05101434667393123,0.01629595315580712,0.015504399282889825,0.06443926913030218,0.03385962117430985,0.02990563534548385,0.014696608394591193,0.008158599769280794,0.040517739270502506,0.0,0.02148065977293423,0.008006691956464529,0.05633496801574589,0.010114262701941268,0.0
12,3,0.276305700307486,0.3508293094923176,0.6489179718543476,0.6496945099911757,-0.022409026095065565,-0.023195445034412954,0.045185939287022414,0.08938099909890207,0.4360729036047801,-0.05145786856670975,-0.03355240063020859,0.29093568777100787,-0.06861164862984337,0.22858162053214937,0.02146093197475185,0.5522140526873454,-0.036466460969262204,-0.038860559575207176,0.09566176784846059,0.0,0.040114900751551774,0.0,-0.0748335625890022,0.5001619526273171,0.0,0.042553591946061786,-0.06286182404598084,0.0416696499943463,0.07328681732418296,0.0
