feature_name,feature_importance,rank
ic.eps.ratio,0.12821779018015914,1
ic.eps.s,0.11342267884652824,2
ic.eps.max,0.08449669392231364,3
pca.expl_var.cor_init,0.07310256861793545,4
ela_level.lda_qda_10,0.06628604520354192,5
ela_meta.quad_simple.cond,0.054382425034982106,6
ela_distr.kurtosis,0.04961908719509058,7
ela_level.mmce_lda_10,0.043553629554266206,8
ic.h.max,0.0404552190275405,9
pca.expl_var_PC1.cor_x,0.039708438860214905,10
ela_level.mmce_mda_10,0.03759951721646863,11
ela_meta.lin_simple.coef.max_by_min,0.03634607962578482,12
ela_distr.skewness,0.03620665206670567,13
nbc.nb_fitness.cor,0.035791852579147,14
ela_level.qda_mda_10,0.03384970897031997,15
nbc.nn_nb.sd_ratio,0.03361065782541559,16
disp.ratio_mean_25,0.030982628045726792,17
ela_level.lda_qda_25,0.030931171199392805,18
ela_meta.quad_simple.adj_r2,0.030903178881938363,19
disp.diff_mean_25,0.028668868316764722,20
disp.ratio_median_25,0.027932108177149997,21
ela_distr.number_of_peaks,0.02781015897391967,22
disp.diff_median_25,0.02768832285787146,23
ela_level.qda_mda_50,0.027003411158548023,24
pca.expl_var.cov_init,0.02539306794561569,25
ela_level.lda_mda_25,0.025318014063867657,26
nbc.nn_nb.mean_ratio,0.023144815590525353,27
ela_meta.lin_simple.intercept,0.021397462096371268,28
ela_meta.lin_simple.coef.max,0.019227552920526844,29
ela_level.lda_mda_50,0.01853831131177176,30
