feature_name,feature_importance,rank
ic.eps.ratio,0.1382186350731671,1
ic.eps.s,0.12494873517717431,2
pca.expl_var.cor_init,0.09967423598906296,3
ela_meta.lin_simple.coef.max_by_min,0.07889461807922211,4
ela_meta.lin_simple.coef.max,0.07412221446975335,5
ela_meta.lin_simple.intercept,0.06110284933437721,6
ela_distr.kurtosis,0.05103564547625531,7
ela_level.lda_qda_25,0.04838238963544081,8
ic.h.max,0.04527695242782621,9
ela_level.mmce_lda_10,0.042544219248221916,10
ela_meta.quad_simple.cond,0.0410618831191145,11
ela_distr.number_of_peaks,0.04084093810191124,12
ela_level.lda_qda_10,0.039624150916776284,13
nbc.nb_fitness.cor,0.03952057701156122,14
pca.expl_var.cov_init,0.038292176646137245,15
nbc.nn_nb.sd_ratio,0.0381708507607542,16
ela_meta.quad_simple.adj_r2,0.037466821390720294,17
ela_level.mmce_mda_10,0.03577281486251926,18
ela_level.lda_mda_25,0.03540277084816397,19
ic.eps.max,0.03469179601760384,20
ela_level.qda_mda_10,0.031056689611939987,21
ela_level.mmce_lda_25,0.030577882168004788,22
ela_distr.skewness,0.02856721687665707,23
disp.diff_mean_25,0.028427839154292023,24
disp.ratio_median_25,0.02801046768483856,25
nbc.nn_nb.cor,0.02720857629138494,26
ela_level.lda_mda_10,0.02611506514339672,27
pca.expl_var_PC1.cor_x,0.023637640003054707,28
ela_level.qda_mda_50,0.021676355934625757,29
ela_level.lda_qda_50,0.015397718922465178,30
