f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_distr.kurtosis,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_distr.skewness,ela_level.lda_qda_10,ela_distr.number_of_peaks,ela_level.lda_qda_50,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_50,nbc.nn_nb.cor,ela_level.mmce_mda_10,ela_level.lda_mda_50,pca.expl_var.cov_init,disp.ratio_mean_25,ela_level.lda_mda_10,disp.ratio_median_25,disp.diff_mean_25,ela_level.lda_qda_25,ela_level.qda_mda_25,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ela_level.mmce_lda_25
7,4,-0.08574842145044204,-0.08355040550025694,0.028941911221584626,-0.0420720244808207,-0.03098552636836116,0.015418888557835797,0.02259556295536075,-0.030835267130897348,-0.12220353694207753,-0.01246589286557992,-0.08842978196682216,-0.03743952746106238,0.01799046170435792,-0.00915860161926696,0.01672172742782463,0.03834582130121905,-0.016486713001919395,0.0,-0.014607994154432813,-0.008802813417028765,0.012457711113746772,-0.028308414692511608,-0.10788617504832132,-0.03526296955874564,-0.03904029925281549,-0.06567019488020154,-0.06187224584397477,-0.020483469437831303,-0.09294309838681136,-0.020118560941054908
7,5,-0.04758117256677699,-0.051715519648669744,0.11925915709135322,-0.025444019792862593,-0.04885210092758213,-0.010690867240885221,0.01617588579332993,-0.040640089782561256,0.005046519327558785,-0.03375172462604538,-0.026066352776027396,-0.035556248139663335,-0.00936480515652778,0.0,0.0,-0.01250689804982727,0.0,-0.007223949407354796,0.007755299602944757,0.01867614717930105,-0.0046068656624907445,0.008388463780209743,0.01516981066836165,-0.02346781156837771,-0.019945751828268174,0.011046952106621655,-0.003855192608051644,-0.019288320877950627,-0.02806289040338765,-0.016707846526384795
8,1,0.0742718173984519,0.05218637425128625,0.07662742064771971,-0.033673861591214466,-0.038766251213747105,0.01963368568693588,0.019017370652682275,-0.021828061473116167,-0.015609532963262535,-0.012319672650420221,-0.022101609834434932,-0.016589996972308507,0.0008202826486553016,0.03935466556847336,0.057101503921271335,0.013706622930444667,0.004750175167099413,0.04468687930959278,0.02944251750266677,0.009198241585400196,0.0041496842078525276,0.041858525652753775,-0.001867137993921103,0.03410421570107136,0.043078930725087256,-0.001651026864015942,0.02620712478524917,-0.015532200514733252,0.007647979668330307,0.0006814593389938284
8,3,0.14849179514031133,0.11654103384479395,-0.10115323875557311,-0.02687069946774512,-0.053929078568906164,0.02942393403058899,0.018992754119608796,-0.02117683878366511,-0.02164249108465055,0.003484138270519327,-0.020785960033896933,-0.010073773285795173,0.01983342023170806,0.08712088475784457,0.031801063083526704,0.01567540750433777,0.0,0.04496282735698015,0.0741577474896655,0.0,0.01147586161837566,0.03249018158592282,0.004335080530500107,0.028200608631945512,0.01968797485848972,0.0021035435970112037,0.008639062730008085,-0.01095625474060824,0.0,0.005462807408979309
8,4,0.05982231714243996,0.040104451459052115,0.0678005896693443,-0.03456464784096677,-0.03602963463435169,0.017673667302289087,0.02325306018501999,-0.02266314095387413,-0.024383541629928132,-0.015904534335331594,-0.02772975319837316,-0.011182148930928448,0.006145204535017157,0.030532741204276487,0.054192144030606376,0.004622002522230703,-0.006379754739861257,0.055548630993520226,0.021956668689747785,0.005045207600323731,0.01099184427784533,0.031574031100030125,-0.013882991670393252,0.02934584097400486,0.029947643595778617,-0.007170673691883095,0.018190581709169568,-0.00946407748278387,0.0026126816514548956,0.0
8,5,0.1134035035573292,0.08623555798764951,-0.07462804558283481,-0.03864944180505639,-0.038343350962912165,0.02295213734702023,0.020902297257119812,-0.024326792299757427,-0.025920810458406274,0.0,-0.0282435538716706,-0.007514780123453385,0.020362118512000926,0.09152322016719189,0.04160249893088511,0.01864377492226363,0.0,0.04472545741590958,0.06978719372391803,0.011985368464200091,0.002888228309859908,0.03556068075923752,0.007875404108088652,0.03397256704002771,0.03563552882022447,0.008162393518903799,0.014722746494308658,-0.01564901275871028,0.005140173643205931,0.0034867289537338086
9,1,0.24794330925003372,0.2035058839506313,0.12051036503016255,-0.03064273341336554,-0.035260430071341664,0.02963068768809579,0.01223331211737555,-0.01921245878893313,0.009805323037257674,-0.010663821825287134,-0.002740313621228063,-0.029870398423263222,0.01713989523166215,0.015115037837008627,0.06769460223426083,-0.005328241642121256,0.10846010072720846,0.08753248809638442,0.016848654501641414,0.0040892140789483555,0.024879617512399754,0.03431532786622926,0.02963231897630536,0.037026475362322286,0.0324001149574587,-0.010169563279920024,-0.002404324397145219,-0.010031316914951571,0.0322603343930184,0.008539692519766495
9,3,0.2408743679435933,0.17817566320689598,0.1258509733649511,-0.02768884438414615,-0.02490142770990844,0.024201596689974902,0.013907913240422953,-0.030398287278358915,0.005391459911745722,-0.016614139870613553,0.0,-0.024552019382760804,0.009139733057599408,0.01069423239359707,0.07929095583175405,0.0,0.12378481658557161,0.045518733896570907,0.013471212808239152,0.009491834219300388,0.01406277142313106,0.042091075657607946,0.04185273211194129,0.039373232848606554,0.042523080925679135,-0.012575188463830322,0.004928248888662334,-0.010799767981525932,0.04069791202057815,0.03534421621425454
9,4,0.2015639229043823,0.16791653906416748,0.10946594254073005,-0.029658461025006633,-0.02862366914190151,0.021357286060532776,0.023678429513340205,-0.019557996782292197,0.009181617918776808,-0.00628040283434117,0.0022608205054146513,-0.015352843722372,0.08010936958384618,0.020694491077960953,0.0745776400266529,0.010797449828784778,0.14219671395051825,0.05817783430967044,0.021203220916713117,0.0018232447823276487,0.015735788256896865,0.036752717981770155,0.04844280351726249,0.05272795311711098,0.03994326561569839,0.0028191874330958377,0.01635556409107053,-0.01049588191282358,0.03362453328116288,0.029566100256487315
9,5,0.22022698671855134,0.19410959495913716,0.13092179113877556,-0.04118481830188747,-0.03745323801390443,0.022794116585191482,0.017682625156201337,-0.024954613183876373,0.020035539577307193,-0.014477288465865601,-0.005489835717292002,-0.017312789855251087,0.0,0.016844638435826842,0.09485604928893077,0.0,0.11008457093530188,0.08832709871984135,0.016631912137422433,0.005628158292584229,0.01284161428870284,0.042126508994664524,0.03208308857333719,0.035787246894297464,0.04125074528829209,0.0037152328040603866,-0.004347917915839772,-0.015762161546129527,0.028828529527305302,0.019343702853848344
10,1,0.5968572682812012,0.527987926027172,0.00680794990522382,0.0,0.0,0.05939049033468713,0.055069591713765575,0.0,0.8459972991223443,0.02739286162248722,0.0,0.0,0.0,0.059748112489810046,0.06840816414365358,0.030299061066188182,0.04335173271699988,-0.0014931490819374282,0.057702614282100884,0.03709285644893345,0.0,0.0745486213578812,0.022154414684433466,0.0651390368229392,0.04299211459944896,0.0,0.0,0.0,0.19535202721917244,0.16738383074647434
10,3,0.3506044040480081,0.3628484395605911,0.03497168878211254,0.0,-0.025316058241755535,0.020188621503449244,0.0,0.0,0.035631229214941884,0.0,0.47036885913106596,0.4547233487143203,0.13161040151721393,0.02173661454764475,0.019550936631710814,0.026485961129646407,0.024847994413072616,0.034964032264809486,0.07080905108583324,0.132638199193857,0.04749610853848263,0.027359188168930793,0.1733045990125568,0.09249155012952803,0.017763150491985513,0.30021034132558033,0.0,0.032003422991465635,0.08971850123640812,0.14435491085751595
10,4,0.4111235677271843,0.3644162627333374,0.0,-0.05696748728038914,0.0,0.0814046997201312,0.054620803448751865,0.0,1.1867400672574737,0.0,0.005532248596587852,0.0,0.09184788793608534,0.07982473237232202,0.05216722043444766,0.0,0.0,0.050629741739726786,0.081035606057275,0.0420976922133558,0.014120760314902281,0.0310287748040039,0.04029300421613424,0.004494911554287162,0.012878991250401706,0.04438197735409144,0.028213570841096436,0.0,0.24649988384486066,0.11579790736691242
10,5,0.3735337777473049,0.3531736149240494,0.04182152086710511,0.04524649418769,-0.07033428034333444,0.05355300960872644,0.06462330013068307,0.0,0.037835843357285626,0.0,0.7283317238302127,0.37562046026092255,0.0,0.01394537870956336,0.03935572386620789,0.0,0.0,0.05445554846576073,0.0,0.18249591189611047,0.0,0.02923000376516205,0.14083978468234903,0.13238594502786682,0.07235625506158838,0.29881669378919895,-0.04127203492893483,-0.0356255917364412,0.10394653573861379,0.09702987734128543
11,1,0.2214569677566569,0.1362478987996557,0.02488136474748437,0.01904294221810021,0.0,0.004249857815739055,0.0,-0.001613591505444989,0.0,0.04046970116993237,0.40476470422613087,0.15290601433832798,0.033940511740464585,0.0789997209282447,0.020024461297856566,0.004331282957475258,-0.4869497178196569,0.0,0.057876649442757444,-0.5898549298471014,0.0,0.04025922709849439,0.04360290938064809,0.0028666179885149523,0.024636226513932713,0.23176122332928217,0.04627350550928527,0.0,0.10146974160363148,0.05935728494534387
11,3,0.2764140688863372,0.22353230332328317,0.013681371768973438,-0.042030708981034615,-0.08287058869870359,0.042625671341809834,0.04536654179849381,0.0,-0.028614551675187838,-0.019784645783808258,0.01976331085547861,0.24197457914036502,-0.11495467935352827,0.0,0.0,0.0,0.029777552117529693,0.01865990614952545,0.0,0.016636969670261126,0.020305740615317036,0.08328719915306151,0.0891577923489908,0.011907183775993424,0.05100473455912835,-0.0716463667314802,-0.23863222458005678,0.0,0.0406493892014449,0.04050366083135859
11,4,0.21255250539351878,0.1842609903393262,0.0,-0.025623398843853173,0.0,0.00898918924188491,0.061356812203041344,-0.020990242525945668,0.08452894140715395,0.0398252691365073,-0.02301263783772023,0.03773932304136701,-0.06768594880863943,0.0,0.03314310370888435,0.009196146209338063,0.0,0.01832231187809713,0.027605759267748053,0.047474590284046214,0.0,0.009730906495673874,0.0,0.016837372956636676,0.04417753782158934,-0.03563162589848007,-0.06339611588987948,0.0,0.07903966505458115,-0.011726244901324123
11,5,0.1796152381764239,0.19100455643087155,0.029780438125941333,0.0,-0.06323353873114645,0.08928161793366035,0.0646388497200499,0.010071835554473219,0.035161256915647365,-0.023094945761430286,0.44677484409008955,0.18594513112734923,0.055308198223835814,-0.0011067726461173044,0.0,0.0,-0.301916855876097,0.0,0.030966163913208333,-0.6403623038648301,0.032409358465778776,0.0,0.04578111952660141,0.02784697589335544,0.032190637383870235,0.18385939294803266,0.011124914143234854,-0.0302172581119029,0.07154970314261866,0.007622017912237267
12,1,0.34652144983149347,0.4128028694423631,0.06020432858053404,0.7705272760256872,0.762806237300721,0.046436426339436565,0.04075927987335781,0.5757919621674197,0.0064432019201809965,0.25273224857950005,0.0,0.0,0.0,0.008898555208856074,0.06921398910395204,0.15809400092402148,0.010441842264514278,0.04624341857609382,0.0,0.0604994040395459,0.0,0.0,0.023042886600961765,0.027022549940757923,0.015441526988987153,0.03804286435914506,0.030329711440767237,0.08507586007760226,0.0,0.0
12,3,0.20438833614712326,0.2924926257198739,0.024970222381160978,0.700836472828728,0.683653142779928,0.03708782183910153,0.0,0.4726859874556446,0.021997028658477635,0.41516474389921676,-0.06818395991380455,0.0,-0.031504650393142875,0.0,0.05796992820985114,0.12472506915725967,-0.037368002873206185,0.06974008350689775,0.029159550478904617,-0.038863777603614036,0.024225032397154456,0.026667804472473522,0.045364528204589805,0.014511193089565833,0.0,0.08321737379805683,0.06876737968699742,0.7332332428903041,0.0,0.0
12,4,0.24156817892089277,0.2708840619965316,0.08816083256778318,0.7528491103738666,0.6815819148965767,0.0,0.0,0.5146902999777514,0.0,0.41380701666425423,0.07494730151442153,0.014513739631224043,0.0,0.0,0.0,0.22369977562505539,-0.0912063203983049,0.0,0.0,0.043810385048313805,0.07098295803637544,0.0,0.06012406811206383,0.0,0.0,0.05600366662950629,0.013773088246898268,0.3495690346546352,0.03239144635961422,0.0
12,5,0.22344686114560286,0.38056854474510127,0.07784588652453994,0.7704695136124902,1.1608595886663275,-0.06043585334088064,0.08992412628420698,0.5228723951510921,0.021745846009160186,0.26148693311383475,0.0,0.1229931360440244,0.0,0.011703226732008076,0.017922566775487425,0.07991667353531229,0.05163959801344875,0.04732753906545373,-0.07665555158300652,0.0,0.0,0.0,0.0,0.0,-0.023555041869132598,0.0,0.053766721911142845,0.18871721527940677,-0.08608970350436063,0.010901667274639149
