f_id,i_id,ic.eps.ratio,ic.eps.s,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_level.lda_mda_10,ela_meta.lin_w_interact.adj_r2,ela_distr.number_of_peaks,ela_level.lda_qda_10,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.quad_simple.cond,pca.expl_var_PC1.cov_init,ela_level.qda_mda_25,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max_by_min,ic.h.max,ela_level.lda_mda_25,ela_distr.kurtosis,nbc.nn_nb.sd_ratio,pca.expl_var_PC1.cor_x,ela_meta.quad_simple.adj_r2,pca.expl_var.cov_init,ela_level.mmce_mda_25,ela_distr.skewness,disp.diff_mean_25,disp.ratio_mean_25
3,3,-0.00734189675659308,-0.011575201577228925,0.06941758167756436,-0.10869661778306988,-0.19792847812105843,-0.05943618926817135,0.018002194104877883,-0.0345502989461859,-0.02833652544636911,-0.06395676307446846,0.019503394150944278,0.027210821677810193,0.022881218825779558,0.06117965265049753,0.026845259587779752,-0.026996173550131314,0.0009616933664613747,0.014652550329870395,0.07842775707752665,0.04966497965677175,0.008876373956949908,-0.02363795806105616,0.03851791091138362,-0.03356766100855994,0.03481178177082146,0.002881303820289352,-0.0016585590716678006,-0.023023863839354328,0.00470476209214702,0.003639275031044248
3,4,-0.022388496583466394,-0.022946601874150707,0.0614659584382526,-0.13440680073387914,-0.08964780183285483,0.009856729119909625,-0.026061247155860806,-0.06468222995349412,-0.034145292864373664,-0.10538324725609169,0.02096233270650312,0.03302742426651316,0.042777072728111674,0.04786874112251925,0.021750415612722784,0.031220812022448904,0.005495701054003842,-0.01379334837467705,0.04614730137009985,0.046573186718519094,-0.016693442717653467,-0.020793380712687506,-0.017460811582743763,0.013995227228890683,0.023942422810160326,0.006692331438881094,0.0032638024912446106,-0.009730035309564664,0.03184806577143581,0.030244296407507004
4,1,0.011321247637366777,0.011896251680946102,-0.04202069155087407,-0.010984388953359209,0.12118863510289879,0.09344019295789671,-0.05515587513217311,-0.029807516522073405,-0.047621758485815874,0.0768390638645054,0.01804826494481357,0.035242432206037705,0.01914574892357246,0.013291634360550003,0.006219385638909225,0.006146755253189445,-0.032641611379183755,-0.07972684017142977,0.08134121745525774,0.01531654985450659,-0.0442003697616124,-0.01194069390550273,0.017362721482797633,0.05178441705451389,0.038380605288043074,0.01266032391624168,-0.046870409632251,-0.004938202604655828,0.046465375087850536,0.05108545985536972
4,2,0.01041991049521332,0.018647731080853117,0.05001648691830718,-0.1390281232348114,-0.04570629019856163,-0.0029141999057320997,-0.1766398767806589,-0.07166284717417565,-0.0310766025012428,-0.059787200306171025,0.00689801128012113,0.030116196688414143,0.05989186177432167,0.04319312472292568,0.03199187628588754,0.027253053099620846,0.004131999604164355,-0.04322596187296359,0.17270866127794304,0.17333976517222785,-0.01365420349148462,-0.01660567449794323,0.008761188712271925,0.024336596249536338,0.031446073507976,0.009222667309368729,0.0015988869327263344,-0.010428129599264854,0.0015992056423429005,0.0036908503144086058
4,3,-0.006390823159712157,-0.009852505375723762,0.015402303521480185,-0.07333638392920938,0.02040905895832916,0.017549213148955675,-0.0033279414025212395,-0.046564976987047806,-0.03999171297837181,-0.09419997154087081,0.02298297966600986,0.039952934309450315,0.0443657528519697,0.04962523467205652,-0.003135555941219198,0.008518279843388099,-0.023043031025070954,-0.03266627433417238,0.1779021542162586,0.01682950075037378,-0.04562166829176791,-0.01737600652523799,0.0,0.01049522639709613,0.01947335181338581,0.011555889794315273,-0.0017585675463447914,-0.00968362573105792,0.03496317721458436,0.037867335045526015
4,4,0.00779359849892804,0.007824128056570338,0.03092040597301817,-0.09882092385128541,0.07358134172093203,0.013748026862110626,-0.09755155633079378,-0.05650831902944361,-0.04492523951881162,-0.024633798709895093,0.005283402920964637,0.025913983746758115,0.017266087744412534,0.044188904047573,-0.016241766672410802,-0.002395695212629022,-0.006458170870146376,-0.04853574336195832,0.10937270480287198,0.11209711848301335,-0.01789297165638199,-0.016153890780180494,0.011647242209666817,-0.024872806643931163,0.026756728432003413,0.008294467479821786,-0.008278659123169507,-0.010344744807848194,0.02773086028231013,0.026353345507265064
5,1,-0.11137268943591805,-0.12671185287631304,0.1379519072696791,-0.07798984240754891,-0.10107845860009956,-0.15578061024244239,0.09468865251567418,0.011247042862073287,-0.03126627699668305,-0.057077858444178065,0.011390690019981053,-0.003773937054914356,0.003494695251243407,0.05653711377521026,-0.0953849841887312,-0.13478485843679472,0.032908236979351524,0.04657882094854937,-0.0039672844685778585,-0.022807560654160508,-0.12463327095073745,-0.019877375860391733,0.052216943023180584,-0.05536715218127258,0.012726963828531612,-0.007147424721616835,-0.006212136975952576,-0.03341591998775967,-0.07107476516447303,-0.07127850370997124
5,2,-0.1039004431151147,-0.12354645099375239,0.12596669889058504,-0.09153860965161958,-0.0816037248130897,-0.15743717834154236,0.10090662475776724,-0.003338986050058168,-0.03282701835168006,-0.0588851758010962,0.010197236434711043,-0.003939912286651859,0.009131699618432632,0.053984255578850004,-0.10638206462288868,-0.14053283107018172,0.03291959674823708,0.04116092571005786,-0.007683801861562145,-0.020194342094048634,-0.1255398563952218,-0.018820970490373568,0.058786689488360855,-0.039429212114902856,0.016161822092100375,-0.004654888380326128,-0.011501535583171463,-0.030359451155638095,-0.07479172031493786,-0.073260928185366
5,3,-0.10366535586145076,-0.12008634049259354,0.1270323461948799,-0.07841363537179857,-0.09877936883014549,-0.1546193685762981,0.09874367252387084,-0.012547304568058915,-0.035043466458117456,-0.05915702132730705,0.007057834866153023,-0.0022610851393413123,0.00841736998029402,0.05263252330325596,-0.1038228452456399,-0.13544592993845606,0.03206119059500079,0.040180200986518755,-0.004962993290926421,-0.021436934400430485,-0.12070278745762986,-0.023468318311184122,0.05283669314313966,-0.03822532140284651,0.01693351125537851,-0.0038152829553798617,-0.012086764407331474,-0.03225635846665598,-0.07357963754069541,-0.0740935070827029
5,4,-0.10033003651395106,-0.11620080408861799,0.12591415233331538,-0.11126723520564197,-0.04427571658405516,-0.1446611122735078,0.09370996795392084,0.009000194286632235,-0.02868282505872649,-0.04537924156541051,0.01090199837877337,-0.005856606381107465,0.004530910553043888,0.06076834936781911,-0.11156559001807281,-0.13634528697043297,0.030420800215052224,0.061222981637109736,-0.0024364752843338833,-0.014363804116729828,-0.12630902954812911,-0.01888719952695539,0.06654707229013718,0.03892151753837675,0.015325574420813892,-0.0034597093912748234,-0.010127412689251714,-0.024995693644315364,-0.07330907253660196,-0.07371876760912732
6,1,0.12220185018657181,0.12609064312492424,0.09773718863804648,-0.06420730968553426,-0.179008337441957,-0.17053770099063312,-0.26810682002197345,-0.01730938910176061,-0.03511018121673859,-0.05968966342443274,0.020419012206325526,0.023007349801338006,0.024447177971362366,0.05258493806718914,-0.037905268726361074,-0.0831254383872713,0.019256179132114137,0.01267752441693154,-0.006946145685766847,-0.018148492305940178,-0.009837567654233853,-0.02143433470575079,0.03952074112227644,-0.019946032927258883,0.010661117025544509,0.0005700626686108712,0.014207965605454315,-0.025098769655483327,-0.02960971128486123,-0.02980428484663744
6,2,0.11144893614452184,0.11951127738145073,0.0596011712612613,0.022558166227988397,-0.07959230293561703,-0.1465046727837021,-0.2894054833462364,-0.07484846972884474,-0.03677073089895355,-0.08571037583299151,0.018205042161115403,0.02481240743727764,-0.0020808092627003782,0.03816332675822304,0.007187569799712801,-0.03485113926643296,0.011575450041911517,-0.0154547678013911,-0.006663070294240625,-0.02832798514132473,-0.04001172067430911,-0.02451353300003284,0.026107257052695954,-0.06001858499350249,0.004694317645271395,0.005056616598321961,0.005775489429539427,-0.029396729062281635,-0.012233396263242713,-0.01229257874646661
6,3,0.10931906162832228,0.11518272385910075,0.06735790661070745,0.008212704476814048,-0.10523118460594982,-0.15168536998818766,-0.26074973362874426,-0.06931954349822544,-0.03561738317782945,-0.06835040532419567,0.023172998433697745,0.026989446314867438,0.013722568757941117,0.04594463681223787,0.0017891919475153673,-0.04256673980931258,0.012450100037795231,-0.021423466631940558,-0.008387688206153349,-0.0209874416904427,-0.024844670190748736,-0.025231484334439336,0.03518161929660116,-0.008877608361708311,0.0009736635620959944,0.0,0.010458234489937046,-0.029121383376891907,-0.01959550539922622,-0.01782147180726995
6,4,0.13145867061055613,0.13493544472548102,0.08696587729568014,0.012323749036833531,-0.17363783515342718,-0.16338974709501697,-0.35724694274104174,0.01079579052318752,-0.031323910047655446,-0.062356821871920126,0.018641039045487473,0.02109443482564144,0.006106150392527487,0.056823848543621464,-0.04805134085434509,-0.09713917423433355,0.019840395056342858,0.050629122269117866,0.0,-0.022849524808085664,-0.011755449772149318,-0.02218770136208631,0.03220770157131225,-0.04515870461952046,0.007951809002201965,0.0,0.018626869755898195,-0.0298065688235295,-0.02573354830326055,-0.024081935658214704
7,1,-0.06598840763029018,-0.07540773766477038,0.11147748693997683,-0.05236628465763771,-0.18113437746701966,-0.144596555982496,0.047704463130533614,0.07335727011335534,-0.031064234867701854,-0.050986449305480894,0.02746125028395963,0.025591168405459414,-0.052677280804457,0.09055395727700749,-0.053111432322985916,0.0033712686036652117,0.03382977241478006,0.10289353285776119,0.009206223921385544,-0.007034875211132462,0.06581171286076284,-0.015552020151127395,0.05435595532456061,0.002811770887690801,0.025284952753627653,-0.0009583358421601934,0.049468915015597296,-0.014060276623671597,-0.054205322333745316,-0.050071585527858814
7,2,-0.06203464617819962,-0.07644937195487625,0.03507912659639256,0.010590830471680968,0.01338688090500667,-0.11830013892275881,0.04049649674814651,-0.02485334189407512,-0.040687763251310044,-0.05843588528223892,0.022298063256593836,0.024086134445158197,-0.13417285505200108,0.047164465085222915,-0.12683469952822168,-0.0569022793821187,0.02412648368878534,0.051141932540127,0.0091619134102231,-0.00843727557752183,0.10954843997606874,-0.018901477616383583,0.04561276639495748,-0.014057609750465577,0.023857228176726697,0.0010860528760659183,0.011309889525761146,-0.014527433171575954,-0.04756803683433955,-0.04754635973066379
7,3,-0.05346045412026029,-0.06253125736271106,-0.11861510803799902,0.1523452246299386,0.0397290206198946,-0.09865164531574572,0.04776323151299153,-0.06270624709170841,-0.047909974251987064,0.045647491537720214,0.020069267344388436,0.02441725737607034,-0.14488435190159912,-0.06439455956810147,-0.05532001686219745,-0.017313793382332437,0.028312883872570554,0.03601821011325482,0.005894176861381911,0.010789860313697386,0.11914031477880985,-0.01788740748635012,0.025886251323689435,-0.03308942381566704,-0.013928651043201429,0.0022480121473184567,-0.004571595824655161,-0.01316947140977548,-0.06728112784757984,-0.06889673798755452
7,4,-0.06618412812484023,-0.08352253783903299,-0.04967699328809022,0.06526444843994512,-0.18490164167835904,-0.12196121578102109,0.08841663521279232,-0.07483140495800639,-0.04227226721704075,0.09955002562939898,0.018437574645324112,0.03161484121358496,-0.10354666689470005,0.0036677018362752944,0.026421783506257623,0.024475716327425318,0.011865561650168638,0.013191557314484459,0.001261530585595555,-0.00257768448059692,0.05579036252074551,-0.02481062411415133,-0.004414477329893668,-0.013449724648530309,0.018516164588544604,0.0039828742976169285,0.012076344833428954,-0.02769379966046695,-0.023342761965255587,-0.021801469898994175
8,1,0.01379315974356983,0.04061727272015556,0.006016811295476175,-0.003937380445304978,-0.011887054041087433,0.018869083444190422,0.07871341900649212,-0.06133704281571336,-0.044111955272887374,0.10132946298577436,0.019881052631540858,0.04360893403888756,-0.006191580123493787,0.03314838462989246,0.034943670773878936,0.03552800089319055,-0.0218871617253655,-0.037546310031742886,-0.008654364378192558,-0.019627709224342163,-0.05598468956617873,-0.02231819045848111,-0.01909989093606268,0.009215075195742634,-0.02919021342182003,0.014506637480145565,-0.010596042533716751,-0.024061893147735727,0.056860808062318566,0.058686961060327114
8,2,0.048630238536697484,0.07051926859677701,0.01991332954018123,0.002777898547716896,-0.045208584641966,-0.00954012216339006,0.05968911855034394,-0.07015573518668772,-0.03162554467181499,-0.07835442533138823,0.018927196883163,0.03791729445037487,0.001893723424640512,0.031997334505637395,0.07344602052501852,0.0674097439743738,-0.012315501765701457,-0.035436815460359046,0.0027512950276448785,-0.02097720809524141,-0.03721271204455645,-0.021254166256896002,-0.06355244465588979,0.021087884801258824,-0.03205100090381681,0.010802889447964412,0.006330962831640123,-0.024072290751898356,0.030509828562836957,0.03004526825122836
8,3,0.06599873673897891,0.08604429119963204,0.014774380761597844,0.0017746664522439483,-0.04724937517542829,-0.004417244602265951,0.09797729691862353,-0.07109919691612071,-0.03595909033701359,-0.09675873166064683,0.017940831087023462,0.03909707540909134,0.006498572386262317,0.0245755282078605,0.08176975567527814,0.06126192103461475,-0.01264368195811134,-0.035660217391873576,-0.010073849812117276,-0.03612598203779817,-0.04206534580341499,-0.022229702654659594,-0.09522044244519962,0.007009366874181177,-0.04050801205503733,0.01145324015322789,0.004141407687501639,-0.028348571387026858,0.024745373668858466,0.025111764887772656
8,4,-0.006524621694398328,0.018820025474192842,-0.001472444395386581,0.02842465706236316,-0.0068799428222166,0.016898910912911715,0.045512109432827796,-0.047539892653780086,-0.03451039094853358,0.06952873753685918,0.017171894712525476,0.032916501167683965,-0.0038794024114049714,0.026823548664336574,0.05008720622143355,0.04486712485576372,-0.01931760010042105,-0.027424041862480607,-0.002149471551535078,-0.004713679933702129,-0.04180805023730051,-0.019472715194029152,-0.03185251402002075,-0.08614002560157318,-0.0184721910454838,0.010121003160663927,-0.004147863242750936,-0.022964174696563904,0.05393292398311268,0.0535322882719104
9,1,0.052260156627761435,0.05762117879760538,-0.2080072860533993,0.24943394697956986,0.09777735378474507,0.12905586456836576,0.037784473967493765,-0.02131439614491834,-0.017552287127077265,0.06462101888750581,0.017492099635970468,0.038416654350451676,-0.03147724754677257,-0.10536187377296764,-0.004628659173843863,-0.011493671611222722,-0.03269215388122709,-0.06606007499504613,-0.00954048316595104,0.003810705293192676,-0.07954249141486257,-0.003815733692875675,-0.030265699029220404,0.0470331888303861,0.03188743567800101,0.012644397093641624,-0.09981525777017906,-0.006437226464597254,0.05001280543208164,0.04792986063195942
9,2,0.03599588460553264,0.04354978975649437,-0.1976139064181472,0.2516059547526019,0.07759205575807997,0.12691918603112823,0.032999140001387824,-0.018317593597747147,-0.014189439734700809,0.04885446771291167,0.017934199873068747,0.035093304024642655,-0.027089642774802917,-0.10254137068499555,-0.010028206442456004,-0.021443430089846185,-0.03732395698625085,-0.07375107804646774,-0.00564698851978751,0.006297134106569992,-0.07662955293435281,-0.0045809423271852764,-0.014295159224928862,-0.026204441632379727,0.02840262147743075,0.01110229336027823,-0.09287090583021036,-0.008831397654665278,0.06152145835955794,0.05943089219138476
9,3,0.03951852090766417,0.04664877198885305,-0.19870872522145153,0.2529785335916772,0.07779769709692876,0.12381155715065023,0.024937426036843534,-0.01797217981463315,-0.020199014172695484,0.05758427088962085,0.016965134224314886,0.03423277924317727,-0.018749528958728837,-0.10392439963328386,-0.011549541568215096,-0.022129321958853324,-0.03705993359840559,-0.06074967355752298,-0.009585612903325515,0.005923752069998862,-0.07268428174035722,-0.004280132318184951,-0.04946514571760773,-0.028471868670535416,0.029463101879556888,0.012296848823362138,-0.08879209642953216,-0.008792623126925407,0.05439376294991277,0.05545662903499456
9,4,0.03216722609891332,0.04217777063840997,-0.18786947721090977,0.25264486943193465,0.07280456710394083,0.11764793013038301,0.030677518667905676,-0.018023015806486527,-0.014744891907931233,0.04350568911130581,0.015958345281157506,0.03195996894098633,-0.026146977721912455,-0.10074523461041619,-0.011948517601677755,-0.02619041450598074,-0.036006248482143635,-0.06680016532979013,-0.009055807312935874,0.0074894900198296584,-0.07062998006404993,-0.006136694084883069,-0.013441516632317727,-0.06294202922747233,0.02858039818871845,0.010705506191569477,-0.08730146666112654,-0.009001823053195204,0.05784615926050389,0.057090024014088935
10,1,0.44951398997375,0.4403269725466785,0.20692722375556127,-0.026519935264039063,-0.11102671988975787,-0.027785993011486543,0.0,0.6645491792496929,0.057302610661385645,0.009840322882075814,0.06020455776518174,0.02168763354044101,0.0,0.10798673245745283,0.04220271145421761,0.047920517455601,0.10488910477957836,0.3276888936949982,0.06360423058635933,0.07843041837930986,0.12268532336890559,0.0,0.14504038544348896,0.05985429548459775,0.03114548707021525,0.020639360919040728,0.19364141231114917,0.016492796154230938,0.04990702312101103,0.03360522594794357
10,2,0.4625212838275614,0.4271189310828003,0.19673341186959026,-0.03230390876417255,-0.0735132045869995,-0.05961148137937622,0.0,0.5496934039555061,0.07188834582450965,0.010535371590765896,0.049200022421498346,0.03094710347113927,-0.07934172617391755,0.08825227935131874,0.004755671340685774,0.04962312826406623,0.12642772988580364,0.3454995631867894,0.05792864772397266,0.088133998593936,0.16249361662278994,0.030129211178533843,0.09833124380529945,0.1389806314942501,0.027141689201868324,0.029291412708805087,0.14590758672401738,0.006630646630559678,0.05168224758021989,0.04514688234418207
10,3,0.3887468492520352,0.3935758859977063,0.028083305476053866,0.09207259172552584,0.31135615380428794,-0.018903536301341006,0.0030208496778596494,0.0703503961881271,0.013729288907827542,0.050370915901566615,0.04449270683488993,0.04413287464779003,0.018714098969183635,0.03926701423156165,0.05295659254977858,0.09137396695241606,0.08017485308487138,0.1636868889463099,0.02437650234945954,0.04059649115103525,0.6319004792347214,0.01044005191148889,0.07336628053389549,0.1659548896230223,0.043703220494053285,0.01928805997351335,0.11507674483545749,0.023701962749562933,0.0006875059316304721,0.011572842856383492
10,4,0.39946504075817213,0.40608648894293564,0.2442190308153771,-0.028257140237029077,-0.11939400486890261,-0.032886263948510575,-0.023854097510308092,0.7133706462796092,0.030979514003545372,0.04266187270169208,0.04961646992775748,0.06308529055627343,0.06397151518231503,0.1219693468992793,0.05594519166752043,0.022471407526634346,0.11768679267647375,0.39703151175304385,0.028255557391408503,0.09070485656050664,-0.009191737920002163,0.0023548038343617073,0.11746600571104926,0.08813797155018976,0.06819764021484787,0.019181766425480085,0.1785769665795789,0.02292884038115872,0.007573056024239522,0.03726552474122968
11,1,0.25911886571280485,0.2573674078998115,-0.11798697360929339,-0.47060751967976366,0.17911517447617986,-0.007750838286439743,-0.06705482112367933,0.08939967547557659,-0.002764875000567546,0.016796628105516964,0.028980364048526108,0.025688108601113036,0.09311038950882145,-0.08915931147689538,0.043817242862997374,0.07101262951619036,0.0422218514636481,0.12744195782196743,0.016289379237989343,0.028791020066605832,0.5006702267372769,0.003726831042424106,0.018038567927126103,0.10796775268705305,-0.005819894283647042,0.012236651241845808,0.08298873637810156,0.017388973563919885,-0.01565495835119024,-0.0033164523768047793
11,2,0.22345543242743476,0.21273942194275614,-0.14889262124299218,-0.4669385710244198,0.15948029805882435,-0.007063400307683709,-0.054714208559911603,0.07604385825632798,-0.0013493928417210865,0.020166006783467028,0.023030761268593325,0.01989507085592057,0.09711505857151526,-0.09971216529632976,0.048067386100209886,0.059900475894874905,0.04154925853042346,0.12208738127803498,0.020526189679147988,0.024865660038279058,0.49358857980480403,0.007604324889430192,0.029446172710590635,0.04818247198874759,-0.015203387448059158,0.013896887394941215,0.07277521008900545,0.0023393078804990752,-0.006278596116545465,-0.005280855177179911
11,3,0.32878509488543084,0.3223683036539301,0.0845439962094201,0.05448554610318468,0.16335144893374642,-0.013398645395672037,-0.10455999042550734,0.16280314756215497,-0.013367878855683246,-0.0418192987529572,0.035124312884119435,0.018774374778952385,-0.38058993653732553,0.04822100660930073,0.04828830409771767,0.060311750755029814,0.07075685477382809,0.18791733561382284,0.03769863798147599,-0.03644552775531673,0.3977830598691393,0.0,0.0,-0.0889060266677798,0.01953546589414179,0.011921070395297217,0.047782975969763775,0.010048350161241615,-0.06474479603688776,-0.06638781218036627
11,4,0.2954121402348482,0.29480337957668024,0.11930418834950685,0.016755538062020237,0.10200165191480559,-0.021160380012690938,-0.08299714052451607,0.23958326318447687,-0.009197109725745944,0.08197853974347336,0.035261489722824724,0.027069822758451045,-0.41300023745086245,0.05141482176736589,0.033748390045955645,0.0384189763396392,0.06208805918284399,0.19056824855217724,0.026982323996831314,0.0,0.2538660727374872,0.0,0.07568575582280268,-0.23420906852596213,0.023314818624427858,0.014020475844167768,0.009335630429919028,0.012287886218298572,-0.0295985797827355,-0.029633961979217194
12,1,0.0069463295004555115,0.020156102763449424,0.023319098339039085,-0.030834760818885393,-0.015133442690934723,0.030341381551098646,-0.18847608399727617,-0.03826179296228361,-0.042594195837097726,0.02857667763337291,0.011959544203329536,0.010987991290158608,0.012864096254800145,-0.061739662874183004,0.0214521114497547,0.015305309566120771,0.0,-0.010150124059834377,0.007347943937703064,-0.06272764132602446,-0.02107076620047728,0.12631944124628242,0.015206966635738353,0.0072175165616889525,-0.03785131509615476,-0.002063827194337134,0.009680144528277534,0.010234383002041873,0.003941552973750664,0.004673459579355832
