feature_name,feature_importance,rank
ela_level.mmce_lda_50,0.14342166115190177,1
ic.eps.s,0.11343193112842587,2
ela_meta.quad_w_interact.adj_r2,0.10745496055647913,3
ic.eps.ratio,0.09935703090131624,4
ela_level.qda_mda_50,0.09378059482162153,5
ela_meta.lin_w_interact.adj_r2,0.07921304421807283,6
ela_level.lda_mda_10,0.07806423721104654,7
ela_meta.quad_simple.adj_r2,0.07643471588522774,8
nbc.nn_nb.cor,0.07387077633951293,9
ela_level.qda_mda_25,0.07117721490926275,10
pca.expl_var.cor_init,0.0656690663520366,11
ela_distr.number_of_peaks,0.065404969539429,12
ela_level.lda_qda_10,0.057670844175899856,13
ela_level.mmce_qda_50,0.05337957661858376,14
nbc.nn_nb.sd_ratio,0.04988288398439796,15
ela_level.lda_mda_25,0.04554323766599588,16
ela_level.mmce_mda_50,0.03891876797805586,17
ela_meta.lin_simple.adj_r2,0.03891687975233677,18
ela_level.lda_qda_50,0.03768076072918886,19
ela_level.qda_mda_10,0.03624648250241114,20
ela_level.mmce_lda_10,0.03567472854196569,21
disp.ratio_mean_25,0.03265249607938144,22
disp.diff_mean_25,0.032014734038540035,23
ela_level.mmce_mda_10,0.03149513091806555,24
disp.ratio_median_25,0.030567140806374474,25
disp.diff_median_25,0.03019260488815699,26
ela_meta.quad_simple.cond,0.0291217072390305,27
ela_meta.lin_simple.coef.max_by_min,0.027369075153759526,28
pca.expl_var_PC1.cor_x,0.024838121161990606,29
ela_level.mmce_mda_25,0.024495058815985377,30
