f_id,i_id,ic.eps.s,ela_level.mmce_lda_50,ic.eps.ratio,ela_level.lda_mda_10,ela_level.qda_mda_50,ela_level.lda_qda_10,ela_level.qda_mda_25,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,pca.expl_var.cor_init,ela_distr.number_of_peaks,ela_meta.quad_simple.cond,disp.diff_mean_25,disp.ratio_mean_25,ela_level.qda_mda_10,ela_level.mmce_qda_50,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_mda_50,ela_level.mmce_mda_25,disp.diff_median_25,disp.ratio_median_25,ela_level.lda_mda_25,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x
3,4,-0.0015734566018740098,0.13946816142652607,0.0009097489416381027,-0.09079438872239329,-0.1509420966081783,-0.07251407637059278,0.05511555539741451,-0.10258053161152306,-0.02349704332539454,0.006057739056672312,0.052948820361344476,-0.12321470173487592,-0.10759080827475867,-0.0039499539526504646,0.017014551257102828,0.026334563956689844,0.025062460570677292,-0.03196470156492408,0.041327711763303646,0.06237957486244537,0.04019352123222876,0.006461689046068898,0.01954313862823895,0.019865957351909005,-0.013024080354138275,0.029392176023080016,0.013902894370530341,0.034750913348229384,-0.016068267194247296,0.023399147680319587
3,5,0.0028919154221119237,-0.003287839053571842,0.020654499625812256,-0.003716081392048237,0.010514150990771784,-0.03693942117148449,-0.04781745025573414,-0.11826382227861422,0.0049674593683683155,0.04624379693362457,0.10169716999526397,-0.11846288614177719,0.09588430922766812,0.0484531922856762,0.015096996936760199,0.06837047178431349,0.07041350227651538,-0.022410290619519727,-0.02062678926341905,0.0003548972684436491,-0.004957947038650046,-0.004521685710283788,0.0580029425055435,0.060247012171259176,-0.018573028644221654,-0.02846368840286044,0.04084226602942109,-0.020988317736289952,-0.00934737437253362,-0.0750959364776495
4,1,0.04191862619350034,-0.049815968064520266,0.03984869099170715,0.08749587491572551,-0.024382015859923917,0.003810523451879183,0.023147187692802218,-0.04158815928842238,0.027936780638104175,0.08311476257542319,0.08012604830868364,-0.09020374391442812,0.06597759692191679,-0.03915651748685167,0.014313999501847474,0.029404098036227233,0.02989958400891851,-0.023940498773551908,-0.040845508022672256,0.05984379881869584,-0.0070606845956475706,-0.01798901568359286,0.018215595310622515,0.018328193263374842,-0.02792985726834027,0.00282556922609814,0.06521013118865596,-0.011351364177269119,-0.014645989629702705,-0.003947073642876886
4,3,0.016093477456657637,0.0556930334101165,0.019984407167528147,0.008435757878236215,-0.08758426344736786,-0.048602690684615174,0.06375396201351004,-0.09686706160920977,-0.02489195270164149,0.010324886308517328,0.045271304081981045,-0.10997251265699587,-0.0839791596747139,0.013445377915572737,0.01570877675140709,0.029602938470234638,0.03155490683821344,-0.030847733581900353,-0.02099435321111838,0.19559055858439828,0.004047104600685372,0.009448494090855443,0.023642783054874446,0.02227589850215407,-0.025911724551545123,0.0015942029752989383,0.03477065887681418,0.008051030768993751,0.0014987361120863962,0.016940097920329383
4,4,0.03546700803120312,0.0822574811031061,0.033511678922635624,0.05867092253935203,-0.14897283047281903,-0.04260129105945499,0.023718895431944116,-0.08234766819632093,-0.0193540396909034,0.00904838544395433,0.04600949698277717,-0.10430731744178706,-0.02970612951040814,-0.02868991595231008,0.015211834690561327,0.021275432947003202,0.015582170637291224,-0.03119678932049413,0.0074472394698138905,0.12435123039014281,0.023113649481601214,0.009812595860724267,0.011950676977091087,0.012397916525083992,-0.016855234745115962,-0.017987035988283592,0.03354147710198701,-0.013117172838695077,-0.010977491763646902,0.035162282093224535
4,5,0.04063424603624438,0.0640194506596648,0.03789668133658053,0.07343129727140568,-0.11647075341852431,0.003908240691885029,-0.02974489091054658,-0.0770923337133746,-0.0005091337772143573,0.032575125592565535,0.08001358376731646,-0.10234579461343687,0.027624651867326544,-0.008869565284379377,0.014649619142309722,0.027525865054155885,0.029884610967571237,-0.02988207994248751,0.008714881000069952,0.15761702895746843,0.025841121990364646,-0.023595446053667563,0.022343481500046253,0.021946099699993588,-0.020319752636003358,0.001349374795476796,0.05035861710457079,-0.010328447759896553,-0.011576245103725832,0.008460100511554991
5,1,-0.11871174322955924,0.2411409470642698,-0.08984188563544893,-0.0775485920732859,-0.05916414692288152,0.023506356450471944,0.01533629045770074,-0.07465966576412714,-0.0806022678697455,-0.1574936069534067,0.01843071551849318,-0.0755367810489398,-0.05963202843373938,0.09080152772869399,0.009995824451193902,-0.05158106616423275,-0.056491994030538395,0.032997747911635344,0.07819541287531384,-0.007161889293529289,0.054547954387839936,-0.009195448580697152,-0.05727934183330352,-0.057332593524295206,-0.054845259573209015,-0.19716514666964513,0.04825821415967474,-0.16616361189760553,0.02596626579855188,-0.009454859807531357
5,3,-0.1151335344582427,0.23484157201420608,-0.08127109215072092,-0.08174592555584437,-0.05980276864974471,0.001834902918221748,0.0225339115087142,-0.07297006272349343,-0.08128526438329353,-0.15872938393770164,0.0024797073228095545,-0.07766409583471434,-0.06264476310221634,0.08881053265524574,0.00943976905785393,-0.06035702421053585,-0.06337125962330026,0.02998178857389283,0.07585745178290604,-0.007096251725812519,0.05288131181297362,-0.01921538093774633,-0.058058315564870955,-0.060590705921358845,-0.05541162066766392,-0.196997590130433,0.045766277520013166,-0.164332247497892,0.01968898946952008,-0.002552006590656797
5,4,-0.1200595759666202,0.22906198518372695,-0.09013630179949228,-0.04459834288552611,-0.0823542774541064,0.018311353480244708,0.021947365774805494,-0.059065007691631755,-0.06510903875197283,-0.14840649286831487,-0.010484976585162786,-0.0708377977461323,-0.04930317135270379,0.0821819075649689,0.010439805372123134,-0.06457882219030608,-0.06899155008801738,0.039013142189814776,0.07235064835234734,-0.005853098327660733,0.05283045773308598,-0.013048413309091789,-0.06057818100998824,-0.06121213906998313,-0.05577858231362132,-0.17962434808148653,0.048270252435671235,-0.14864617932210633,0.018014700182363008,0.003045656578895106
5,5,-0.11793076097603528,0.2244587348033135,-0.08351766183501486,-0.03248567451591178,-0.07866285233094672,0.007268246357780672,0.02258709269163095,-0.06756343327975967,-0.07907134894479018,-0.15020264857766963,-0.014481461583310373,-0.07300443717050742,-0.05352161420437762,0.0896733907584551,0.007680381888870325,-0.061202550394703154,-0.05824935296420697,0.037073918468643,0.07273225649852666,-0.006006934900503247,0.05379942664608767,-0.013565714983849841,-0.055225414155341435,-0.05619839860008696,-0.058703547278305734,-0.19481487407185277,0.04715106632335858,-0.16955322364301428,0.01920163326086044,0.0
6,1,0.15864163507299686,0.19881422024373932,0.13287431687894152,-0.15492938123687827,-0.06968346450406154,-0.02103667967512174,0.02584077620848252,-0.07838854118803046,-0.0958241401208193,-0.17544425775462025,-0.040897729544842276,-0.10013363060738523,0.004760933347014162,-0.19763087778082178,0.01772793282012583,-0.025583514615550473,-0.02675206303228872,-0.0018197525214882493,0.04951625481919689,-0.0010478695420376716,0.03642267795114909,-0.008355257814070427,-0.02891826588532692,-0.025117155125422563,-0.012200443075486511,-0.044574294003131065,0.04078785050029998,-0.07145047045735203,-0.013863273188295305,-0.0069369609079101835
6,3,0.15531413457845766,0.14993330796990434,0.13150800758483894,-0.10149308396934095,-0.00456026361650308,-0.07255882869923028,0.019663335887233457,-0.09449060393894793,-0.10219857587825637,-0.15445747694780043,-0.019683667130304172,-0.10586244099993553,-0.013266653912599041,-0.18191235376009918,0.015551917831521156,-0.015301273928255976,-0.015968877329572972,-0.031342571393806085,0.0429632507442696,-0.013214642287906031,0.023916381899680983,-0.009529899109698092,-0.016756194497255128,-0.017544446230208677,-0.019547080970684028,-0.00363972746388061,0.04302421263808526,-0.031034915590845036,-0.01740946368187407,-0.0016950138083162702
6,4,0.17334112196136964,0.16914785234723226,0.14705688585427767,-0.154152017120761,0.0,0.005561060285849906,0.013266480093261313,-0.08335142295591685,-0.09417966146247536,-0.17045550788928943,-0.009367749341221199,-0.10173249075777496,-0.002257373121240497,-0.2700250981295976,0.019557845694127662,-0.021547526691182678,-0.025418522767940988,0.028730642326661837,0.05318453056685668,0.0017616778894425367,0.032566191732509464,-0.006083435222193456,-0.023561224260816527,-0.02103249355693304,-0.01175186195163147,-0.053254336502314925,0.03927437822815949,-0.0766664684221307,-0.020243877490555784,-0.029453068070138144
6,5,0.12136104072094339,0.061326487266086666,0.08467121842640399,-0.08850307658255929,-0.04261548043281285,-0.08380367356072493,0.03450667663307791,-0.02693461813307932,-0.034676611225483045,-0.09272260258925571,0.019069085763330662,-0.09545851748736506,0.015904654009445518,-0.12778067063004617,0.01441391527690808,-0.025893409619565627,-0.02921644573644383,-0.05466105011685199,0.0045321167680755226,-0.006356332094096556,0.00936577038570971,0.007610158258052502,-0.03152976166574589,-0.026583293476129366,-0.021938639928256398,0.035731435014685176,0.014181223172571311,0.008874965561472353,-0.025152210544822334,-0.05978480363347127
7,1,-0.06576986778682985,0.18469672085526437,-0.04781852405760903,-0.1536981751394501,-0.05878888429520383,0.11421113479782287,-0.0721574102911893,-0.006829809368749582,0.011857038423219668,-0.1268326381541408,-0.006224039078354747,-0.10262290648382043,-0.005552934211454787,0.057257979583545594,0.020237925705345675,-0.04638465109424042,-0.044976901491994625,0.06952272709450848,0.07717025997820491,0.02412210676719899,0.056610492189392944,0.04400055205858776,-0.042000213095219584,-0.03978727391434113,0.029214241380918528,-0.024896973399911815,0.052675449722192375,0.00883397832638956,-0.035816325457716694,-0.01886075752936417
7,3,-0.055289776944716595,-0.12367071668290275,-0.04746812426823363,0.026271029370799254,0.17689289115166312,-0.08326154198325392,-0.20189284790178577,0.06788792203478045,0.0033566385204574223,-0.08616664664435714,-0.023667316793710924,-0.1057496148196837,0.015672163427882913,0.05126609127755574,0.014489548512124362,-0.05559565267761862,-0.05374566030967137,-0.0265026749568556,0.07401208567971265,0.013490066454790867,0.024047632396503094,0.0021790343432688264,-0.04683796851154565,-0.047964842962167686,0.08428199128930942,-0.03935583097831813,0.022119197215948017,-0.009166528407644342,0.0658449811176931,-0.04461044320777274
7,4,-0.06272707689859863,-0.04035723783995662,-0.03998763040063685,-0.18241481556036165,0.0562649327695208,-0.08468271397932603,-0.1403943896248011,0.04597530655259874,0.006643963112829804,-0.11043055385821299,0.05643817525519887,-0.13601867166070583,0.0662750538456355,0.10558102952490278,0.01392353825882009,-0.01954995432262352,-0.01838873810944347,-0.027016771774390796,0.0548803068091063,0.004834048417130754,0.026212254563508952,0.01657459123991381,-0.01663394793683129,-0.019630468078872143,0.024019997724316067,0.03227651909751472,0.02908884643691656,0.030490262325130635,-0.08567679927817481,0.021183608090680872
7,5,-0.07779941762971909,0.11539640619197433,-0.058432083584594785,-0.13034289411405825,-0.014431642497232833,-0.024437103629780466,-0.160142910682397,-0.01419867625706367,-0.010689785086368586,-0.12396823592709816,0.025654547773893477,-0.12220076939110192,-0.06234388047053224,0.0672123178761343,0.01708127053559444,-0.0291807948787976,-0.029370919599888967,0.0013701914873595067,0.05704911894889686,0.0070632041353903,0.03943919112934896,0.014485397771008268,-0.03082408816940868,-0.029239159040538726,0.016624760530517924,-0.04847803705203818,0.031126247035091648,-0.00935897650440548,-0.0449872662055224,0.009043804358836116
8,1,0.06221636320420687,0.0462324676348968,0.013429420758983679,-0.014972271329160805,-0.022309863275903292,-0.05920146624131648,-0.009557756754493052,-0.15687529251302607,-0.022113992972782777,0.016942575544804966,0.0705263361359974,-0.13474157116434962,0.08209146876329948,0.08201741231251157,0.016514276633874045,0.040417783057423606,0.041642138071230114,-0.03344173234973406,-0.016300742942775615,-0.004673928790904641,0.0,0.007029262417815707,0.03305724004285983,0.03379229583800214,-0.03531178488291979,0.042163315409708295,0.036454687856404655,0.036001484465179645,-0.011090142146107818,0.026530409050532083
8,3,0.12422284902884889,0.0589815908653782,0.07768108748445272,-0.03782473260812643,-0.011808909659393454,-0.06544531060602668,0.008967220506992285,-0.17456615058618474,-0.050225322957598906,-0.0035102899845834024,0.10662525620378413,-0.1330298384980305,-0.13815828589299425,0.07974631174218699,0.018044663499462772,0.017001565360166494,0.020189327429516575,-0.035318205137363945,0.0017089903980834348,-0.010608695503738538,0.0038124171298204307,0.015025647490149622,0.01219174993287682,0.011721098754866606,-0.02651915217624945,0.08200038590689447,-0.04760967383293973,0.06918112775432418,-0.010542610359641165,0.007222916174956344
8,4,0.06912231235888128,0.025049153611623923,0.036720327013429685,-0.01479983946509035,0.016625650056633537,-0.04814591823145371,-0.01148258050420431,-0.11947618469859271,-0.015186845429487311,0.01593686509646862,0.10277139280368594,-0.11372197550178606,0.052923801998336295,0.041501659637137533,0.013408697209127698,0.03836210207347768,0.03824969806270649,-0.028152537833920063,-0.015530092677253624,0.004293977722786946,-0.007306166240287695,0.007114528468887757,0.03130492044958555,0.028821439523167278,-0.02689955618164247,0.05125926933018071,0.016881232851016698,0.04635681195863031,-0.010495527720515568,-0.20362838725275076
8,5,0.11067674891564067,0.06838863039888299,0.07287558257977898,-0.026559656898220336,0.010803511133895894,-0.06990870443215014,0.00885987894759703,-0.1640887467560693,-0.05192505016372031,-0.004890079521734238,0.07818601302417083,-0.1297140586071427,-0.1282303579090333,0.07350715039928037,0.014848312615908552,0.024098730033152833,0.025935926559907126,-0.03736733049565371,-0.003357908527040066,-0.012816145021788558,0.0,0.01041036569334467,0.019226887204064014,0.02056290668747701,-0.03205828935642404,0.08302119842997764,-0.0203285729590703,0.06844093099934173,-0.006995014495131454,0.0264637742916802
9,1,0.08046436641516777,-0.3459885088686493,0.06487162196363744,0.048916647747290626,0.2533998458638924,0.0014397407660765998,-0.04961713885509754,0.05026333012693536,0.060944248512198734,0.05618134562787056,0.06983033359599772,0.04067235211253347,0.06655761056798143,0.03948833837713454,0.01485520788505457,-0.008435203881446307,-0.008992921705454182,-0.026194237657706506,-0.03871401258964596,0.0017282883120666795,-0.09609352406722534,-0.09815214545547057,-0.022451950006806963,-0.023640185216773368,-0.0506623961367087,-0.0007515679843708122,0.03292624779957977,-0.024244205951827896,-0.02890446826506523,-0.0009761235839889429
9,3,0.08494252644652595,-0.33154116333205685,0.07386504127071845,0.053667906492341044,0.24679675576957524,0.009067034883711578,-0.032387983303057276,0.04987677061845826,0.055860870260038525,0.04953293236717431,0.06913165636841366,0.040845675112882764,0.05689340504531812,0.024509679928221943,0.011927589885028393,-0.012552220011349632,-0.010355792956717208,-0.017473473764986924,-0.04020088451721921,0.0013369718822892236,-0.0865295920820614,-0.08694411331802107,-0.02008617350962689,-0.024292285361531007,-0.04495483162296647,-0.008563321722921957,0.010108206135116198,-0.024214638126576014,-0.024051237227458108,-0.0005272048493085157
9,4,0.08010221142293307,-0.30861741825294525,0.07413508887653907,0.06044220831752885,0.25045391682253626,0.005750162014602683,-0.04765705990514366,0.042576790592190716,0.05004427884618068,0.05022053327721305,0.05750588985162373,0.030177071063240773,0.04255474651055771,0.025078594180964822,0.010334555074542742,-0.006548501359476669,-0.008565558848506183,-0.016343627268887294,-0.03714690163914726,0.0,-0.08356631048482352,-0.08150415095510484,-0.018405831845876762,-0.02102852642601711,-0.04545471612643101,-0.014292138017784714,0.03158707762012637,-0.02384981552382271,-0.020672000538146485,-0.0457138875832581
9,5,0.08087198979289359,-0.3182823562558644,0.06768653214313822,0.040700743732701335,0.23254298049159353,0.01408885412378742,-0.05294516129729063,0.048417147735353425,0.055092510973375,0.04621430428221311,0.06395443839910325,0.03568099162705337,0.06815713361485491,0.030006705302894284,0.012378790597899895,-0.014516647747742615,-0.008893258733327032,-0.018991015413674126,-0.036094866613591244,0.002038125503279028,-0.0844595906769365,-0.09061903097787463,-0.02322927811963084,-0.018925213433716497,-0.04504510057929796,-0.009600432797836712,0.0,-0.027399562738186195,-0.03083713151948612,0.012537749394580865
10,1,0.44718066880041407,0.3166660628074105,0.4438351894411581,-0.06973298737026457,0.0,0.6241338578221942,0.01366767659209489,0.02187471669051,0.04757937993263095,-0.040159920721948295,-0.021797387421378378,-0.07043537596581095,0.1521140890649233,0.0,0.04271668930980588,0.021306805996233136,0.017840336932523737,0.29225296911874454,0.11896377636747357,0.07032740663242998,0.14123735846004992,0.1469471782667935,0.01464605569583366,0.040993806005225064,0.09278785768445275,0.051897677491951955,0.15029239634446245,0.07452219687681527,-0.038738018514557604,0.06515461923610166
10,3,0.40422954956169876,0.019701810456154822,0.38727921665766996,0.2575295169669125,0.10719857142392031,0.020754671500317734,0.03305670199367294,0.11266965842287191,0.006120716033084728,0.0,0.0024348633582031987,-0.036183838624767484,0.0,0.02828750951198078,0.04331688424149993,0.059853604436564734,0.029159911390316484,0.07917143246142877,0.14481727882931583,0.038945917662420504,0.08446670373875742,0.07358091750719309,0.02542245329432591,0.043493890956290526,0.4671242116387191,0.0459523507748989,0.03886491461137753,0.07584555323728992,0.33975937760738795,0.07190230241918982
10,4,0.4258073194262624,0.3590680499105898,0.3808838668922374,-0.05672715708437415,-0.04155358463348935,0.6969929943991153,0.030265118420591985,0.005391353369091023,0.03458844262092842,-0.05028650029017423,0.0,-0.041682930815935215,0.0984314542199658,0.02289932350311208,0.06753415888659653,0.020348957607886575,0.03914989985119455,0.3334396420148076,0.13100563546725708,0.07166821873082996,0.13736956977172476,0.15683486840340666,0.03242017878485415,0.011893341435769589,0.0030271821080967154,0.06486242821697585,0.11265448894481822,0.04223248621610187,0.0058079265568358185,0.05819729203282842
10,5,0.40524449556848596,-0.09039931287457126,0.39696533980255744,0.20962349455141038,0.05176274549080051,0.022552543640961487,0.09781936858529905,0.13533524277255182,0.048034447429865956,-0.022334028407760442,0.032154405385667495,-0.031265836809592384,0.0,0.04054849821677142,0.054228375998914835,0.04624112634429278,0.05968438919792307,0.10336368245776084,0.07631956541820539,0.03729233475814375,0.07494795125322185,0.06497799880525101,0.054656567514969945,0.0681242014322565,0.4422266609732737,0.028885424375031166,0.07788871350903293,0.08040704936064924,0.5190121534948906,0.007927350760315921
11,1,0.23056909743705478,-0.0893725973170918,0.23592047653280557,0.12585362467894168,-0.5719853684197513,0.037057730817009915,0.07852753034858928,0.07552781108733675,0.018770833123603392,0.0054439339382621466,-0.04946812026846692,-0.018623868783708808,0.00026705396080772825,-0.04130902246804391,0.028713791721534987,0.02891584310282269,0.03561822351269106,0.06444438053735968,0.05562065642743108,0.019154703943755735,0.05697807084539819,0.039783526929909496,0.03281312478726983,0.04078037728820194,0.2960627658308046,0.02655742863595001,0.0,0.05924723024626544,0.37703783551034675,0.05848452778992019
11,3,0.37556649649991314,0.0958403549645227,0.37196550008389395,0.12317437869194658,0.059810148492788984,0.138409688817983,-0.3473274900728978,0.023140369168637598,-0.007883067781249142,-0.018112654080998214,-0.07663852355896905,-0.04809322746579725,-0.06297969465214137,-0.0704806066194914,0.03125894478498592,-0.00990294945894199,-0.012030760693681364,0.11158055537439637,0.08524749130320841,0.043445733596167546,0.057734645123552863,0.035265384440836156,0.009288605884966272,-0.006570869593612749,0.2702598867446072,0.04564753800944876,0.006780860703665681,0.055125874779457074,0.031428969016675135,-0.03327772188900169
11,4,0.36806473343459833,0.16117927406867494,0.3674330229295839,0.06364888752285869,0.013732660822324827,0.22047614999205445,-0.4088331373021087,0.010546231087560365,0.006291717877275227,-0.03339670397942035,-0.03165503815475201,-0.040946461880156604,0.1082346065286327,-0.046128983376904964,0.026938671971614703,-0.016186738947233992,-0.0056724711787822235,0.11923587146057624,0.07853381726689179,0.037873321911076396,0.04935367534062096,0.01271024185193681,0.004551168804718508,0.007304284550031848,0.14350280538802673,0.04168468862030228,0.056305024419974425,0.04239952319805773,-0.03466283790293956,-0.14208807764935338
11,5,0.19742959985516506,-0.0781041541956804,0.19952961114905882,0.109907497005445,-0.4904308155815329,0.04742101436991142,0.06368057990944831,0.07772705747551678,0.023196013505175306,0.0,-0.025223551206778994,-0.01394715168379651,0.009479529011686805,-0.029226494266286984,0.022852840663958207,0.01929097003706337,0.015312652418693173,0.06263400698264321,0.058691444687676286,0.021864795368606416,0.04925904446352303,0.03996016848655104,0.04121311195893318,0.03429221176450126,0.27218504936924226,0.035024302736891944,0.011308096857221561,0.04139163278389302,0.29927263796794235,0.020470387307073068
12,1,0.0,0.06022397656816525,-0.05610581779269594,-0.03349898917431695,-0.08113127807183616,-0.05717612037054634,0.03188133863095563,0.14437522400860642,0.03283932317621044,0.057957337678299296,0.058791192890997865,0.1571664534083222,-0.009145607830064566,-0.36298666463074236,0.012928861310028263,-0.012222151577024165,-0.013488547604127599,-0.03388930547516613,0.012351413588722646,0.010447049407316174,0.006161681548605608,0.004323058915252621,-0.019967179338759,-0.014836028762186787,-0.030587244147077516,0.012601130775733629,0.03169145069971582,0.021525919051227096,-0.024063281669707087,0.018269160598682513
