feature_name,feature_importance,rank
pca.expl_var.cor_init,0.1032234335744503,1
ela_level.mmce_lda_50,0.09032412026531451,2
ela_level.qda_mda_50,0.08933344764690154,3
ela_level.lda_qda_10,0.07608476824076706,4
ic.eps.s,0.07360766017316998,5
ela_level.lda_mda_10,0.0673656066738272,6
ic.eps.ratio,0.06325148319036471,7
ela_level.qda_mda_10,0.05908817636161717,8
disp.ratio_mean_25,0.05309572745705642,9
disp.diff_mean_25,0.05289802934565927,10
ela_meta.lin_w_interact.adj_r2,0.04902567029641239,11
disp.diff_median_25,0.04882500383907407,12
nbc.nb_fitness.cor,0.04651226161774346,13
nbc.nn_nb.sd_ratio,0.04627904690580096,14
ela_level.lda_qda_50,0.0451896708268155,15
ela_meta.quad_w_interact.adj_r2,0.04066115184291775,16
ela_level.mmce_mda_25,0.04025085605721974,17
ela_meta.quad_simple.adj_r2,0.03619173680025787,18
ela_level.mmce_qda_50,0.036014160482996695,19
disp.ratio_median_02,0.03573770532935646,20
ela_level.mmce_mda_10,0.03349183784475359,21
ic.h.max,0.03147952454302711,22
ela_level.mmce_lda_10,0.030934563893659655,23
pca.expl_var_PC1.cov_init,0.0300986121420793,24
pca.expl_var_PC1.cor_x,0.029271348796111287,25
ela_level.qda_mda_25,0.0289122971777622,26
ela_meta.lin_simple.adj_r2,0.024298459280131104,27
ela_meta.lin_simple.coef.max_by_min,0.018934087320805874,28
ela_meta.quad_simple.cond,0.017749798386395507,29
pca.expl_var.cov_init,0.011581550422307262,30
