feature_name,feature_importance,rank
ic.eps.ratio,0.1026388615443339,1
ic.eps.s,0.1018867291482589,2
nbc.nb_fitness.cor,0.08735233686491069,3
ela_meta.lin_w_interact.adj_r2,0.08501483620837745,4
ela_level.mmce_lda_50,0.06294233576436427,5
ela_level.qda_mda_50,0.061537578605206755,6
ela_level.lda_qda_10,0.05909998754793131,7
pca.expl_var_PC1.cov_init,0.056031313830299835,8
ela_level.qda_mda_25,0.055030095713876105,9
ela_level.lda_mda_25,0.04983615912868764,10
pca.expl_var.cor_init,0.04728683493308927,11
ela_meta.lin_simple.coef.max_by_min,0.04400181864149031,12
ela_level.lda_qda_50,0.04153878310162272,13
ela_distr.skewness,0.039551914852220225,14
ela_distr.kurtosis,0.03799853226107338,15
ela_level.mmce_qda_50,0.03523242995687061,16
ela_meta.quad_simple.cond,0.03280607033905114,17
ela_distr.number_of_peaks,0.03167431605306393,18
disp.diff_mean_25,0.030515361672543522,19
disp.ratio_mean_25,0.030238728822182714,20
disp.ratio_median_25,0.030199991207903582,21
ela_level.qda_mda_10,0.02953206572987076,22
ela_meta.lin_simple.adj_r2,0.027355310171361332,23
pca.expl_var_PC1.cor_x,0.027128622690226815,24
ela_level.mmce_lda_10,0.025326851533617186,25
ela_level.lda_mda_10,0.02456094059828444,26
ela_level.mmce_mda_10,0.02389835703178159,27
ela_level.mmce_qda_10,0.02153757346355865,28
ic.eps.max,0.02028246692952461,29
ela_level.mmce_mda_25,0.018863118333433484,30
