feature_name,feature_importance,rank
disp.diff_mean_25,0.1101381872177047,1
ic.eps.ratio,0.08665131951719714,2
nbc.nb_fitness.cor,0.08117058218885789,3
ela_level.lda_qda_10,0.07705869261158706,4
ic.eps.s,0.07452447960539918,5
ela_level.qda_mda_50,0.0743942667187405,6
pca.expl_var_PC1.cov_init,0.07417791663083914,7
ela_meta.quad_w_interact.adj_r2,0.07161072794343376,8
ela_level.qda_mda_25,0.060195571432208723,9
ela_level.lda_qda_25,0.06001458130351062,10
nbc.nn_nb.sd_ratio,0.052301087515577015,11
ela_level.lda_mda_25,0.050825819766282976,12
ela_level.mmce_lda_50,0.04995834246358181,13
ela_distr.number_of_peaks,0.04835487266409688,14
pca.expl_var_PC1.cor_x,0.04517607603771795,15
pca.expl_var.cor_init,0.04466843779481975,16
ela_level.mmce_lda_25,0.04434736456891148,17
ela_level.mmce_mda_10,0.03447252564007362,18
ela_meta.lin_w_interact.adj_r2,0.033717950929781366,19
ela_distr.kurtosis,0.03245985512146266,20
ela_level.mmce_lda_10,0.03034007501972735,21
ela_meta.lin_simple.coef.max_by_min,0.02751138598223309,22
ela_meta.quad_simple.adj_r2,0.02577794666593571,23
ela_level.mmce_qda_50,0.025054439854143684,24
ela_level.lda_mda_10,0.02235350804530731,25
ela_distr.skewness,0.021126875774788837,26
ela_level.mmce_mda_25,0.020786579921712827,27
ela_meta.lin_simple.adj_r2,0.015601920305312334,28
ela_meta.quad_simple.cond,0.011747165778462661,29
ela_level.lda_qda_50,0.0025007099313817203,30
