feature_name,feature_importance,rank
ela_meta.quad_simple.cond,0.0609105123291367,1
pca.expl_var.cor_init,0.0541402478438456,2
ic.eps.s,0.027579450409794162,3
ic.eps.ratio,0.026780546695924553,4
pca.expl_var_PC1.cor_x,0.02165595138922251,5
ela_level.lda_mda_50,0.021308548893370364,6
ela_level.lda_mda_25,0.02050418755538091,7
ela_level.qda_mda_50,0.020162077696473695,8
ic.eps.max,0.019024069880337592,9
nbc.nn_nb.sd_ratio,0.018272486795019114,10
pca.expl_var.cov_init,0.018243729043076206,11
ela_meta.lin_simple.coef.max_by_min,0.017357111965788225,12
disp.ratio_mean_25,0.016786200025961963,13
ela_level.mmce_lda_10,0.016344629014047606,14
nbc.nb_fitness.cor,0.01606701543515916,15
ela_distr.skewness,0.016053110292281965,16
ela_level.lda_qda_10,0.015358578712240167,17
disp.diff_mean_25,0.015341665520103112,18
ela_level.qda_mda_10,0.014768152154989821,19
disp.ratio_median_25,0.014699280402758197,20
nbc.dist_ratio.coeff_var,0.01419947825310725,21
ela_level.lda_mda_10,0.014163185092888934,22
ela_level.mmce_lda_50,0.013707146677662407,23
nbc.nn_nb.cor,0.013671237729478059,24
ela_level.lda_qda_50,0.013618403649256603,25
disp.ratio_mean_05,0.013163687307013583,26
disp.ratio_mean_10,0.013021338470280598,27
nbc.nn_nb.mean_ratio,0.012894876757632207,28
disp.ratio_mean_02,0.012812339558414229,29
ela_meta.lin_simple.adj_r2,0.012411811308664982,30
disp.ratio_median_10,0.012307846765168738,31
ic.h.max,0.012227194601928386,32
ela_meta.quad_simple.adj_r2,0.012175938899144303,33
disp.diff_median_02,0.011489694816603327,34
disp.diff_median_25,0.011213740137275429,35
disp.diff_median_10,0.010982296498814303,36
disp.diff_mean_02,0.010950433840797533,37
disp.ratio_median_02,0.010940669879694684,38
disp.ratio_median_05,0.01093355491876831,39
ela_level.mmce_mda_10,0.010868793015436801,40
ela_level.mmce_mda_50,0.010806869451970623,41
ela_level.lda_qda_25,0.01061271428533517,42
ela_meta.lin_w_interact.adj_r2,0.010463814987575218,43
pca.expl_var_PC1.cor_init,0.010305634775572498,44
ela_level.mmce_qda_10,0.010022040550803845,45
disp.diff_mean_10,0.009672392356598716,46
ela_level.mmce_lda_25,0.009486809627491537,47
ela_meta.quad_w_interact.adj_r2,0.009458533554725217,48
disp.diff_mean_05,0.009363525725335572,49
disp.diff_median_05,0.009330488275245703,50
ic.m0,0.008997124016221238,51
ela_level.mmce_qda_50,0.008812554043090429,52
ela_level.mmce_mda_25,0.008679160648773722,53
ela_level.mmce_qda_25,0.00816853219788706,54
pca.expl_var_PC1.cov_init,0.007904007371742265,55
ela_distr.kurtosis,0.007465858779476708,56
ela_meta.lin_simple.coef.max,0.006964214761717941,57
ela_distr.number_of_peaks,0.006401866515140014,58
ela_level.qda_mda_25,0.006316556639933077,59
ela_meta.lin_simple.coef.min,0.005474279734606075,60
ela_meta.lin_simple.intercept,0.004249470829268383,61
