feature_name,feature_importance,rank
pca.expl_var.cor_init,0.07557188973260799,1
ela_level.lda_qda_10,0.04922495814341573,2
ic.eps.ratio,0.04217821587606798,3
ela_level.lda_mda_50,0.03533054273475348,4
ic.eps.s,0.03522221234438224,5
ela_level.mmce_lda_10,0.03190704776509166,6
ela_level.mmce_mda_10,0.0273067657048436,7
ela_distr.skewness,0.026688812316582083,8
ela_level.qda_mda_50,0.026512574105297216,9
ela_level.qda_mda_10,0.02621318973971588,10
pca.expl_var_PC1.cor_x,0.02442576850825424,11
nbc.nn_nb.sd_ratio,0.022713809008798394,12
ic.eps.max,0.021996927996062215,13
ela_meta.quad_simple.cond,0.02186865184227736,14
ela_meta.lin_simple.coef.max_by_min,0.021784624202214112,15
disp.diff_median_25,0.02124647986414921,16
pca.expl_var.cov_init,0.020123567493284065,17
ela_level.lda_mda_25,0.019332798891073116,18
disp.ratio_mean_02,0.01888964998835266,19
ela_level.mmce_lda_25,0.018820900008963175,20
nbc.nb_fitness.cor,0.018787389867549267,21
disp.ratio_mean_25,0.018777674241142153,22
disp.ratio_median_25,0.018496859546802493,23
ela_level.lda_mda_10,0.018216760153718262,24
nbc.dist_ratio.coeff_var,0.018141275470478033,25
disp.ratio_mean_05,0.017567668497507297,26
disp.diff_median_05,0.017222163490004612,27
ela_level.mmce_mda_25,0.01677054865352021,28
ela_distr.kurtosis,0.016648688053111458,29
nbc.nn_nb.cor,0.016468305203374726,30
disp.ratio_mean_10,0.01598347301903141,31
ela_level.mmce_qda_10,0.015878651174406996,32
pca.expl_var_PC1.cor_init,0.015365900156454048,33
disp.diff_mean_25,0.015237546215961469,34
disp.diff_median_10,0.014594657347096682,35
ela_level.mmce_lda_50,0.01442783858609407,36
ic.h.max,0.014327185114474542,37
ela_level.mmce_mda_50,0.014285083067562201,38
disp.diff_mean_05,0.014212586691020282,39
disp.ratio_median_02,0.013660977454382791,40
nbc.nn_nb.mean_ratio,0.013543176790393158,41
ela_meta.lin_simple.adj_r2,0.013179777760079267,42
disp.diff_median_02,0.012903081824566726,43
ela_meta.quad_simple.adj_r2,0.012884853517560213,44
ic.m0,0.012516531131787,45
ela_meta.lin_w_interact.adj_r2,0.01242297589928349,46
disp.ratio_median_05,0.0123799569063147,47
disp.ratio_median_10,0.012376543115782087,48
ela_level.mmce_qda_25,0.011900268065518652,49
ela_level.lda_qda_50,0.011644458731573484,50
disp.diff_mean_02,0.011393687334798086,51
disp.diff_mean_10,0.010660270233595429,52
ela_distr.number_of_peaks,0.009658525914492837,53
ela_level.lda_qda_25,0.009582190975506362,54
ela_level.mmce_qda_50,0.00904582460491487,55
ela_level.qda_mda_25,0.008855612107488142,56
ela_meta.quad_w_interact.adj_r2,0.0077372649944115164,57
ela_meta.lin_simple.intercept,0.0070928023135718435,58
pca.expl_var_PC1.cov_init,0.006837125904111289,59
ela_meta.lin_simple.coef.min,0.004843453922199636,60
ela_meta.lin_simple.coef.max,0.004437772840431743,61
