feature_name,feature_importance,rank
pca.expl_var.cor_init,0.04499532265287148,1
ic.eps.ratio,0.03791750135720726,2
ela_level.lda_qda_10,0.036150884482077934,3
ic.eps.s,0.0346363132196526,4
ela_meta.quad_simple.cond,0.0343327332797237,5
ela_meta.lin_simple.coef.max_by_min,0.028378823861631097,6
ela_level.lda_mda_25,0.02558973055936731,7
ela_level.lda_qda_50,0.021688030961864363,8
ela_level.qda_mda_50,0.021558814639766468,9
ela_level.mmce_lda_10,0.02077729968321756,10
ela_level.qda_mda_10,0.01981262779898679,11
ela_level.mmce_mda_10,0.019798358552961196,12
ela_distr.skewness,0.019431751961824662,13
pca.expl_var_PC1.cor_x,0.018979244595390302,14
pca.expl_var.cov_init,0.01856819288168778,15
ela_level.lda_mda_50,0.01848637010896799,16
ela_level.lda_qda_25,0.01661940726539631,17
ela_level.lda_mda_10,0.01648364611978807,18
nbc.nn_nb.sd_ratio,0.015994766515043068,19
nbc.nb_fitness.cor,0.015378194099115996,20
disp.diff_mean_25,0.015094973388217798,21
disp.ratio_median_25,0.014939226276606784,22
ela_distr.kurtosis,0.01492809882321388,23
disp.diff_mean_02,0.01483299248517149,24
disp.diff_median_25,0.014185434689430718,25
disp.ratio_mean_25,0.014012159459072302,26
disp.diff_mean_10,0.01353804551555154,27
ic.eps.max,0.013424082922106895,28
ela_meta.quad_simple.adj_r2,0.013200312773980928,29
disp.ratio_mean_05,0.013160802287824102,30
ic.h.max,0.013154958149701449,31
nbc.nn_nb.cor,0.01286382152715923,32
disp.diff_median_05,0.012693106925640954,33
disp.ratio_mean_10,0.012652529747018281,34
disp.ratio_median_10,0.012521271424085727,35
disp.diff_mean_05,0.012467835429947916,36
disp.ratio_median_05,0.012325661187201712,37
ela_level.mmce_lda_50,0.012211701843141165,38
ela_level.mmce_lda_25,0.01217724685104801,39
pca.expl_var_PC1.cor_init,0.011870244464778038,40
nbc.dist_ratio.coeff_var,0.011737825646532292,41
ela_level.mmce_mda_25,0.011656471248800773,42
disp.diff_median_10,0.011577923014237443,43
disp.ratio_mean_02,0.011531878917895587,44
disp.ratio_median_02,0.011309769506127854,45
disp.diff_median_02,0.011241677130582607,46
ela_meta.lin_simple.adj_r2,0.011166088376703055,47
ela_meta.lin_w_interact.adj_r2,0.010935962455659738,48
ela_level.qda_mda_25,0.010431660503843093,49
ela_level.mmce_qda_10,0.010174423015909616,50
ela_level.mmce_mda_50,0.00984333555750166,51
ela_level.mmce_qda_25,0.009793113520147218,52
nbc.nn_nb.mean_ratio,0.009377001427668437,53
pca.expl_var_PC1.cov_init,0.009269962924350332,54
ela_distr.number_of_peaks,0.009199606366174737,55
ela_meta.quad_w_interact.adj_r2,0.009196573514864229,56
ela_level.mmce_qda_50,0.008598423756805704,57
ela_meta.lin_simple.coef.min,0.008391550034175264,58
ic.m0,0.008048034701142355,59
ela_meta.lin_simple.intercept,0.007079518585143075,60
ela_meta.lin_simple.coef.max,0.006628673843266874,61
