f_id,i_id,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ic.eps.s,ic.h.max,ic.m0,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1,1,-0.014824629222906727,-0.011146633350015311,-0.013964592099858342,0.0,-0.002155632925608386,-0.00613922998636407,-0.012083370687953177,-0.005082764370841375,-0.012575051831786255,-0.00754404174249057,-0.01100572969361513,-0.004388400220443067,-0.008086209330141925,-0.00972648029429779,-0.002833635785655847,-0.0019519574157773611,0.0,-0.007363259970983471,-0.012083240216916757,-0.013758480006352991,-0.009184856984954581,0.0,-0.01255419627580967,-0.002200510351289181,-0.018960515421975577,0.009682340537386813,-0.005762189779105642,0.0,0.0,0.0,-0.007321884108883903,-0.008884997682485518,-0.010403069560662281,-0.0044115221331743615,-0.009391892975760374,0.0,-0.0031767082010715764,-0.027049097870910255,0.0,0.0,0.0,0.0,-0.0010987080159051699,-0.047820937406581165,0.013630376477652972,-0.011516294487825818,0.0,-0.04547611417770525,-0.04967516938602906,-0.017253305229797733,-0.01316898122548582,-0.004232621354375576,-0.020900173838268532,-0.06497103597988851,-0.002016247115826042,-0.0393643786957425,-0.1910803760683749,0.0,-0.01808749046869798,-0.002306859216843815,-0.002632341659242532
1,3,-0.02030815117193463,-0.011176427154705126,-0.01224664287261723,-0.013606194482453704,-0.00775604697713117,-0.007298679547572073,-0.0027498833139705248,0.008895509690955372,-0.01853212284123318,-0.01879833712524215,-0.023485783129067572,-0.007570034155770011,-0.01469086145281695,-0.01627257826296591,-0.01293893911474292,-0.004573389805982986,-0.003683761656489537,0.009338674156224691,-0.006700195907849815,-0.015586530635498363,-0.014172907379696564,0.008142609471783302,-0.01490476455572165,-0.0014762739595014507,-0.01637097915143304,-0.031027532744766884,-0.017969233535503504,0.0,-0.032338162444065455,-0.005947455260967238,-0.008822374027973867,-0.0076169808864527955,-0.015009407587964818,-0.00520223900517458,-0.005834789585594358,0.0075627470586469014,0.0,-0.02589158413932946,-0.004187851877255344,0.018098739071225722,0.005074639721084573,0.014124560389538243,-0.008867172742934637,-0.03440950865203751,0.0218926226511873,-0.00040877292977170576,-0.007303664682925315,-0.061020225777256465,-0.061487479052780875,-0.016992625145904716,-0.01221880894472055,-0.004374366303272481,-0.011421658310497684,-0.02717099825828262,-0.006126618876998502,-0.031793537245465076,-0.14281071656827116,-0.004038063133004477,-0.0065607722260798695,0.0,-0.01568111539138417
1,4,-0.015472152282205442,-0.0035338184360595437,-0.0013551851172066698,-0.0026502266147090947,-0.006338793044603164,0.0,0.0,0.0,-0.008514858906737754,0.0,-0.005494855709036683,-0.005025361411477802,-0.011787362683851,0.0,-0.0034414895582543514,0.0,-0.0011750367161477149,0.0,-0.01232771269291627,-0.024549122560725334,-0.008425469188948265,0.0,-0.017074016545248094,0.0,-0.018214341365837883,-0.011556045007488858,-0.014570891733428959,-0.010831386652037645,-0.025070031574689955,-0.004601571572118934,-0.004974177137399893,-0.022207728090703927,-0.015649771918214705,0.0,-0.006693455609832644,0.0,-0.002636958939652878,-0.03619352172693374,-0.007746309067835244,0.0,-0.0020798444185001763,0.0,-0.018904536685219075,-0.04189526243761932,0.02237043276772216,-0.013256893421879412,-0.0015326498378726017,-0.05852417106376562,-0.06369672735925053,-0.017124044555359708,-0.008547093714866727,-0.008216364913392948,-0.011116685958679096,-0.006750298794940546,-0.0030050447618418796,-0.014368920633376303,-0.19537048523137218,0.0,-0.01728900294479363,-0.01688385219991917,0.0
1,5,-0.005550494440014847,-0.009725142985034352,-0.0016791392165299568,-0.010519118868015875,-0.011494102550194896,-0.009813909572279511,0.0,0.0,-0.01734085362183091,-0.007731162729490926,-0.0065805178060001634,-0.0038969735166611286,-0.009392754654950486,-0.009590431665707055,-0.0051177688520318565,-0.00416922174066664,-0.0016739513477371237,-0.0005481363049854027,-0.019552560915128636,-0.007214615660632084,-0.007514797847893662,0.0,-0.019839045568712355,0.0,-0.021540493056061816,-0.008545786655239307,-0.020716700985344838,0.0,-0.018305966077861002,-0.008629243669010744,-0.0016965151446559634,-0.018876642177346747,-0.012436379430246558,0.0,0.0,-0.0006512162140732691,-0.0036402744102810303,-0.03954793584489791,0.0,0.0,0.0,0.0,-0.015514559884819645,-0.02391814425400557,0.01929386411639905,-0.00252461862029546,0.0,-0.059557630264523764,-0.057116036053607266,-0.011744446256091945,-0.010877461669796973,-0.00804938481326134,-0.008449943901193135,-0.04362973607575177,-0.005400751746149901,-0.04213921975357804,-0.1784737272177629,-0.0009283545277236627,-0.011741093577550044,0.0,0.0
2,1,0.0,0.0,0.0,0.0,0.0,-0.015916690222878893,-0.0053889637613105945,-0.015664400762636532,0.0,-0.018058359547517167,-0.010080612398580213,0.0,0.0,0.0,0.0,-0.020630854703552026,-0.009936514664335871,0.015424101618881803,0.0,-0.029113329205183724,-0.013980930052649387,0.0,0.0,0.026249442075161777,-0.010727458806936818,0.025824921617945473,-0.02129898685345072,0.0,0.027003924673739466,-0.006564143797602506,0.0,0.0,0.0,0.0,0.02542537321737226,0.021187817937814934,0.0,-0.027744906438379124,0.021698058266995446,-0.570008121344187,0.0,0.0,-0.01734371250923028,-0.017981653646714668,-0.17911048632454718,0.021062879679551616,0.0,0.043998035486712384,0.05394249601852219,0.0,0.0,0.016580522280383203,-0.012471149047254715,0.0,0.0,0.0,-0.023792199794261615,0.0,0.0,-0.05688719689061861,0.0
2,3,0.0,0.0,0.01246675340448844,0.0,0.0,0.03712922995349677,0.0,0.0,0.013301570853304634,0.06264204576557364,0.016712865956764078,0.0,0.0,0.0,0.0,0.0,-0.055668420755242365,0.05598027651521309,-0.052894184104251285,0.039177793814534234,0.0,0.0,0.22613148790419502,0.0,0.0396961526202545,0.036750858454285384,0.0,0.02129734761915214,0.0,0.04299206351205265,0.0,0.029920028916502417,0.031524880400346345,0.0,0.07361843387749345,0.020137008639732334,0.06444729748837197,-0.030977173514417866,-0.04103102495272848,-1.2053227628552194,0.03660474131089986,0.0317799438941897,0.04435969910909526,0.0,-0.5522186913709329,0.0,0.011998389051907532,0.07131832937571386,0.12581293148020567,0.027261735627931938,0.019827859802510006,0.021946422034178847,0.0,0.0,0.0,0.0,0.0,0.03455451674515597,0.0,-0.06076348026475442,-0.03481802396763267
2,4,0.023995408477757885,-0.030112356486907244,0.0,0.0,-0.01910425074834876,-0.03029933304466914,0.0,-0.016705822286727123,-0.012745340648607328,0.0,-0.030595331301252526,0.0925382407853621,0.0,0.0,0.0464709712570987,0.0,-0.02400755302622537,0.028047975508319833,0.02024464946651172,-0.3281731009313864,0.24337544231879066,0.05906793770692337,-0.09168859474307911,0.14453221159076318,0.06408735060216181,0.03134548624076161,0.0,-0.03735900158412109,-0.07784401544281705,-0.06684672307180273,-0.03323572959951271,-0.06454645764423395,0.0,0.0,0.0,-0.3882440325422875,-0.14138790941587182,0.0,0.019354618526941425,-0.09130248133119667,0.05884978345885089,0.0,0.0,-0.1705140803732919,-0.31957956514281916,0.0,0.0,0.1328686312348072,0.07382996376149675,0.0504752557936341,0.01610575474458642,0.0,0.0,0.04116774491656233,0.0,0.05690016211743726,0.06268189243580297,0.025310103243962767,-0.025245740011358042,-0.06080586828087814,-0.015209394062105974
2,5,0.0,0.009495206263764322,-0.02413744444325372,0.0,0.0,0.010783071737602956,0.0,0.0,0.0,0.018632674049946618,0.0,0.008871058138516963,0.0,-0.024897888947462476,0.0,0.0,0.0,0.0,0.0,0.031247834595794555,-0.03811965473690526,0.044180467084423025,0.09097933921491108,0.0,0.0,0.0,0.02101235463226897,0.0,0.0,0.014905998760768813,0.008981805223739259,0.0,0.0,0.0,0.02098985142895282,0.0,-0.03283357018708555,-0.029764212643550114,0.0,-0.22145331380918837,-0.032364124371413006,0.02272466512670296,0.0,0.0,-0.7623034036814501,0.0,-0.015549841854721747,0.055012628288035825,0.05547817804687233,0.029232126236455325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814583888216347,0.010455537038994378,-0.07810494478824093,0.014096667055727985
3,1,0.0,0.005638668333892316,0.012151875437339477,0.01568498385905215,0.011027835809400324,0.002330840143956181,0.008403189238825437,0.018514225242474563,0.0028066549408241603,0.002001070206874983,0.011279399862781259,0.01331181376635271,-0.006280199776770301,0.0,0.009784322073868479,0.01678032066471563,0.0,0.0,-0.010244433423070132,0.0,-0.009820915237433558,0.0,0.0,0.0,-0.02255104116675466,0.015216049813893656,-0.006472381176082953,0.0,0.009147691457809387,0.010263278284508515,0.0,0.005592490867991018,0.009899086685508207,0.0,0.0,0.007862119162266507,-0.014718253722511232,0.005968431724280021,0.0010281369720269717,0.022944537029853385,0.0,0.003973520443174533,0.0070000197872343295,0.0,0.020466259662466457,-0.009551877378553397,0.0,0.013203881151189145,0.013892621142342132,0.012637284020882211,0.017611373460574398,0.014979120274848823,-0.0120322155386684,0.023112945231740456,0.00640868728191521,0.01653975145292877,0.11297985734138444,0.005664451997658748,0.0,0.03854441025679145,0.0031107849680291344
3,3,-0.01514712513412303,-0.014127003084559386,-0.019378227912379642,-0.0032677745507642686,-0.013637628398038143,-0.015385528546666083,-0.016424754598704294,-0.0053528314206888195,-0.011221890773674914,-0.011088690699719739,-0.007010772021526335,-0.00429191278255403,-0.012671366725511557,-0.007516738160861514,-0.011769003196310968,-0.009418613829741657,-0.008377245058479116,0.0033893582394806943,-0.0035939042874416627,-0.030454987201859407,-0.015644515107441914,0.01425712160943246,-0.015013826593011148,0.011421723397710748,-0.019542904745181056,-0.017940120654161895,0.0,-0.003666022552402892,-0.030052899424515278,-0.016927787202529188,-0.00764796066835613,-0.002939739055142221,-0.011571721691805315,-0.0059566606745561634,-0.018676130043735556,0.0032716639376338397,-0.0076950027097434925,-0.009949844478124747,-0.009983614677540997,0.03678608347769946,-0.0030724771586917443,0.0,-0.006671817709603289,0.010844371923719981,0.02716702536337315,0.0,0.001546481364758101,-0.014664369242511022,-0.015953668197657478,-0.01880626408350916,-0.011624017286771843,0.004531244445742988,-0.013199376676459429,0.0,0.004744311823929981,-0.0010362562839729694,-0.061577165577536064,0.0,-0.0009713055658515102,0.030282152952346403,-0.0020563267366603966
