f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_lda_50,pca.expl_var.cor_init,ela_meta.lin_simple.adj_r2,ela_distr.kurtosis,ela_level.mmce_lda_10,ela_level.qda_mda_25,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.lda_qda_10,ela_level.mmce_mda_50,disp.diff_mean_25,disp.ratio_median_25,disp.ratio_mean_25,disp.diff_median_25,ela_level.mmce_mda_10,ela_meta.quad_simple.adj_r2,nbc.nn_nb.sd_ratio,ela_level.lda_qda_50,ela_distr.skewness,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,ic.h.max,ela_level.mmce_qda_50,pca.expl_var_PC1.cov_init,ic.m0,ela_meta.quad_w_interact.adj_r2
13,2,-0.0856255105282458,-0.13184692396044173,-0.017215469338915435,-0.17257051434721155,0.156525307060845,-0.03356736943179356,-0.07262447827446772,-0.030173112612256553,0.0667093089266605,-0.031823341349460244,0.01921534289828769,-0.18442813676073833,0.0032243044167482027,0.06445955209607612,0.013408093904087148,0.011841115171436378,0.012433318663133908,0.008647761985551283,-0.021572077191349348,-0.0815337005051629,-0.001703454971349494,-0.015192902988051538,-0.006477389814184498,-0.08029585841241962,-0.015822852446768176,0.012102528688564707,0.05510442635295576,0.03995741808389208,-0.10548008841696399,-0.08539931579398075
14,2,-0.2680142003259829,-0.24176894278619432,-0.1430657363307743,-0.16810358800884084,0.12486875321909624,0.04715151177182558,-0.0001518361206336305,-0.022224750056818454,0.04538019483444877,-0.023254653727651786,0.024573908109430997,-0.09260306689468423,-0.04044839554574897,0.09789087140029235,-0.027855300924839677,-0.034190699991017315,-0.02648867916994513,-0.03562210570903368,0.016028144356018015,0.021483991576839334,0.007815009519334726,-0.000830378220307515,-0.043375698312727695,-0.07602696184969865,0.022722198586873632,-0.09607876728065262,0.03846506287799689,0.03162947001432981,-0.09558055109887731,-0.06435659326548993
15,2,-0.10236069231859382,-0.06187503143501605,-0.14505188860195736,-0.014209442593535848,0.10172952818349218,0.06951527703133094,0.03197466425043702,0.20094747726466267,0.06353284110584495,-0.07743510858100128,0.027322686007825142,-0.04163938794566033,-0.06433645036277624,0.03064825509682856,0.05085709071348349,0.048651364900350214,0.0548716001675606,0.05097030221948318,0.035860803397846586,0.07262835949341351,0.0505920072922888,0.0,0.013827972437630148,0.033592234292455836,-0.012237380008755294,-0.03914295439146767,0.015839253384875407,0.049931957089694556,-0.03544659566222358,0.0
16,2,-0.10383658888849606,-0.11245030625304545,0.10236654992643868,0.09282727111936748,-0.1382916172926382,-0.06759751852877183,0.010966035728801782,-0.015803145751926873,-0.004605582540999076,0.1014192615784831,0.006047369684442749,0.04301841551124247,0.0010311097875309594,-0.08455856249709354,-0.0687901693649442,-0.07533232042007659,-0.07341471175009115,-0.07836199164411567,0.019486346918744735,0.04683896949314764,-0.05625156539387599,-0.002380063548252598,-0.007543371672357552,-0.022513525976813886,-0.022401674578886144,0.02005328386110683,-0.1202073886891315,0.009983083490543276,0.08588188061159319,0.12419634961528236
17,2,-0.35477392830916765,-0.30640754091459554,-0.1277625361664877,0.07660459130651037,-0.03919356405005453,0.0052857473435370395,0.033802342818766706,0.008954674488114711,-0.03421870303900937,0.06181041547289795,0.016556587017499014,0.056778456612682326,0.0040750896720724294,-0.04911853914469433,0.02076056991485631,0.01607593093021492,0.02184339664219917,0.017755584748102182,0.0130280864943213,0.10033782970911573,-0.015167244013146786,-0.012720290950974045,-0.05305044428532579,-0.046971887921522015,-0.04592865962193132,-0.005772442920412346,-0.058749006750696164,-0.059769359620060636,0.0902332994416841,0.06305600984777948
18,2,-0.2532975069718316,-0.20870395236724737,-0.11509645536117641,0.07638322122277416,-0.05598508327307811,-0.026890001952672382,0.03669854578847764,0.007796384448120197,-0.03336894554973119,0.0386350704632209,0.017957076209816403,0.07479450022617512,-0.002877785207882705,-0.05829551902735436,0.004971355869877403,0.003131901582723612,0.004778581728325931,0.0,0.01664008392642466,0.1022374766609779,-0.048518246839962476,-0.013811016868033432,-0.044583150601258836,-0.05482244008577525,-0.04096646691499839,0.0062877607717281014,-0.0633027076178983,0.035177153446882936,0.09071183392147758,0.06436711525861605
19,2,-0.24940054444735532,-0.24606780529607883,0.03136503738294505,0.0684942113848335,-0.3147692115859497,0.09059491495395156,0.0372088266510478,-0.022662747810102857,-0.006741568557485589,-0.030780787574846646,0.018229873583480438,0.12354245479201645,-0.017243760387971763,-0.16101776678371488,0.03564204205030497,0.05645468085609445,0.03900273828722561,0.05121000108017157,0.0,0.06664490359585923,0.04848007939014026,0.027465321336627102,-0.038812775800667304,-0.023344581820598787,-0.06330245560558251,0.008800445817325142,-0.06514864145836607,-0.004168642128149547,0.02080003586032203,0.040784368666976434
20,2,0.16722466193723717,0.14272187435510392,-0.033885909756860066,-0.0403045640400822,0.0632848065135116,-0.10535765417994764,-0.08124904887580608,-0.031920003116746865,-0.22010207584008146,-0.046884805135911034,0.02117762408760232,-0.020248412279009254,-0.041559538108724425,0.02407234941744754,-0.0018308374127522509,0.004706119384590479,-0.009271437879406319,0.01199301423080118,-0.1275514327000281,-0.16614006599848624,-0.04681275647516092,-0.006561717922654919,-0.02340434927971613,-0.007013107463279489,-0.003650460464770966,-0.032730347678584015,0.02336522769039473,0.044586690777958626,-0.01242305445940467,-0.10987268527266658
21,2,-0.25586738835856077,-0.2404548360035556,0.25770552977705496,0.1252342681248962,-0.1739925607189865,-0.07964677399258219,0.014596417950293095,-0.01364352483564979,0.0009989574902888876,0.13140530635612302,0.012112282395749852,0.07550705245732214,0.02533658447978998,-0.09166964228307622,-0.03982020893954552,-0.04752572167289765,-0.03906017282146779,-0.045135601757359034,0.023048445970507758,0.07151553246564701,-0.05111318728475478,-0.003998174481016303,0.060517116058510845,-0.022794073342733534,-0.03390966602495349,0.009719920264020798,-0.10124668883156204,-0.23052711614386123,0.06011313858545103,0.1579258080286301
22,2,-0.34489784507754684,-0.30655449163836457,0.21595046807772778,0.14577661809922904,-0.10621576950687339,-0.07423257452629645,0.019029034914315124,-0.005241003864904559,-0.0060942766561585815,0.05636155261593995,0.011714624481524327,0.06080709411055635,0.02067025220516311,-0.07408373617123787,-0.029979246377005053,-0.03300774667691925,-0.027874439940770657,-0.0320471249824783,0.01948491706446398,0.0731004909756311,-0.026470705365696623,-0.003773987945446533,0.09333584896560931,-0.03749940555789699,-0.03195402949052861,-0.06308022669385921,-0.061706474298479475,-0.21619240608542256,0.04523117261472426,0.16507545025444914
23,2,-0.1478283836935428,-0.14986407707575822,0.09655272119993641,0.08020398157412317,-0.1370640357798273,-0.052373293729057746,0.00284957514342582,-0.007314254240416762,-0.005005106876259491,0.08725186143315156,0.00338951395390652,0.03505240321803321,-0.016427898131742613,-0.08096685972887097,-0.09069100630143512,-0.07660491176783008,-0.06572422706766845,-0.08389223069943241,0.013634606271667515,0.03478765728208644,-0.0518429446688326,-0.011885360046655302,-0.020455905140932873,-0.022067988576770392,-0.016064309565900714,-0.00207715696294708,-0.1329438624231719,-0.19393994001065695,0.06846861259725939,0.10144263416156618
24,2,-0.14117735346651447,-0.17970755504054542,0.20272907782683858,0.08694259231894969,-0.14222176178405527,0.10851453921189408,0.08362940930255913,-0.024939652278980873,0.003020001388601423,0.021777869040839337,0.016205945100160046,0.11615760752483179,-0.026384634734482992,-0.11911191093865356,0.04514163769196203,0.06399039600403872,0.045048001370702195,0.06622555992171991,0.01960677965830543,0.002771346679525527,0.06255505876641304,0.045369138906344086,0.013355274370928705,-0.05233889651275603,-0.035930321503940515,0.08063000915523333,-0.008441321450198352,0.0446433221634254,0.036737710756251735,-0.0014605732152755957
