f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_level.mmce_lda_50,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,nbc.nn_nb.cor,pca.expl_var_PC1.cor_x,ic.eps.max,ela_distr.kurtosis,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,pca.expl_var_PC1.cor_init,ic.h.max,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_10,ela_level.lda_qda_50,ela_distr.number_of_peaks,ela_distr.skewness,disp.diff_median_25
11,3,0.3868622899924069,0.35917705921964804,0.10417671258307104,0.04297646348747697,-0.10034144888962548,-0.03653701143446553,0.05540834437950837,0.04385414984929903,0.08006109681809104,0.1991186130808733,0.0846795804927496,-0.007095996050768161,-0.03326718721065436,0.040229923869970596,0.010222596846621301,-0.0610644869056125,-0.009207147247789926,-0.01883900056086507,0.07930611483470351,0.08238746622654591,0.003480109489098715,-0.004600202872257486,-0.008563894649829429,0.010929249649751949,-0.012756214382763309,0.13293285959723422,0.03821282350556077,0.02519483440920567,-0.021079843330232828,-0.11464428692621476
12,3,0.36709219420943784,0.40079824039927625,0.09312508387660601,0.047555177260308,0.05560010706774188,0.07706320662413924,0.0,0.03170967918867085,0.02703126755914287,0.006384523723662383,0.04202001679477596,0.023408216539044346,0.06577373414459009,0.03276684243225292,0.019642967745795437,-0.032209265753500915,0.5435875919049624,0.4615905273421619,-0.05057366768629734,-0.023060175983453668,0.0547160280696517,0.0877700396780352,0.04964906742372954,0.22837871565164702,0.023148958554768395,0.03574435845164503,0.00027258281352415814,0.16774473102502352,0.3448474600228657,-0.010124097860921832
13,3,-0.058194459586909414,-0.07775839101126358,0.2431792772074295,-0.0035233254910536638,0.054944998927587974,0.0,0.16207454744910887,0.05216506976776375,0.01485066091733106,-0.006875619608379069,0.02535891296373416,-0.06738774458333041,0.0,0.03722654061361802,-0.025726698882725635,0.18182215952817582,-0.02397775782286493,-0.03566085389035062,0.028771855357321796,0.018422286690306988,-0.01305011381961868,-0.02251182225714793,0.019545351488657076,0.033839223259378104,-0.0031376690395410467,0.0315312570196708,0.0,-0.004195917345990757,-0.008007325931940534,0.08290071757329454
14,3,-0.20959263695696773,-0.18122152488945426,0.2411125412469159,-0.004323067370544914,-0.11012626656244484,-0.011038740623464424,0.030025007431475764,0.04669860076386732,0.028115258491970302,-0.008745159138057651,0.019770481365269738,-0.07316506406191281,0.017837779689763106,0.03416528950538911,-0.002406110012616952,0.035377373192146094,-0.03332205658968132,-0.03414896506504431,0.056418134766973146,0.04389790781553091,-0.010497875481178129,-0.017173832572222547,-0.001891251257836235,-0.04583256738581004,-0.01563510069414137,0.04349825236715649,-0.012102512509198762,-0.015082695782282773,-0.051597859188859035,-0.002895171755498277
15,3,-0.06499947012214449,-0.011388269009771232,0.19885714312599734,0.09092414771562034,-0.16956489481062473,-0.014560758790086642,-0.07086035619288723,0.0473332728012014,0.04825942274291867,-0.030817498285928377,0.029267573359728075,-0.13734427110056746,0.018943766514165267,0.03423409275716158,0.004326602555639006,-0.050307017288583555,-0.038551397683614125,0.15046813334462328,-0.01281606721455817,-0.03974013427833273,-0.01512478665982659,0.00925005440506672,0.0022513222832901275,-0.011934911805883852,-0.01192938270216054,0.0024491576213914318,-0.038452761831063345,-0.021857017495285957,0.029474548978887644,0.027226253919843568
16,3,-0.11449773591928225,-0.11459457058783676,0.031837654796669335,-0.09213370016504743,0.1461552697667821,0.0699190876183381,-0.06353677361796448,0.012613609625403172,-0.09604072117416523,-0.025231115909794766,-0.13610191563444568,0.04506463705955269,-0.02533185656030873,0.01173260781155408,0.02673922170355708,0.0,-0.014879635594851393,-0.022465423018035002,0.0025351193517338944,0.01454533280111131,0.017919700947379935,0.05997364098591079,-0.027060467777636876,-0.0014727086061590566,-0.006073870143870619,-0.056601287792863414,-0.03845278101453836,-0.012241709090016317,-0.025632503875098273,-0.0697307329309721
17,3,-0.2553402793146766,-0.22393156517768154,-0.1961171677079968,0.06836862772008101,-0.1526758108822307,-0.06769521115046429,-0.12975328626535854,-0.014116848784185732,0.037424651682053334,-0.04929308776389274,0.009210049264767206,0.001985730479201475,0.05274579292686499,0.026944355464314063,0.028062070746106893,-0.001492944616324654,-0.03386840525287216,-0.033183695357080545,0.021048196185356027,0.011120035152586749,-0.018675435754113623,-0.005582125558244999,0.0163672903866503,-0.03798443155941589,-0.009594850408077948,-0.02182469093188011,-0.05946560705484394,-0.026419644584418478,-0.06499929915995228,-0.042546297584881154
18,3,-0.17513252376757182,-0.15129780062948467,-0.16553616666550652,0.05826761512402068,-0.1256451135371467,-0.06395799461492435,-0.11109569970871597,0.040578303875223265,0.02983383203072698,-0.06599235030761996,0.004267282792695171,-0.004212433002031446,0.049523020931384776,0.027571359657151462,0.09147356750945745,-0.0764757481600325,-0.030400405618717652,-0.028338729196455803,0.01987050336426832,0.014834575862956167,-0.014795174460463356,-0.0043216700005615505,0.014022628330567999,-0.038584184697723733,-0.015352434944101212,-0.03047536158249503,-0.0518698411470902,-0.024490240790831896,-0.05057430545383712,-0.06080374724636217
19,3,-0.22711249178087278,-0.2129211715586013,0.1664721101176993,-0.15756184906642673,0.010496828734918584,0.057942787394990314,0.1564591444812855,0.009065652582106065,-0.13264076848757594,-0.05038826243828584,-0.05112808530137003,0.07540106726747486,0.011867538099451264,0.017310002673466884,-0.03778600474723515,-0.008846079798507711,-0.01683355083851018,-0.022185352126906477,0.017393494100968687,0.018558942886057916,0.005070631141108062,0.003033096340277236,-0.06549865506963548,-0.009610556304583961,0.008668283320349912,-0.08853648182729287,0.01606953367830044,-0.019490954365204094,-0.04057539672742616,0.057090991076125364
20,3,0.12825233648773496,0.1076344734476587,-0.3189743380691365,0.021879670417224162,-0.047377383733779144,-0.03025484255215738,-0.047787988038688,0.037959113972596326,0.021845618577827963,-0.00216300077745768,0.019698535782492588,-0.02168169770703926,-0.09162325330974813,0.032336003163977445,-0.06665252788458886,0.017808460707323115,-0.030250316696826818,-0.035226985563947544,-0.07167263684646075,-0.05738463990604703,-0.0859544888372818,-0.04521008616769612,-0.013932874457494027,-0.05013356659658308,-0.047782691355564566,0.019531664849209374,-0.05322869148144138,-0.0532259004136425,-0.030414771061343215,0.029962865788370374
21,3,-0.21664617154007873,-0.19687869407339204,0.03861786936226855,-0.10530411139592377,0.281384609138599,0.06993781735510546,0.005271237271284146,-0.2481358143581318,-0.0913512362722162,-0.03874041654271074,-0.09970922958958583,0.06265911910818017,-0.008541423418633953,0.015357159554196975,0.027183146539063174,-0.0176705052924592,-0.013602892467545202,-0.025089261837306226,0.013595229624935257,0.017719783622194007,0.006905892237530908,0.041031956083905974,-0.0432739769057256,-0.0014949632283876024,-0.010938739513640494,-0.07034301791161951,-0.029838967792453763,-0.008225650162413944,0.06930442713932028,-0.018622337073504247
22,3,-0.26656600349059567,-0.2263826741645188,0.049346421681835284,-0.06889268266272983,0.19224379169301006,0.07907487678323605,0.008382406692834132,-0.24538089553388376,-0.0625240372847004,-0.033054797202009434,-0.059837518359577735,0.07314443505785401,-0.016154116251034828,0.01898970783525991,0.004145865606992927,0.050014400709006784,-0.021840306577325386,-0.01471520974960644,0.016359927326173918,0.02672749331553248,-0.002152580144763633,0.0488114738561477,-0.040181180981328446,-0.006590016041749913,-0.01505071209605513,-0.060306151606785485,-0.027326444217814383,-0.005496959614363139,0.11037036355422603,-0.03617605952386793
23,3,-0.1442593538450851,-0.1396055929480745,0.01599269480119525,-0.08292398930167666,0.14046369905211342,0.043058282649353075,-0.06985275431003174,-0.2242294597053972,-0.09639027944600381,-0.036366421083674605,-0.14638282412301107,0.05470095391160601,-0.042954559289177185,0.011301434107831743,-0.005272241360240404,-0.00552300128443084,-0.012978858993488718,-0.011174773427833018,0.001726896948988088,0.013349689645938467,0.005478382765887524,0.042228768986493304,-0.03846078372345074,-0.002347642797511207,-0.017558320431034502,-0.0506277629729307,-0.041698825285244046,-0.01999403384403331,-0.014623372809607127,-0.07295624570464732
24,3,-0.13615374397929172,-0.15051659727024894,0.17215237674895276,-0.07607629046041911,0.16901654047785775,0.07796036532864192,0.24078390484879886,0.04009527390718784,-0.08295120580516753,-0.04498102033521956,-0.007682325817676305,0.06781100188372591,0.016877548264669168,0.027119402512713053,0.005619166456401273,-0.016797295940631285,-0.015285152819250178,-0.027445075601532004,0.02996637694215823,0.029151308417851907,-0.009727074952312217,0.0071579891340698976,-0.02765790949837771,0.02656670084195384,0.011538639881797652,-0.0680808946225609,0.016404939021779835,-0.00982820583252468,-0.008954816116402614,0.07723996309309666
