f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_level.mmce_lda_50,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,nbc.nn_nb.cor,pca.expl_var_PC1.cor_x,ic.eps.max,ela_distr.kurtosis,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,pca.expl_var_PC1.cor_init,ic.h.max,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_10,ela_level.lda_qda_50,ela_distr.number_of_peaks,ela_distr.skewness,disp.diff_median_25
3,4,-0.05606074994633947,-0.045089425757069757,-0.2430617608206973,0.042752537906484894,-0.06097265198409463,0.018516919126585984,-0.13388130273905793,0.04411000536009099,0.05930917393056728,-0.04959424672642737,0.03188240677954449,-0.052122947564230415,-0.01239606824463338,0.03555594253775063,-0.006608510369713244,0.046613915166530684,-0.036689263503141945,-0.03550791947934667,0.028210823800225604,0.0263323772593205,0.006404752837694427,-0.031254269736171014,0.010866162178031852,-0.005788889310923695,-0.01948213883189856,-0.0015058151556149868,-0.022682191203913626,0.0029498228868408694,-0.03357916721831494,0.04282307424757259
3,5,-0.03627685503233567,-0.04581985395954451,0.20782289914575786,-0.005884357850973174,0.051823216586907916,0.06109357787430289,0.05092993971659299,0.054261660876284784,-0.002531127063499311,-0.03592140900096217,-0.023450067293628432,-0.001850766615943536,0.01963808222969682,0.035884762761291336,0.0,0.06171195130658283,-0.02825855692607071,-0.030689097666032547,0.0015910229782330199,0.0010910547244018798,-0.04643605856168759,-0.02162149879340458,0.016727933343390455,-0.02620498515641881,-0.005658333127501261,0.009116163416978837,-0.03314440854839429,-0.03914093205093883,-0.020747020037416228,0.08277861755639099
4,1,0.010579417747890563,0.018629846536751316,0.16590290217244102,-0.024187762196530835,-0.05275544934787925,0.10198709927693606,0.010778034208202225,0.05939982290913545,-0.012885003606683015,-0.051914566671156515,-0.03840521929205204,0.08018950322228413,0.02881510911042881,0.026509243709963798,0.006395893711570649,-0.010522244683880966,-0.030933984837129752,-0.031386698667892926,0.025692498501960315,0.028815321241980024,-0.017657285179291493,-0.012427288780213236,0.011289559005407804,0.06416313616702832,0.007417928673061014,-0.04027266832746171,-0.028301411321683734,0.0480800118311774,-0.030879478866292498,0.054381469638945634
4,2,0.036268132442642556,0.03229327819729676,-0.1626941453704514,0.04278723325036887,-0.06284144485873484,0.009929547954204074,-0.12150926872345323,0.04517529679309816,0.07817559346840636,-0.06545335561022356,0.0426371662260617,-0.02973401998870738,0.005300382430276682,0.0019921283876877527,0.012850588556236123,-0.029145134010384016,-0.034517488707024715,-0.03387897155770725,0.02924725770961381,0.02495521476022515,0.010397625493259177,-0.022529369021456053,0.009962431911360481,0.23590719303100202,-0.020839509285826535,-0.00918013850710353,-0.003977111791333421,0.1770985124843929,-0.03229735511547516,0.015384603740035446
4,4,0.01491932984554177,0.01393825907681788,-0.19166747662594708,0.02189707573384521,-0.07876758627459052,0.036621734694126606,-0.08317604670925233,0.04508936308726872,0.04282885435761889,-0.049416823060999565,0.0011839900548428622,0.014741911684950385,0.016498289371476807,0.0018452524981069501,0.011158095153855352,0.0012877673358388242,-0.035002512234123574,-0.03324820803461456,0.016460906451469193,0.011928919903547806,-0.005671272562451861,-0.019515484410073062,0.0030967299813654814,0.23584085491065862,-0.023009677843577023,0.0006981459089795208,-0.03869400646886622,0.18378692575677646,-0.03234885555594653,0.04696550152740481
4,5,0.016415718287727116,0.02998259653997762,0.15665434599376155,0.02104456354109796,-0.10384447516101736,0.0569054483008469,-0.05960209564803967,0.05150709989703539,0.04050115842528795,-0.04407243559666893,0.0012604512480737795,0.037715792254711805,0.025226694295534896,0.018932394894472904,0.009889024960725135,0.01207874712635304,-0.03503760020307861,-0.03339693720738976,0.016775194161716384,0.01601440059269807,-0.02504363021580422,-0.019741338465197322,0.013941389701002033,0.15285862881667509,-0.009713614046003599,-0.03403510778527791,-0.033909606830441474,0.05296634828729144,-0.03125937747361773,0.052921826294894725
5,1,-0.177165355556252,-0.1780891161423117,-0.12347612928279994,0.1253491316713069,-0.056295091069356706,-0.14132612399633349,-0.09891257844994872,-0.008053974385745621,0.05197081201488851,-0.006085767073832904,0.06172635439758778,-0.07008348168795808,0.05567642522942795,0.011596631634507082,-0.0031061908036863484,-0.09972585719528171,-0.023937262427156103,-0.03150594755676628,-0.29862364882726755,-0.26479354638995745,0.0244238033311025,-0.03105803579959776,0.05138006720764288,-0.016753932867517696,0.061410370440516227,-0.005053939897794013,-0.028300145258065568,0.00865712519291062,-0.009124080253936073,-0.11724172367937724
5,2,-0.17709277647102328,-0.18737185232131548,-0.12265690738341739,0.10608655348555629,-0.04759742271019729,-0.1364731690431097,-0.09843639456321884,0.001623023540475721,0.0380687621907162,-0.027219701764637394,0.052550539460016754,-0.0683887666820403,0.050248227077986374,0.02315098834450613,0.0,-0.07223605000841216,-0.03319878335173854,-0.02112446333885354,-0.3159812616430743,-0.24960253849181474,0.034767417026669856,-0.03261699811112351,0.06156783470000038,-0.005084601072550932,0.05106738934703514,-0.007252781193488267,-0.03442073973071491,0.003295004258431322,-0.0030739511761065375,-0.1161138055419868
5,4,-0.17300638283144743,-0.16461236585861339,-0.11844842294622848,0.0950411944989128,-0.051676771920843745,-0.11478738279343137,-0.12291089448155057,0.0,0.0455953233056372,-0.016660071328156945,0.052993097058071925,-0.044598024179648255,0.04514705035678912,0.019175504423248668,0.010445840285066121,0.044888163675243786,-0.018846190681809927,-0.027599371841526943,-0.29891439989814217,-0.24962105476656993,0.026361129679692397,-0.02740923103212145,0.054899895185252845,-0.007006434183799426,0.0463043697006556,0.002681651459262635,-0.04543296358530552,0.0028314309799225,-0.00363847823892971,-0.1288605776383025
5,5,-0.16334337837739188,-0.18734546256066675,-0.11696453365971649,0.111222421333251,-0.06030632783246437,-0.13212638748584826,-0.10823087124114661,-0.0033760160618125923,0.049977206435299903,-0.020299589143426888,0.05362004715913793,-0.046207697922317936,0.047978800880040584,0.01994497134075146,0.02874919920551733,-0.05421949844410068,-0.025245270574932754,-0.028159915663182877,-0.32220776558448794,-0.26324179197047015,0.02631576182708828,-0.02091340945684672,0.05102505774393373,-0.015861272622715195,0.04494154974159548,0.0033802466387351515,-0.05292961453186884,-0.0026872194377594028,-0.009529846418068089,-0.1197899429324707
6,1,0.26407077041781757,0.2129269089835215,-0.11200496966936044,0.09636715760021343,-0.059120315007310256,-0.13327362047036231,-0.049621961678624815,0.037710150180819815,0.05101733083451976,-0.01596581591002401,0.05304544536172831,-0.04945833166354966,0.04788658399483827,0.04988463160346951,0.05182267555700057,-0.014942411656745938,-0.029217231716852546,-0.037890001598432435,-0.07174677310281537,-0.06368223980046323,0.01114342734720887,-0.022953888886884655,0.03636356439705128,-0.04226137237248402,0.017734687910147526,0.000728590269800114,-0.0298580381449558,-0.024481110317057533,-0.02261656239652085,-0.026053680588561418
6,2,0.25735820364463935,0.21215579852673788,-0.14710039325816754,0.052161983266874004,-0.04984604542036848,-0.10908460980176869,0.03687014871934298,0.04086692555372439,0.030836405993667514,-0.054707875577083995,0.03516091692548785,-0.04020417921483986,0.03460793786951593,0.04650922914569645,0.031112182968035678,-0.09958961179093459,-0.03367866297493859,-0.03039712384570781,-0.024113640429827575,-0.02354024828444702,-0.008455161335014911,-0.02712256629460214,0.01523981321676397,-0.04800845475910652,-0.020550778252761418,-0.0019488848249114886,-0.029418045927679416,0.0,-0.026553710556542785,0.016247156675183408
6,4,0.2710320036620104,0.21916710503388798,-0.10955950840644967,0.07990941460790484,-0.0530209492268101,-0.12586974948968088,0.028015620107672112,0.04326251982432207,0.049216816772731944,0.0021459583907928598,0.05262964316889364,-0.06331749661382022,0.040828876173632775,0.04674337478284041,0.042929119557977735,-0.049748210868800435,-0.032197388903246235,-0.0359418147628974,-0.10966783668611771,-0.09681428241753018,0.008154639557406973,-0.025532305313433035,0.035475097265335265,-0.03623363090394226,0.011163369253043717,0.018110980254404954,-0.018959755055293084,-0.03590340194541345,-0.019834920927952186,-0.015617402913841644
6,5,0.2397001260302576,0.20294067312141853,0.10959059169800926,0.01741000377513409,-0.03860708204994935,-0.051289312537642774,-0.009261678521710094,0.05158392132634318,0.019926778331077852,-0.057125440165408034,0.011018862480700026,-0.06802062769311114,0.0169987316742978,0.04369497412313698,0.020270170827703958,-0.13935588550922087,-0.035976324797949655,-0.03299555410457519,-0.030097509458594567,-0.04265085522477297,-0.0062143018381266985,-0.022388296195727922,0.004534457985128304,-0.03914635114266334,-0.021618920469040334,-0.008056596783664272,-0.024089588006831152,-0.007870744463625227,-0.03368160769298584,-0.0146978820135234
7,1,-0.06285388986584933,-0.06841792873119332,-0.21592172031641815,0.07762273038715123,-0.08728884805205989,-0.10537292217199024,-0.05653433084846576,0.03708887898249444,0.07224569654290658,0.20164942934753688,0.07341452181724831,-0.07073365502126158,0.04418867344338891,0.04676288746907277,0.04226857046341825,0.036143889684565826,-0.03150852630118421,-0.03130301718374887,0.03517006416497648,0.026162709538042984,0.0022766684953127994,-0.024810298096782025,0.03488172674427745,-0.034701688211376494,0.0192515225172172,0.101985740197925,-0.008340232535783618,-0.049871296875155006,-0.026474150606933616,-0.04048938081433897
7,2,-0.057871580325911554,-0.06888560413943731,-0.27546355647082943,0.01725895704900615,-0.07162341314321932,-0.07863490674841433,0.04127040282826973,0.03992539031095109,0.060565579803433356,0.062587808618434,0.060757050448941974,-0.013512450141010601,0.03742895710152898,0.03972924691852342,0.039557795259186276,0.026323982274598465,-0.03575660995646969,-0.029465391293573617,0.0042090855781615755,0.012943143940433957,-0.008110171158641488,-0.024549925119290855,-0.000910655940262517,-0.03510585769546376,-0.02232730619901338,0.08400341178676149,0.03457324942454276,-0.048271689605410575,-0.02411000737175789,-0.02954921070372002
7,4,-0.09196545264389382,-0.10164841532690541,0.18390522115857716,-0.020828837978138448,-0.02354372916800851,-0.06492801342964599,0.1094290170856192,0.052268114802040175,0.03429355681483835,-0.015457093851826337,0.041482400682042175,-0.1720279165277402,0.0092507707005543,0.036594861145083174,0.0009601282658134869,-0.1588202055321734,-0.03274892457680614,-0.03570159278171982,0.016701414459146913,-0.0006424825307443649,-0.003538137643818856,-0.03136819198552926,-0.00414382677969613,-0.015858258329992797,-0.01623610231552547,0.04719464818058694,0.036766823200619,-0.030637514094762036,-0.026342709683931598,-0.002879238198215728
7,5,-0.0805744575392468,-0.09277697516409047,-0.2652894564938217,0.031812015049945824,-0.06097505243442611,-0.09292501787939766,0.022790075481325306,0.04279404368830722,0.04880311067248344,0.06505688025264705,0.05314881989035172,-0.07580991111064217,0.02153385665744656,0.041495731028689975,0.006247170862019369,0.03846342261018554,-0.03474320860017335,-0.03581167631729515,0.017772079169243116,0.020023709312624177,-0.012135400114972772,-0.03083838483044024,0.012114664967265237,-0.03251229307993181,-0.012175145990370173,0.06456974540733973,0.0,-0.0531985341958254,-0.02151920867426349,-0.018699589033551844
8,1,0.1916616314917281,0.16192750496693833,0.17817399527992794,0.010091496256165067,0.02432339650783688,0.03911802443389473,0.020198670481944042,0.06105875740380745,0.008202134436034014,-0.04998672838996396,-0.012094476805329157,-0.009780036376027923,0.012736852029055307,0.035929145228196624,0.012375743762122748,0.04287161919500082,-0.031639486078325285,-0.031861912403127496,0.033088933741267035,0.029957363733613213,-0.07244854375154658,-0.036373907846311615,0.0037534347658552403,-0.04469938663144074,-0.02486933614390996,0.00305631330151257,-0.03909318054246533,-0.035886810453796436,-0.02507034085434881,0.08650108235926457
8,2,0.22426179791468756,0.18244090659497225,-0.22164259589822718,0.012858382842481697,0.023736747374645373,0.007341754406000954,0.02431266872210333,0.04801242349024759,0.005259147076316251,-0.055619306377535344,-0.003664851236092139,-0.011224598185273119,-0.03313246072201963,0.033285099273546254,-0.043780421097841124,0.10012868689260576,-0.032665176070438645,-0.03316984094026164,0.06747148038316367,0.06795901356531864,-0.05203601146060993,-0.03199025496216632,0.0016608477583504103,-0.04237979934929348,-0.03225858111059377,-0.0025180016438935,-0.04051019554562836,-0.027622439664565013,-0.01969822053448897,0.06851560976266599
8,4,0.16448054134133305,0.1323669260774217,0.14946206281628738,0.0029979737246635385,0.045687585398887176,0.03607813554040465,0.059500463076556265,0.04430967723225804,0.0034074020186131704,-0.03370704993629989,-0.008517051599379516,-0.008883311034618036,0.019917089662396525,0.033134824123364215,0.0,-0.023678584057704233,-0.027023606575808712,-0.03058079667229696,0.04265271416463237,0.03932900192072497,-0.05960805961812898,-0.02802108661628641,0.001787917407352707,-0.02643877556668245,-0.02100884994426422,0.00719680049748847,-0.03563620062776812,-0.02117442908364217,-0.020248127285671463,0.08100323890187333
8,5,0.2243675277198416,0.18344008116803295,-0.22668464026656535,0.013300648403704794,0.037819895408020304,0.007963871879167382,0.04515208158525727,0.05493706010848215,0.0032584990196232577,-0.05933851401247527,-0.008418724673373259,-0.015726753957496616,-0.04591867405240223,0.03473980284131899,-0.03514691299671621,0.03488233346700563,-0.031464162406593284,-0.03312341528764907,0.07167059877587385,0.06679119906302133,-0.05860962121666992,-0.03598872407886729,0.005887646725412372,-0.04910468820531784,-0.03456861506341766,-0.002961158113884723,-0.03812881995068967,-0.029510904936258714,-0.02386014214242233,0.0772540302179622
9,1,0.27501415241432625,0.24789078446706903,0.15375422186801335,-0.10266049413590056,0.013461652593703355,0.07680033044824186,0.2159991657524295,0.05847926699463629,-0.09714240893942172,-0.04384388292643521,-0.02369689888357035,0.07686398738448041,0.027851016826791142,0.03272100778535347,-0.008941540735082298,-0.026944097456073512,-0.018390541940905725,-0.013723343298593094,0.021511966961147433,0.019954504091603653,0.0340810122867356,0.031833585158057676,-0.001955847045409631,-0.023641297450014864,0.06220439306621417,-0.05089224529969805,0.04823432944238526,-0.019257959055321128,-0.024710219771440056,0.05165257346676677
9,2,0.2836227272990055,0.25390347686038844,0.14156088135807177,-0.09828206427017555,0.019016900564115424,0.06516486746416955,0.22296816451739465,0.0562823266412551,-0.10221054042680777,-0.049958229942372645,-0.028042809918927214,0.054456150820048066,0.03777682767843743,0.03321667594002492,0.00875075106279799,0.03241839442760175,-0.020846792373775236,-0.014795890255891175,0.014950087228879083,0.009092542205384802,0.028200325170928298,0.028332377040951706,-0.0072642745276211285,-0.023614125309970424,0.054592549587091255,-0.06660122559053983,0.04971774345365487,-0.02119593672837633,-0.02773898457041435,0.04967731056430469
9,4,0.2792964956846915,0.2462037565726446,0.13506045711383152,-0.08860684790667228,0.018284688058507692,0.06692469490166625,0.22845561399954767,0.057050505121086836,-0.09692536455681244,-0.04710482699571683,-0.029881310354909485,0.046115500283596456,0.03933225240323451,0.0372307201804396,0.009178710620437625,0.008847179247411185,-0.01952723721474059,-0.016231045597364546,0.015127630679196702,0.007059157272851779,0.03005451964911887,0.026469607407948847,-0.0026913728590853836,-0.02025409894810898,0.05740057294769918,-0.05725472959360456,0.05154934753646434,-0.023012532784270623,-0.028562316102853758,0.05039133356215686
9,5,0.27272622487387,0.2436976084798838,0.1653427268125216,-0.0912143423505472,0.008467362873172068,0.06788780381270798,0.22053364247067742,0.05287420272373422,-0.09289146792865749,-0.04054986944891148,-0.02532540394406191,0.05286860596587978,0.017477261412103373,0.033765361162235163,-0.057240651940963394,0.028266457152163804,-0.01874753809692775,-0.01067836329229055,0.014423122489807927,0.011602641033531536,0.03136200017051616,0.029389638214134095,0.000400266580450781,-0.023684442850222753,0.06526958741659755,-0.05872119672153281,0.047197382873273575,-0.02325434406739385,-0.025027052410393935,0.048124798364683974
10,1,0.4785368015700808,0.4644925111117386,-0.06483299811158205,0.17897845916434196,-0.0699818612038079,-0.017330390921201033,0.008017536195433772,0.043376196746636175,0.12029270267073278,0.6572876573757132,0.11057601969557096,0.04378532616816111,0.08856973985149907,0.06667087854472342,0.0814276164299017,0.061657062636355064,0.019639306805077084,-0.015190353253217825,0.08612725868340898,0.06671485919649722,0.015266081451096536,0.007839594932032679,0.06767958626751724,0.04023633734724763,0.05640394176696217,0.2071550935486859,-0.014017022720535843,0.056709893372374864,-0.004733929581479668,-0.029740092532543283
10,2,0.463977335809008,0.42114408289515315,-0.11412917261029154,0.1694480524186548,-0.060893810356227096,-0.053366597236202074,-0.03217460043233866,0.05644679797894536,0.13644179674689472,0.6149291801710732,0.13502048672173705,0.046498674880484536,0.07978955105720864,0.061220151700230874,0.09987201822285119,0.1360049551006981,0.0095367844444465,-0.0124582196339591,0.1347294060015014,0.07216601005734202,-9.353650940013836e-06,-0.042296749602541484,0.012383896556966034,0.06398820153859597,0.023493611017107563,0.2798386968644091,-0.010960917490805633,0.09794562585822253,0.0,0.014974808515693105
10,4,0.5173110733598381,0.4696627458416631,-0.038173748722180045,0.21112329338063218,-0.08654384690393702,-0.018968068645512037,0.0,0.05983335781870025,0.1472523692299963,0.710876398640758,0.12041404990297355,0.060522262578646124,0.07359643688237516,0.05570964012254165,0.0760471654780479,0.09489037110218002,0.025253729846506534,0.0007128987978615164,0.059402052964891316,0.014603754409009184,0.016722985851675087,0.0,0.05344206567482379,0.04403216722630621,0.07494260677789066,0.25095428108452666,0.0,0.016804160446979743,0.011893224658608537,0.011925712552262269
10,5,0.4658475929058139,0.4453741762426098,0.13230226609377738,-0.0254354786774742,-0.03141178693367941,0.012551402042692006,0.10358558498537018,0.06052800566707961,0.10414304689199261,0.06775176907821634,0.11495321571430073,0.16777666469292485,0.034745646496085136,0.051547797760681524,0.055521675761325495,0.06099970044297476,0.0,-0.01304181391315784,0.0685868198851951,0.09272807304888886,0.13554820185642202,0.016215232511789246,0.0656861314038717,0.0038294465727650717,0.0709985022488453,0.135709855078745,0.6331208142028508,0.014064716677376854,0.0006131919819478693,-0.03553317438311421
11,1,0.2965943107869876,0.2808098825498076,0.0582906393984004,-0.05437755280420564,-0.033830953810584485,0.0,-0.5740918046206185,0.03511417801205913,0.07625620532621502,0.04007572211139404,0.05860652654118503,0.08408641167014286,-0.03971041201935621,0.02970616658254599,-0.01578524171887946,0.007099789456879613,-0.005023598599963597,-0.018496580311265387,0.03734984952036863,0.052132017319766466,0.0540473073666507,0.0,0.026117723050865904,0.010914696169175953,0.026219589318301373,0.06909424650069185,0.37125722321706933,0.016467625075494263,-0.015576097131255684,-0.07059455062371933
11,2,0.25433736280918695,0.23517403709625984,0.059078587505614455,-0.056246264641561905,-0.036871510024479026,-0.0020657050601986526,-0.5904956161737938,0.032338163450510105,0.055408117407059254,0.043739360881731415,0.054398472657540275,0.08502475650064178,-0.029637018701409834,0.021290106981148027,-0.015561470116280784,0.01280550937596825,-0.004021343073544181,-0.0022656059841552056,0.03127538232377969,0.0514235999758324,0.055143503961574525,0.005613741156415497,0.023405026847020394,0.0008865164723443897,0.030667079733014635,0.0588324498030674,0.37157164132489456,0.0,-0.01424156045718078,-0.06306557597323725
11,4,0.3536708835435271,0.3324925760907783,-0.14906744568847902,0.06722980829316927,-0.11518496636140807,-0.06962924645120833,0.032444853853010824,0.040103212599755134,0.07617793059688593,0.2656074033197904,0.08818962224442795,-0.08090504870949072,0.030117146116245663,0.043626549481782906,0.050145774140301635,-0.23515680483865345,-0.009711342099468556,-0.02386781419790318,0.05778401996623039,0.03662910955653731,0.0,-0.011448492044107361,-0.012194845752727057,0.01361050724154067,-0.017399155818861867,0.12151218814447273,-0.048399410292799316,0.0420901620816414,-0.018814651545175642,-0.09230001383802833
11,5,0.26403434214502325,0.2485066771838469,0.048813702899465405,-0.05558277728085603,-0.036840200205217166,-0.006035770963108811,-0.5355825692980561,0.0335804340169521,0.060120074305608506,0.0456068691109745,0.0567260973970769,0.08417856629344855,-0.01618671005880712,0.02622593996298439,-0.005666358971814167,-0.06503932618480854,-0.005264240583649382,0.0012335170164369247,0.03928110227121867,0.05350446187618518,0.04947574913521602,0.0018469020725659924,0.01596730881286179,0.005946166454216195,0.01783983288605312,0.06275031945423903,0.32320299306651024,0.007162971135050933,-0.01340485420071047,-0.05541498201368744
12,1,0.432868140858621,0.47800601761008465,0.14478922360644564,0.05286345705345674,0.0899171978597979,0.09474849152278031,0.0,0.044498653862589554,0.05998753105772425,0.021538210698750504,0.03393289846541969,0.03501947249547133,0.03470857378443215,0.04466016827609942,0.05334811981746257,0.055272172779994744,0.5135279655538634,0.5082857143481689,0.029428721133603286,0.04632627370159259,0.07600724890582433,0.07097896310546425,0.033159465277751154,0.21299178123323959,0.055191976668970355,0.025219502762134693,0.022122363720432858,0.3012891160408704,0.3454881911311123,0.06380971485503872
12,2,0.46954112858777375,0.5003926561089904,0.10063006120212092,0.06230694578503382,0.013064350130959967,0.04759355594100034,0.0,0.06393984750330328,0.05912632347729696,0.003857556743719348,0.03513251101293835,0.011363902549665239,0.02850479595975286,0.040945794516801914,0.03422212901514232,0.05204130754663683,0.7648908114984387,0.17507986057184977,0.03449164039703634,0.03738043724597073,0.053919357524970124,0.05030191756027902,0.02605777366745965,0.22569801043904625,0.031655851187405215,0.04698917472729547,0.0037474556298180417,0.027340730690275095,0.17848628662632993,0.013881695721063458
