f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_lda_50,pca.expl_var.cor_init,ela_meta.lin_simple.adj_r2,ela_distr.kurtosis,ela_level.mmce_lda_10,ela_level.qda_mda_25,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.lda_qda_10,ela_level.mmce_mda_50,disp.diff_mean_25,disp.ratio_median_25,disp.ratio_mean_25,disp.diff_median_25,ela_level.mmce_mda_10,ela_meta.quad_simple.adj_r2,nbc.nn_nb.sd_ratio,ela_level.lda_qda_50,ela_distr.skewness,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,ic.h.max,ela_level.mmce_qda_50,pca.expl_var_PC1.cov_init,ic.m0,ela_meta.quad_w_interact.adj_r2
3,4,-0.05885330920799352,-0.052402709853829964,-0.05901971429773867,0.039722960321858375,0.10979946780220291,-0.044507047235111064,-0.024804364875794953,-0.03745951964753791,0.026761005661102524,0.04844450931640361,0.03363102683160919,-0.06190787888941615,-0.059104958716965805,0.08733676659329184,0.03240253175303957,0.03008648095315096,0.03379260973685855,0.03222488526442063,0.044256959136914686,-0.10630586504427512,0.006133744149052087,-0.019268535214968775,-0.0393958219911441,0.12206541107919426,-0.007258735146203649,-0.02114849429891126,0.04007130193456444,0.053233197776576924,-0.017615104790072937,-0.0827103006094696
3,5,-0.05230211118445244,-0.07898528885618601,0.04526300580431819,0.07209895698795926,0.0015408904294443027,0.11737804514779487,0.02177127926176814,-0.035462264718709266,-0.03624606465074812,-0.029071128975674043,0.028856133598599842,0.06194583893313216,-0.041757407111548545,-0.021123893726643847,0.0678148601523947,0.07660544928686941,0.06629846054281555,0.0772061484291613,0.010060376878514826,-0.1425795706478576,0.05152691946749688,-0.0333106903113686,-0.028592887922877286,-0.002092091479994146,-0.021543355095754363,0.030127366745527573,-0.02969081107670682,0.05431468596244393,0.018523482154898963,-0.07909607105251049
4,1,0.008145996020012924,0.01520966424124301,-0.05959425686512926,0.1151537477719557,-0.040329402541003145,0.027730971731459497,0.044923098200303435,-0.04009182347291837,-0.02392409216327465,0.007853302197710493,0.02688650817369609,0.10743964818991864,-0.004271081828695122,-0.03355162701772385,0.05966331396661734,0.06029517041591634,0.06007604365250316,0.0609056425417539,-0.011042722509257724,-0.03652722462784694,0.05962505725969747,-0.029937311859605187,-0.04157831913915777,0.11997488798897005,-0.029606292616487923,-0.09353032565405883,-0.05017152935368485,0.04892153098890478,0.04058904297478502,-0.056968825697429115
4,3,-0.02943746102924591,-0.032012692870620904,-0.055185748203467694,0.0426475849064326,0.04661559975992713,-0.04414749489346368,-0.02123499696738737,-0.03524730454091535,-0.03129668853849407,0.04721197925676429,0.031717756849491185,0.020305261272969694,-0.05455194532859545,0.0010503849028817847,0.0323066289327921,0.03178930085004533,0.03295735311262028,0.03578505211494129,0.004183726553973782,-0.11630732531872814,0.018428868179690416,-0.04843061128735904,-0.03442860125747625,0.3290782272354929,-0.032311102478954815,-0.017500345172069942,-0.030350689236569237,0.05351817030109171,0.0381712859481913,-0.0685266232989371
4,4,0.017444245622670232,0.017320651459144576,-0.08278740852074903,0.04786277425926108,0.07159322984424081,-0.0035121731028098097,-0.018628309894117012,-0.041012864962383,-0.07252086670527422,0.0075919822647862595,0.017769533666784215,0.06255390695066793,-0.0551312263555937,0.04552525196063263,0.0336486312393824,0.031016084197200006,0.03313064851381135,0.032763380868221684,-0.0382649951387912,-0.09793495695597101,0.019379331488265303,-0.03987716690097712,-0.03816987943976982,0.19021534526132483,-0.011761128467632054,0.0,0.0030634775244875456,0.04782758748330738,0.029240020896367694,-0.07070086405999071
4,5,0.011736635216015312,0.026513267530349133,-0.10216001200059938,0.0676060303560761,0.05383340395894018,0.017713104486318965,0.015354987762049965,-0.040609810545952724,-0.02203709661310893,-0.056805824544672257,0.02548536196915302,0.11656154933286558,-0.01117839250299113,0.03351380675408569,0.055132253014687216,0.0542902205762445,0.054973709509394925,0.05230767726863783,-0.011801700246397762,-0.07636733410443206,0.03667509367978475,-0.030962810285772496,-0.04034785670881391,0.26041680376775206,-0.028289041076925953,-0.12449187728607197,-0.0018017599999725076,0.04323633697695764,0.02709365180572293,-0.06720701987035743
5,1,-0.18642937078805094,-0.2042266267966485,-0.05331147417077392,-0.1555100668417294,0.2232391150648818,-0.008073915084325312,-0.028198610149241854,-0.0349204967675153,-0.12704480673532548,0.01892916069587458,0.010039756953058587,-0.14589832874634934,0.016269514766952375,0.10557415619642818,-0.03779424956879118,-0.04128230998705795,-0.03526044189199973,-0.041619836507542196,-0.24102881644062557,-0.04046365076728575,0.017834349854299436,-0.013780030341931537,-0.022724790293766395,-0.028179149115004132,-0.07298730919490537,-0.003377446589178823,0.07759143872172114,-0.009538241605771491,-0.10947023550431456,-0.05582271130276273
5,3,-0.17882108604031355,-0.19210430477419183,-0.04461379744237859,-0.15952415684898957,0.20453448498988075,-0.014526961141409056,-0.032518455010040026,-0.03365690107996766,-0.12018122274198695,0.05195119508573032,0.01459728919298342,-0.15312291202986517,-0.01254804662346315,0.10322389998559278,-0.03297617357836247,-0.043739250071789915,-0.03173295265773024,-0.0503786791271571,-0.2429968554174683,-0.037091485488890186,0.017058573134836386,-0.021927368511119982,-0.028856043771806617,-0.024428666126873333,-0.07071917627238855,-0.003083244021885423,0.07906069989449327,-0.0053814580776911924,-0.10857444778953762,-0.05744531466389957
5,4,-0.18362276925756205,-0.20155061760841408,-0.044772635003600514,-0.15188823942647967,0.2083280529133944,-0.008914352402863757,-0.026976924586349815,-0.034436648186778274,-0.11832052940112048,0.038334416603841404,0.009400231651546687,-0.13616107030864788,0.016402469174937817,0.10935478729976267,-0.041269323144820236,-0.05236534417524119,-0.03361583226662079,-0.04834159077816991,-0.23916864982260577,-0.03689857485378989,0.030231155292421596,-0.015549210923252121,-0.02722272321593211,-0.02424497171731832,-0.07812710137250378,-0.007698562220942562,0.07947451028506786,-0.003350341324279582,-0.10751461870067813,-0.05473148306881237
5,5,-0.1703017654225587,-0.1987189849730554,-0.04931160939026702,-0.15694025777080867,0.20240325041949248,-0.011984550163151919,-0.03289591730480945,-0.03404000921549344,-0.12491885321003882,0.04389673695313734,0.01258907808902432,-0.13847201317005853,-0.003370399316488415,0.10978494673782341,-0.03145463984888963,-0.04028106340929627,-0.03392698140780426,-0.04896600750845281,-0.2496062630303274,-0.037437988669525524,0.027862190929925257,-0.013369811231877415,-0.020021763411358418,-0.021420507339447115,-0.06825838108414473,-0.009341443268694016,0.07538465401507682,-0.006214002508414196,-0.1063457374238016,-0.06593191293119949
6,1,0.3096565917643931,0.2727661696420393,-0.06196145955134815,-0.19181237552215286,0.1722156220571228,0.06929748117723718,-0.10205141418916736,-0.04036118053456607,0.029075665080360663,0.03987744365891099,0.03553389546070866,-0.1869944161327039,-0.013993709888394906,0.09240168597866251,0.004047523025331734,-0.00929413260901045,-0.0011773847439119217,-0.008142174041183316,-0.08130635179250034,-0.06373547261354749,0.026697153618608555,-0.036585241997574326,-0.038246220221607036,-0.014014973864305502,0.0012276492263776917,-0.025966782969525024,0.06785751849013685,0.04370776979457344,-0.11847420114916903,-0.06327080713310557
6,3,0.3042168669733747,0.276985219630181,-0.04490605527580479,-0.16258047056111674,0.12412255238410652,0.0512328529588914,-0.1074199956403584,-0.03797149392752605,0.06878823836206532,0.006706519144357791,0.031068522119303665,-0.187248957634287,-0.06147792663617139,0.05798783849390502,0.009625005926669358,0.001633895276597061,0.010321873570628137,0.0011956910596006218,-0.03831733709664423,-0.0782046643829301,0.023905228740142163,-0.03072358765180906,-0.035642772250442586,-0.03510807280011685,-0.01350456677926904,-0.022888226889809175,0.05393124446176284,0.045692382534857495,-0.09863484659065154,-0.06948257388332969
6,4,0.3187810667286508,0.28434912331781287,-0.04797306954199768,-0.18808546377402724,0.15077563682648845,0.07105941394800924,-0.09673010663533387,-0.04240353228549994,0.01815907989150109,-0.01760688989141114,0.03578996064682963,-0.18400360772030722,0.02290110795534428,0.07283685669225043,0.006431918705674888,-0.006766959848556131,0.0021856607620343582,-0.005721045532254478,-0.09941878463477749,-0.06404632936448985,0.020957430002591426,-0.025277227755272524,-0.03607765545899014,-0.007730200478542115,-0.0038205195115623564,-0.01943456072321871,0.06804253274589962,0.04444096854681168,-0.10986556129896505,-0.07010818504079744
6,5,0.28107167488203294,0.25406337517833716,-0.0463216125606804,-0.06323048683511011,0.051916102262862765,-0.0443705075503216,-0.013502091731689453,-0.04397925889466194,0.05352017827064832,0.025745998288469296,0.03286315282678265,-0.1079569124350933,-0.07377103873835764,0.012462865089801059,-0.0028659141449603603,-0.009663947350403379,-0.0016201225090214863,-0.010772992900351892,-0.049100857375267384,-0.0038296245743516255,-0.0188697891037711,-0.03198120030465662,-0.04487242423836044,-0.022308973497175047,-0.0134267881114862,-0.02926813959814914,0.011258006540275811,0.042735700666387044,-0.041959225105409434,-0.05474631314623708
7,1,-0.07834155772651122,-0.10647106202294214,-0.10002342273654641,-0.1410474403876706,0.15524785059958823,0.05559649350284567,-0.005201268677237409,-0.031172537743218945,-0.023544703487087072,-0.07631824731573394,0.03938796760124555,-0.06150400647702061,0.17415332014092147,0.09831104820645153,-0.01712856167722429,-0.02305182745862755,-0.01793440121198764,-0.02678449825126797,0.032668786320682666,0.0029419418996263873,0.03214092225966208,-0.0022158464253869484,-0.03484278861077106,0.03988687846899309,0.07148629585767634,-0.0217381223981598,0.07642968694846096,0.03906142619870516,-0.058086441162623785,-0.07337717533018279
7,3,-0.10886631602032441,-0.12770863469375116,-0.07104380432211463,-0.04439390888367553,-0.09972643285135438,-0.02933100496433305,0.011637993206413053,-0.03746356585624376,0.0010259264621557962,-0.15556182512422567,0.02788536422333404,0.14208218283661692,-0.07942668046661658,0.02733005918039634,-0.044100642892143216,-0.047740144645737115,-0.043970374637074136,-0.0455436730150577,0.07705152921056968,0.08492881101291021,-0.01756578647458365,0.22937312611942645,-0.04327319078114622,-0.009377038910595686,0.12855702569903465,0.016147745207421058,0.06363047608032743,0.02869295305250412,-0.017657016386952204,-0.06924426133638589
7,4,-0.11837906949719032,-0.14764732453663792,-0.031217403942917235,-0.059834740360990374,-0.027375392851380076,0.012753272538304009,0.019534630715663803,-0.043121233017583166,0.03048116902183115,-0.09856226322766051,0.027817112427585527,0.003654134668968148,-0.0656230723412082,0.031172505225085183,0.000993978737894835,0.0023150908198014755,0.002057444176679482,0.0,0.011810259011869342,0.053075716972983474,0.05933554313060062,0.04227015235919481,-0.031016896707178485,-0.01357968022139261,0.053416766375461305,0.05683792548048691,0.04585326446540053,0.04037459875919875,-0.026029666554750613,-0.08809662861873416
7,5,-0.10885095222647631,-0.13002515531240005,-0.0772675695563958,-0.11769572806959838,0.0799811106237244,-0.012463645958894681,-0.007101813357612452,-0.04003859380896069,-0.03897784953077871,-0.11873917474280624,0.031115771991663044,-0.03996470718149517,0.03640657670468758,0.05934454017959151,-0.0045576380520674364,-0.01327524822808529,-0.005776227115785848,-0.012109845861678958,0.02192779588506824,-0.002615375459836866,0.014440932852688382,0.0043323393294265045,-0.02917070655162851,-0.010171308782300992,0.04255115934086895,0.0026431553454600576,0.055034378654827854,0.041161896627141925,-0.05110555045609441,-0.08118014373115723
8,1,0.19621097928201015,0.18356560140023914,0.01564342540580621,0.053174399630253444,0.03172021504152303,0.06618549763927567,-0.022098817529534187,-0.03791541847466959,0.04246572119924619,-0.010649393373200422,0.02808372995470315,-0.02144996555414863,-0.055633110739580605,-0.010930942294140378,0.051459611739430366,0.06628094812952368,0.052282711522072534,0.06726059524274874,0.041832084777482015,-0.18247764325557392,0.05771716541137284,-0.04390051504229425,-0.03385275065988674,-0.00877870567497635,-0.03854514527983338,-0.010953503746289173,-0.01844166995853741,0.05824990945189801,0.022642539556651714,-0.09164837927948255
8,3,0.2673418952342737,0.24302214160587918,0.03823370479034685,0.024391000572771215,0.034388616008355855,-0.05333298853356655,-0.06341079715914402,-0.03382157389120943,0.1210003962685996,-0.0021201081989235537,0.02766383562879912,-0.07501587919153815,-0.06128028257394624,0.0046945436895607096,0.02269097966580913,0.032723454855836664,0.023292282612071114,0.036500115274928246,0.08568338728370634,-0.18455045368319345,-0.011930729109172089,-0.03374423127350701,-0.029209562969711306,-0.016953231025977872,-0.024407664052671807,-0.029223262890953616,-0.0022515701791404052,0.060758635992437415,0.01655535927216767,-0.08825953183182561
8,4,0.20260916160255765,0.18460821330499155,0.03558090065150532,0.05599857068803982,0.022931226360989987,0.06276379674428306,-0.015851797165410964,-0.037244900692767535,0.06570987807850859,-0.011564820736469306,0.029500264207698468,-0.03065020353792053,-0.049063345529881564,-0.012342350883690456,0.05686649352342388,0.06843026845590083,0.05333691946005881,0.06828376883444848,0.0470908816307804,-0.1720479076548772,0.07203024129106605,-0.037182000341207055,-0.03259678153491036,0.0006719391576063272,-0.03984941248500562,-0.005278260748994901,-0.020337560851030556,0.06086647454855132,0.019163573118901767,-0.09262275484205706
8,5,0.24879347665691015,0.22537549393943979,0.03076655600122319,0.024929230002615932,0.04054261199809478,-0.06614476230638114,-0.06591006297791693,-0.032087675914653446,0.11472986942692331,-0.0010023639181600819,0.02905021499841204,-0.05403290522736989,-0.06619257796506156,-0.005791808769622597,0.023154727893668736,0.03489270285849441,0.024416805563219623,0.03802193938746817,0.0844171124714942,-0.18119160810915313,-0.0035654075391375606,-0.043973412272836215,-0.030137353564714336,-0.020350242094291704,-0.03710613499963314,-0.030967023208471445,-0.007503755755532665,0.061399426518239625,0.029683176311836645,-0.08612773853762618
9,1,0.2932615325366741,0.2676577086573174,0.02329611376379337,0.07211977675100589,-0.23366379827161732,0.04846877688532575,0.10714717270531754,-0.015776788531565222,-0.009982588342077658,-0.03122713740658556,0.03084369625148009,0.12844251369295723,-0.011395813032742397,-0.12642746886185469,0.04663270034993677,0.05664608831786,0.043592874961248806,0.06138384478592468,0.0038163595581667265,0.09027499102047187,0.07012248585029462,0.04658768656901302,-0.032510851454538525,0.001770166032419196,-0.059650982753592485,-0.0011341016048797559,-0.0351192732267156,0.05599159944818127,0.020485326179225938,0.06835664834279842
9,3,0.29122782411315584,0.2703935600892822,0.015040371693833432,0.06886078723090039,-0.2323147679433413,0.05836838699588909,0.10781621870231906,-0.0195269552338726,-0.010783793096344252,-0.020650865564880494,0.027722550975085913,0.13144053553642132,-0.014914392406606747,-0.12599085408252964,0.039666447798736515,0.05750776432441185,0.03931954808407856,0.055620892222566554,0.005496623880449414,0.09387764464369053,0.07076118592773151,0.047246255114867686,-0.03465772628245389,0.00890342791322124,-0.05690429801704794,0.0,-0.03953865358592801,0.05466178445204206,0.02221801270694651,0.06774826661764788
9,4,0.2879216140677142,0.2654837570538623,0.019659901946881053,0.07788150329151022,-0.2290941653038635,0.04661270123336103,0.10874644509157044,-0.017732464579419016,-0.010320926284271226,-0.03225056530850878,0.028941104209400714,0.13049858708858403,-0.013406208060995961,-0.12085097812992551,0.044874075174370365,0.05928010783389137,0.04849884514009356,0.06012005594154124,0.004163949611260098,0.08754999150895981,0.06781360847423934,0.04502378721220002,-0.03467346137938532,0.004960003074575947,-0.05934897082538809,0.0006876040280819895,-0.03914494812281988,0.05453851945995508,0.017683190508537394,0.057701742537741185
9,5,0.2837716632893498,0.2643471902648888,0.012342204141190083,0.06580791275541353,-0.2186768782029812,0.06236829023841339,0.11086860058327141,-0.015939140769190674,-0.010769508764529034,-0.031935392519867434,0.027680208050372468,0.12946918683335218,-0.01686510275066172,-0.12068048235891499,0.03745910738546798,0.05305503392065958,0.03366440818839184,0.05285793155769247,-0.003892568530181273,0.08633182897133518,0.06407041526829554,0.04381561789208177,-0.03391965324109114,0.011364681332394266,-0.06096181540249701,0.0,-0.035752965401071535,0.056049507807812676,0.018595215368877815,0.061845295300757996
10,1,0.584033338876248,0.5711308506243318,-0.04588829321472554,-0.052141969713282776,0.26848444917587333,0.1358666016498804,0.0,-0.02736773748034871,0.02427481134827847,-0.03436556588416728,0.041227547932725095,-0.013833674320506528,0.6167061767157331,0.18168502914142182,0.07350010050247846,0.022693819388979408,0.049793364422198394,0.022209977382158463,0.04761398501957359,0.0,0.10787163445339876,-0.03513601592201199,-0.019352650583420727,0.023191757356611387,0.1131794849532648,-0.009430048341101394,0.1390835843608067,0.03253576942289205,0.0,-0.023948994988686856
10,3,0.6530641575000771,0.6267406767820713,-0.06838149563995799,0.0,0.024652407964749656,-0.04107685390434068,0.053515903878665005,-0.00851496115944772,0.061315866520120776,0.0,0.03841486130174698,0.22791463877396256,0.0,0.08798914473149444,-0.0079778609788832,-0.023473242575716258,-0.01987435965151052,-0.021502194314272804,0.11908882916879682,0.12066500619530707,0.0,0.46675115877094076,-0.01484717742085162,0.03874159915712361,0.5104336142597758,-0.04652106328985273,0.10930312959531485,0.038799057406858406,0.0306291500900413,-0.030643802328180314
10,4,0.5528921987988422,0.5402752122769625,-0.034965062546852055,-0.08410544812342757,0.3272652724042566,0.13844101216739535,-0.011839584294083938,-0.012283825504495027,0.07694272195307228,0.09211691255524146,0.05216614027071742,-0.06480920252574118,0.679691390743155,0.14408673834046648,0.038503631112355885,0.02521339934079392,0.04056162802646068,0.016238379775317613,0.0639081930279699,0.0,0.10238848890513541,0.0,-0.015102118275496235,0.05077858559116466,-0.014853472882914831,0.024450639583869282,0.14137554490651372,0.06477273730006594,-0.011291534139164394,-0.017640023839974983
10,5,0.6214578554618035,0.5821299222920762,-0.001897617403922025,0.01797889065046565,-0.12424335970121181,-0.030982241586956505,0.05041313382798607,0.015149069805633797,0.07569655483458648,0.07587216591196522,0.054724207990624274,0.20997135919770904,-0.018067035271219112,0.07540313018266498,-0.03377093572160994,-0.04182573440751636,-0.03600997288765395,-0.02714732463437186,0.14973988914303193,0.18677172845351153,0.02157231006380722,0.5706446853981444,0.0057193358699374475,0.012433117319891496,0.42251712998509894,-0.015410717247053007,0.09278483351533495,0.045699322249473706,0.034418737759455365,0.0
11,1,0.44903151781600736,0.42539964283958376,-0.03795884866621407,0.01749486886570467,-0.18827289450483953,-0.04516029244720349,0.0003745156248366466,-0.008312256494153514,0.04609426407762118,0.09532033509499238,0.023852884024217424,0.1028706489395575,-0.03238582123313882,0.05390288554844197,-0.13123014508457587,-0.1314772651501812,-0.126770855416185,-0.13317233602552747,0.08450983209639207,0.09447627773017236,-0.19944602303613385,0.17984069516573875,-0.010263219063506968,0.02952090141839442,0.2177739963261714,-0.05563160284891128,0.054273885839618896,0.017046979586566424,0.014015090395151308,-0.020137546289906716
11,3,0.5238343298082462,0.4950967896497253,-0.09092770697384767,-0.03153693346422226,0.09558937489469532,-0.08022855415312352,0.005317674417483043,-0.021575001749488676,0.03794584585258254,-0.43256786836151684,0.034443644828234476,0.031190513099825012,0.043517455566373264,0.0732450514735814,-0.09105273296432448,-0.08948269982471646,-0.08529405333557033,-0.09435345021291058,0.07304283007941648,0.0398770275506089,-0.10109299598101917,0.0814341450139286,-0.02631939299172875,0.025600593913170988,0.34621746349372806,-0.12621808800228423,0.08682363197686682,0.02089501282218509,0.005050954467870905,-0.030422402977607232
11,4,0.48164963214049805,0.4511205199572753,-0.09757887270929749,-0.05763561495385483,0.14006677628367037,0.11757459765503286,0.0,-0.022175339168845398,0.028535826882209292,-0.5376612626399235,0.04091103757453968,-0.0785358346445395,0.16790082845739057,0.08243395926052827,-0.04240412247732195,-0.05177365704127712,-0.04734397416419445,-0.047219446546560184,0.04792061934031666,0.02320696823870738,0.0024882827460055434,-0.06394025436025502,-0.02547429009499308,0.030022542439571365,0.2294427565786349,-0.11004742858541078,0.08013230161459345,0.02922959288400412,0.008925204719543722,-0.030572062345363693
11,5,0.39564256326937364,0.3680525941127346,-0.035310532611753986,0.004950536734688482,-0.17903852462040548,-0.016830945130161062,-0.006801981413626396,-0.013806434274638957,0.045173092004889615,0.06572388033321086,0.02486831114810012,0.10228423190404251,-0.02238392704878256,0.037512688721387605,-0.13419784946714441,-0.12178555383623316,-0.12332050367129316,-0.12340089767117413,0.0862598046096058,0.08820015579346058,-0.15665531607044197,0.022256055733803126,-0.01946994842001737,0.01647520795466101,0.18665155856563148,-0.05513386162237549,0.07030127617438264,0.019928817657053233,-0.004155953339643942,-0.031007401204711682
12,1,0.5182624355843,0.6447717553245975,0.08835647801268975,0.09945520760799953,0.0948258419221375,0.06541680848647724,0.1376935135988704,0.5570512152724572,0.036520829680909195,0.06936288223376041,0.03702159835195307,0.02455912410697958,0.009642507438067494,0.06314444521337448,0.06141443536106972,0.05987129922673562,0.053648191372874354,0.05251651475853936,0.059171854296935944,0.167001708889698,0.06647789523940206,0.016383382378365452,0.45656774619097673,0.05847161658026989,0.0017051426194782948,0.23637806292707442,0.03248870609060672,0.03657706797396543,0.035431470912452134,0.12175419474154792
