f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_distr.kurtosis,pca.expl_var.cor_init,nbc.nn_nb.sd_ratio,ela_level.qda_mda_25,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_10,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_qda_50,ela_level.lda_mda_10,ic.eps.max,ela_level.mmce_mda_10,ela_level.lda_mda_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_50,ela_meta.lin_simple.adj_r2,ela_distr.skewness,disp.diff_median_25,disp.ratio_median_25,pca.expl_var_PC1.cor_x
11,5,0.34312736078598904,0.31229480737030424,-0.05049778327569299,-0.015210968442587347,0.030972982410015143,-0.06898133125099698,-0.6263792967600685,-0.011362617357722371,0.020544488999520327,0.04515076978724014,0.07846015581000204,0.04309090136672161,0.0424808209464515,-0.006658518286331905,0.04157324142710955,-0.04545400156170451,0.019886407744538148,0.017919386760990696,0.06417105225326047,0.07290534150221295,-0.008825135936884776,0.029649996352993147,0.32315807530305674,-0.026082251501676312,0.06604424912170259,0.0,-0.012277128742731513,-0.027036601667816962,-0.03282804362090147,0.17142244617135494
12,5,0.4584939826240382,0.5124451520588509,0.10100172203019886,0.07211233185446075,0.04730416690013106,0.06636957496022977,0.030452091644400436,0.5465806216724522,0.05363697355347741,0.03089851793659859,0.0173507878751904,0.05877119741336889,0.02524896179423952,0.03194269331311084,0.04270378843502742,0.025969410456487818,0.0581444855449218,0.017943595998752615,0.020128669626729767,0.04290638109050571,0.6856455281919245,0.10534867145583582,0.026190363047171372,0.08076183195741748,0.0521423680533295,0.09779165696661662,0.45772998708874724,0.020309662619446556,0.04270579809570685,0.012540508760242375
13,5,-0.06382039789087926,-0.10205415968415844,0.07899403230699605,-0.024425378279104293,0.020460061818318567,0.020791530186958757,0.12047146865833383,-0.054922121880108865,0.13945401312343716,-0.07961283966265315,-0.1920960808584627,0.05516984644468573,0.03325693393174148,-0.020019915809135397,-0.035290304703710834,0.029747486354568087,-0.07196981282594533,-0.013584714182202653,0.035942993610715124,-0.03291228372762106,-0.03478761373927364,-0.0358789453807357,-0.012448441002295987,0.01152953401262552,0.007100759150114641,-0.007115612295062926,-0.022000716526909186,0.0220506665861966,0.020906447489612096,-0.07282276308550215
14,5,-0.17161176142070167,-0.13071702117689887,-0.24412459772236006,-0.16507699387954,0.004474554503717254,0.050089843283217916,-0.07914498482230625,-0.05876035118137002,-0.15421282740326836,0.0,-0.035391995101804574,0.038890457458375494,-0.17797143293552753,-0.08596062666596493,-0.03375638571883233,0.03135937271964173,0.11688381144504512,-0.02046127708343204,0.030805371128028614,-0.11106627614352349,-0.054982783926356804,0.051203542265895186,-0.021184219520034464,0.01629569880487014,0.03311394953150004,-0.01890338609287534,-0.06550349993908244,-0.03415470268468057,-0.033972727760378296,0.02451988104076408
15,5,-0.09923559973246399,-0.07097105594189335,-0.1639965113822299,0.021414645078668193,0.019038817094122945,0.014751050323252163,0.061913005713507135,-0.004706357390629523,0.12684544899781847,-0.049971451846378745,-0.11780361155690408,0.059962268354520704,0.01697932698450838,-0.010190281676607849,-0.03762072035825437,0.013083207798235283,-0.06655753292308164,0.004816191520049404,0.0049243312729151945,-0.027672176275405885,-0.04321051915702023,-0.028948175093942263,-0.034948376315834806,0.022821862976953933,-0.0002805781170488464,0.025332644066688254,-0.057107098894250724,0.03476275879835389,0.034998577381429724,-0.04425089978970209
16,5,-0.11350059802863896,-0.1188054153500818,0.1511100059970313,0.06445541553149153,0.014015364322396473,-0.07048914226616693,-0.0391250262842911,-0.02614151064316428,0.0,0.02104059485867174,0.12486271070546603,0.019733939408660472,0.03573419553705692,0.03958413841742306,-0.003069182637509882,-0.05268864533318429,-0.0014802707034877183,-0.0018643352029733273,-0.14345112141264033,0.03685532565255817,-0.02152517007353605,0.0,-0.04670272161952299,-0.07344865240979623,-0.07935060610213596,0.008537643750221036,-0.01587552397999259,-0.08159003540364201,-0.0821531249841404,0.001227241368361609
17,5,-0.3262820883669321,-0.22921818961553347,-0.22254718586552313,0.0286689191240021,0.016300872877182515,-0.020038435038901792,-0.003963252881625301,0.0961980523431975,0.04200514160066526,0.09067909770260632,0.07977253945755447,-0.006831248824061942,0.07574929303239411,0.05451359738593292,0.010131154429697253,-0.004776253367327149,-0.023044758866206272,-0.012137161177364603,-0.05528510455271915,0.0869391756004706,-0.03569521097793146,-0.010073876227718714,-0.06896025199380956,-0.017178721090301774,-0.03795024424871474,0.016953167281019033,3.0305391641505253e-05,0.0071052268721556455,0.0065668932173927885,0.016844971109743923
18,5,-0.23352937592257095,-0.14655055318582347,-0.20332602862868726,0.029033258613071405,0.01844578005317614,-0.02139400491877752,0.002451095963045047,0.10117357875165107,0.053580007966638664,0.06667846389583311,0.02789644588580502,0.054119971950083265,0.0989438013335021,0.04478614524421224,0.004463956003715082,0.006003434801522836,-0.013606323727188042,-0.00534295978102052,-0.04802155696601618,0.09532492047492058,-0.034662904933622174,-0.009289247252552382,-0.06320594640499202,0.003171014912984202,-0.03392350698676612,0.025461081407900293,0.023850230489183187,0.005330138869129891,0.004095714776309961,0.10751666189998521
19,5,-0.23696743100983508,-0.21777610510762205,0.01864550487563138,0.07646623499431549,0.016200428108699316,-0.09928693658148169,0.15223998982329112,-0.023898849575819836,0.06163584301884409,-0.015199690059557847,-0.0657543719794478,0.014459046986226715,0.0674033731911163,0.01996632451224256,0.0,-0.06736176233536967,-0.02727928014368569,-0.009852950139121242,-0.021842287854723752,0.0015621667862847355,-0.030053798217070993,-0.03730013643576224,-0.07819339573372336,0.009798892692290562,-0.06929287912557819,0.04556489970899058,-0.053165385460996306,0.019322033619309176,0.017173108132884307,-0.0039415788831562715
20,5,0.187346883518079,0.14914557540970091,-0.06800893961184767,-0.06573641649699674,0.019792987988212385,0.039006956380251645,-0.012587710593488843,-0.0541928178846412,-0.18223241588780847,-0.10896498194771914,-0.07355400538339657,0.05246267775714941,-0.06413998238834467,-0.03533228992567988,-0.02118983189350443,0.003738868295455,-0.17871661490352891,0.0029909231526393243,0.03933153701563724,-0.04868755153850007,-0.043125950819728975,-0.08414870035866007,-0.0076253104056384635,-0.049271444091736005,0.025325386807572237,-0.0916244145848557,-0.040905844639012034,-0.013513993235084287,-0.014712106591087015,-0.03251563095015664
21,5,-0.22189524533762597,-0.19437958875220432,0.31585887681329694,0.06254087543976092,0.007166496033244346,-0.06278096398808825,0.00981811465295257,-0.02211832333244515,0.005695381807858502,0.013789103257184743,0.12830840118955986,-0.28109033312914994,0.05478379604009967,0.053328787307839964,-0.008751727781771718,-0.05547510876996703,-0.008048663019027125,-0.008744341791934729,-0.08056001085100067,0.02858026419103582,-0.02402429634611916,-0.007991453200431264,-0.054703078586502585,-0.055968498077510975,-0.06238675660369891,0.010987337186747048,0.062187182579262146,-0.01294896954345065,-0.006344874646192933,0.007135351819320068
22,5,-0.28739834140530796,-0.24209508070543223,0.2580730894330844,0.06314013589845174,0.008828325272505766,-0.0450566377191548,0.024773484570612292,-0.018100479048262064,0.02018742599107598,0.025845075382331828,0.049057842738916335,-0.33026062973853676,0.06742882606629372,0.03947087017451628,-0.005014211487352593,-0.053657452500014635,-0.012515249080284285,-0.006144139315359287,-0.046724632325040594,0.03440592874349846,-0.026221835476783195,-0.00981840093341968,-0.05756448269160547,-0.04905392914074497,-0.038606959837267474,0.011663284868582896,0.09617242992985148,-0.003941381551796741,-0.002853244613298056,-0.005434424377587677
23,5,-0.153680716746464,-0.15877825270093188,0.14894948563716925,0.04825586262482662,0.0023502495782231625,-0.07169189150346728,-0.046985123649366856,-0.031401600883198655,-0.006636917042374124,0.007204935323413431,0.11216638173535287,-0.24271342669212032,0.03289365141604117,0.03125183959466449,-0.007505290545414267,-0.04480093278817182,-0.008965335225608273,-0.00746014074461987,-0.13597520789715273,0.032604883889294556,-0.020919078999095897,0.0,-0.05356130057218511,-0.0775062538257682,-0.06924464788383078,-0.0016174162953107585,-0.02028479279699602,-0.08160040864921086,-0.08182713864787616,-0.002916961946148433
24,5,-0.1497770354495821,-0.16820936683300017,0.24083393159965524,0.08836222556694148,0.023066396005602174,-0.022382654266108498,0.21728486039182082,-0.03327519090977593,0.09329724716187549,-0.015354019816561648,0.033681721922331403,0.05754067783454095,0.05361627531057592,0.031574118081965,-0.001678763069479755,-0.008059041013966983,-0.023038398859043352,-0.007315482347813901,0.014483886469637913,-0.0002242145197297596,-0.022870585323851916,-0.023753636089234642,-0.05669178599589422,0.03222966519311274,-0.04498873423228478,0.05723833880283574,-0.003573837796355714,0.02148063678445883,0.02355722350901454,-0.02699408999159658
