f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.lin_w_interact.adj_r2,ela_level.lda_mda_10,ela_level.mmce_lda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_level.lda_qda_10,ela_level.qda_mda_25,ela_level.mmce_mda_50,ela_level.mmce_mda_10,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_10,ic.h.max,ela_level.mmce_qda_25,disp.diff_median_25,ela_distr.skewness,disp.diff_mean_25,disp.ratio_mean_25,disp.ratio_median_25,ela_meta.lin_simple.adj_r2,ela_level.lda_mda_25,ela_level.qda_mda_50,ela_level.lda_qda_50,ela_level.mmce_qda_50
11,1,0.35900258044737354,0.3323106162449739,-0.02240860540227929,-0.04779062737764994,0.009336753417441335,0.09855981923339063,-0.10359821916355894,0.02747196741340885,0.08487184707199341,0.025425838930529854,-0.005001431774935172,0.0,0.08384879788605704,0.05397787658359099,0.07607679988328986,-0.00555928079429191,0.01765668034904133,0.04336579597945833,-0.029804586875288308,-0.015882654227102444,0.011998826844594301,-0.003419674308397902,0.02475239255674916,0.02325706751799994,0.0191410639158891,0.0,0.3363390495272784,-0.6165145126863065,0.16883588179401315,0.052137738317140636
12,1,0.4417431833907237,0.5412849566568603,0.10601553116768381,0.029264005519172853,0.07989959080385156,0.08674294462655086,0.08342857235516576,0.04618843660872063,0.0,0.05131467061364625,0.5826932978665522,0.006631821290772111,0.019204282116812355,0.040626867900342756,0.03812623649987268,0.5473881723764076,0.05089607597976098,0.034053756125788315,0.1866429354879271,0.0260664741815686,0.02163182155182941,0.5914907291316067,0.022227793454841382,0.024810638822271525,0.04505816080995095,0.12405917719596515,0.004246030520107746,0.0068551804269147976,0.007609160449283836,0.02691276082724725
13,1,-0.07051222651570782,-0.11457599246875327,-0.03236936897948561,-0.042824692997942004,-0.1586986674302142,0.15861151705934468,0.0858418767298168,0.048498440289771794,-0.21781009447996108,0.018236479175253617,-0.04324400592898758,-0.07368990193595099,-0.05990848373045626,0.01594630238474809,0.030439487260779163,-0.03018985957283815,-0.026731426510897438,0.024373004450658403,0.060024009247837684,-0.09924615919466562,-0.00980143995355992,-0.08389109182826521,-0.016065698224516145,-0.018251357939235102,-0.011750200130324906,-0.11319603843563975,-0.014045607977421604,0.04663945227898281,-0.01527967452276141,0.03452199429920211
14,1,-0.22452446458155606,-0.20968005444433557,-0.1245051846053904,0.11464013586618305,-0.1977067182613791,0.13197756281593864,0.08908534658454415,0.03164278758399208,-0.16962076786533242,0.01864013681915444,-0.04028004785793504,-0.10264344804488501,-0.04091684708761184,0.01784971320392481,0.0,-0.03697503793009804,-0.02107957221854706,0.0028910141218880803,-0.11428966873185087,-0.10435122141371189,-0.023802339104490033,-0.03719191402631894,-0.005026382453789835,-0.009378850467665956,-0.02267009789345098,-0.03123471517234444,-0.009939223330705405,-0.03175280528765978,-0.016917731183176188,0.01689603099122028
15,1,-0.07069910320126255,-0.06597239177338386,-0.0775924758672652,0.0694341164738132,0.032037335837233935,0.010562324488094143,0.02660439622912162,0.058152042454706704,0.004870082614830018,0.017282294772870504,-0.026330475089999666,-0.06468830654400284,-0.054353814984654386,0.009419116686304001,0.01593533239534782,-0.03367638476647861,-0.0018145906298384354,0.019610091390012806,-0.008459518176310675,0.0,0.034677486782655136,-0.01541010096324077,0.03367577849994484,0.02849314325622932,0.037552780040218434,0.0,-0.01660151844570823,0.06548135742245004,-0.01593790071441692,0.007730784887541885
16,1,-0.11001175454210466,-0.12159444354602705,0.09713435932864449,-0.08024270016913448,0.07049833684916462,-0.02431702982912004,-0.13756391260434186,0.00822704450293954,0.06528474459815156,0.008379548997505759,-0.016126137358850268,-0.011408792848646265,0.08471278249219419,-0.06049969599533886,0.011588097176692319,-0.008689423485753384,0.0,0.0024163508571135167,0.04216171132660153,0.07609863731303758,-0.02309708237295205,-0.022919792404114417,-0.0061291308739754025,-0.019169519445876,-0.0198219291116572,0.0,-0.028478748687147337,-0.053466157784798574,-0.0067197841868581465,-0.12082296048567248
17,1,-0.24345818137680852,-0.19657660962294154,-0.11273020198798012,-0.06991751689618797,-0.027563543909022714,-0.0023820411720226753,0.06028162637925971,0.021422437466332322,-0.16971018566270424,0.01619948565914875,0.0028756284171205237,-0.06639375208914267,0.07104465571781038,0.02145880000805389,-0.030460645625740135,-0.04366915783250558,-0.020967086857924033,-0.01661187583435697,-0.1461353808982756,-0.08744200495452181,-0.05397887598050366,0.040142575246515766,-0.04797439261512093,-0.040667596451113175,-0.05218276342219452,-0.017370409623766125,-0.010593582404924473,-0.11542033770113247,-0.013625540813152703,0.00509607452762828
18,1,-0.1357553595569455,-0.08404346228092041,-0.09981781433986592,-0.08500867453175309,-0.035650160203462344,-0.012013432543520552,0.055508852635955286,0.03168816597843671,-0.16414053417992613,0.016551127831597068,0.01531263148315376,-0.0652819639074309,0.08683204774609016,0.017749526312212938,-0.023489018963478436,-0.04018047076932635,-0.0037861134821570164,-0.013524948739906506,-0.13862619074539428,-0.07697358077175442,-0.059474645794153624,0.061241271233979266,-0.042887161929138884,-0.044862585610649264,-0.05758046254518301,-0.011393401908172174,-0.017765166008231303,-0.11833215922324136,-0.014097563911117605,0.00824393676470514
19,1,-0.22683048964285546,-0.2240091467568568,-0.011133332296519999,0.021813744837390237,0.05925598319347675,-0.22160061226542987,-0.20191258196567247,0.00034912261630884456,0.1894032828530818,0.015604463893664544,-0.026715202763831436,-0.024077433342814175,-0.01935964960910974,-0.1233954518654845,-0.008796674269116678,-0.014234245063409534,-0.010517755375338167,0.020236621460559073,0.00934327733705792,0.04862846381080996,0.007794721896804885,-0.043676647750985925,0.002264511352834203,-0.007108670182556287,0.006141308512021354,0.09779796728958637,-0.04896818495252697,0.27224008499346275,-0.006807146406168418,-0.0397262033157364
20,1,0.15484644945040293,0.142403276700088,-0.04667384336049729,-0.0986104210018387,-0.06878111401867032,-0.04360653810128362,0.01957971677177972,0.04912176564644988,-0.010099211507183625,0.018328959041994775,-0.03908312457494856,-0.09437167312479844,-0.0582433985414032,0.004288438414378093,-0.10342907595124323,-0.03294584984518012,0.02027241402350688,-0.121399071399378,-0.022572549940817532,-0.026788381974256592,-0.059822451235095775,-0.05120241563599959,-0.06375558649188817,-0.05905501890788145,-0.055761256444868845,-0.1542780267456838,-0.005022612150410333,-0.014004915463639578,-0.0192442827342314,0.019666428440181294
21,1,-0.23801356352006145,-0.22655910230542425,0.21850711297136616,-0.0775260474193174,0.07179403804223775,-0.05292309693841615,-0.12559021334434753,-0.2521923712294359,0.12061059777657543,0.013345887259914202,-0.0044754898297144075,-0.00792727397612239,0.08285233499717606,-0.04691232191252817,0.012190059702986922,-0.017974269839569346,0.004017833779828478,0.009058742653380747,0.024394521457231505,0.11869548611313413,0.0010719162134238402,0.03892931248897327,0.0010238774532755623,0.005312845520879489,0.00426643921837036,0.033438910514897904,-0.03652803190737969,0.007543544874242747,-0.009622817429578073,-0.08214663135191058
22,1,-0.3197278018462717,-0.2720915223816636,0.1629043724388709,-0.07036849229704878,0.09759077237481009,-0.05212300879692949,-0.088677456426205,-0.2526839613833194,0.1209443695027888,0.013178739069954093,0.0022156274891851346,-0.0020984464077028475,0.03484020678311786,-0.029150487310490525,0.01362864625231891,-0.022640108623481203,0.0036226779920320307,0.009213169634380569,-0.0917954049796409,0.09478132516688956,-0.008053031351407836,0.05143944290973984,0.0,0.0,-0.003722508884022091,0.03797457770350704,-0.032903864735382315,0.07648173008718384,-0.012506129199029825,-0.03954365846779617
23,1,-0.16278588174033787,-0.15418393309662404,0.10134403887983978,-0.07757898379062644,0.04633005576772575,-0.02066251742567976,-0.12105712654290784,-0.21486405032121603,0.05326383047761735,0.006404122449515048,-0.026545353948737693,-0.02328264725884921,0.07077723959635174,-0.05454882594845489,0.010665505118428509,-0.006640827527125359,0.0,0.006622253884105311,0.020804604674185823,0.05111247111733752,-0.021029947514495162,-0.04471597745468747,-0.03084514692703033,-0.015280701357547333,-0.026647759596799714,0.0,-0.02716484086205484,-0.05578323234854454,-0.00506012386513055,-0.13189457922651038
24,1,-0.1386934872961585,-0.16617602811965848,0.09513271149354802,0.07527781644005793,0.08123557054093833,-0.16501937534165811,-0.07502582360497903,0.04372585546393842,0.1684297498042558,0.017338817700418035,-0.026542111322389705,-0.01673507587570444,-0.007658763709790017,-0.05845426163669734,0.0058338009493132115,-0.015908975675262893,-0.017612033807502092,0.02387000820022908,0.10694339138546305,0.06816191883200567,0.002555881707317853,-0.031510143927804324,-0.007239563087932055,-0.0032218647943214607,0.0041578973947203335,0.11865976970191436,-0.037691175187092585,0.38345693299250094,0.0,0.001156545136649867
