f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_distr.kurtosis,pca.expl_var.cor_init,nbc.nn_nb.sd_ratio,ela_level.qda_mda_25,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_10,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_qda_50,ela_level.lda_mda_10,ic.eps.max,ela_level.mmce_mda_10,ela_level.lda_mda_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_50,ela_meta.lin_simple.adj_r2,ela_distr.skewness,disp.diff_median_25,disp.ratio_median_25,pca.expl_var_PC1.cor_x
6,1,0.2942279306477629,0.23534284776513792,-0.07525727224704791,-0.16595846274472248,0.030928101315330678,0.0618512668430464,-0.03884269038045944,-0.04957647762097274,-0.11419202153867777,0.08489330233013037,0.04245644210064935,0.04496069467899785,-0.15572820655298228,-0.05885402551900944,-0.016263123433685495,0.02724040791509101,0.04748218421409176,-0.024003133836606814,0.04216925058943344,-0.05124795851426396,-0.03890421265415198,-0.010585868944391043,0.005411875590193224,0.03620218175935931,0.0426491096358942,-0.050176440439009595,-0.032165819200728384,0.0018422470295564042,0.0,0.006661766252943568
6,2,0.3081740549987932,0.24959048539956144,-0.05851762834973323,-0.13271399327577127,0.02853385634032101,0.034302405700251296,0.018873215673778546,-0.049077270448203245,-0.1347937784001989,0.041824015180676785,-0.02921077095821034,0.053900258303427706,-0.11345265162417423,-0.04787103534053057,-0.07680878319654963,0.011051242613654227,0.10235602833582047,-0.02534918092302424,0.02993034560604005,-0.04051432588504722,-0.03710812123474383,0.04132651376821743,-0.025666582839411985,0.01559838381339683,0.019238403286376375,-0.0682044399301759,-0.031911988222267,0.012132042539129764,0.010150042247229998,-0.016949287517544598
6,3,0.29378420812865697,0.2291428933037366,-0.052474251711837644,-0.14352153013859337,0.03183149957708426,0.04022727425430689,0.012925508109551037,-0.04898689366136659,-0.13040919562673725,0.04385415010996779,0.005880779830033371,0.04505032281152556,-0.14598195885972368,-0.05644510600804459,-0.07455425896231534,0.012964914635021474,0.09760497985418451,-0.04452377537257338,0.037856418095258915,-0.03770019331226866,-0.04082252107785496,0.033195435454842576,-0.007231792191283261,0.02524782480938842,0.030053111165364785,-0.06789537304682178,-0.032541236769587624,0.008096214178151276,0.00875981025842365,-0.0037231057009010082
6,4,0.31325364072196304,0.24217915625040254,-0.0573244010988346,-0.1563349383213432,0.03043449966883499,0.04847572931590699,0.01614823421625121,-0.04809656172115248,-0.12487649452652386,0.048138022577142836,-0.017524348902650172,0.04554423804039362,-0.1463831560718606,-0.055041229621312984,0.023661553190328297,0.020795760883807884,0.04612352340532937,-0.023165435403134066,0.04589658497654048,-0.042375312428282505,-0.03899283082476253,-0.013997451428628696,0.0,0.03083194860260624,0.03693561275805243,-0.052544279725948564,-0.024769985536307194,0.004979111806419467,0.0,-0.02172576677716423
7,1,-0.06177314849030845,-0.07245209959293729,-0.11065270788224948,-0.12612260529731192,0.029867251226089412,0.05748908338135278,-0.04559787838521526,-0.04525752132166158,-0.06330706337778884,0.06715864860749067,-0.07447409919619473,0.04278820348299752,-0.03867748146484205,-0.03855445967752438,0.252151461427108,0.061009068641761706,-0.031549499562190816,0.0247619982613227,0.05463455900305657,-0.07499782271996415,-0.040148906789444855,0.011136958331764299,0.0970883647575306,0.032434536849974646,0.06261060614756936,0.0061182323641003344,-0.029564000893492398,-0.007967149351414259,-0.002016795273907669,0.009884444851026006
7,2,-0.05975609893892325,-0.070836035942882,-0.08893225618534475,-0.08933684085147262,0.029342331132742067,0.012836375931935984,0.021358793447212004,-0.04503985661495544,-0.0508477461422361,0.05758914628564851,-0.15316181743892746,0.04358303715460772,0.07043657097945535,-0.0370851848497821,0.048430031166483034,0.028182332595793586,-0.10139707021692863,-0.016548029760616423,0.04812001324840219,-0.015265878045620906,-0.040771571224706565,-0.029397287521997856,0.14628582531550702,0.012656593257228788,0.04055359633574564,-0.010991622036489235,-0.029615886187222856,0.006004259477810345,0.006328861179222281,0.013962080399124055
7,3,-0.06638723456604359,-0.07259040768013256,-0.06869888381414986,-0.05251754402769375,0.026885923692532964,-0.042365569177362075,0.1850338613189249,-0.04041378157046784,0.06808036091229175,0.029042951401596566,-0.15461520324346922,0.05092468547363389,0.1270015487361931,-0.02128674186753624,-0.01575601596298787,-0.024873768228821064,-0.05688149045530161,-0.016901753028615504,0.05857697304803422,0.002725577533574275,-0.03920725049437644,-0.011382798135226618,0.15537047953578742,-0.02136283565067837,0.01754434624775831,0.0074797773904528315,-0.03838643607876445,-0.013716478521110614,-0.015209714036768063,0.0023662626637588405
7,4,-0.11494022780343471,-0.1253624971726668,-0.02184338088470461,-0.08051637447143398,0.024725613560455745,-0.02124185417306637,0.06431770349754581,-0.049219251828396676,0.1415433554383833,-0.021191611774767832,-0.13507437172668701,0.05109029852908266,0.02308728808097532,-0.034708544660287555,-0.026270154189829614,0.006740165186860353,0.02235345570113481,-0.021310881377462204,0.034721924542041704,-0.09790701374292682,-0.03858585371798573,0.03179560631888449,0.08624216517227268,0.00108493138231458,0.01690536179449359,0.003424458329493313,-0.03379095738813734,0.011208340946676332,0.008424416329736423,-0.0633425068801855
8,1,0.23864558013935971,0.18902548284945542,0.04401387082689934,0.042892927293201405,0.02805481546923555,0.008313199514905362,0.002330998556631436,-0.04957561984409592,0.14705351595668445,-0.04080348699258282,-0.024317842911884213,0.06386220210474303,0.007020583824872972,0.006971023095141304,-0.07096463924578211,0.012226325883339495,0.03350247977374929,-0.023623986724470858,-0.008821699235185942,-0.014670268295622346,-0.038818702515864584,0.03643311991715875,-0.04632509876506452,-0.014934671655693676,-0.009699631510241558,-0.02363329903412209,-0.030802463433863142,0.03715035176130649,0.03592279203113102,0.014144542848275488
8,2,0.22901758905756697,0.1816692698784504,0.038410794219866595,0.006554100330414814,0.026372971144145094,0.008702759636215807,0.009661781587998408,-0.04657968465530536,-0.1319625540863068,-0.08325635487027866,-0.014475232310140043,0.05612992852445814,-0.04507389764142132,-0.017588269653271538,-0.08100105821076882,0.005441270100889489,0.09906878077409637,0.001470538498515167,0.004224172495307765,-0.005576968060720014,-0.04074568035704644,0.08712712621604127,-0.026748102617375813,0.0,-0.003212376812447404,-0.04658442730471245,-0.026123324017240268,0.029880837135889043,0.028278759973829143,0.051304056910877305
8,3,0.2831065469819402,0.2232973391873078,0.05822566902820969,0.015826482186995075,0.027163545774012518,0.008237162431338096,0.003444477292145226,-0.046938196890405376,-0.15944432095878674,-0.14569475804017973,-0.010242629569008802,0.06030422714642478,-0.04257255099693825,-0.013143519083483254,-0.08262811705103325,0.001788371451801149,0.1154774478539172,-0.03522335544995843,0.004763650940792147,-0.019169853239092677,-0.037113045680885776,0.0875899031698503,-0.03466109712241034,-0.01206193064741197,-0.003978945815632656,-0.046101553162367685,-0.03311495800730146,0.016458185086054636,0.016087242333633428,-0.011064160309565002
8,4,0.1585011835650506,0.11703281783650771,0.07138489548085658,0.04005389513438651,0.025003865373419754,0.004019059907327982,0.03605352703868209,-0.04495795379109918,0.1075917201774737,-0.007534192594051414,-0.009417465504944267,0.05197353410476452,-0.0001001082977087342,0.0029612694570020914,-0.05714761642913746,0.010172950961463256,0.06204545883426066,-0.016022198541213672,-0.008495224742624208,-0.011978371785285102,-0.03603059958723542,0.05406875813307516,-0.0351922254493523,-0.002936750625581408,-0.008002306057364253,-0.01590171955970282,-0.022351894521454863,0.05112878553132488,0.047903251753408815,-0.03538033450045974
9,1,0.3101749812319685,0.2641556661325225,0.03431389694520637,0.1261025313902573,0.025947733346251334,-0.07472255884152396,0.1844287046663452,-0.017251851942184093,0.0971641742720466,-0.047295488360763804,-0.04585108999768883,0.07403975839199844,0.11513764519027575,0.044519565890539736,-0.018639355887591802,-0.001798841635251902,-0.031183920342909066,-0.003840465776980273,-0.0194576245185909,0.02991933159066973,-0.024007494659403883,-0.03891465889078871,-0.07025524544199024,0.03906491961780456,-0.0597913669537532,0.11159316052839924,-0.025593408432223408,0.014075569232065988,0.014627976697941913,-0.005299551128624458
9,2,0.29488575699262987,0.2461527430971444,0.03485758222441615,0.13033146841731735,0.02504115407768115,-0.06538789962885616,0.19166104941964257,-0.02034598716168956,0.08309329559539513,-0.00906975593577164,-0.03841210057745892,0.06832274064588872,0.11916746501408076,0.04296557779080995,-0.013469544207511064,-0.001325909885399934,-0.032018168580518425,-0.0026922399656506,-0.022932253556369075,0.0059985588675846024,-0.02341307593080999,-0.043510387501730974,-0.0693604269747945,0.031251974174201336,-0.05774011764143566,0.1055228133378785,-0.029104430206083887,0.029538801364083322,0.027504818259665553,0.008572189368732275
9,3,0.2959618706761954,0.24788973043172013,0.029103289512892427,0.12774050513573465,0.02712927957760075,-0.06377290188028778,0.20396721898018155,-0.016005050111870145,0.09774794964419209,-0.03164445235448232,-0.02525510759405697,0.06315017347050378,0.11651070780287559,0.041395606468996204,-0.017340195860999663,-0.003575232608286072,-0.03568187141775059,-0.004035192220684103,-0.025524477929061096,0.005315876093110905,-0.023257490566417294,-0.04630308624280116,-0.061978758360465847,0.03874766449509098,-0.05517991949313006,0.10660317458750834,-0.03597716286801245,0.025723843423250292,0.0244360879250769,0.015562342726428646
9,4,0.26886503439062415,0.22718825601659842,0.03659063841573451,0.12304192270835324,0.027807432686688227,-0.058384761551239506,0.19804901118885376,-0.022950831385744053,0.08161580612997332,0.008011299247499104,-0.03467868939992169,0.059851309463423985,0.11853659724760779,0.035189241539624105,-0.014384003341441298,-0.003071478264542793,-0.0321819806465225,-0.0027544047189027587,-0.017613645747155904,0.003689324194964705,-0.019195172631367496,-0.041984382036140966,-0.06076795649172406,0.034511312432813246,-0.05146002708460007,0.10161097456593315,-0.03480834132934918,0.03650605652167482,0.029961208575143727,-0.007984185628130747
10,1,0.5565127898065902,0.48635991796991696,-0.08365892676416431,-0.050023840101802275,0.04215827758655255,0.13821116098729558,0.0,-0.03165121700830087,-0.014596397564596186,0.18935513338257448,-0.025426723630624704,0.05287842824560718,-0.024047530716645893,0.03697386387359902,0.7601483110455685,0.0739772775806471,0.050252237078807216,0.034831016282788285,0.11111467467140068,-0.015013499920925488,0.014632118608154165,0.04934898195082904,0.13131307600294773,0.050296630294648814,0.12202614742886109,0.010720198196827013,0.002922169181242218,0.06319934710299524,0.06039547046190474,0.027015187924716688
10,2,0.565089373967074,0.5177136473992126,-0.04716767126667398,-0.00943267778658674,0.05803061859175718,0.13432089556960425,-0.02317904368035628,0.0,-0.009052720905503131,0.1538914552194588,-0.11444227597697187,0.03379339660489067,0.014765809336645397,0.03339778976895391,0.6265157507080708,0.07921070836185051,-0.03899324458383724,0.002349232563745529,0.11185652007666969,-0.031110024279373816,0.01188499128626086,0.03711765354588237,0.17035380379699183,0.04586551195698796,0.11786689869447597,-0.003036402548192152,-0.01820477471183235,0.08723950243828793,0.08601700244796673,0.21988144370659057
10,3,0.5322374286705696,0.4674246434842606,-0.08854161198099919,0.0005061471490881431,0.05798319996792034,0.016959150368704323,0.11934921223119277,-0.018340604835397345,0.07854523791705903,0.09217153106936338,0.008494358067404173,0.07472150447319326,0.1517155698936934,0.009400471358413931,0.034284376862069976,0.03785530574421303,0.020132303583535682,0.03235792038019891,0.09654647667945748,0.1926350485788504,0.008294309811488487,0.05908797970246926,0.5356526606218679,0.050918259753524486,0.08234658992767585,0.0408821438923328,-0.01141693064342042,0.03495641944560823,0.04567395116616635,0.19019529146369196
10,4,0.5677717431458671,0.5081237240062699,-0.06610546449779053,-0.06589216846857893,0.03536852472321961,0.18707304652471746,-0.021571281990033775,-0.007741625568821631,0.0,0.14094689151641004,0.08576526970955278,0.040111409729705505,-0.08367588200333587,0.025784138256093936,0.8129627833771278,0.07555436634631985,0.06925205563083359,0.030514184151051893,0.13088217742979902,0.001855727455642553,0.03696406897098248,0.05702795446189746,-0.0064933710848404935,0.04794565413729179,0.12764213145428704,0.017034997276020647,-0.02716599561737154,0.05876389120191616,0.04284470119760497,0.11070285307998118
11,1,0.3540983283929935,0.31733322205062325,-0.056825281827182106,-0.009093762305521114,0.028098601003034296,-0.08322021718765948,-0.6103300970821951,-0.021018560504303174,0.01678864991181256,0.02918402591343322,0.113880024783926,0.04005710651698946,0.07351907252667683,-0.008637188171645382,0.03752120138244819,-0.05136000428798321,0.025235315085841148,0.009504070907668749,0.05792349692679394,0.12144327644242586,-0.0017156305351066492,0.03928173003182989,0.34684610971705654,-0.03097551201389137,0.062321234360634525,-0.002663723292394976,-0.017030053801967093,-0.03846065573379831,-0.04678461583369509,0.11791552984529985
11,2,0.30754917512605906,0.2731622069285142,-0.05611719429119297,-0.01510326346684221,0.02673615045105851,-0.09756375295393477,-0.5907896632415273,-0.01283463925220485,0.009557031238494107,0.02974288733101052,0.13504409278787327,0.031031846700673327,0.0618824342485394,-0.017741693504507383,0.02856861007551098,-0.056670571267495196,0.01376037908787403,0.006961754560690925,0.049236541685059865,0.10250912031293113,-0.008654913877910841,0.04088717892867594,0.3209818217241211,-0.035540073756684665,0.04849515560804596,0.0,-0.01780664155189804,-0.039066546175798245,-0.03933119459388773,0.04485011480717033
11,3,0.35925465158765657,0.31373158798272976,-0.13903986472860747,-0.029131103080130005,0.03271477147624241,0.013694260182585238,0.07898484039911624,-0.025954067942423775,-0.010594753383784461,0.007697655129965009,-0.4049623442352062,0.04198779583930723,-0.04004984671183448,-0.014582569466024098,0.0982865806029719,0.02174912566138104,0.03157736612306633,0.01488748847515059,0.07329737433062228,0.06794998085225573,-0.007922964664194287,0.04399212917395179,0.34425059343823616,0.022371199777038164,0.06174743120389209,0.004049506226842636,-0.01797831125101451,-0.04847485813400587,-0.044889408541677445,-0.1033860940551039
11,4,0.305962505090172,0.26181465671398774,-0.1320565396488229,-0.037147896604133535,0.02973353090845765,0.028545873913502162,0.01925575721461037,-0.019002542635113917,0.04456082693881913,0.08343774149809446,-0.4082538420889925,0.038217552097305596,-0.015006901186560062,-0.01645691293191831,0.18276659736169498,0.015565011558418496,0.024228252414326634,0.019302819113617475,0.06393500632690519,0.036310253526211145,-0.009792723605549225,0.02978016023635277,0.24380353398580995,0.020416186104804557,0.05358707005569607,-0.011026031995365226,-0.023776448192781574,-0.01235354708853742,-0.0008677770036843446,-0.23910071125180765
