feature_name,feature_importance,rank
ic.eps.ratio,0.19679671668816803,1
ic.eps.s,0.18490968155733054,2
nbc.nb_fitness.cor,0.07887914261188612,3
ela_meta.lin_w_interact.adj_r2,0.0677286260509041,4
ela_level.mmce_lda_50,0.05895345933296953,5
pca.expl_var.cor_init,0.05687179696675637,6
ela_meta.lin_simple.adj_r2,0.051886712395031016,7
ela_distr.kurtosis,0.04989409333792281,8
ela_level.mmce_lda_10,0.04771596864197144,9
ela_level.qda_mda_25,0.045579641978772754,10
ela_meta.quad_simple.cond,0.044689416238805846,11
ela_level.mmce_lda_25,0.04459881716591971,12
ela_level.lda_qda_10,0.04453243520761694,13
ela_level.mmce_mda_50,0.04433146571105853,14
disp.diff_mean_25,0.04362767119907319,15
disp.ratio_median_25,0.043207741310921206,16
disp.ratio_mean_25,0.042440013202240175,17
disp.diff_median_25,0.04237327924060979,18
ela_level.mmce_mda_10,0.04213529685317476,19
ela_meta.quad_simple.adj_r2,0.03940880774166592,20
nbc.nn_nb.sd_ratio,0.03711399401688012,21
ela_level.lda_qda_50,0.03629239812673316,22
ela_distr.skewness,0.03597573650731428,23
ela_meta.lin_simple.coef.max_by_min,0.035019613159308675,24
ela_level.lda_mda_25,0.03347962925497334,25
ic.h.max,0.032984055065886454,26
ela_level.mmce_qda_50,0.03139264654111849,27
pca.expl_var_PC1.cov_init,0.03103479448263297,28
ic.m0,0.03096459356705439,29
ela_meta.quad_w_interact.adj_r2,0.030903668627647516,30
ela_level.lda_mda_10,0.03053792231799461,31
ela_level.lda_qda_25,0.02905582958271569,32
ela_level.qda_mda_50,0.02709846198488934,33
ic.eps.max,0.026924825545506476,34
pca.expl_var_PC1.cor_x,0.026294775945769875,35
ela_level.mmce_qda_10,0.02120952542477379,36
ela_distr.number_of_peaks,0.019405449037360984,37
ela_level.qda_mda_10,0.018833487800557155,38
ela_meta.lin_simple.intercept,0.018772741022921594,39
pca.expl_var.cov_init,0.018243375563943863,40
pca.expl_var_PC1.cor_init,0.017904267109188875,41
ela_level.mmce_qda_25,0.015004913609118696,42
ela_meta.lin_simple.coef.max,0.014995071905307952,43
ela_level.mmce_mda_25,0.01376778601147268,44
disp.diff_median_02,0.012789331367472507,45
disp.ratio_median_02,0.011798820230164922,46
nbc.dist_ratio.coeff_var,0.010579129790884703,47
ela_level.lda_mda_50,0.01020773531680424,48
disp.diff_mean_05,0.010085649310532057,49
nbc.nn_nb.cor,0.009950480145847379,50
disp.ratio_median_10,0.009908544437064832,51
disp.ratio_mean_02,0.009741783285100279,52
disp.diff_median_10,0.009479665850693845,53
disp.ratio_mean_05,0.009336358871491866,54
disp.diff_mean_02,0.00932370122806749,55
disp.diff_median_05,0.008941246675529905,56
nbc.nn_nb.mean_ratio,0.008391402823664318,57
ela_meta.lin_simple.coef.min,0.007788496633565028,58
disp.diff_mean_10,0.00776757623064369,59
disp.ratio_median_05,0.007509523124544306,60
disp.ratio_mean_10,0.00750430926755784,61
