feature_name,feature_importance,rank
ic.eps.ratio,0.19933409037353575,1
ic.eps.s,0.18588209913536013,2
nbc.nb_fitness.cor,0.07541563197778259,3
ela_meta.lin_w_interact.adj_r2,0.07214596857574238,4
ela_meta.lin_simple.coef.max_by_min,0.06811728079334005,5
ela_level.mmce_lda_50,0.06349701618018992,6
ela_meta.lin_simple.adj_r2,0.05799453034815356,7
ela_level.mmce_lda_10,0.05230875865662236,8
ela_level.mmce_lda_25,0.04906708257424819,9
pca.expl_var.cor_init,0.048213738096284896,10
ela_level.mmce_mda_10,0.047587730153531904,11
ela_level.lda_qda_10,0.04705705545156111,12
ela_level.mmce_mda_50,0.04673091105297313,13
ela_level.qda_mda_25,0.04204829363503009,14
ela_meta.quad_simple.adj_r2,0.03530170164566492,15
ic.m0,0.0352854601631903,16
ela_distr.kurtosis,0.034560067031929854,17
nbc.nn_nb.sd_ratio,0.034509054559179915,18
disp.diff_mean_25,0.03406359129846214,19
disp.ratio_mean_25,0.033698344521628086,20
disp.diff_median_25,0.03350459474623333,21
ela_level.mmce_qda_50,0.03282632246800418,22
ela_meta.quad_simple.cond,0.03188692322188808,23
disp.ratio_median_25,0.03187841031969363,24
ela_level.lda_qda_25,0.03168473733056725,25
pca.expl_var_PC1.cov_init,0.031265861160045004,26
ela_meta.quad_w_interact.adj_r2,0.030419655144338167,27
ela_level.qda_mda_50,0.030065989452253018,28
ela_level.lda_mda_25,0.029638224482537407,29
ela_level.lda_qda_50,0.02600477719412056,30
ela_level.lda_mda_10,0.02439928952505671,31
ela_distr.skewness,0.023732188519800912,32
ela_level.lda_mda_50,0.02219537253229492,33
ela_level.mmce_qda_10,0.02191024867670507,34
pca.expl_var_PC1.cor_x,0.01996910328387252,35
ic.h.max,0.01900240230389971,36
ic.eps.max,0.018044511925156593,37
ela_level.qda_mda_10,0.017902606910549592,38
pca.expl_var.cov_init,0.016318670565212866,39
pca.expl_var_PC1.cor_init,0.014823630435000568,40
ela_level.mmce_qda_25,0.014620755664266835,41
ela_level.mmce_mda_25,0.012977130271084188,42
ela_distr.number_of_peaks,0.012403859599951992,43
disp.diff_median_02,0.011670868869534548,44
disp.ratio_median_02,0.011034218010704986,45
disp.ratio_mean_05,0.010328456553213189,46
nbc.dist_ratio.coeff_var,0.010058153586073051,47
disp.ratio_mean_02,0.009708112858161581,48
disp.diff_mean_05,0.009608838020101351,49
disp.diff_mean_02,0.009058759037577522,50
disp.ratio_mean_10,0.008736443569253278,51
disp.ratio_median_05,0.008522863339447791,52
disp.ratio_median_10,0.00828468333929356,53
nbc.nn_nb.cor,0.008235127787341662,54
disp.diff_median_10,0.008181626673498707,55
nbc.nn_nb.mean_ratio,0.007974509445814668,56
disp.diff_median_05,0.007548926780690905,57
disp.diff_mean_10,0.006421514887493812,58
ela_meta.lin_simple.intercept,0.006308156202965164,59
ela_meta.lin_simple.coef.max,0.004903769831655144,60
ela_meta.lin_simple.coef.min,0.0018111477776630621,61
