feature_name,feature_importance,rank
ic.eps.ratio,0.19530837529508885,1
ic.eps.s,0.16967484468376662,2
nbc.nb_fitness.cor,0.0862851367115995,3
nbc.nn_nb.sd_ratio,0.07591016685499301,4
pca.expl_var_PC1.cov_init,0.06124236875246966,5
ic.h.max,0.05493094114657027,6
ela_level.lda_qda_10,0.05479123436403682,7
ela_meta.quad_simple.adj_r2,0.051812136184768265,8
ela_level.mmce_lda_25,0.05039458514064337,9
ela_level.lda_mda_25,0.04626899354165708,10
pca.expl_var.cor_init,0.04581163627248289,11
ela_level.qda_mda_25,0.0443582102330945,12
ela_level.mmce_lda_10,0.04365544322254877,13
ela_distr.number_of_peaks,0.04276960349178469,14
ela_distr.kurtosis,0.04113232817764803,15
ela_meta.lin_simple.coef.max_by_min,0.037628291771364356,16
ela_level.lda_qda_25,0.037178612340065274,17
ela_meta.lin_simple.adj_r2,0.03645625190796163,18
ela_meta.quad_w_interact.adj_r2,0.03328484041307462,19
ela_meta.lin_w_interact.adj_r2,0.03198364168620479,20
ela_level.qda_mda_50,0.030348366561637818,21
ic.eps.max,0.03027106384748557,22
ela_level.mmce_mda_10,0.030179418458673044,23
pca.expl_var_PC1.cor_x,0.02992612188334791,24
ela_level.mmce_lda_50,0.026859565589727703,25
ela_distr.skewness,0.026414157478278785,26
ela_meta.quad_simple.cond,0.02447335050969744,27
ela_level.lda_mda_10,0.02402433726989586,28
ela_level.mmce_mda_50,0.02170150295246949,29
disp.diff_median_25,0.020645151252011554,30
disp.ratio_median_25,0.020027341431809575,31
ela_level.mmce_qda_10,0.019721723338716315,32
ela_level.mmce_qda_50,0.0187628269940809,33
ela_level.qda_mda_10,0.018752908890780778,34
disp.diff_mean_25,0.018641135377003702,35
disp.ratio_mean_25,0.017173859794736613,36
pca.expl_var.cov_init,0.014690589813850304,37
ela_level.mmce_qda_25,0.014386583844525005,38
ela_level.mmce_mda_25,0.012668446122099582,39
disp.ratio_median_02,0.011832350933350484,40
disp.diff_median_10,0.01134822078855798,41
nbc.nn_nb.cor,0.01117712174873596,42
disp.diff_median_02,0.011000824367624833,43
pca.expl_var_PC1.cor_init,0.010998346575633889,44
disp.ratio_median_10,0.010854408348134966,45
disp.diff_mean_02,0.009650334207583438,46
nbc.dist_ratio.coeff_var,0.009404698428124593,47
ela_level.lda_qda_50,0.009100743759045968,48
disp.ratio_mean_02,0.008723904959030027,49
ic.m0,0.007559973675717977,50
disp.diff_median_05,0.007038075840039508,51
ela_meta.lin_simple.intercept,0.006953893107327018,52
disp.ratio_median_05,0.0068443376073927115,53
ela_meta.lin_simple.coef.min,0.006740341208200853,54
disp.diff_mean_10,0.006604505636109054,55
nbc.nn_nb.mean_ratio,0.006479668454850303,56
disp.ratio_mean_10,0.006089681594795203,57
disp.diff_mean_05,0.005974628891238083,58
disp.ratio_mean_05,0.0059660364512896516,59
ela_meta.lin_simple.coef.max,0.0036690106886245652,60
ela_level.lda_mda_50,0.0022891436547290115,61
