f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,ic.eps.max,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.lda_qda_10,ela_distr.skewness,ela_level.mmce_qda_50,pca.expl_var_PC1.cor_x,ela_level.lda_qda_25,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_level.mmce_qda_10,ela_level.lda_mda_25,ela_meta.lin_simple.coef.max_by_min,ic.h.max,ela_meta.lin_simple.intercept,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.min
3,4,-0.09867312960006491,-0.07933973786984694,-0.1087001540998851,-0.3149240251510013,0.11636856696672732,0.008090441111534619,-0.043695440724063395,0.009505996863147237,0.09969257607648321,0.014793724631564809,0.04954939063115163,-0.11902817696604584,-0.025729727330240926,-0.039850020549944964,-0.0415365517621904,0.01749466620591944,-0.00047621362375960263,-0.022654781355973708,0.04167159144132651,0.02080839011523991,0.02112766141031236,0.03852270686518064,-0.045739360521740935,0.007485866823375487,0.0012003698183922218,0.013027214242346763,0.008697213863926245,-0.018635715969713196,-0.06249494335993816,-0.019520750663010844
3,5,-0.1189094789462502,-0.129155536426952,0.09159550041975387,0.22110156553266969,0.020726104966468446,0.03674183836434372,-0.03926192178732006,-0.016060656275456588,0.0034133686173705123,0.02473329095792131,0.0470406844085489,0.05970798898848326,-0.003147905819031397,-0.0428055117243308,-0.04028364598318222,-0.05799479930665209,-0.05759501867311096,-0.006835563521887234,-0.006372552882334728,0.05869107378778367,0.02120001210743402,0.03991415059549821,0.027853906332699956,-0.0012839690378289043,-0.008372959282682592,-0.004215072947155441,-0.027831652093316298,-0.017384999308819822,-0.07988731368330453,-0.01611771410195663
4,1,-0.025864246042011468,-0.006382900747854005,-0.11450323419459901,0.17849977301445002,-0.017505220683781384,0.06638650656919824,-0.04157625600533495,0.011293392373495019,-0.012426785565062735,0.040106479840911556,0.027800792738494833,0.019574347108905085,-0.0010579076810727714,-0.0247489063308472,-0.03978278197094744,0.0823860665206345,-0.14671726725337553,-0.02793500037372654,-0.026176772225533287,-0.019987387920842915,0.017310876709412053,0.03939843942800615,0.08969817720246967,-0.000842733580839819,-0.012022280899570102,0.03344119108264261,0.05108254635265912,-0.017603635664096916,-0.03804611454863347,-0.016931088331611166
4,2,0.03662041682057782,0.039149273385212624,-0.14038261034661248,-0.2367854633118178,0.11670467071848413,-0.0038887223291942663,-0.04135118149135576,0.005659555404108049,0.11802939587222969,0.010220226422362644,0.046015559214709956,-0.1737589179438092,-0.01598923055418547,0.037959160074012094,-0.041643314945308124,0.1893666247172309,-0.059192748569919414,-0.018808884613103025,0.049693899481035544,-0.047536603933187156,0.023395062137837437,0.036006523058121354,-0.04668082737217677,0.0033313947277812395,0.004068667147904867,0.09229712321735867,0.20556903302577625,-0.0165066827552664,-0.04675710270555147,-0.017336686068215618
4,4,-0.005503069047497075,0.005932198126038277,-0.1600858874928438,-0.2585055042751683,0.08855518172621941,0.016310394638736167,-0.04049335755961901,0.0,0.071687451120194,0.04760747016972182,0.05332661771854599,-0.09140807138569369,-0.00520060224237151,0.03692401187516865,-0.039053427666541844,0.23261648002836566,-0.09673648155894664,-0.020430408841062522,0.014176992253055534,0.02853049184516071,0.024359694758898653,0.038638283841368665,0.04841961683140257,0.004566858048325517,0.0023989509140236592,0.04900711106714978,0.21796658453697504,-0.015955062704751874,-0.04957848275776705,-0.016609485316927797
4,5,-0.015662752468272118,0.019003244491968996,-0.23162230132454126,0.14872142905679728,0.06617363188378494,0.03170099708520682,-0.04000994209821174,0.004020337810042712,0.05827087706302844,0.03529491044943056,0.05247837049915266,-0.07030695219751751,0.005439602590637221,-0.007949016982097656,-0.03810422660727622,0.08365142117373703,-0.1395233095494236,-0.024313791759878356,0.011269662481741383,0.014976594348019623,0.023867089655596918,0.0393451933779882,0.13335367812333543,0.004085475804405658,-0.00996768108812357,0.09211361602581133,0.11091176509524503,-0.017984450512360695,-0.04985975445387991,-0.01669903748052398
5,1,-0.2412452233645973,-0.24829900219533185,-0.10072381946553349,-0.17642658344129286,0.30581959560701766,-0.11013740705676156,-0.03450226194927375,0.011566211259874892,0.1362764258867635,-0.21445809351127304,0.0975913241394469,-0.08530769599912374,0.028133677318883804,-0.03732803494150688,-0.03979353233989463,0.02151658559385039,0.11264734047220826,0.01653913980619165,0.11216129105737577,-0.04162048579331584,0.048072300355130965,0.01109604936311337,-0.13149475501946484,0.02671736849877343,-0.03314518485908868,-0.010506565311261096,-0.010287684214496384,-0.0182941700875352,-0.018480552927923166,-0.017353671497920664
5,2,-0.23478749136774413,-0.2474638581734866,-0.10560619211784023,-0.1673906504310016,0.2986921020937192,-0.10812471993488715,-0.038045072545309644,0.011895911218229138,0.13220321523028317,-0.2183806622554838,0.10489417860977912,-0.09941366228164977,0.03116350944938462,-0.03671710594799227,-0.03503577645132877,0.02035313469384875,0.08154326406359913,0.015475695817194601,0.10231853063350621,-0.03142542023296324,0.051587149412675004,0.0062236724479509675,-0.1363676660870925,0.02375039353900399,-0.031742189866690085,-0.01137856200624121,-0.008442573123754238,-0.01744347697359311,-0.010395499737454628,-0.01889373627986579
5,4,-0.2372108775579627,-0.24725366506033747,-0.10092858622330003,-0.16288227113517606,0.2867076596108065,-0.10618450360268628,-0.03482232553109188,0.012917142557217043,0.1312651793318142,-0.22332367835848962,0.10372842516470626,-0.12464398256011244,0.02414587484769548,-0.03757774836033961,-0.03601969235036595,0.01814681140870228,0.10553995393747984,0.02003481853953709,0.10189472834810948,0.021107593868412877,0.05276660932422694,0.007613475286504134,-0.14412197252880582,0.021042485269793965,-0.03576239422508404,-0.00949414010001115,-0.0065647329918405994,-0.01720089712480999,-0.010209279882528122,-0.019670873950732748
5,5,-0.2392411318676591,-0.24361583127061492,-0.10237472305729711,-0.1625500718526397,0.2974137885876381,-0.11029821259796796,-0.0372681800400016,0.005428923466561819,0.13360386720921072,-0.22365283346815612,0.10716824224357069,-0.1160837832429743,0.03526784726960308,-0.03389299985642685,-0.03549980594422697,0.02320400299905373,0.08299322708301154,0.017689837473127468,0.10494469988084243,-0.031015167888872375,0.053657848945779185,0.00723749839799831,-0.13444756600780822,0.023164332043927677,-0.02954535248244866,-0.009254870586280883,-0.009853810965205156,-0.017889164439715388,-0.010035058566430222,-0.01628835557429098
6,1,0.35825037836121365,0.29463240659717116,-0.1301118541993892,-0.22875755878694257,0.19343005352642761,-0.10621033021544654,-0.041805149543367094,-0.0422134015306965,0.09805233887299948,-0.16552485260632543,0.058156578987123314,-0.046196403524948665,0.017015213709586478,-0.044260742679309274,-0.04182802724840272,0.016208437182308355,0.05638592653579376,-0.007656562843428416,0.06583751487371367,-0.027833086636303128,0.024367752025900816,0.03732020769330479,-0.1188582001745993,0.0024702509571508796,0.006879336833968429,-0.009541915666569301,-0.03855975041717662,-0.0180273940869915,-0.04280483054187295,-0.017729036944913096
6,2,0.3548454286195357,0.29210810763737316,-0.10277566537163085,-0.2673389188934998,0.13647529020464946,-0.08237805113704577,-0.03930136164326342,-0.021841624384596525,0.06889188176217012,-0.11443345596503074,0.04945676384745601,0.0476008395502321,0.004089790447975888,-0.04570539377570958,-0.04144953897589844,0.04217781912926974,-0.008822410870389694,-0.009126828707829113,0.0503549685482742,-0.08378009183241787,0.022128576342999064,0.03959501754084595,-0.08989697476041358,0.004342574520233622,-0.0048196752454896935,-0.01012100556529429,-0.044766336761458386,-0.016585016972265124,-0.04469939713402817,-0.018189974637749434
6,4,0.37092428308696046,0.3046763876334573,-0.10422404983943828,-0.2292759031095068,0.16976625722634764,-0.1035453354246878,-0.038788535636144934,-0.0615388231598736,0.08609907527676411,-0.20096463199840398,0.056810017344540525,0.036619499923057894,0.010651312287404027,-0.042291292927723184,-0.04463313506252131,0.01671173897806255,0.09246525484085726,-0.0036159513134327165,0.0660942742956116,-0.04617436848871538,0.020480024784406733,0.03956081429200484,-0.11699873016237461,0.0,0.00608796062666514,-0.010198546539140534,-0.04243159943062812,-0.01442045880719986,-0.04648239992437885,-0.016131391239674914
6,5,0.3183288507571359,0.2714843200186917,-0.079558204214559,0.14859720320680878,0.0757193731944894,-0.035967201704945384,-0.04178179931665604,-0.03922494363435705,0.04868183260474282,-0.11340305063641515,0.04640205875986286,0.0007697556983798093,0.005977522441394989,-0.04469731029740859,-0.04210955800286495,0.007766076024376567,-0.04723608529124579,-0.014382970468815398,0.02677537975361144,-0.09146384058968243,0.022733916332972975,0.04017819574944745,-0.06689094991763689,0.004333321403636459,0.003774692699733878,-0.00756064861028502,-0.033529318850493456,-0.01604994233810561,-0.02289128576761744,-0.017201781578579323
7,1,-0.08451065477026215,-0.10182065353477268,-0.1600946216986272,-0.3566446678198408,0.15135936154745616,-0.07683745977067054,-0.04201279627667126,0.00205313375746808,0.11491307161801831,0.05277120636736872,0.05368819458596997,-0.041941763683229216,0.012044161341202578,-0.04757510677838994,-0.03877515589473496,-0.049576272551612593,0.3532223890433248,-0.012599869717129397,0.07579769590696939,0.017185748734624737,0.014043998584042372,0.037625270091366375,-0.03503299625960071,0.041714625979422285,0.044635231238207326,-0.0013243302612750002,-0.03744748177605749,-0.016835392657891968,-0.038258901462105754,-0.016686866077686185
7,2,-0.10336997389817243,-0.11499733569850235,-0.12878024192398976,-0.3930427549187789,0.0850504903381968,-0.05549764578587038,-0.04283957037296565,-0.029180483287227138,0.0955360594760733,0.05563347317962304,0.040808227185294144,0.050084555907305886,0.004473729736006085,-0.04806612764335427,-0.03890247396186944,-0.05482541821504702,0.17413643929690825,-0.013177045150151723,0.06618322416220287,0.016941194986632713,0.007879098898154857,0.03845941794216791,0.017100038584197397,0.02309056466741788,0.06436907989470614,-0.004790081808403984,-0.040048489922799135,-0.01639601505857735,-0.021015078936245435,-0.014631463116501153
7,4,-0.12986388372113944,-0.14393600740070656,-0.038126414180798845,0.2228420162007504,0.008604859225431472,-0.03453249429196764,-0.0406475150998296,0.006075443717557055,0.06902085689984469,0.006198939882074664,0.027090185588874743,0.13643114035606643,-0.0026612044080375624,-0.04412602307653532,-0.04033938981695943,-0.02879105129388891,0.11495061614094446,-0.00836825562347604,0.061944902420338954,-0.058899463518364024,0.03253018018613929,0.041824371042907066,0.0,0.025881290233431636,0.0426697281444053,-0.003716374617683843,-0.01978105011790099,-0.016984647574334016,0.011028805298484032,-0.015689080231699903
7,5,-0.12608061623052402,-0.13836461577539813,-0.11058874517770417,-0.38709947037848846,0.09837567874636594,-0.05806062662108655,-0.04215691723005552,-0.005207925453468959,0.09121557170322363,0.039999724327990926,0.046885412406531046,0.03138491996725454,-0.0025528407051223223,-0.04800320771847544,-0.04175314235843211,-0.06023924722528648,0.2007341545331427,-0.00981550805094003,0.06385658147468276,0.007915689531860531,0.01922020970568017,0.038574584442601645,-0.020313407123527416,0.03131129697289112,0.034049545456166674,-0.0057644324040456996,-0.041744893110519876,-0.015231603715268383,-0.03529565146313421,-0.016313412276901973
8,1,0.3272491301775131,0.2743084531743198,0.052353753116389845,0.20200886497410153,0.05182237601143064,0.022492316409073287,-0.038722722160910494,0.015195126936342507,0.019391523128505284,0.012242717568995087,0.04566892366657327,0.03219864265658129,-0.004551979976180953,-0.025760398616868463,-0.041801588595641315,-0.04524507057931004,-0.06171684449644743,-0.0067126557724022096,0.0024881765019213464,0.015647048067543412,0.019215792812225296,0.04472559810203536,-0.015681500785920177,0.009953180152326047,-0.016987818247119535,-0.003726205774493341,-0.03539470316025156,-0.015148997143344889,-0.08718465260145991,-0.014893621116257805
8,2,0.3583486869456452,0.29857197398299695,0.03204328829261788,-0.32912147286623383,0.06830619727881757,0.0027482056952254363,-0.04013719227699536,0.03875502886676355,0.028296667202802772,0.0008733355456760489,0.04697134466090305,0.03355914415231964,-0.025661948711021496,-0.026987382019318343,-0.04120108260175065,-0.039231123002574086,-0.04324953083812748,-0.004774480512828777,0.011636882437504131,0.07247527967743783,0.02304355556564329,0.042201364111328604,-0.04544943277835184,0.018308739347518366,-0.009825559596291819,-0.0024035427204824045,-0.04430806569012452,-0.01664345137707471,-0.08487048774166228,-0.015775868366995516
8,4,0.32216505185001143,0.2611829973824858,0.09474712617328762,0.18074605399350963,0.044006596867591674,0.0250584125604979,-0.03600139873437619,0.029407294449593113,0.014156476428278164,0.008410866642211356,0.04893828633177444,0.07087267399727454,0.02142192420445843,-0.029348307624195047,-0.03840884067673633,-0.034044594938634876,-0.04364427976013657,0.0,0.0036671278424321163,0.11463098463241006,0.02230782758582117,0.04222346245056441,-0.016837201852221484,0.01837950042906744,-0.01754709377379704,-0.0007924853949038413,-0.02402678048799811,-0.014532548003980406,-0.07641643318982427,-0.014623283200347226
8,5,0.34543063343094893,0.2805558899171252,0.061089692101808035,-0.3449561513753136,0.06714114095992195,0.0032790154901879837,-0.04111961304192832,0.0386320233273848,0.020154725632313464,-0.0028369479216131255,0.04735658070846818,0.05528530685656907,-0.036121053633230274,-0.03473762090539331,-0.04166220202302902,-0.048737729376514716,-0.058807390277172036,-0.004499804872934984,0.007751621591624236,0.011828414248942126,0.018429159183474306,0.04151895647036413,-0.03572916037791196,0.016086175375773615,-0.017295890639077133,-0.00996340500215119,-0.047505730088825,-0.01745831560294006,-0.08603248484461035,-0.016086486432170255
9,1,0.32393151350425553,0.2888758124099052,0.0446996051128446,0.21058176719832972,-0.23696631580078337,0.07168820485604782,-0.03643783890211863,-0.007668818090973362,-0.16038563688772292,0.026663240170558822,-0.05930928659447662,0.3252025190814628,0.005875722290821117,-0.04083399740627547,-0.024447790571734157,-0.047949201543303566,-0.1478159699381183,-0.03317837934843279,-0.02730602733706894,-0.027343546194675467,0.0024308259281037303,0.039642886181877224,0.08232444324871757,-0.03266271553130373,-0.04631502969470552,-0.009669917985116072,-0.03364406685259405,-0.014154202080061878,0.016966541277794178,-0.014413483111296643
9,2,0.3234529666934527,0.28666442245559537,0.04735552404435395,0.20076011753492262,-0.2238029091160765,0.06148251106356262,-0.03659112353179633,-0.017548724920254943,-0.15717790177146013,0.02113279917101657,-0.06740414660097754,0.31129271472907494,0.01644665652893809,-0.04020597251172289,-0.02393765459084643,-0.049209185196235766,-0.14779990551077202,-0.03502760663705032,-0.02877598460229852,0.024207905490932435,0.004772597595402772,0.03758035396814702,0.07752665876786352,-0.045310086179089715,-0.048929497807215755,-0.005370923709829778,-0.03303805410215693,-0.014938671721963781,0.010665189409939768,-0.014490194715598925
9,4,0.3218585490151176,0.2852897068556112,0.0512088727255261,0.1951824997957358,-0.22024547016863913,0.05741907329697965,-0.036144205143907954,-0.019222337616623175,-0.1583242120641907,0.018555918127379667,-0.07183798353767581,0.31363405685789003,0.021251230056908488,-0.03871565626588752,-0.02460847608791386,-0.04918118952201753,-0.1407544116285806,-0.03422479453260119,-0.02665477045163639,0.036028404575342954,0.00656969256670259,0.03820215294743179,0.07424043326742796,-0.04533590266782567,-0.04839659051167805,-0.006300260694183074,-0.030580247862014243,-0.015055418203972104,0.014271695722020805,-0.014569484593368043
9,5,0.32611268212097005,0.2916575686612366,0.03347610635547549,0.21050766724507328,-0.21476904595361285,0.06595836732075017,-0.036090280605308334,-0.017160288350669933,-0.15591204759814553,0.020967376501212415,-0.056615434456452146,0.31899405046448126,0.023212328390419257,-0.040125521098346106,-0.02372423178963201,-0.04908230112952111,-0.14593879352088984,-0.035516668352665426,-0.02639602780008571,0.017068610495533487,0.0033198424903597146,0.039984937858868086,0.08063394315251113,-0.041625727546359764,-0.048738325541854116,-0.0026439789168355154,-0.032732259334324304,-0.015646183721997525,0.013718093806651233,-0.014230529912537038
10,1,0.6698705385590438,0.6145088345502845,-0.21323965767664532,-0.2654435542180764,0.25769805673909607,-0.09294610221599209,0.029385687119176218,0.024987791419526673,0.14578628646840963,0.10569528629235214,0.039516427189215,-0.02137137031636538,0.049210030961436724,-0.030467590258260957,-0.03130161799142428,0.05149978630422414,0.6665498824775995,-0.014498901618477777,0.1148273250128784,0.01308829958336677,0.01377572766150914,0.039608905914356285,-0.039596588650812725,0.05298200420681387,0.06129351225564317,0.010210380686621168,0.03142601073939466,-0.0044060104781904474,-0.04336222331783102,-0.010881306773913302
10,2,0.6630185112911677,0.6081550940789159,-0.20681051818027885,-0.2931791353789477,0.23539101392315676,-0.08592232559740332,0.023587307634573174,0.03726435315290777,0.13804657674932996,0.17730305365880838,0.033026450546218444,-0.09494517363566213,0.04188155865229515,-0.03845337712452457,-0.02933857153461017,0.08350628895765011,0.6259846053843761,-0.008886636845908624,0.10027839280325668,0.022855102211156164,-0.004219808578236783,0.047211145136544674,-0.015181221907403342,0.045029428212605804,0.07739693341573073,0.005560488803550756,0.043455589383794235,-0.006386786141740153,-0.035043608684019456,-0.003240161223418525
10,4,0.6665668361627068,0.6250653321914266,-0.2289363986959989,-0.22221433529898815,0.3071017987436213,-0.09224604782921186,0.04490586720687029,0.00770919421342775,0.16194436135521673,0.011172766460448624,0.04708077437119251,-0.022533456109262717,0.05636555783243957,-0.03195924892146951,-0.02334090703726921,0.017516999144272294,0.8063865860210566,-0.01824550573612571,0.13036076153797804,0.006169898875535429,0.026674324262894622,0.041187253426284265,-0.10799650957556894,0.05241648179421032,0.0,0.008393437994249964,0.03915836325815558,-0.006595285978731269,-0.034527180882848674,-0.011233907848819058
10,5,0.6393475948561052,0.5873836396892076,-0.160322815086424,0.18277699040871576,-0.11705113864723282,-0.029818725099439503,0.005976141935447821,0.03924661268415974,0.1267161710131558,0.08763526853918346,-0.010131171958322582,0.12158807799753957,0.0008852555805356488,-0.032241549856832474,-0.02337661545230807,0.0,0.15059024253306363,-0.024576190060464742,0.1026347217778284,0.014034964709612519,-0.032721913049797324,0.043381340950295,0.074536537131207,0.027121671509692247,0.20739439816280902,0.0,-0.024096114460252616,-0.009862471435643005,0.14083579467154805,-0.012154119967898502
11,1,0.538031004037761,0.5047612410601142,-0.1947096527288737,0.09034344963208049,-0.19460668870157655,-0.0566910619517713,-0.005793795838661908,0.05081759676381076,0.13606900398274593,0.06485555140687974,-0.044991956771731734,-0.9134676264342187,-0.0820637308285719,-0.020719162813664163,-0.03432689841676828,0.06113608341536009,0.17703188301337522,-0.020298581582640682,0.07759826159648936,0.007208261559664864,-0.14391732280110836,0.03461203122439502,0.033899863315274364,-0.0005726918171767292,0.1201975630755571,-0.015346922063532747,0.008765743956327648,-0.014883200002489216,0.05989982952139186,-0.015787085116389987
11,2,0.519912464433472,0.4794794409045041,-0.1861720593302874,0.09074461672651729,-0.2530432498115533,-0.049737959630083324,-0.008135753892011321,0.0473141750975046,0.12772136720543115,0.06431833595435195,-0.049997929152032425,-0.9993646864866196,-0.08468582945298589,-0.019323691945374543,-0.02783876088714682,0.046677436553822844,0.18595799227840454,-0.0247185875328571,0.07546017054003326,0.0,-0.16482858405485035,0.026534502324378106,0.032859081192060186,0.0,0.14041694605209384,-0.012526798332461047,0.0,-0.020078193761268383,0.06999628530267954,-0.009238924869795717
11,4,0.5356711569049383,0.49921356736756306,-0.27080713481668905,-0.25220390095116346,0.16309607802679904,-0.08720866512338743,-0.003753374636967899,0.021189319547445268,0.09524489563635,0.0669419981706707,0.023625580672777813,0.04236058727642128,-0.03146371015097901,-0.03072687881362518,-0.03293493180781326,0.06416335394514477,0.26614550082556776,-0.025942328165058787,0.0721161280088532,-0.07719644593719781,-0.8069765653742466,0.03175390179058621,-0.012260701442504185,0.004974279785214475,0.09114826578393814,-0.006683355720265349,0.000530313677496036,-0.010573397416162589,0.0,-0.012162554711014795
11,5,0.5267946077108384,0.4889037230941221,-0.19201269246992334,0.09051972372518577,-0.21052161309461417,-0.055000765382418104,-0.009748330968383012,0.05109771664220267,0.13215688390143937,0.06877083872297984,-0.049302811474671165,-0.9491262878375565,-0.05854309011559065,-0.027414743980105724,-0.023717926292302127,0.051308169167463114,0.19276037694849615,-0.02222433637588317,0.08203655789091599,-0.00873591973247928,-0.13335014411897633,0.03067756803413863,0.03406077369430677,-0.0022874543197999586,0.11049999780357375,-0.010689924503680615,0.010570228712699747,-0.015227968386692936,0.0705745508456495,-0.013138857701037676
12,1,0.7547710902098008,0.8430882338763195,-0.297757201217443,0.10043115154881033,0.09710558495558974,0.07059445876312531,0.641374489497565,0.01942642193842059,0.07420098526044927,0.043465877210125514,0.0,-0.012850330820914024,0.03067309865037804,-0.01648010331720684,0.6786892914346625,0.2730499700446347,0.0,0.10518860234504368,0.037132864115294595,0.016996371077887984,0.029936143350655087,0.04250890903817828,-0.016207653302391822,0.02203273124915972,0.011109705724792196,0.014430379171058494,0.17136335311380302,0.26041395670362344,0.09539426009434249,0.09150019042606417
