f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_distr.kurtosis,ela_level.lda_mda_10,pca.expl_var.cor_init,ela_level.mmce_lda_25,ela_level.qda_mda_50,ela_level.mmce_qda_10,ela_level.lda_qda_10,ic.eps.max,ic.m0,ela_meta.lin_simple.adj_r2,ela_level.mmce_mda_50,ela_distr.skewness,pca.expl_var_PC1.cor_init,disp.diff_mean_25,ela_level.lda_mda_25,disp.ratio_mean_25,disp.diff_median_25,disp.ratio_median_25,ela_meta.quad_simple.adj_r2,ela_distr.number_of_peaks,ela_level.qda_mda_10
3,4,-0.06392206002315287,-0.05133489104990751,-0.09153816413214644,0.08420090747573547,-0.005929989246310469,0.022693599325111266,0.04255411859619243,0.06803555300404115,0.034535239512553745,-0.049328956336168905,0.05485462816537344,-0.022282779161780564,-0.07079322250244992,-0.07308335753644782,0.029787002258119095,-0.028761814774647024,-0.03741911731112181,-0.032037049395382995,-0.021723275537584935,0.06882573309640938,-0.04412510757463821,0.07230550839755447,0.024703493473318135,-0.03328375980095362,0.02726322398533803,0.02501496172063975,0.02185269270884751,-0.06410731626300488,-0.004983294714484374,0.0037990620929884283
3,5,-0.058477879444036485,-0.0707724858478408,0.08317391022011879,0.03458735761625398,0.021357694745406955,-0.07420869127244523,-0.034466443814359454,-0.03612309105287509,0.06409690049555763,-0.043318423427528036,-0.00708361983537745,0.1105888542450856,0.08089421466871229,-0.022324464951144422,-0.013728568604854623,-0.01720473327791008,-0.03047426782731884,-0.003812795242358346,0.023898432807504113,0.004555179652228805,-0.028671403247975017,0.07861363308499998,0.0395264162186914,-0.04784224072035618,0.03811484698006848,0.04013881931651497,0.03927506658488912,-0.09257074703382326,-0.02343137261910135,0.005362847716518002
4,1,0.0041073543507585165,0.014381090656323633,-0.09888436324224775,0.010509833983426614,0.03659137502958128,-0.03762274948757157,-0.04654587939781256,0.11484555843702418,0.08660804165795663,-0.04424891549261525,-0.05730896880510328,0.03204556505203335,0.15302166829595695,-0.04667803291133793,-0.07562431766053422,0.001935942949266245,-0.032202341735093024,0.018210366179708587,0.044695601650018346,-0.0024038186941963274,-0.0510406823347183,0.044459942058734034,0.02021931980245667,-0.05709110655770155,0.019974130457136835,0.01979188295662483,0.019528334523415333,-0.02520578710278562,0.036026493528637196,-0.01932156240648486
4,3,-0.040002322396130455,-0.035595906520011815,-0.08578896728737197,0.05872750096890222,0.007326960399882589,-0.043859202356592755,-0.022160678215821867,0.34449777867160297,0.039561373318426615,-0.04254103065481543,-0.01734213965975811,-0.02729021184288464,0.03553022112776303,-0.060214276415800926,-0.013009323782196339,-0.02055791281868974,-0.03075918988292193,0.017628886735009022,-0.027973239421008846,0.01879446313866861,-0.03851419472228114,0.07999552929171148,0.0115921973462131,-0.0565424326299359,0.012075129747769916,0.01468539947137767,0.014363771662488927,-0.08127813086336441,0.00034853600225759557,0.0024576977892584433
4,4,0.016047474048880878,0.020245248198640264,-0.12942468136337568,0.0682495446155941,0.019516155394836754,-0.08040494024393022,-0.0628198293133924,0.19337033229651643,0.04548007008856961,-0.04317582480284353,-0.05216114425971228,0.009129842373580208,0.11336332266835412,-0.047052721012550175,-0.03619683218997834,-0.00967323301135993,-0.03318777256881064,0.013971038253046797,-0.021189929551263337,0.054581308835074976,-0.04089471039584504,0.06477051606563732,0.013700939156175429,-0.030570055605878062,0.014086722692223066,0.014900311195695737,0.01198837111775039,-0.076370196916514,0.17066094108026097,0.006121498413016957
4,5,0.007772306486310651,0.02346573025908287,-0.16931331352152718,0.0673809931562985,0.027533311907845803,-0.0293936838981185,-0.0339679347624752,0.3630971992368118,0.05623284004924477,-0.03721422772322623,-0.057737467903375084,0.01187099773235159,0.19353176025282276,-0.08020436967238997,-0.09292581870482336,0.0013028696471042711,-0.02905225878946535,0.00899937087270336,0.012467171912441205,0.048514613522247035,-0.04314099437646543,0.0723792511411677,0.015300565566731095,-0.05131198005806403,0.01960741201390559,0.01586974388637785,0.014836723376246724,-0.062161356675940534,0.04219319427569927,-0.03733034859091733
5,1,-0.1990257147718284,-0.2001847190797017,-0.06094726135364681,0.1505034738314901,0.011091176824706506,0.009653965085444138,-0.06368556480706622,-0.03614873956453091,-0.10430041130334788,-0.03506163149734953,-0.0035260595511701354,-0.004699526882670613,-0.13006541732094018,-0.06529480183939718,0.04943612773117262,0.02138383550473305,-0.02842549166374586,-0.06144737745540085,0.03184828263204009,0.06572630851077688,-0.02085451035296315,0.09318963835993421,-0.021957527359305007,-0.025023716204037094,-0.02263597295429276,-0.0355859814038435,-0.025576702291331688,0.0037480633037216826,0.04730209730401139,0.024960133223445258
5,3,-0.1899397276900744,-0.19098324203438533,-0.05652250033688522,0.14886233537238433,0.01474238747904677,0.022776929262971368,-0.058920345500360516,-0.03846600552613716,-0.10699192717611539,-0.03573269212602312,0.0023591036445637092,-0.01071650267821378,-0.12751006543721732,-0.06084827259965525,0.045419325842411706,-0.005438277403445713,-0.03430641609142526,-0.06456023129794103,0.032980145714141984,0.060393143368237034,-0.016904872838412077,0.09694644631505744,-0.021298067779821683,-0.030571764574149285,-0.018903778290942697,-0.027956693574557823,-0.03212391581226148,-0.00662182286774321,0.040071279486206146,0.01942130569458489
5,4,-0.18939934714430107,-0.19466380472663147,-0.06398355470771389,0.13982113007930697,0.020193350655968445,0.017264097796889477,-0.05447834728446932,-0.03321267211374629,-0.09914881721282026,-0.036261480148979675,-0.01910192119060672,-0.012231504288649497,-0.12816239315849287,-0.06855726750809465,0.056672226390203195,0.012687869120980078,-0.027266131724961673,-0.06289055372036745,0.030977132532917562,0.06646551558539288,-0.01914309629685662,0.09034323109117126,-0.02194191982034599,-0.03371813842515181,-0.023762757840634363,-0.02564557111708171,-0.03207840534622103,-0.00443877953584676,0.03903748132958562,0.03515689705102043
5,5,-0.1850093466348599,-0.19260479990824558,-0.05937274156986694,0.13875758123206233,0.017159702649336528,0.022312140220501264,-0.04882541198617324,-0.032028939304265425,-0.10393362101911191,-0.03811100391972688,-0.02496222412605298,-0.009827794216874741,-0.13003728810563986,-0.06891631476420712,0.06057291291960709,0.0033565949345181756,-0.023857284733269146,-0.06437730119260826,0.01918885961421929,0.058552659216071,-0.01801741060667661,0.0944263852162292,-0.023184907721778836,-0.03076787151994692,-0.02648514986613032,-0.02935179905380303,-0.022632502645138775,-0.008774155574772124,0.03943703108439356,0.026554139978596236
6,1,0.33920020434350107,0.2741751864500249,-0.09137421987010919,0.10793664753148074,0.026155982187764173,0.06928833515869731,-0.0039579704415915185,-0.05179800893625218,-0.1539023119662564,-0.04711983020592366,-0.00864282526157158,0.08927707385070033,-0.1623478341278709,-0.06496585005824015,0.03304759393986145,-0.019791870022255985,-0.03690201390992688,-0.09393716080045265,-0.036643895396354584,0.05434117857302588,-0.03768295766868123,0.08816102516784899,0.0,-0.022356306355040642,0.0,0.004667847721228718,0.0,-0.013200067605101146,-0.12672049154450868,0.0022775398814922077
6,3,0.35122998489253626,0.292330559708671,-0.07111738684339872,0.08098775619910573,0.033408652298885705,0.11774017011794999,0.05446446552826535,-0.06103754510296708,-0.12530688093177916,-0.05075146616822382,-0.004963389282633901,0.06804029578755674,-0.17793398029956026,-0.024636836942644985,0.03725779399572898,-0.03423321636329538,-0.03669559835754729,-0.08149295194237091,-0.052590261839338764,0.041056514278364764,-0.03626244876811986,0.08191315331633361,0.017150491272094476,-0.03082706937983233,0.017952867220791924,0.014422219234691586,0.015880795230439393,-0.03153537119321265,-0.12110935687540512,-0.006745979353033615
6,4,0.35440250517485644,0.2871583464876034,-0.07685867289816711,0.09590899732727731,0.02611987886434511,0.055403152836358605,-0.02054764602829766,-0.04048761169630659,-0.14475926470738126,-0.045823375688321254,-0.01948922299837405,0.0786434506934911,-0.16035170179558686,-0.02299601269018748,0.03233174653100043,0.0,-0.041939223148209644,-0.08483427770238745,-0.03350153922552039,0.04774827671740248,-0.036593264336277104,0.08716285702584434,0.010207032718930642,-0.024975873769763825,0.006179388466984237,0.0029889053543015395,0.0075056970513522475,-0.019488127062473513,-0.1766750683549197,0.018674744752275152
6,5,0.2967233940777025,0.24914883638323637,-0.06698290395617998,0.06231247369511311,0.0,0.10252275888064626,0.04160599611765607,-0.0615498833696108,-0.0402690049260651,-0.05378076149142061,-0.036560546121501065,-0.0528874821493977,-0.08362743145844234,-0.060215182043170765,0.03037678583798656,-0.032461158706802884,-0.039160942822955735,-0.04822314224924929,0.006138830895983993,0.0263453018235517,-0.043255925210781816,0.08292850539017632,0.006169868910785192,-0.039612026834578304,0.0051545148093715965,0.0036291588047647066,0.004257634641445587,0.003630707672257011,-0.08803904014529303,-0.006538924362004039
7,1,-0.07677157897837877,-0.08910334690595062,-0.13867030719918216,0.10377090222647013,0.04687081960512736,-0.04464249064351512,0.017016506077788762,-0.013384120658929882,-0.12689875607084755,-0.04115439392902964,0.005441111875022608,0.02971473340615044,-0.04186219572877434,-0.07850405293651073,0.06311390209319995,0.09129223377532691,-0.03436736602457391,-0.04236784581142475,0.013133546917575262,0.07131264948219684,-0.03631645013707692,0.09906800177267137,-0.006527650136619656,0.02373990750134028,-0.007102074814131776,-0.009781858264471005,-0.011399344138407236,0.01118683802852602,-0.0030445729013148792,0.045059672968614184
7,3,-0.09574084014443635,-0.10050853000860069,-0.09277073092640797,-0.038851334687275335,0.0026023116499067356,-0.05332750617444801,0.004512662585314187,-0.04839092209636159,-0.01440789958120442,-0.0405062292750131,-0.003939277083600645,0.004417692738739792,0.11784167278807633,0.14664701161976185,0.030748409066988225,-0.05160592740809136,-0.03995177895360966,-0.02364211503816188,0.0,0.04922223881640331,-0.05206585111334211,-0.028291266654662584,-0.03194331235433706,0.08954827860095316,-0.03063758548920137,-0.030769280075005595,-0.03018192768820996,0.04012320415470444,0.009402648782838668,0.015483506885130116
7,4,-0.11329646247689504,-0.12545148048884736,-0.04030173069801851,0.012233312770451046,0.03828079520239451,0.030275629790669695,0.02947421790679608,-0.04818362484246963,-0.04947522149578826,-0.05296448055995141,-0.05857358116327874,0.017672783028797753,0.016564207575044412,0.0317277437118306,0.035135815898085385,-0.04502356824599102,-0.03678118856892182,-0.03668688052953842,0.01111885052040354,0.04030719161481791,-0.03897508996432536,0.0401513294022056,0.004722239009138596,0.014664684473179534,0.009185351764948252,0.007694246577492847,0.008579306963698241,0.026760205153776292,0.031668352028876634,0.009532827257878962
7,5,-0.10361260393638169,-0.11406605912743892,-0.10590364998696739,0.06849758180388743,0.023409835829100722,-0.07553135147577048,-0.008511493610936172,-0.04849348918506574,-0.10395341602497166,-0.05067024502457185,0.008182638748138793,-0.03102937420683366,-0.024580539694543213,-0.04522199986388853,0.052081327011955,0.009517814177694595,-0.03895258142990568,-0.04603093643197209,0.0,0.05090275198091351,-0.0354971238511107,0.08233468169995478,0.008162438174921571,0.010187061217663329,0.0066393004551491,0.0,0.003709355690262456,0.0,0.0031292409723940873,0.023015473185044488
8,1,0.22881618446983876,0.18439879075929233,0.0431867002716978,0.05586823771971816,0.027423577265571375,0.042635833340447404,0.046530013012733906,-0.0445841747583888,0.046404049364528716,-0.04598472056340647,0.004414415492530327,0.05370113894702899,-0.0089364157087638,-0.047373965928181744,0.014563308663292696,-0.015142818772311162,-0.03106954523817687,0.0012643578445669101,-0.005268137114012916,0.010040217618164815,-0.030743185216548008,0.07374237540029466,0.028476781946668528,-0.06319040318825223,0.028023490831890097,0.03360194780274478,0.030599128176729884,-0.12157484565078785,-0.016487554654499637,0.006275924139636846
8,3,0.32333544534035485,0.2652121600646242,0.07084159562618558,0.05144305421423573,-0.030840138554797725,0.16534732222032733,0.1420466115225716,-0.04609448701082569,0.028443901356324075,-0.04106453785949138,0.037928560611845796,-0.025526132207884245,-0.06979129493911429,-0.03519359623865337,0.048177878946196295,-0.027141743380402428,-0.025653525373045438,0.001281239173209936,-0.031677343158109494,0.01935885848994967,-0.02094767574142714,0.06768492689316308,0.015950209580667618,-0.042791988057528985,0.013227395344693527,0.01872031103019528,0.019007959805491415,-0.11624296025980663,-0.013491177013400357,0.001377942731370707
8,4,0.2465666393821886,0.19643537210765566,0.08267994165472381,0.049507253654990646,0.0362990476290459,0.09025023312906327,0.07926749735043892,-0.034299847091771085,0.05062388706158799,-0.043991495450349305,0.004765483377745516,0.05149417136150186,-0.01705421127437612,-0.0025465257624803783,0.03420542270659027,-0.016313393054153136,-0.029578477431470573,0.0010104746699696188,0.001546744157827462,0.011697300726896454,-0.028698274974049864,0.08031404799495162,0.03478977732220667,-0.062072518682622535,0.035694706654786856,0.03807523535049617,0.03605873286594169,-0.10718932906394418,-0.010799656178317296,0.008441239530202926
8,5,0.3091222733548452,0.25017686103919556,0.06280486391748652,0.05361689322030194,-0.019116608784411515,0.16292078317951741,0.14268408882449413,-0.04862002990079778,0.024304459753294594,-0.038597443440621326,0.03112417858995098,-0.03742282258356011,-0.043841889258771916,-0.018152825049462112,0.044902244712796247,-0.02573195687112223,-0.02867268804586398,0.009311243899031929,-0.03840944461228085,0.012470213091725357,-0.02744510210698986,0.07409396257491851,0.013111992189397292,-0.052946835426820216,0.011853553470905498,0.017893614430959992,0.01631974438446343,-0.12163201322452255,-0.012304256172670669,0.002215155397022661
9,1,0.2951393096417195,0.24672639921347,0.02733709591146219,-0.16264761817099654,0.08878011279365228,-0.03788460813192057,-0.048246346384477834,-0.03899431051688085,0.024922537985346077,-0.027420234516461917,-0.04234449850811975,0.03819002912835806,0.12187117692032909,0.23562122537558694,-0.08453948017657276,-0.003823306437765739,-0.02630839566979687,-0.004791200420670466,0.05819102804216447,-0.09477109839066633,-0.05254619438371633,-0.12102141718810822,0.03176021839864601,-0.08012011656267459,0.032972064905544274,0.029679680268339226,0.02768111977664739,0.05510122986778393,-0.0221493603087079,-0.022434220540329952
9,3,0.29738155689565116,0.2487098186986294,0.022322624662822255,-0.1587938879071661,0.11353182085858077,-0.03517747744285843,-0.0438801844715222,-0.03050964836535719,0.02981645084097459,-0.029007739512283776,-0.0450995554762702,0.039531148307550834,0.12177911154765236,0.22618477018055463,-0.07776953974536344,0.002087230336855539,-0.025378988283863257,-0.00197364532937655,0.05584406217298754,-0.09379489335971852,-0.05267843807725567,-0.12925394586493347,0.03219299637136641,-0.07629998792691825,0.0334737026537158,0.029526510674384776,0.031972515111660604,0.058901674546733424,-0.02294055588328711,-0.01349769833644554
9,4,0.29076849066603455,0.24870736655658707,0.0303162689162636,-0.15957048107054891,0.07043862947481627,-0.03785431721898075,-0.04608829836139447,-0.03039951549154024,0.027246702773783466,-0.025005662073643353,-0.04324005215210819,0.030242729473027558,0.12103305818257315,0.22766402806922165,-0.08589292126261378,-0.006567188664891588,-0.023150391694157696,-0.007904890382428947,0.053672484241211516,-0.09318688831554611,-0.049854912326677714,-0.1268525203172362,0.029507965539503245,-0.07942404551142224,0.030892189872808562,0.028647026456214503,0.027631143854514595,0.05549033802642045,-0.021765850037742812,-0.025371242159924257
9,5,0.29061197619693735,0.24833922709482104,0.018416693801815875,-0.14157890475211207,0.11736300700326585,-0.0372151808451546,-0.05220049410089661,-0.016460799597191378,0.031827612727342386,-0.023058236442126262,-0.046563981975697305,0.04681227916111591,0.12157379267076246,0.23372479877993402,-0.08513592638429951,-0.004205533295303654,-0.02264472837314535,-0.003702363282235499,0.06294921852797752,-0.08634475490489801,-0.049586832859538854,-0.10435576738560898,0.030926028482079704,-0.0770766584763743,0.02735494506819497,0.02803523332900748,0.028656298628566335,0.05160337246727065,-0.02176072434835777,-0.023335009335487378
10,1,0.5326342262939959,0.44968881952627404,-0.12452915883121207,0.14952911316509265,0.10259857137399275,0.013560051697052211,0.009435909045403035,-0.01791980328735776,-0.05068268516113328,-0.010857007160388843,0.02825674840057757,0.09832154903313006,0.06326363179983674,-0.0312854866153387,0.11975532593589411,0.36819527851258327,0.022780656958857448,0.0,0.01250062304922972,0.11528482935990336,-0.02183625159333169,0.09504732311976682,0.020280610952494893,0.07130827352320379,0.013912612838292482,0.03501157363027907,-0.0025907951674242202,0.024451018839053984,-0.009983615807243051,0.15415840987333285
10,3,0.5732947703985678,0.5171124129892501,-0.13143229934576273,0.03699412290695503,0.014585610519728398,-0.014930502763614406,0.03747804933326493,-0.017690996967086425,0.013890390649011763,-0.034611076217831105,0.2067265602958659,0.005483431512605996,0.08615567873016239,0.09058000557966484,0.03840316952158496,-0.0308191804690634,-0.0005293170606288644,0.014360239273229602,0.0404703227860963,0.10957661864231483,-0.02382029304191846,0.03671089667017391,-0.018687141952587583,0.5735427312485304,-0.004190890550313853,-0.01116930031103347,0.0,0.07814117878897386,-0.024552009819934106,0.03145995508861121
10,4,0.5366805792817,0.47298016897544226,-0.11721806480398267,0.20519616693530462,0.07553147677802308,0.08620089010095389,0.0716656891685501,-0.009384874386733522,-0.05604046937725071,-0.027142407476764108,0.019586000040406226,0.13709505829277546,0.05344142443392197,-0.035736295738538315,0.12369540851499572,0.43672829830623083,0.029672618212698287,-0.02895929401912012,0.044211991781761384,0.13412456870272726,-0.02342957409175983,0.10372900405283869,0.013918386372203884,-0.01752028911921477,0.001390070312729197,0.016726340958189145,0.03228153606538697,0.009762833761458367,-0.007203047248749872,0.1796278473195656
10,5,0.5927569507905259,0.5373309576069736,-0.07401792768155513,-0.021157189245843866,0.03329982952733235,0.0,0.053609837340469646,-0.014321908937588002,0.01750094072900832,-0.028191668334820896,0.17498868281808888,-0.034023552903635235,0.09485172463306957,0.0418529666144547,0.039674013507965955,-0.03271582559528663,-0.0018660822937330845,0.013641339205404002,0.02157918462905961,0.11120349884774283,-0.033986391187758036,-0.050096012964557124,-0.006890371352352487,0.5655935006630901,-0.010997217990717068,-0.01129304445728141,-0.02159390056979249,0.09202012678429261,-0.0035985542034788764,0.03617426718187211
11,1,0.34250998731393995,0.31669904488149897,-0.07725698995609834,-0.04583868608395461,-0.08053779525524034,0.017286264442695404,0.032649517548930404,-0.036620299908179936,-0.014222530768575145,-0.021250974815766197,0.0677875185926555,-0.05263228441934319,0.012323287759658685,-0.30236283411518083,0.004926669575909308,-0.041198182270020006,-0.022511977123935142,-0.0016069158425688623,0.019255582874486837,0.08903448189305553,-0.026263250189622583,-0.05052848951741848,-0.06898619800845632,0.40302161210080445,-0.07766724171610695,-0.06891702042646444,-0.07082093186880331,0.029055643101269096,-0.0644626141205189,0.0022477683002397053
11,3,0.43555813571916024,0.3983867803456348,-0.1712611349115825,0.011136530955964175,-0.15358145287240038,0.019676982050781583,0.035252611910639636,-0.04347241407351185,-0.026724375701333826,-0.02681800005412488,0.08783002514139682,-0.028106214516839395,-0.16123939481404484,0.03345401714485624,-0.004903152236609226,-0.11445358936433567,-0.01718281729351244,0.0,-0.013144019619047362,0.0641478098095965,-0.023642896587263304,0.016380421680100177,-0.09909239247152246,0.3811881902835831,-0.09507049716313441,-0.09900009063392244,-0.09202746575672645,0.025952081553867024,-0.12933511880159135,-0.02343311288797953
11,4,0.4387974713448488,0.4017360442690557,-0.17556044758489361,0.01634488853671115,-0.045121951603241284,0.0,0.018092802440426686,-0.019010312374538818,-0.05342712639993408,-0.030708291103599378,0.013191673022052042,0.052301453815714966,-0.19730022219755272,-0.01738623845729087,0.014364545677505641,-0.0410486821119819,-0.015476439617339938,-0.010062686494448053,-0.0249753383550112,0.08355781078672925,-0.03722222735354261,0.03588052456679966,-0.05410155748684617,0.23981395758332702,-0.053070608315682,-0.05626481392772503,-0.05726780969944023,0.014800056835478415,-0.09479139843665083,-0.02284145422036621
11,5,0.3252734482566785,0.30694323698430287,-0.07211197938069305,-0.05549357623845742,-0.05829162847900346,0.0,0.02464283227511757,-0.02610131692261694,-0.0182938815896298,-0.02917621799804415,0.07510645879126532,-0.04937583444648347,0.012276219376635422,-0.3185800327970382,0.004545479958845702,-0.047927526635456005,-0.008024274149103366,0.0,0.009620810420376102,0.09040069539762695,-0.02645980257898957,-0.05785650054660735,-0.06397981480787196,0.40097034100505535,-0.06784395027611582,-0.0669751878170392,-0.05938862441807696,0.02139580966652531,-0.04399037156210073,0.0
12,1,0.48755209508742325,0.5418121886385849,0.02339836274868845,0.08072368197292779,0.04258445441597303,0.012776191361722589,0.03284780440216872,0.024089748572293068,0.098584556248144,0.6501453948898717,0.024711407138632513,0.07229923636143054,0.06911223152488466,0.0,0.04395717975148372,0.007061104917670313,0.5906358092354658,0.02377411241583549,0.07090830611404542,0.046487491121817826,0.44349206022606014,0.046180972553028,0.05020371419154568,0.02086086586443603,0.05648231253716518,0.054717368793100185,0.03597716556231578,0.12744071470250784,0.36198086419816766,0.046470710433003326
12,3,0.497407681164288,0.5252527952605184,0.057085599928373476,0.09834727700938473,0.05607746840977201,0.08300429260415543,0.08854731099743107,0.0068335576550955235,0.03292089511197149,0.7705045328733968,0.07273744348476963,0.05774342352275896,0.030376514304584212,0.00890999605258358,0.08389565688278977,0.026912481175351388,0.7146962509790478,0.028986880808452575,0.07022168666380502,0.07480428302996334,0.5068728294446134,0.0,0.003861027263568406,-0.0002808515936045808,0.12387976917823851,-0.04868004413476834,0.07430450120385856,0.12084321807743903,0.44083257045920066,0.010026602957462494
