feature_name,feature_importance,rank
ic.eps.ratio,0.1923028556654276,1
ic.eps.s,0.1654640623505572,2
nbc.nb_fitness.cor,0.10074383058953264,3
ic.h.max,0.0836151899546762,4
pca.expl_var_PC1.cor_init,0.073513287372608,5
ela_level.mmce_lda_25,0.07215789088586277,6
ela_level.lda_qda_25,0.07027379851310468,7
ela_distr.number_of_peaks,0.06697775652197246,8
ela_level.mmce_mda_10,0.06689753488145889,9
ela_level.mmce_lda_10,0.065164340175367,10
ela_level.mmce_lda_50,0.06433761825774027,11
ela_distr.skewness,0.06188545193227082,12
nbc.nn_nb.sd_ratio,0.05944364500728081,13
ela_level.lda_qda_10,0.05938966600749171,14
pca.expl_var.cor_init,0.05788928808068642,15
ela_distr.kurtosis,0.053881415519970784,16
ic.eps.max,0.052818981000438116,17
ela_level.qda_mda_50,0.05240359157661816,18
ela_level.lda_mda_25,0.05202489244249134,19
ela_level.lda_mda_10,0.05183891724838585,20
pca.expl_var_PC1.cor_x,0.05124354550776592,21
ela_level.qda_mda_25,0.04664585707579539,22
ela_meta.lin_simple.coef.max_by_min,0.04353816814166514,23
pca.expl_var_PC1.cov_init,0.03912345593533237,24
ela_level.mmce_qda_10,0.037908644420515065,25
ela_level.mmce_mda_50,0.03432252827194426,26
ela_meta.quad_simple.adj_r2,0.029729317027890598,27
ela_level.mmce_mda_25,0.025126622979980875,28
ela_meta.lin_simple.adj_r2,0.021711213297995427,29
ela_meta.quad_simple.cond,0.013588108674615162,30
