f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,pca.expl_var.cor_init,ela_level.mmce_lda_25,ic.eps.max,ela_level.lda_mda_10,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,ela_distr.kurtosis,ela_level.mmce_mda_10,ela_level.mmce_lda_10,ela_meta.quad_simple.adj_r2,ela_level.lda_mda_25,ela_level.qda_mda_25,pca.expl_var_PC1.cor_x,ela_level.mmce_qda_50,ela_level.mmce_qda_25,ela_level.lda_qda_10,ela_distr.skewness,ela_level.mmce_mda_50,nbc.nn_nb.sd_ratio,pca.expl_var_PC1.cov_init,ela_meta.lin_simple.adj_r2,ic.m0,ela_level.qda_mda_10,nbc.dist_ratio.coeff_var
3,3,-0.0411568915461625,-0.0472796671028092,-0.05673540797273911,0.08445875233900052,-0.04393628005534455,-0.1404051803899,-0.11505568197866196,-0.06982545489184487,0.07632353826507901,0.15009972103415634,0.09608303053348552,-0.04377446187769137,-0.08340954142062985,0.0029445820188016038,0.01592049763821298,0.11287803846159741,0.013011930025296513,0.010290287127501373,-0.019777795404687937,0.028443454118623295,-0.057304022969156626,0.02011494777538697,-0.021636586534534492,0.047988424347158665,0.035163824008209235,0.03604016082794802,0.004784730755287042,-0.05632558404743781,-0.028360729305765747,0.01349966629749072
3,4,-0.1094620596271884,-0.08449149375249276,-0.08792384149738683,0.07382775331157251,0.017269437652383174,-0.1441166939943555,-0.045932663407476176,-0.07507778260729453,0.04079906005599612,0.05682948648720845,0.07953009833707005,-0.0484134095776485,-0.07779134477435262,0.0026360580224457364,-0.0036596875918910865,0.09299652454210784,-0.0044533401555869045,0.023687768163225514,0.0,0.03231707187027433,-0.012656894328754331,-0.0406103928728343,-0.0291157951611134,0.05822062941345002,-0.06555901562990785,0.040221822452076145,0.00848360370820933,-0.027680904813024154,-0.031335559638921984,0.016694378990807
4,1,-0.03576360017858875,-0.014275290217180159,-0.09088022919554456,-0.008849168546089164,0.10078586772871628,0.12418293935086966,0.12713157456558527,-0.06677700853862598,-0.04534894158724288,0.12921960038434732,0.03517221013058491,-0.00427364002162979,-0.06694748033518902,-0.019873978461198788,-0.019269184267259168,0.0669705575289827,-0.02386749673182348,-0.003933250944708908,0.01381399615836211,-0.01700183046581792,0.06310103282087412,-0.07625214902655654,-0.03795566512277533,-0.006780353072872919,-0.05644932472201892,0.04305926996401416,0.02009551582105157,0.03322381268813099,0.04389069343657426,0.026602434913171713
4,2,0.025635489149405333,0.026510669352444893,-0.12540427919791344,0.07587754738840821,0.0019187816092800514,-0.13212230778947312,-0.04605008158210502,-0.07100281370789868,0.0036439668126452204,0.2618592555813098,0.08166659714357502,-0.03840586112456744,-0.0781797559764884,0.005975888586210579,0.004329868279704802,0.10054028658429862,-0.0027835088157689494,0.04930505881860635,0.013809171585183785,0.04091270112479163,-0.012593909306687835,-0.07840250185248684,-0.025559154492611938,0.07578772115808133,-0.05036196507553164,0.03899282034822417,0.006220273355617145,-0.01927006912879032,-0.012252061498559896,0.008677830527219765
4,3,-0.09367254678845734,-0.07563375811027254,-0.08322693972579459,0.04103399973358605,0.020746304252486525,-0.12893607621992373,0.024757162538337714,-0.07009539326991353,-0.009306845327630119,0.2855837686832098,0.09207761542234638,-0.023125171592769375,-0.074762541998002,-0.009047841687608513,-0.020858330558860043,0.09470764584808232,-0.028678877823921325,0.030670218710337677,-0.01647444499405662,-0.004969590928516496,0.031508491944583876,-0.07827438279788758,-0.025011375590272056,0.01586538902287303,-0.0451133712591798,0.041339196451956814,0.009999119723561156,0.011487767702195922,-0.0012965942977072736,0.013086457161354287
4,4,-0.0155822865963972,-0.005971900721938858,-0.14726201327171362,0.059251374818253634,0.025966756697376643,-0.09761916794334959,0.08448969457543926,-0.07080469019524958,-0.0312898009434801,0.16426829348096608,0.08245930183969194,-0.03785836284839915,-0.07326485263979683,-0.017237741335252854,-0.026263075335904582,0.09373271759290477,-0.005137825572361997,-0.004238742308043594,0.017730328339587223,0.01482078367968643,0.03779435816433089,-0.08371040655825088,-0.025623922008532862,0.04507426934670268,-0.023355429296305734,0.039659822784791826,0.012510775307302002,0.004704569376255588,0.012209782371067332,0.01956701641238093
5,1,-0.2441129516334234,-0.23714397407693788,-0.08622454987129446,0.1849108492474163,-0.17695807823064197,-0.1279537594614118,-0.18816128995002812,-0.06275701945950568,0.06001915779111208,-0.04591122672207776,0.1318868116778469,-0.038338901816327375,-0.07554478216867311,0.02177778119174023,0.04044056869066509,0.11510494684491726,-0.07455146263516071,0.018592364073668738,-0.01185980380920687,0.07991074664727438,-0.07947360912443785,0.07466733565024042,-0.006815959134852445,0.0859045457761759,0.06029419665657976,0.008832266178489534,0.039017140582829624,-0.08273932558346991,-0.0054538523121381854,0.0027019913833670195
5,2,-0.23973028903032334,-0.2328334797912786,-0.09038558698449001,0.1782322481055541,-0.17564879880013284,-0.12119768170345963,-0.19386307365297728,-0.0636572001879897,0.04714944290285583,-0.046747654517708015,0.13334298517478918,-0.046694787639700086,-0.07510798755109804,0.021738243815925484,0.03628802136359277,0.1156541452072471,-0.07155733801048403,0.029372970104549034,-0.015511553268518274,0.08079844215025073,-0.08368638157065339,0.043093625199002394,-0.0022369998621983855,0.07818733122622518,0.07499539373788283,0.0044755878750651346,0.036360617365528286,-0.07811899581579784,-0.010169918120102373,0.001425869377222111
5,3,-0.23770808748278904,-0.23240688423169903,-0.0771616841175764,0.17813104752259784,-0.1732688069516929,-0.12754316182955944,-0.20238852831361503,-0.06208473482327742,0.05764278699296388,-0.04620632107736211,0.12566392867433201,-0.040477868321880106,-0.07512195765856866,0.026643528188262267,0.04465215037703002,0.11582941539399222,-0.07040056886267032,0.0450100164213445,-0.018368558461824114,0.0798424793024235,-0.08232637533495085,0.03568748181178874,-0.0027744634627699938,0.07757998019609363,0.0619255587930202,0.005805954117657441,0.03664671878798881,-0.08389467985835913,-0.010928248627459558,-0.004003036115365788
5,4,-0.23526177692850425,-0.22796548990493287,-0.08921382494335561,0.1700644738497194,-0.1684541256054421,-0.1045784405392714,-0.1939808280359141,-0.062420683031293944,0.019684868562400232,-0.04923493805218643,0.1389074839198104,-0.059901284155993606,-0.07164290959776343,0.012780876727269852,0.0398138317397605,0.12151932530834447,-0.06977842283476487,0.03357700317484924,0.0010708880310688063,0.07543549165731883,-0.08409506601391642,0.06312680556903558,0.002653236688893834,0.07752167126425474,0.06859963092514368,0.006182302644070992,0.0464456949026103,-0.07368782888464748,-0.007276038064595092,-0.005421400024581136
6,1,0.33801583833041904,0.2629728190893426,-0.10891375327662395,0.11597707425303272,-0.1590162525413425,-0.14746732471242543,-0.12735140927208888,-0.06969078923095072,0.06415999944961417,-0.05145183383885099,0.09626147858694417,-0.029047184102822726,-0.08220221040164918,-0.024339832272838216,-0.022015117294358406,0.06702059088233782,0.004717766714877614,0.030933093098756026,-0.006347939133181782,0.04769979000873664,-0.06719487599944968,0.008503419281650035,-0.021611724408026542,0.05730711182213383,0.07194326691286175,0.0369313522300265,-0.008614310493350014,-0.07397027186790425,-0.023204068611919787,0.01529322254760751
6,2,0.3408804088223525,0.26879762930642664,-0.08201000623667087,0.08585612762143482,-0.1223990369391889,-0.16620805207620645,-0.09144313181210506,-0.07086363514716512,0.01781757354496805,-0.05094492136874942,0.0861670907766917,0.0037405800346179824,-0.0821198803274614,-0.0007036491787579223,0.007433672481966996,0.05435545903773037,-0.015416478982897226,-0.03203475483617915,0.0019671011859231924,0.03917341799583034,-0.0451062348325732,-0.04912232271693784,-0.017682099811410404,0.042191519719307784,0.026608665652871726,0.035929838757763226,-0.012353984756962116,-0.07070337350494751,-0.02477251720553733,0.012923004824399231
6,3,0.34250165970068597,0.26385926792646974,-0.07392617642105989,0.08825693129651467,-0.12781651207910105,-0.15846012279213978,-0.1173137774488463,-0.07025346098701145,0.035724521979466746,-0.07057116495183678,0.09142579682341637,0.0,-0.08176658896583963,-0.0016952894053558175,0.0,0.06430721334533124,-0.007897176443076429,0.0,-0.010861478934489473,0.043579015354701156,-0.056592672186259,-0.045790186977869005,-0.015590409568499282,0.04114768084810852,0.03233352081659774,0.035371959624868006,-0.011972955064063373,-0.06916432884769202,-0.021307976251922024,0.015013565709003779
6,4,0.352591291743129,0.2733409561223218,-0.08751181374699046,0.10330323360463306,-0.15388941843813753,-0.16067457423774784,-0.11691012829854466,-0.06924097057800595,0.07058501687208907,-0.04783448297093098,0.0976722089644991,0.001325989649689302,-0.07978539780629926,-0.015938021056487506,-0.01702696753420966,0.06856313188185816,0.0022355474701917094,-0.02361415622044441,-0.011542889463792588,0.049664095340133815,-0.06479306981269517,0.03730698248769025,-0.01560800232136711,0.051496507829292035,0.0309556603002029,0.03815407663245299,-0.016683446500495358,-0.0753024106199543,-0.019501452872248082,0.0156899516730038
7,1,-0.0983233045245594,-0.10977353729478019,-0.14067360549026936,0.09717111472935464,-0.12926164558133224,-0.13174841179629326,-0.02971189757865389,-0.07278898568161533,0.07985045212485248,-0.0009811405519240812,0.09954657039970569,-0.02630235798385487,-0.07406485147051284,0.002235752217789287,0.002672178910916728,0.04302640254259403,0.052310046781925724,-0.0736137092744597,-0.01009863031254439,0.05359168392973134,-0.04751333204142617,0.26045344781098667,-0.021128376691110576,0.07008997184089226,0.044261111349021685,0.03355517627768693,0.01597495522484177,-0.05040045277322507,-0.013158045514730904,0.008910135401003466
7,2,-0.11459335194526776,-0.11892688349384017,-0.11319432656291312,0.05338927257000248,-0.10376930239623733,-0.12476356084305734,0.030370584430571557,-0.07449849440598255,-0.015574386672252138,-0.04414541852527881,0.07258350243096995,0.0009700854016287397,-0.07385212896697718,-0.011414139992384054,-0.018543682640767667,0.02230079732305079,0.07373612701561222,-0.1558447523281089,-0.0032061177040368094,0.05073630709493526,-0.039917172680643875,0.0841284841542852,-0.021974008724367333,0.05808518500359566,0.035580535932561524,0.03287351641732167,0.011096730080814743,-0.041195823983799285,-0.039689491443977154,0.01595660261107934
7,3,-0.1110830175296264,-0.11361066968264469,-0.08452065930767749,-0.04082469980088366,-0.068734872755423,0.11858840269392908,0.05697792459873302,-0.07273796181658931,-0.021319870872391622,-0.050231404288316545,-0.018783000316338644,0.12199849630198352,-0.0680148301811464,-0.006284379057803102,-0.008058364878516716,-0.04001905253486179,0.07499194228363326,-0.14321522904890882,-0.015159359814506113,0.059241382756826944,-0.02243006099284839,0.02462207865405691,-0.03249404129396183,0.0403242555464747,0.027969485639889352,0.03203552289257319,0.008131906133143685,-0.025094878159265643,-0.0339004357069535,0.030032355515441755
7,4,-0.15095120902600165,-0.1560880180240108,-0.01758473039363101,0.002859689026343995,-0.07538327457454289,0.15879812374377217,0.01170139901314049,-0.072511010678039,0.05785066677162812,-0.041027219312483154,0.035043684881053555,0.04523794818983995,-0.07940930222679596,0.00712226848022976,0.0033478665908458494,0.0020811019463464198,0.049082929198801514,-0.09852693928525608,0.004635401450702306,0.046884927817055486,-0.030031415405723516,0.03163013886912905,-0.016882074974627403,0.04001939272991867,-0.028487505668165478,0.036580864139264424,0.013558762166056698,-0.03585911100000058,-0.029173256880784787,0.028671255665203343
8,1,0.32161024915407777,0.25345823598141326,0.075529740299082,0.03730591269215083,0.030629741114809428,0.15107753349762243,-0.0021772856887326553,-0.06916259632558597,0.011410038231286113,-0.05285616799038623,0.07500916864278773,0.0005830279285469198,-0.07882758142223717,0.010141713509097539,0.007420402493780398,0.08448237544304205,-0.02830552694388827,-0.02629096237903783,-0.007030197494966084,0.003806850874945089,0.010281735467820186,-0.07263344709310998,-0.01269055547852721,0.012175619281030392,-0.0525068226306446,0.04450087381052514,0.010560897617794884,0.006245793093006713,-0.005965046061669865,0.04501211572353525
8,2,0.33132339705127384,0.25969327670042264,0.05563974234007513,0.04510362982293309,-0.0008900711045829179,-0.15484419743627317,-0.04506104020021445,-0.06947947638823926,0.03761977489675747,-0.02387754717194618,0.07731868897114846,-0.000731719676096726,-0.08015209486570574,0.023077438708164255,0.020027244551133527,0.08131819990399453,-0.018252250326687813,-0.020033682656506513,0.036595138492706264,0.010791187049294881,-0.014781452441572251,-0.0680273074048798,-0.011859755441879838,0.018067506111864196,-0.08366142528522746,0.043054130628226994,0.0,-0.008100497012862029,-0.014174573943097624,0.027820690006232884
8,3,0.35254798574302637,0.27298079572361855,0.09218579700112661,0.04067931262591107,0.006395843495968084,-0.176717064514926,-0.04469654063513667,-0.07014793524766869,0.021318738928085335,-0.062117853295780776,0.06695469441409199,-0.003208221316441884,-0.0808285620488655,0.02022970589536438,0.02356822711848494,0.07811074232901744,-0.02313072560026605,-0.014913860371752463,-0.017122771774024576,0.011383572602683079,-0.00983990771951121,-0.06710592682366151,-0.01341528604600159,0.020192896071698246,-0.12966637902767375,0.04393745990438888,-0.001080259222511537,-0.0068019936948637005,-0.01354633986977466,0.015613636605453285
8,4,0.2900857313404954,0.21965166994240165,0.11996476233639741,0.03012545147660095,0.03423688751646048,0.1252219835108097,-0.008404525656400264,-0.06640598442783324,0.013386478622217757,-0.039937007566411886,0.07442520737270786,0.021482224211617273,-0.07390466561199266,0.019855592725001592,0.01840251908418311,0.08429385320448979,-0.021031272391542566,-0.02203981892437018,0.13565494900885577,0.0040217744364784425,0.006040569812922891,-0.059101603059092456,-0.002251087823162967,0.009006635110579642,-0.031077530538099696,0.04282955877638894,0.015043165299572392,0.0019064025991228917,-0.006378696678622675,0.06256438124931041
9,1,0.323998762798606,0.27391569802741494,0.06475090056782434,-0.17434584925989033,0.14569714293717098,0.13332745963436016,0.10940632878008638,-0.06201738669806264,-0.06202291249070427,-0.06639788650576842,-0.11785602772097835,0.16487156703458083,-0.041763507557462165,-0.026394139067379918,-0.02132946666993274,0.007437102348354208,-0.0582776300414842,-0.05403409663632108,0.01205029197706231,-0.020962156757829753,0.05221635865099297,-0.07454259857079173,-0.04370995428868299,-0.10529711354327513,-0.08081895745400286,0.044100030243436894,0.027107663636751572,0.0011307513061217245,0.025939661799463748,0.057410572082843836
9,2,0.3074013338550952,0.2585142054785231,0.0704989225132065,-0.16034860173747448,0.14347449863575723,0.11492961993605849,0.10817272736171979,-0.06229797261883213,-0.07392894241440336,-0.047247565665204105,-0.12652737850936766,0.16355278115908822,-0.04250119415525466,-0.027826702564352074,-0.021963879535840614,0.006768713229421935,-0.05529528032966696,-0.04671724955063014,-0.0011217447190676189,-0.02423095277933382,0.05520147971996178,-0.06431018475626554,-0.046496116628304884,-0.09833283113838809,-0.04320205770352886,0.04283124132945332,0.020418934685954404,0.0021507260043203136,0.03878387741967093,0.0763394028162786
9,3,0.311530031643414,0.26250001243072113,0.05682523279913704,-0.15957691988050837,0.14025810353450607,0.12213428398534565,0.10570556225238326,-0.06239860529986607,-0.07719087477744982,-0.05829962329588417,-0.13001997409493873,0.17292631357940547,-0.045620757867159425,-0.03120986562257934,-0.024479877288463014,0.0033540391180933993,-0.055027375668525044,-0.037386056921301924,0.0050024185905164775,-0.02130338132164053,0.053777447372326564,-0.06430364751878598,-0.04775421692448145,-0.1016293810945414,-0.08260279038305603,0.04292793617598842,0.02477400906258867,0.001055256815224448,0.03021720340860759,0.06854248405901386
9,4,0.2980422694529078,0.2511743047333834,0.07427106449685861,-0.15113769744362102,0.13455334110149098,0.1077891564495925,0.10495589061503308,-0.06404821150108744,-0.08157089906391263,-0.05627458846732106,-0.12952924082542122,0.1712833162650258,-0.04570868858800928,-0.02634524707560884,-0.02072237487328929,0.004514844847031685,-0.05156307784061173,-0.045511537921270745,0.02705034509526355,-0.020066983415218648,0.053321469477826566,-0.059800262929904924,-0.04468985583816559,-0.09656581037592753,-0.03360387912232299,0.0417882778991405,0.01496023854502726,0.0010921384252086108,0.03418675788746289,0.08346315193614856
10,1,0.6649120720517212,0.5716054825262646,-0.20025163879768404,0.17621956847266684,-0.13027775524313667,-0.09692438846890594,-0.016042032735172462,0.03636420332310197,0.07994383250293624,-0.038911414374440456,0.09861289915922988,-0.009500228059905025,-0.06706813705293624,0.024471532272591023,0.052243313251649326,0.04388725810916416,0.06971069218103554,-0.04641118376397069,0.0,0.0914398650304511,-0.04134559938924909,0.6051127868763708,-0.020247444672860215,0.09650188068798848,0.12342816542674107,0.033664608361755666,0.014067984156224789,-0.027660836960849533,0.05809889178105743,0.017127883577314318
10,2,0.6773289482695877,0.5959875566051647,-0.1904774162948779,0.16947769222816111,-0.11928623549245021,-0.09676193813266343,0.0,0.023729871798507718,0.03763039430712689,-0.05226534591232723,0.09398894608332631,-0.025210057118675744,-0.05752646179440146,0.0370659080650837,0.06035953446658626,0.042524308710712555,0.1062140909491367,-0.11847094543724146,0.15095381139048314,0.08142998764592235,-0.029274108471241345,0.5590994532692051,-0.014970328689223766,0.09396562008593046,0.09375805661661252,0.041172085696769445,0.007805084760277303,-0.02599556270807013,0.05021472174331287,0.01678861402277887
10,3,0.6333683961907479,0.5573180851371388,-0.2056459730450626,0.023973561502337204,-0.10026739851794964,0.0914409347812779,0.06253990396166631,-0.006347096840772393,-0.06517089168624446,-0.03540354791625988,0.03300487297139476,0.0669112280460491,-0.05471295513668417,0.035257598973447046,0.029210935271489102,-0.011003695284017456,0.2545026863175879,-0.03033826206849899,0.10984659285154363,0.08130818169789233,-0.02814355080615638,0.03572448301378783,-0.03060626759929852,0.07438723598338448,0.05623269993160418,0.03837838798612858,0.020006141153794732,-0.015876749518815014,-0.0335430000318917,-0.009746689300264233
10,4,0.668328516929555,0.5967397557599519,-0.19631606790403378,0.20300972734868195,-0.13181968167134328,-0.10678960473201404,-0.06665183012863896,0.05566617150515207,0.0881943607247897,0.0,0.09749520775444143,-0.011859433420420729,-0.046343110001879406,0.006711736276404867,0.010147909209454298,0.04665185497011626,-0.0057442780924170656,0.05115685515094737,0.0626504195209987,0.1025510834110257,-0.04965836243441912,0.7697670020288747,-0.02235927308491259,0.10240110918796641,0.11404841666748555,0.038959148048550496,0.020450279593002607,-0.03711416698716308,0.09709695367011784,0.020724314594321225
11,1,0.5458378393039668,0.4863385156072085,-0.1755252804686288,-0.16474255575929886,-0.07174182201797054,0.0,0.02902870943074312,-0.022046968715329684,-0.05037074551231108,-0.05546162982633267,-0.1414106170954597,-0.4589489173534105,-0.047901762989186275,0.04038100945412865,0.04161916647433084,-0.13676150065402443,0.1884886012426536,0.11958611420602716,0.10625905861267324,0.061682227152256075,-0.04805193765347088,0.07923695813425541,-0.03222543971569,0.08901392548194109,0.012158046016701174,0.024101222487381474,-0.0434921750276028,-0.011885257093797175,-0.030047240078944715,-0.10438383080604569
11,2,0.5286888344278292,0.4546646052068429,-0.1760649584938573,-0.2160974745416804,-0.06882175281897679,-0.009576967084137668,0.03011307857884213,-0.014815916682065576,-0.04636771589847339,-0.05857690567610437,-0.17404357959957772,-0.5092188066210124,-0.04749768443823363,0.04367890535876703,0.028383416000325068,-0.15276038171816475,0.21803953690171796,0.18699009398817673,0.03278973073157118,0.06323643791406497,-0.045865797423728774,0.07657478323841102,-0.03573420905671608,0.08106247743780066,-0.006899474207201717,0.01973011619769309,-0.04423912783216301,-0.009461012221625306,-0.03506874560940306,-0.11831815473568855
11,3,0.5448787774169065,0.47989927436976104,-0.30446075696015457,0.10657656910760671,-0.1129492196065606,0.0338577181398359,-0.06314233992496782,-0.020061695276378133,-0.0797523561306452,-0.053297178177404286,0.06484435131246602,0.05877444325315606,-0.05342990011948867,0.021967637392467848,0.02946001362288181,0.002450762566004683,0.15052300163173854,-0.3985848325145575,-0.08765655954545148,0.06720042419545103,-0.053951075437718043,0.12475541463734507,-0.03009658963004025,0.056635452198878944,0.024956631360534554,0.02719010391802784,0.016121124595991798,-0.0195051502210436,-0.05327185469487461,-0.11147932467898292
11,4,0.5355748201185976,0.4625556414844772,-0.2852960906575911,0.12135850019595668,-0.12405819430835205,-0.008914746312984057,-0.047538335320023356,-0.01446829023925214,-0.08759070158206059,-0.033148446157506145,0.07430602095712507,0.0,-0.06016243165537816,0.022875057289322348,0.02355018034299375,0.017812517348741563,0.11553770164061375,-0.449367605258201,-0.14087583594116526,0.06367166829087248,-0.06237418674819613,0.19736388883297262,-0.03528458486481523,0.07086558298920481,0.08413647111846856,0.027263367928194865,0.0117672270610151,-0.017667703914988897,-0.05265023695897958,-0.07086720978610717
12,1,0.8069373457686861,0.8677244551681174,-0.31135331815950673,0.07854578546569391,0.09817699422458581,0.10350881701563219,-0.00032462441771019535,0.996650430826655,0.040172997211039396,-0.0011373640566678667,-0.045317768901192323,-0.011317975615590115,1.258310009867036,0.015560471278041499,0.02245477598935386,-0.035097820831445414,0.006568162579294601,0.02429957138838512,0.004873406884606801,0.03945200574003893,0.007135186830468765,-0.028139416412840568,0.16688924155413698,0.057804571019576034,0.01842658412660958,0.041768443138685774,0.02391526013905443,0.0031195532546721694,0.005611461552974095,0.0546589878241317
