f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_distr.kurtosis,ela_level.lda_mda_10,pca.expl_var.cor_init,ela_level.mmce_lda_25,ela_level.qda_mda_50,ela_level.mmce_qda_10,ela_level.lda_qda_10,ic.eps.max,ic.m0,ela_meta.lin_simple.adj_r2,ela_level.mmce_mda_50,ela_distr.skewness,pca.expl_var_PC1.cor_init,disp.diff_mean_25,ela_level.lda_mda_25,disp.ratio_mean_25,disp.diff_median_25,disp.ratio_median_25,ela_meta.quad_simple.adj_r2,ela_distr.number_of_peaks,ela_level.qda_mda_10
11,2,0.30851167139188557,0.2820568568013331,-0.04895866851328842,-0.0710515310466919,-0.045472621985013326,0.010122460762259367,0.027030668040791628,-0.048812409618808866,-0.010924856104646441,-0.006789377191000284,0.05098434539086932,-0.06758617874577823,0.014210171266303195,-0.27594278634155844,0.007965086305404295,-0.039732210049883726,0.0134512319634226,0.0,0.007998826814456822,0.08255900560409159,-0.01732517476605619,-0.07256521275336683,-0.06321744418592552,0.4587166896889212,-0.07081551119599844,-0.05889457457530958,-0.04762128165178764,0.011378021398574273,-0.02774701893842005,0.01005184129601
12,2,0.41655729050540424,0.45468320907811544,-0.07995893045104197,0.0706283666897578,0.02239910005776724,0.07872491556818106,0.046586987672848856,-0.041555700711845445,0.03399537734908431,0.1590521914846661,0.0,-0.007331924622257624,-0.008749125345245634,0.0,0.03630253380132853,-0.008714808741716207,0.24982719502107598,0.0,0.05109537860739155,0.041395820196843736,0.11742202561020809,0.02220451138025059,0.0188155855380302,-0.013339437102862228,0.015442294449214078,0.018620925280177558,0.015268490417095548,0.07784709805374723,0.014199019005126434,0.013604731976467388
13,2,-0.08851604496177892,-0.13129600390197943,-0.02859016770095696,0.10709195582304437,-0.00527088911068567,0.12634470375632909,0.05969668861594794,-0.10039795163572815,-0.1280948092244581,-0.031157039062777198,0.052398206629355945,-0.02771210357877546,-0.18664433772826855,-0.010894384281993866,0.05247978387973076,0.005277307465770847,-0.011027341655235709,-0.08484930066289453,-0.01660134326400063,0.04551481699485954,0.0004598665697781862,0.11925788439611096,0.012918709067069795,-0.02745364151396998,0.018875116760630584,0.014319270033284426,0.013840945921811898,-0.030067243503375155,0.05702909920055049,0.02941721600602354
14,2,-0.21966642868682573,-0.1853412767929456,-0.1900057091515217,0.0858475584042146,0.015527299159016794,0.05212418299628957,0.032660778740099206,-0.12795654472027507,-0.14267450526055686,-0.022201668004682817,0.013930009241627628,0.05910534205676582,-0.09333760746276931,-0.016152028803728347,0.010767232536559479,-0.034344982205995356,-0.035019844347569384,-0.08595445456467543,-0.002402418765397929,0.07411468855669384,-0.03943116067243713,0.06162387582785206,-0.012955326026514502,-0.010701234856016206,-0.02069580579485608,-0.016954368905919948,-0.014787736189366685,0.014069997617933538,-0.024477291347473007,-0.002567883965259754
15,2,-0.08643050808308833,-0.04194657535790006,-0.24360872626750857,0.09266826182441976,0.02426866939445324,0.06104354673845436,0.05487928816521809,-0.02738080332892212,-0.008392999428257455,0.21011049233763884,0.003343162356414686,0.05420508180508356,-0.033939973736567125,-0.029671238027734095,0.034818841447687696,-0.03145959735289203,-0.01953248511415781,-0.031828260378831796,0.024751665587116806,0.02986674962035929,-0.0024354544232626923,0.050145779302433996,0.04179387348657135,-0.036223587554876646,0.039228696738008176,0.03691591799395594,0.03313405687246579,0.04630904657532789,-0.015505731321455496,0.0026491900813049585
16,2,-0.11888106757420425,-0.13155786452876872,0.1558120344540181,-0.1926993679394592,-0.05830063012504644,-0.012973612109466792,-0.013402987071188255,-0.04972716473618127,0.08697516754372875,-0.014997112507179555,0.0,-0.07987868087407601,0.03748464697767229,-0.022453098959386186,-0.040907618820567815,0.0,-0.029348144989884473,0.14189229539222387,-0.04255830466474142,-0.1514913906157419,-0.0090742807011166,-0.11765524888334045,-0.05891095169579008,-0.03574770250543635,-0.06162378398262791,-0.05601828218269955,-0.05278280390588508,-0.006302905373829937,-0.012523265707758746,-0.016239906046865316
17,2,-0.30031978190676667,-0.240890814064611,-0.18693648240816307,0.013967745239425455,0.0,-0.06019749455311907,-0.03481825412053341,-0.09797182097406487,0.06633667297296053,0.010461006532987538,-0.028258914223219633,0.007420917202666355,0.06664385212344481,-0.052445780076847415,-0.05419101373022356,0.0053760600438970685,-0.024021274428976724,0.055647655707666,0.03409400298222054,-0.010865472861221193,-0.07453535778223969,-0.011689015305666128,0.004202861401613245,-0.0736433926242378,0.007136223628217309,0.006173069928583297,0.007463375051901033,0.07238626674184218,-0.022978733877214608,-0.009950223289816429
18,2,-0.22037784165254115,-0.16493027232635893,-0.16933829866065975,0.003995421262523946,-0.0017640745603562102,-0.056833757741457214,-0.037057072624174237,-0.11115122672988248,0.060726674773237205,0.004630898096029401,-0.017272350448683416,-0.0207221751825315,0.08596738500753029,-0.03957228306548727,-0.05130014094269453,0.011144569055961284,-0.027964824703653413,0.06037490478181323,0.034680859572769784,-0.027118222951848403,-0.07448495051838988,-0.018816996585731993,0.002130617497707432,-0.06415842721815124,0.0,0.0037328775296424643,-2.677751503432635e-05,0.0704985780360271,-0.026405874171579857,-0.006049876236087215
19,2,-0.2386068549333168,-0.20522736094742594,0.038641432130334274,-0.19400859247761776,0.032464063533963916,-0.03677102525661213,-0.03425316113336302,-0.05625495714334727,0.03708380138627421,-0.02067672493279027,-0.07269199229989931,0.06213707949461955,0.13285497717915318,0.14119765886488517,-0.09448496695270092,-0.025043065869689074,-0.018415314494694246,-0.0034086437353720855,0.02790048672417661,-0.11357665706747039,-0.04162793814324983,-0.16165003106946696,0.02157010631314432,-0.07307122216281697,0.025633385248282292,0.012649391653498876,0.0,0.034818717514816855,-0.03249433536129609,-0.06023814847212017
20,2,0.17330031035628857,0.13960758965990822,-0.054350813962359634,0.0532921004854236,-0.07366319913454933,-0.2910429685907459,-0.1799194580136333,-0.07491060365656077,-0.03301348774231383,-0.02410843911583349,-0.026790593758734826,-0.09697141089633704,-0.009836924940546332,-0.04544825803549912,-0.0030221878693099113,-0.023166529839108607,-0.02175203413955973,-0.03559242461041512,-0.06560303769658837,0.020875306727940246,-0.016589183668388796,0.0420379062225642,-0.014468236004670898,-0.029655095318436575,-0.027072635006100576,-0.018974228579991093,-0.016923842282334123,-0.12469567166352624,-0.0540033139619267,-0.011670608517030723
21,2,-0.2542034697257979,-0.22885269083779347,0.3968212437910653,-0.2136452446766049,-0.03904549245095873,-0.014366644827067898,-0.008548371978066127,-0.06374115763664068,0.08905957411838761,-0.014871000312347005,0.00889455053426258,-0.09042592297357027,0.07030065340252384,-0.010642784688920381,-0.0453142664389658,0.015775611956726276,-0.023180656226976848,0.055361331565454974,-0.022755196311147474,-0.12104924271879713,0.11419688332179403,-0.17450593529176017,-0.03771737826539823,-0.06162032667424372,-0.03248008345829828,-0.03329223011650473,-0.033975426015601884,0.03220741867143889,-0.013272643565125142,-0.022282846049676674
22,2,-0.3429401290898305,-0.2899991112958183,0.34598311217396505,-0.0795011702809636,-0.02246997546034049,-0.006387838550674624,0.0,-0.08065268085558447,0.11619136577154707,-0.0043672933975010125,0.005809184453436866,-0.06766476168607383,0.09622340549425126,-0.013826976412157188,-0.031703908273616854,0.012982413269175236,-0.016024696252422865,0.02202586512142768,-0.004853058513177216,-0.06066788872634621,0.17342686928837175,-0.11614062015330409,-0.015243762236941738,-0.05609502918036818,-0.022881273697543836,-0.022424938860357818,-0.014743079468824083,0.0431706114579255,0.0,-0.011677856380775786
23,2,-0.16170712057458214,-0.16518872812434215,0.18200802316845566,-0.19023351428548996,-0.06133600844868736,-0.011181085574312855,-0.01287486278480604,-0.04010681778249525,0.08150736673457892,-0.010887767760122402,0.006844378353310976,-0.08670553412066972,0.02377480714651048,-0.019668413160530585,-0.04188189588561714,0.0,-0.017562692592576756,0.15177944972744184,-0.028199179317953238,-0.13142773497042004,-0.00044632386416404435,-0.11536648312342457,-0.05567793873589422,-0.044767579773799804,-0.053276791324168016,-0.07243221711150627,-0.059124758118098364,-0.003849778734441922,-0.017579359657332982,-0.03022079643843556
24,2,-0.14534997568059,-0.15422547286335392,0.3143097949197217,-0.07652986506771534,0.028743575103412508,-0.023007462473491447,-0.024878263988621113,-0.08736438028665082,0.048960065345234255,-0.01646084378504531,-0.059710837704009284,0.10934660311009811,0.11878074464313362,0.2929332428458263,-0.07112818611059987,-0.022340677514417318,-0.004167547175563849,0.011153865818467251,0.05311651435791637,-0.08532645190860311,0.021729124953595275,-0.07378188248581528,0.02761236368035634,-0.05444814714591628,0.02250921340237383,0.031158088078778456,0.02696529758267946,0.015104904269101424,-0.009850180865252772,-0.041413657295679446
