feature_name,feature_importance,rank
ic.eps.max,0.40116439376300006,1
ela_meta.lin_simple.coef.min,0.39935761194308933,2
ela_meta.quad_w_interact.adj_r2,0.17220007747507826,3
ic.eps.ratio,0.07427489786903495,4
ela_meta.lin_simple.intercept,0.04786707556119841,5
pca.expl_var_PC1.cor_init,0.019735865858048877,6
nbc.nn_nb.mean_ratio,0.018311436703594718,7
ela_level.lda_qda_10,0.017531669607147922,8
ic.m0,0.016463496133091556,9
nbc.dist_ratio.coeff_var,0.015525849203117559,10
ela_level.lda_mda_10,0.01414717743675102,11
ela_meta.lin_simple.adj_r2,0.012513464995471924,12
ela_level.qda_mda_50,0.012497035436627698,13
ela_level.mmce_qda_50,0.012225785486633662,14
ela_distr.kurtosis,0.011718895079580753,15
ic.eps.s,0.010911986290559209,16
ela_level.qda_mda_10,0.010532047407723283,17
ela_level.mmce_lda_50,0.010493295151431036,18
ela_level.qda_mda_25,0.010164387739627181,19
ela_meta.quad_simple.cond,0.010106225265456468,20
ela_level.mmce_lda_25,0.0100657388094039,21
ela_level.mmce_qda_25,0.008413971011307714,22
ela_level.lda_qda_50,0.008307488495457665,23
ela_meta.quad_simple.adj_r2,0.007128960632399462,24
ela_meta.lin_w_interact.adj_r2,0.0061969485281538035,25
ela_level.mmce_mda_25,0.006021302086569725,26
pca.expl_var.cor_init,0.005786227928088334,27
ela_level.lda_mda_25,0.0054609934138500245,28
disp.diff_median_10,0.005437531747311945,29
disp.diff_median_02,0.0049117044462793375,30
disp.diff_mean_10,0.004750417861317758,31
ic.h.max,0.004429236067026003,32
nbc.nn_nb.cor,0.00432138535840246,33
disp.ratio_mean_25,0.004251929672196899,34
disp.ratio_median_25,0.004130805362334305,35
ela_level.mmce_mda_10,0.004026494980442529,36
ela_meta.lin_simple.coef.max_by_min,0.003927991280721382,37
ela_level.mmce_lda_10,0.003853243651013168,38
disp.ratio_mean_02,0.0036720552194683606,39
disp.ratio_median_10,0.003508561302191284,40
nbc.nn_nb.sd_ratio,0.0033296741159110077,41
disp.ratio_median_02,0.0032314725383425463,42
disp.ratio_mean_10,0.0030989134323965595,43
disp.diff_mean_02,0.0030626985218956855,44
disp.ratio_mean_05,0.003016881523164592,45
ela_level.lda_mda_50,0.0029425695911154104,46
ela_level.mmce_qda_10,0.002918867677351104,47
ela_meta.lin_simple.coef.max,0.0027945211674372775,48
ela_level.lda_qda_25,0.0026196463018646255,49
ela_distr.number_of_peaks,0.0025804463450559032,50
ela_distr.skewness,0.0024420940695557346,51
nbc.nb_fitness.cor,0.0021264246859248512,52
disp.ratio_median_05,0.0021009460793222066,53
ela_level.mmce_mda_50,0.0020494483683007967,54
disp.diff_median_25,0.0019645030144503778,55
disp.diff_median_05,0.0019417383494338928,56
pca.expl_var_PC1.cov_init,0.0019220076070413986,57
disp.diff_mean_25,0.0017466137297685582,58
pca.expl_var_PC1.cor_x,0.0013454383196805173,59
disp.diff_mean_05,0.0007130711929739499,60
pca.expl_var.cov_init,0.0002893610890427226,61
