feature_name,feature_importance,rank
ic.eps.max,0.4318335389762907,1
ela_meta.lin_simple.coef.min,0.3961214903135599,2
ela_meta.quad_w_interact.adj_r2,0.1434733219972951,3
ic.eps.ratio,0.0735354958000806,4
ela_level.qda_mda_10,0.03977835281958327,5
ela_meta.lin_simple.intercept,0.0297637601022904,6
nbc.nn_nb.mean_ratio,0.02158289776025778,7
ic.m0,0.02123509896843129,8
ic.eps.s,0.019987152833118044,9
ela_level.lda_mda_10,0.015425224319242344,10
ela_level.lda_qda_10,0.013238179398649004,11
ela_distr.kurtosis,0.012165989623823899,12
nbc.dist_ratio.coeff_var,0.012019549885550105,13
ela_level.mmce_lda_25,0.011181517948204933,14
ela_level.mmce_qda_25,0.010900369207723637,15
ela_meta.lin_simple.adj_r2,0.010500042169997536,16
disp.ratio_mean_02,0.00940496295456815,17
ela_level.mmce_lda_50,0.008427771835013273,18
disp.diff_median_02,0.008346864327358003,19
ela_meta.quad_simple.adj_r2,0.007246257677818496,20
ela_level.lda_qda_50,0.00711571447114365,21
pca.expl_var_PC1.cor_init,0.00699247253574009,22
ela_level.mmce_qda_10,0.00677728508409902,23
ela_distr.skewness,0.00673709654638882,24
ela_level.qda_mda_50,0.006458815340320141,25
disp.ratio_median_02,0.005838601641577246,26
ela_meta.lin_simple.coef.max_by_min,0.00570962278230635,27
disp.diff_mean_10,0.005349686591261004,28
ic.h.max,0.005337109604510092,29
ela_meta.lin_w_interact.adj_r2,0.005131716033027707,30
nbc.nn_nb.sd_ratio,0.005099426106241382,31
disp.ratio_mean_05,0.004900151075379755,32
disp.ratio_mean_10,0.004789241884259858,33
ela_level.lda_mda_25,0.004477715186890081,34
ela_level.mmce_mda_50,0.004357464444459283,35
ela_level.lda_qda_25,0.004244395112023379,36
ela_meta.quad_simple.cond,0.004227140521770229,37
disp.diff_mean_05,0.004185197935010481,38
ela_level.lda_mda_50,0.004171242504299638,39
ela_level.mmce_lda_10,0.004014962433419632,40
ela_level.mmce_qda_50,0.003970593481024519,41
pca.expl_var_PC1.cor_x,0.003861212375621616,42
disp.ratio_median_10,0.003750139088897311,43
ela_level.mmce_mda_10,0.0034303767799654344,44
ela_level.qda_mda_25,0.003397635665863248,45
disp.diff_median_05,0.003385389304827502,46
nbc.nn_nb.cor,0.0032652510742935755,47
disp.ratio_mean_25,0.003263381684688063,48
disp.diff_median_10,0.0032160840612365095,49
ela_level.mmce_mda_25,0.0031834039914871745,50
disp.diff_mean_25,0.0031451778466323184,51
disp.diff_median_25,0.00277139282801003,52
disp.ratio_median_25,0.002392052435890107,53
ela_distr.number_of_peaks,0.002083790129891155,54
pca.expl_var_PC1.cov_init,0.0020764814640371492,55
ela_meta.lin_simple.coef.max,0.002054928054363083,56
disp.diff_mean_02,0.0019971085151087166,57
nbc.nb_fitness.cor,0.0019387776529683012,58
disp.ratio_median_05,0.0011287909619091777,59
pca.expl_var.cor_init,0.0003122848310448043,60
pca.expl_var.cov_init,8.332623706868228e-05,61
