feature_name,feature_importance,rank
ic.eps.max,0.4267263879963718,1
ela_meta.lin_simple.coef.min,0.3767178842330159,2
ela_meta.quad_w_interact.adj_r2,0.14396535893981985,3
ic.eps.ratio,0.07280853710582244,4
ela_level.qda_mda_10,0.03876186362819508,5
ela_meta.lin_simple.intercept,0.025392175177356317,6
nbc.nn_nb.mean_ratio,0.022695141472276737,7
ic.m0,0.020272533454384598,8
ic.eps.s,0.01935390026661422,9
ela_level.lda_mda_10,0.0155528157526521,10
ela_level.lda_qda_10,0.012779199716287971,11
ela_distr.kurtosis,0.012466466315000804,12
nbc.dist_ratio.coeff_var,0.012125869590642852,13
ela_meta.lin_simple.adj_r2,0.012017694083198137,14
ela_level.mmce_qda_25,0.011138614315545992,15
ela_level.mmce_lda_50,0.010915759932404769,16
ela_level.mmce_lda_25,0.009940081696143787,17
disp.ratio_mean_02,0.009037324833672148,18
pca.expl_var_PC1.cor_init,0.007408034976053881,19
ela_level.mmce_qda_10,0.0069833939256704995,20
ela_level.lda_qda_50,0.006894451280504893,21
ela_meta.quad_simple.adj_r2,0.00686468466954421,22
ela_level.mmce_mda_10,0.006475669304289146,23
disp.diff_median_02,0.006281520240439781,24
ela_level.qda_mda_50,0.00626210422664818,25
ela_meta.lin_simple.coef.max_by_min,0.006035160533921475,26
ic.h.max,0.005450058664678784,27
disp.ratio_median_02,0.005318941940278047,28
ela_distr.skewness,0.0052981324701222654,29
disp.ratio_mean_10,0.0049766858214114,30
ela_level.lda_mda_50,0.004645752369282052,31
ela_meta.lin_w_interact.adj_r2,0.00461018069302024,32
ela_level.lda_mda_25,0.004411354582688103,33
ela_level.mmce_mda_50,0.004280083361834031,34
disp.ratio_mean_05,0.0041777377223953666,35
disp.diff_mean_10,0.004177312582558686,36
ela_level.mmce_lda_10,0.0041086059182461315,37
disp.diff_mean_05,0.004103604883673808,38
nbc.nn_nb.sd_ratio,0.0040662696556636934,39
pca.expl_var_PC1.cor_x,0.003955654194514212,40
ela_meta.quad_simple.cond,0.003939205289460147,41
ela_level.lda_qda_25,0.003626703621559044,42
disp.ratio_median_10,0.0033058701373282055,43
ela_level.mmce_qda_50,0.003207068812577126,44
disp.ratio_mean_25,0.0031397677294909194,45
nbc.nn_nb.cor,0.003082954749376017,46
disp.diff_median_10,0.002944569791437382,47
disp.diff_median_05,0.0028557733759558817,48
ela_level.qda_mda_25,0.0025996365655420552,49
pca.expl_var_PC1.cov_init,0.0024903061489043488,50
ela_level.mmce_mda_25,0.002465881048341674,51
ela_distr.number_of_peaks,0.0024365438983852726,52
disp.diff_median_25,0.0024253413535183714,53
disp.diff_mean_25,0.002353889707144292,54
nbc.nb_fitness.cor,0.002340122177312448,55
disp.ratio_median_25,0.0023216693437139663,56
ela_meta.lin_simple.coef.max,0.002037469242445792,57
disp.diff_mean_02,0.0015439000875616688,58
disp.ratio_median_05,0.0013059258816543907,59
pca.expl_var.cor_init,0.00035444670755228544,60
pca.expl_var.cov_init,8.331053341193696e-05,61
