feature_name,feature_importance,rank
ela_meta.lin_simple.coef.min,0.431515622296025,1
ic.eps.max,0.4025605567470815,2
ela_meta.quad_w_interact.adj_r2,0.16617768781686287,3
ic.eps.ratio,0.07292301828199323,4
ela_meta.lin_simple.intercept,0.04495208916233276,5
nbc.nn_nb.mean_ratio,0.020128679277980555,6
pca.expl_var_PC1.cor_init,0.020117858668601333,7
ela_level.lda_qda_10,0.016930240694490974,8
ic.m0,0.016392214161994222,9
nbc.dist_ratio.coeff_var,0.015283984211673499,10
ela_meta.lin_simple.adj_r2,0.014294863655691865,11
ela_level.lda_mda_10,0.01349958088542414,12
ela_level.mmce_qda_50,0.01332457146433731,13
ela_level.qda_mda_50,0.012590695539669225,14
ic.eps.s,0.01163412372957656,15
ela_distr.kurtosis,0.011426675524697909,16
ela_level.qda_mda_25,0.010882825033468718,17
ela_level.mmce_lda_25,0.010832797609541771,18
ela_level.qda_mda_10,0.0103112113207254,19
ela_meta.quad_simple.cond,0.010189984569833012,20
ela_level.mmce_qda_25,0.009125494358914443,21
ela_level.mmce_lda_50,0.009088260816116718,22
ela_level.lda_qda_50,0.008540461022554173,23
ela_meta.lin_w_interact.adj_r2,0.00702414655524105,24
ela_meta.quad_simple.adj_r2,0.007016803018969175,25
pca.expl_var.cor_init,0.006624828753995111,26
ela_level.mmce_mda_25,0.006370010291329793,27
nbc.nn_nb.cor,0.005995672826314166,28
ela_level.lda_mda_25,0.005990023587797142,29
disp.diff_median_10,0.005878303505750185,30
ela_level.mmce_mda_10,0.004665002397100669,31
ic.h.max,0.004579457814807182,32
disp.diff_mean_10,0.004274692530319959,33
disp.ratio_median_25,0.004025054374857228,34
disp.diff_median_02,0.0038225713718889032,35
disp.ratio_mean_25,0.003769941690493536,36
ela_meta.lin_simple.coef.max_by_min,0.0034458056756314984,37
ela_level.mmce_lda_10,0.0034189488615207126,38
disp.ratio_mean_05,0.003353889216502711,39
nbc.nn_nb.sd_ratio,0.0032604362070651773,40
ela_meta.lin_simple.coef.max,0.003003819766721457,41
ela_level.mmce_qda_10,0.0028213332404056165,42
disp.ratio_mean_02,0.002799628199120075,43
ela_level.lda_mda_50,0.0027320751292849543,44
ela_level.lda_qda_25,0.002673927263779506,45
disp.diff_median_05,0.00259322333302967,46
disp.diff_mean_02,0.0025771076115824834,47
ela_distr.number_of_peaks,0.0025287106597540413,48
disp.ratio_median_02,0.002473309491945121,49
disp.ratio_mean_10,0.0024113859685359856,50
disp.diff_mean_25,0.002311809186891915,51
nbc.nb_fitness.cor,0.0023102439203795283,52
ela_distr.skewness,0.00216395397732622,53
disp.ratio_median_10,0.0020855931907851986,54
disp.diff_median_25,0.0018888862977757641,55
disp.ratio_median_05,0.0017497892046367891,56
pca.expl_var_PC1.cov_init,0.001664676178460541,57
ela_level.mmce_mda_50,0.001600262086780078,58
pca.expl_var_PC1.cor_x,0.00116398916899244,59
disp.diff_mean_05,0.000558267593009042,60
pca.expl_var.cov_init,0.0002888183822033149,61
