feature_name,feature_importance,rank
ic.eps.max,0.08137945439624937,1
ela_meta.lin_simple.coef.min,0.07080966833861212,2
ela_meta.lin_w_interact.adj_r2,0.06211440192318812,3
ela_meta.quad_w_interact.adj_r2,0.057856044245082096,4
ic.eps.s,0.05741086141212794,5
ela_level.qda_mda_10,0.0541568215974178,6
disp.ratio_mean_02,0.04474756399933228,7
disp.ratio_mean_25,0.04122881985508551,8
disp.ratio_mean_05,0.03835904816376324,9
pca.expl_var_PC1.cor_init,0.03385022828588545,10
disp.diff_mean_05,0.028993292470065327,11
disp.ratio_median_02,0.02849871517170285,12
ela_level.lda_mda_50,0.027640285149077338,13
ela_meta.quad_simple.adj_r2,0.02744343017517133,14
ela_meta.lin_simple.intercept,0.026042200750684804,15
