f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ic.eps.s,disp.ratio_mean_25,ela_level.mmce_mda_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_25,ela_level.lda_qda_25,ic.eps.ratio,ela_meta.lin_simple.coef.max,ic.h.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10
6,1,-0.1403251480323362,0.019493956095024807,0.017108185030996915,-0.03487743451719828,-0.12490411344700307,-0.06785188028056573,-8.625440397275373e-05,-0.015536006864160306,-0.06916813182464558,0.003230102085651999,-0.15159077140227464,0.025714611778918574,-0.002218008818169637,-0.035019105328379034,-0.031462946367229294
6,3,-0.12395424339826595,0.0258995674074877,0.023561895160404817,-0.029584657835172157,-0.12071307571268208,-0.04659094242185173,-0.013222889345508667,0.0016147657025721912,-0.07193456095908123,0.004499509750819205,-0.039255478590359584,0.016670774292718106,-0.0016924110015001993,-0.15578381711398592,-0.03235302960893062
6,4,-0.1403251480323362,0.019947197941357853,0.017118947774274834,-0.038324848285747254,-0.12563693746278495,-0.07123595080972789,-0.0004193654719096601,-0.015536006864160306,-0.06317871814965714,0.003616065433933822,-0.15159077140227464,0.027106116627003247,-0.0017658634492596554,-0.04630345762151106,-0.037387987455439045
6,5,-0.12259550235028553,0.02651101224168416,0.016112048435384774,-0.06604406500230403,-0.12882699803703365,-0.08781639256650696,-0.00185315509440126,0.0037800887008906884,-0.056377800812755105,0.0023276598661960005,-0.024783130131293588,0.045585987927456925,0.035593587295522415,-0.2077484763974225,-0.03193526065681216
7,1,-0.13600292208790504,0.022939619537255696,0.03457314505734126,-0.0296849427217675,-0.11834171543184337,-0.06268425836799135,0.008029095087569283,-0.010225973916106482,-0.03895492399916743,0.03007129684003142,-0.1400901356044088,0.04493152603435475,-0.025898250011330788,-0.0037324710214103425,-0.022996588729135615
7,3,-0.11877889831978411,0.01022054983747346,0.03933637327465352,-0.0748294465327611,-0.0072097900789431695,-0.036203358745970006,0.008227090878965802,-0.01658611673279715,0.36155472718485304,0.04129335767374504,-0.025692930425374655,0.056217278864161245,0.015137353732008573,-0.19756896573094268,-0.029042626291883544
7,4,-0.12420330774805755,0.024955297821753535,0.008195152653278673,-0.04872220610898543,-0.12435657459602283,-0.05560943579788034,-0.01570392623290918,-0.0014534158297214899,-0.04969783383105705,0.027740455175886077,-0.026441442274236275,0.005706572481346426,-0.0004250681290518029,-0.1805717064445644,-0.04250710602858501
7,5,-0.12221934199567278,-0.021758539894889798,0.037466501315327895,-0.08074558754878174,-0.132416718516316,-0.04093807540754488,-0.003047211635635937,-0.01662133071143376,0.4507458286084448,0.02940402167700325,-0.024213171021358552,0.06397050821081957,0.005508466871361155,-0.09503629502662561,-0.030002405043627885
8,1,-0.10447944332417318,0.05090478960186647,0.0030780421685755585,0.052816527059981265,-0.008435379479668713,0.05815307570469253,0.010675501425150554,0.009027945509277189,-0.05995679348980537,0.025061813004280252,-0.02338988497535066,-0.00841198338751442,-0.027808615341551768,0.03598056760677764,-0.00393437250656949
8,3,-0.10478139900136238,0.034287797684517056,-0.017211754348209096,0.04866808165838522,-0.06691392111353844,0.06743867412498297,0.02067338607686313,0.04041413047224678,-0.05494104148756061,-0.016811664590525875,-0.0228110567131702,0.0012480778062933667,0.010957824279541076,0.06834013546122072,-0.0043312455221100835
8,4,-0.10437913505348989,0.040795677864216486,0.005941456935077876,0.051882678105253245,-0.006203717384570732,0.06649682015678372,0.010432850024883287,0.009027945509277189,-0.05960432053979581,0.015436312236356815,-0.02338988497535066,-0.0017170334119450677,-0.02810443983795286,0.03588701694050689,-0.003220436993282626
8,5,-0.10534303250961687,0.038623280673824596,0.005941456935077876,0.04896277961394505,-0.0073827742442768695,0.06652596487540703,0.006360424759260241,0.008975756744131314,-0.059827437919172846,0.025061813004280252,-0.02338988497535066,-0.003489486744632343,-0.02815662860309873,0.022173531783266986,-0.003738411056944307
9,1,-0.10294125389798024,0.042023217933914433,-0.008966522436954455,0.05435972107025469,0.03632203664345356,0.053870485875141254,0.004546957668976163,-0.01872900722018464,-0.06449544919534039,0.004304707634592509,-0.022832869472336613,0.025664407848551476,-0.022821453964036918,0.04495579766819211,-0.013682212807035871
9,3,-0.10322458830679916,0.03488495721728709,-0.005360503933341973,0.054688324105320485,0.04003452770778201,0.046375945996095465,0.009810103193111094,-0.01936907126149927,-0.07261433229979299,0.009903260692315523,-0.02381858201837396,0.023784936068533425,0.04280176594788432,0.05664484858643785,-0.013566229563686383
9,4,-0.10322458830679916,0.042023217933914433,-0.010277461945610937,0.05435972107025469,0.03573791567268974,0.0531585556697747,0.0028242569278124833,-0.01936907126149927,-0.06449544919534039,0.004304707634592509,-0.022832869472336613,0.025664407848551476,-0.02326102923994374,0.04343056820235614,-0.013682212807035871
9,5,-0.10322458830679916,0.042400196607824965,-0.010277461945610937,0.05072799028065046,0.032708818958459125,0.0531585556697747,0.0028242569278124833,-0.01936907126149927,-0.0614915942776246,0.004304707634592509,-0.022832869472336613,-0.0007598996513786782,-0.02460581229915896,0.042570512516893665,-0.013766426652003042
10,1,1.0165812505869085,0.10132876303708455,0.007077871417503867,0.0010821738317064078,-0.009137673447563553,-0.04120296740350396,-0.0017408242420988566,0.005446287499160485,0.5373036578294536,0.004601066258092236,0.3124689640525052,0.30400843273339984,0.003571621174670087,0.3715616941005052,0.5995860904861204
10,3,0.9554774244679879,0.09903043677393837,0.0138636149161972,-0.0002476250499804202,-0.02867494679628821,-0.026502866829106478,-0.0034114453678998806,-0.0005708246855524253,0.8073201054925218,0.006917728195227119,0.31059734263036975,0.33934619331314225,-0.001017564868594174,0.2746588927944295,-0.02136926136076922
10,4,1.016049900896302,0.053273845740999054,0.00729799136436808,0.005314158110624226,-0.029213116267905674,-0.04249226941206948,-0.0017912757599196475,0.007458755825872767,-0.03624984148915706,0.002265153609705551,0.30900949813760553,0.27016168166791893,0.00199645284117324,0.2912360010373705,0.5935828623242707
10,5,0.9655933839240813,0.10045584337223563,0.013738815819821086,-0.002167222349941312,-0.01688327504931662,-0.026502866829106478,-0.0003447418220628341,-0.0006751144620741763,0.8176432863393343,0.006917728195227119,0.3394987497507926,0.3284837682778414,-0.001017564868594174,0.2481732383910168,-0.02136926136076922
11,1,0.4480105215873039,-0.015757422208055268,0.010273416305323394,-0.12598190537467288,-0.06037714750627918,0.081576255286963,-0.003771197768759193,0.0006506023680154936,0.5633392975992594,0.008006066273753049,0.17004361097582388,-0.18387532725941427,0.002820957062555301,-0.09355767731101844,-0.015444402234703032
11,3,0.6260211463618195,-0.018908175260574357,0.006022962112063805,-0.04213026133077226,-0.08866945780892527,0.020972631012521652,-0.002602604876188714,0.02100676568602359,0.4556199406613491,0.005612044747086757,0.21442875812698364,-0.28838053767529487,-0.00051692757800309,0.15281226785068286,0.09723691384504118
11,4,0.6329139625343967,-0.013968725978422528,0.005498254120886407,-0.019658017699472223,-0.12478854773175299,0.024857713883199798,-0.003010646280681096,0.02292850177412145,0.45858062773932273,0.005631574453191852,0.23311279478350924,-0.2839016598847332,-0.0009233311446030944,0.154193524120052,0.10058466552506164
11,5,0.45237337754506396,-0.0159514774153327,0.0061048293312068345,-0.09583940020728489,-0.053621788586195575,0.020875411768252316,-0.004122654642885665,-6.479191513689142e-05,0.5656255554625254,0.0065540028327429126,0.08334014817345013,-0.11956711413977585,-0.0006647224894612018,0.025861705828228564,0.10182967785065218
12,1,0.25906922329234855,-0.06119724344082018,0.002866951581838157,0.056244711714797696,-0.17974906441151148,0.04508390953194221,0.010682530499598813,-0.005369035924717744,-0.04361385320108226,0.016851515640385506,0.060091919014189976,-0.1576447536314969,0.09285370533439527,-0.019555019128974137,-0.019550389429652405
12,3,0.4050170216366254,-0.03392999557846827,-0.007872823501651381,-0.04411112867136535,-0.047576912613831894,-0.03682879824770029,0.007235445835106819,0.003811851616714112,-0.045240888480615166,-0.023370292106357896,0.2220291489746205,-0.19270469548371055,0.048043248304244224,-0.012744204886203236,-0.025082044745957245
12,4,0.3044160450344451,-0.052829741073109095,-0.018944681542693204,0.05420863101653013,-0.18958909944782262,0.04685103769030476,0.011632612215464189,0.025332111247832946,-0.043190930982981886,-0.0008386184153417499,0.05116276526910301,-0.17720406192694368,0.04851097055841024,-0.003816973115551626,0.010496496277542398
12,5,0.34429001126749414,-0.03000397151307758,0.004166295636427781,0.05796897749859812,-0.16022694881796093,0.04666580561296913,0.011544637274408992,-0.006251004212007269,-0.043173307195309825,0.015221739234251753,0.06441907136053991,-0.15226395869133644,0.08121550983959097,-0.014338948758909498,-0.0015743714487253787
13,1,-0.10897908711848961,0.024713295692004145,0.029806435476925294,0.10264477144497991,-0.10580463868969882,0.037522924830434234,0.025976717010198984,0.00880909323463879,-0.07694295750955348,-0.009232982567101857,-0.03972528380020738,0.02568272284347698,0.0003621750952695923,-0.17512404162122502,-0.025190454197730028
13,3,-0.10560864172787622,0.025527363627142308,0.04695440438001597,0.0771535930406017,0.013339052208541924,0.06156266680726941,-0.0027279564040917884,0.023973417148366084,-0.08636826253551312,0.04294521043951468,-0.023183733211486715,0.008980634919037648,-0.019442462865721703,-0.14470383070669374,-0.023249582389372934
13,4,-0.10560864172787622,0.025527363627142308,0.04695440438001597,0.0771535930406017,0.013339052208541924,0.06156266680726941,-0.0027279564040917884,0.023973417148366084,-0.08636826253551312,0.04294521043951468,-0.023183733211486715,0.008980634919037648,-0.019442462865721703,-0.14470383070669374,-0.023249582389372934
13,5,-0.10131155431804746,0.036272055661935435,0.05443880433510683,0.051524585902012525,0.051824856484629596,0.04693670659288817,0.037705183775997866,0.01263034259702264,-0.04263627527318321,0.04309431294416008,-0.02274438401320647,-0.02500317838775218,-0.03131057536620604,0.03423220968904474,0.007038135854444292
14,1,-0.130617998712255,0.011897198639925607,-0.026144814181122644,-0.09433450856651672,-0.12410844074932087,-0.07989694793257783,-0.015286699820602205,-0.019404878211849035,-0.06819600084744815,0.015344709424781795,-0.03957525716299971,0.03516441409826744,-0.014124574618438742,-0.20892163085214918,-0.042479469208485686
14,3,-0.12232352026176899,0.016545565195320574,-0.025431908810368425,-0.07136111302045309,-0.11420116807620923,-0.1019712359650438,0.015702292101782672,-0.013834838025913983,-0.049685379424660926,0.015934490163727184,-0.024801092270591754,0.03933466528149739,0.04758841331127749,-0.1398973515658408,-0.039495895667572965
14,4,-0.1260982259746894,0.016536957073902406,-0.026144814181122644,-0.09420926542116341,-0.12637942811874414,-0.1017634008884714,-0.016039752912234716,-0.016314582998348006,-0.06745695601287431,0.013530016378007308,-0.024801092270591754,0.03459986270119759,0.022723936246369817,-0.24329023639689537,-0.03985391050230037
14,5,-0.12561186261986648,0.016561571161802468,-0.013573259506880122,-0.10407394513674993,-0.12102238842966696,-0.09374130416537241,-0.015251155387205442,-0.015621219022031313,-0.03440723119519524,0.016650347185227485,-0.03957525716299971,0.025486785043429206,0.026053321614118562,-0.2470090426517146,-0.03549503246368499
15,1,-0.09010832264089984,0.09213641691500261,0.05519348243145782,0.08976256533466967,0.006758009407265375,0.10058561714581638,0.038287737610230785,0.020284714567802904,-0.01640236417825045,0.10772402542688009,-0.01941421472765384,0.11027629159699824,0.10776300422270171,0.05812348869705416,-0.0151217049189257
15,3,-0.10135686471663495,0.038271725660684965,0.03419410948096258,0.138632125230743,-0.0408574360922653,0.015895817396444988,0.0524442620425439,0.04478045244865529,-0.04311844575618845,0.06294599859584275,-0.022231857397507715,0.033264951426774304,0.15856354420510768,0.16123533392268283,-0.024617836316481456
15,4,-0.09613817439342406,0.06103857059026013,0.024663071767962393,0.09611163406720223,-0.11670778954014265,0.09041917122342946,0.019752914904886364,0.060854406724789416,-0.014451523600219323,0.07097438936614413,-0.018013850871605216,0.10171197737376933,0.1167474062306196,-0.009601100045202732,-0.021158725802705784
15,5,-0.09021972296526067,0.09143173536558465,0.05346058404021147,0.08637664149656611,0.04445581047948733,0.08621817706273027,0.0378464006156011,0.027466522129384073,-0.016241524802331247,0.1154151669071052,-0.019216637916780833,0.10854029389254645,0.12095633491391726,0.06829384309710024,0.009335033411577627
16,1,-0.10583237940510636,0.044498309635684095,0.03319539064509564,-0.09638890243244268,0.08450280881806566,-0.025013385343973276,-0.011173657141764092,0.05467851516810162,-0.029141520936268716,0.04915453950364488,-0.02475318450224339,0.0694575490134277,0.0140317928080276,0.024856728972600856,0.010140622165371123
16,3,-0.10269953577838442,0.044564008316955554,0.03462353138026888,-0.02244232316234173,0.08450985502707331,-0.009867117953673982,-0.010855826157746185,0.0839758611415408,-0.02605939331034875,0.04943560462586732,-0.024727630976594916,0.06947425812183795,0.011952852496117135,0.028939320164167663,0.010293620915712053
16,4,-0.10275591873490396,0.044498309635684095,0.03467207179677289,-0.022873278948731444,0.08454781713218859,-0.010933733501600382,-0.011173657141764092,0.08326078208494196,-0.026040474295153996,0.04915453950364488,-0.02475318450224339,0.06962373838315826,0.011534705365696044,0.02884160161893009,0.010140622165371123
16,5,-0.10581430326915753,0.044498309635684095,0.034738479296453816,-0.0368583796662446,0.08454077092318094,-0.02510926722018576,-0.011173657141764092,0.05470541931970673,-0.02910514836788233,0.04915453950364488,-0.02475318450224339,0.069607029274748,0.011588940526315214,0.02883063542928007,0.010140622165371123
17,1,-0.0875619061159189,-0.06538992434123173,8.419749432079713e-05,-0.10415054240515002,-0.05807521126996371,-0.09288978781863756,-0.014400200304533775,-0.018419589082684974,-0.038765797083820275,0.04217011016443623,-0.03813881205696765,-0.02223232601278025,0.009572976221106876,0.008400409759907648,-0.03360719903646023
17,3,-0.12343808681292225,-0.03383101727494283,-0.04137009884320183,-0.09488960132184789,-0.10687781917526357,-0.09149146426086292,0.002115540480296638,-0.01656121178816396,-0.039433126275401596,-0.009358246624405788,-0.02722484284688291,0.04392471025370403,0.0326074695015574,-0.1845349885910634,-0.024633352811541602
17,4,-0.12278825323095187,-0.09274836247417856,-0.05354134227767307,-0.09630665777413239,-0.04715505263026748,-0.08772105084214044,-0.01831656332474186,-0.01580229304570895,-0.024370981167777164,-0.043619271774948155,-0.026912649539735718,0.013152962099291596,-0.04906210257590678,-0.014402193765136078,-0.023379951008095822
17,5,-0.12234760356261891,-0.09528935632489992,-0.048616778910409,-0.07783181727931768,-0.017240872838982613,-0.08387973044770253,-0.009718136329143092,-0.016738583840050544,-0.019479063914679597,-0.0653227219118025,-0.02589720090912105,0.011602605124889209,-0.008485387711326493,-0.0036867801872937133,-0.022843221491999306
18,1,-0.08596742836616783,0.04803329532055625,0.026108248002200938,-0.09958408074930701,-0.11336679403816452,-0.08447571507101613,0.0076649868144820985,-0.015431246295399324,-0.03306972763705083,0.0970411190398003,-0.03646142460293959,-0.019220915212423712,0.037336270780744626,0.027908749970608847,-0.0283871334332305
18,3,-0.12226735975300076,0.022834413395339696,-0.01879920190589446,-0.1000362055279552,-0.1312350540999184,-0.08497082406735579,-0.0015159385006904558,-0.01489572608032612,-0.030877810671888103,0.01592821879289875,-0.026608823517736233,0.04427862847412651,0.056328443343140945,-0.22745618295313255,-0.026594826049537754
18,4,-0.1153275325048599,0.06976688895018109,0.020577291762083963,-0.10799022597720791,0.0015761550850303912,-0.08360434074440473,-0.007396023809104996,-0.005994700090614221,0.003748013050303309,-0.0016738087882867247,-0.026380174256639653,0.02130972859205907,-0.02072350898912931,0.010438553340809387,-0.03383066859544151
18,5,-0.11303879085751357,-0.09409206129857746,0.01806604410369857,-0.07777963703959587,0.07335782060049152,-0.0794292727330941,-0.007744369151257351,-0.003337580204287204,-0.01915216801550548,-0.027742154728804355,-0.0255685032417639,0.009897323922568434,-0.03620039359373281,0.027891537453446205,-0.030846120640845926
19,1,-0.10686755141418551,-0.07200746874103235,-0.03924334806830055,0.05292084601227292,0.014418349111171163,0.03592830534269428,-0.03459157897917978,-0.026119187584660773,-0.0651882520555286,-0.03779327491740438,-0.023959573067729202,-0.002029619252417828,0.0312996485067436,0.050015144246540764,-0.007178072248443371
19,3,-0.10689418868741908,-0.08107084319791374,-0.03924334806830055,0.05216177910348598,0.014189709443253862,0.03592830534269428,-0.03472917297394225,-0.026119187584660773,-0.06729522049460611,-0.03779327491740438,-0.023959573067729202,-0.008421210170544946,0.005959813669268298,0.043208845861541535,-0.007197701107559087
19,4,-0.10689418868741908,-0.0667943217646591,-0.03924334806830055,0.05282354998471777,0.013749129455663932,0.03592830534269428,-0.03472917297394225,-0.026119187584660773,-0.0656459335087024,-0.03779327491740438,-0.023959573067729202,-0.006242615375696697,0.0312996485067436,0.04978314021393692,-0.007195318096769175
19,5,-0.1068738473566715,-0.06667880832514338,-0.039109740613516915,0.052697819035200884,0.014168431425208534,0.04223212618643647,-0.034613047888535316,-0.026119187584660773,-0.05187123221860832,-0.03779327491740438,-0.022973860521691862,-0.00651325572613018,0.03333680561236237,0.050241979081178965,-0.007197489953747381
20,1,-0.11812629935278592,0.02356788683880675,-0.008423204156246035,0.04626230826112385,-0.12209069754602418,-0.028808043213766458,0.005461056523046192,0.010655602955816372,-0.06184811159117127,-0.0082918622182032,-0.024552986348100908,0.05033285354780493,-0.17753496991015602,-0.17446848742194324,-0.050578408513881484
20,3,-0.12078392556771038,0.023237370350129148,-0.008449511071662292,0.05005313140734036,-0.12198237128207502,-0.043400996946889016,0.005466993981216552,0.01306917410223206,-0.056847473897408955,-0.008514577307768596,-0.025110094471171657,0.032733020016289784,-0.14802702422727407,-0.1703104946935895,-0.03716824219884705
20,4,-0.11839059456773032,0.02356788683880675,-0.009158736392976005,0.045311676871990836,-0.1234505975433803,-0.019418397851381494,0.00473140671894723,0.010198223882317904,-0.0630434223991947,-0.008979339710498522,-0.025110094471171657,0.037258359037193885,-0.17792755583780429,-0.17582309587606618,-0.050578408513881484
20,5,-0.11999284114694578,0.02356788683880675,-0.009158736392976005,0.046573200048151284,-0.12355892380732945,-0.018818087817414755,0.00473140671894723,0.01796774435803217,-0.06263599828395912,-0.008979339710498522,-0.025110094471171657,0.03285644086695281,-0.17800543168706048,-0.17219315332728974,-0.050578408513881484
21,1,-0.11532185906189456,-0.059784200588879996,-0.03665568819625794,-0.0642849885556485,0.033167910430067414,-0.03407236513830083,0.0007943189099205535,-0.008887330269915159,-0.03680054127252836,-0.06881502429478444,-0.02927573498194949,0.023414798693905715,0.012723655742738567,0.013911126507874821,-0.010272208913878485
21,3,-0.11520628347292465,-0.05972599707440038,-0.03806727843493971,-0.06466516608631756,0.030971583830104087,-0.0640497767023828,0.000841947281253897,-0.01201053070762164,-0.03674789644275465,-0.06850876258823764,-0.02519337400206239,0.02612852669168827,0.01276318796969018,0.04345602675719727,-0.010144338007822938
21,4,-0.11522369622557506,-0.05964902985403896,-0.03806727843493971,-0.0642849885556485,0.03222241409872647,-0.06435655833289444,0.0007943189099205535,-0.012325111740935313,-0.03680054127252836,-0.06879040665347859,-0.02519337400206239,0.02465351587309128,0.012456406339178517,0.044477616336980844,-0.010071417475327006
21,5,-0.1154294545154633,-0.05954766726320929,-0.03665568819625794,-0.06341064266240376,0.030971583830104087,-0.034537968471085416,0.002392865405247839,-0.012159973459140019,-0.03770023088821178,-0.06850876258823764,-0.02519337400206239,0.022234295300050482,0.012709601655167631,0.012895383572059192,-0.010247260267379064
22,1,-0.07749476584700651,-0.06819269239871546,-0.028148714072689512,-0.06677152150244324,0.01392567803479271,-0.06940966457933981,0.01210458049765788,-0.006155447344953911,-0.01372667795700937,-0.06815661020387632,-0.021731303940964536,-0.03016472549445064,0.030642605964142443,0.015895454954863646,-0.006585109944689971
22,3,-0.07361827892164703,-0.044023637980300255,0.009754404125804708,-0.0662197119992505,0.07213247279966475,-0.03382606723144327,0.00012648566894632769,-0.010323391861323236,-0.002348677201686621,-0.054761407993443305,-0.024792973024027644,-0.02909696739072495,0.05145982599928593,-0.003971761150910668,0.0011671205980918111
22,4,-0.0767327137166522,-0.06829417225641823,-0.02498329721806236,-0.06074703271647247,0.023748817799350664,-0.07121771438148944,0.012103258841423159,-0.008620673724486593,-0.003253346567383136,-0.05463991486269234,-0.02244473223393391,-0.02899661630537891,0.040239394614537655,0.017765061907121283,-0.027485874600472065
22,5,-0.07218696886480093,-0.04401838572430881,0.013253012200926615,-0.06494496415786702,0.07493946727419093,-0.058909838397543456,0.00016277395186696837,-0.012502853170394783,-0.016709584472068325,-0.04617933891355059,-0.020074196380584934,-0.03016472549445064,0.05155074604973368,0.05972636966880312,0.004267223427063918
23,1,-0.11152409069812266,-0.06463889911885237,-0.04959324928620113,-0.04861566293058069,0.03655626803750152,-0.020748461417233913,0.002456823141181469,0.06138277953016626,-0.051808159724203655,-0.045436725851133376,-0.027183263342669815,0.05420573719325261,0.010296099486261675,-0.0023344811001915692,-0.008867917229325971
23,3,-0.11155194971585708,-0.06450750175630945,-0.0511674865206724,-0.0948923612756763,0.03650547082996859,-0.020408590766276605,0.002456823141181469,0.05028383939872673,-0.05491766177585502,-0.04531805881007451,-0.027183263342669815,0.054097467745940986,0.01303714573332035,-0.006217516063951954,-0.008867917229325971
