f_id,i_id,ic.eps.ratio,ela_meta.lin_simple.coef.min,ela_level.lda_qda_10,ela_level.mmce_qda_50,disp.diff_median_25,disp.diff_mean_05,ic.eps.max,disp.ratio_median_02,ela_level.lda_mda_10,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_25,ic.eps.s,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init
6,1,0.024911300035080165,-0.08619199100777797,-0.0677301948045085,-0.02826638722948327,-0.030731983146076475,-0.1090036770627161,-0.013167833265135351,-0.030786565884990503,-0.033296081490508354,0.0010542361559752445,-0.011630460992166662,-0.034327254730724725,0.004292433938209991,-0.027242379169646013,-0.17621864333672937
6,2,0.030696146820080514,-0.07006459658056775,-0.07600873160739252,-0.038155803893627195,0.0056259019093029255,-0.10269141393040264,-0.003937086464060497,-0.036824776358487486,-0.05878516956220779,-0.0023777805705435186,-0.031318227529650466,-0.020608802471227844,-0.005583541008030628,-0.05001828347960582,-0.165128382478678
6,3,0.04267510705460733,-0.02963545160227768,-0.08341766291307048,-0.068143481786894,-0.02895081015270182,-0.10000959016779389,-0.002516671597043141,-0.02568214475789975,-0.050319615509147216,-0.0008540053079029031,0.2449312637919543,-0.019364783595348236,-0.0020878705176149833,-0.03159627963211206,-0.14300045321439928
6,4,0.03031951651023518,-0.09560390884803775,-0.031151680842147148,-0.026209671392410334,-0.008520277385399027,-0.10559996709896986,-0.014952038350231664,-0.024409063589989535,-0.032216650069018846,0.0016776527203155446,-0.013679719369131512,-0.013726960054672324,0.005514131195793008,-0.027354982313041138,-0.16437455799663744
7,1,0.05102032217486283,-0.0995344724554869,-0.022864626276150945,-0.02440127877329079,-0.03790736356611745,-0.09683312815287379,0.03511524035415941,-0.028893654204075993,-0.039715866518560336,0.014762457700610023,-0.007291422209717278,-0.035325352072994524,0.028055774136567634,0.025146289143217017,-0.14184486195157323
7,2,0.044841433172654044,-0.08886680510556168,-0.041119355769649105,-0.03278832133710563,-0.02316807449141246,-0.0775337129110377,0.03281808771551908,-0.03791681602174868,-0.03301558944684205,0.009290444683848136,-0.01734356978932177,-0.056758058262619086,0.004484948955919563,0.007874453859930332,0.029964865468075745
7,3,0.029038082362881273,-0.07950914845690382,-0.046624653058833454,-0.0374330888596368,-0.03697498146881943,-0.07791764827441706,0.03662613994320574,-0.042986308193017325,-0.03727317491488884,-0.0836720507427759,-0.020717051751534973,-0.055000734768464225,0.006319279084913117,0.024439647787570327,0.04722517021605893
7,4,0.05697226898743573,-0.08481580364988646,-0.0372694093119718,-0.04427549097204395,-0.03791306523180952,-0.12294347726249927,0.056762651521596534,-0.0636431319946477,-0.04207079338514848,-0.02327831525227974,-0.0376222431947087,-0.03484863623218316,-0.0027930626976858134,-0.007231638902651436,0.03196285478001971
8,1,0.03981275451011064,-0.055893928921401076,-0.04585121226340574,0.007167992380030365,0.031284220926063956,0.06874262978687073,0.0037437552172750726,0.02477823594439138,-0.03769074761903418,0.005145257644201336,-0.04366704557074802,0.0023034884480213594,0.0235269600555559,-0.003323547495970316,0.069236869229858
8,2,0.037178504682333816,-0.05561944144922841,-0.05009476534723082,0.006516783738790258,0.03136199743743112,0.06862947953072968,0.00996007903888401,0.04278103237931496,-0.05168260032676151,0.003296298373784556,-0.04685481243254839,0.0026142128643413223,0.024879409427636046,-0.021794812687228757,0.06381421197151305
8,3,0.04064507863239571,-0.0655920760145902,-0.0514290083339684,-0.015001719885674721,0.030617389965488042,0.07149207212421749,0.00029938434862058225,0.026296354195054147,-0.04505253739191519,0.009540004293376593,-0.037805638811783344,-0.00010708386422156937,0.028177811411275275,-0.02184181509104581,0.06489487295006888
8,4,0.03551831091301475,-0.056395670197852674,-0.047080966272622204,0.007336818767743692,0.032180151721761155,0.06839246865771174,0.002683848102845824,0.03725805187003663,-0.0377944944164741,0.0005341695243983115,-0.049136669197980876,0.001419685107234774,0.031198043231711072,-0.012577942118082865,0.06819874582176912
9,1,0.027854166027707395,-0.04785691431329497,-0.03152810546768364,-0.0061697726944668595,0.028352724235539785,0.04434643331258,0.009391705237999756,0.009109237754831719,0.024238262228220543,0.004616658853428781,-0.008980553654948122,-0.0028430077230504618,0.01018656067096697,0.020421007090278925,0.10233707974138354
9,2,0.02546983832746265,-0.045478460185160836,-0.03116923912865888,-0.0072459298564283795,0.026728708330931727,0.047423601957373336,0.012167191333470304,0.02502016714047189,0.025467620229842225,0.0049572902359780605,-0.05180838044447822,-0.00025122587931636256,0.012474497144994403,0.020847266065242828,0.09799930874375655
9,3,0.028041823877930385,-0.047751822474519943,-0.031641419056430364,-0.008511074522372125,0.0264880573120713,0.04524447275529564,0.009994414143808951,0.009543653900937784,0.02542430624143998,0.005517588655570538,-0.04123268028525291,-0.003162525271461861,0.012147547390270451,0.02005559803074036,0.0990039155696931
9,4,0.027621150923672736,-0.04783281649750385,-0.031657348343279296,-0.007551099517600879,0.0261665384217386,0.04492695889799705,0.00933443409169658,0.009557116599617001,0.025453394516865534,0.004621676481907114,-0.042618281150272025,-0.003126907787956671,0.011918086746919425,0.01975839691589367,0.09870898876837399
10,1,0.0495257553384955,0.9844002439865803,1.163216486508397,0.04777678111257947,0.01091793033163584,-0.017353671268304376,0.027446248464494713,0.04624716790317509,0.03519148849207617,0.03198780216543316,-0.011292545887331466,0.14190685929144534,0.4784269673289431,0.11011326975274567,-0.054169901410304276
10,2,0.047875438800366654,0.8760638451727193,0.9584599268671394,0.05568316453226135,0.007186000471901935,-0.01955974243796972,0.026896797601724167,0.05314560266756491,-0.05194837168168926,0.02581367689245891,0.13646756275682287,0.14036628591925016,0.434470721842375,0.105776607379582,-0.07795325181475184
10,3,0.07671784417129818,0.8675402052896378,0.01136543618094361,0.16690879038040005,-0.001293628941813926,0.08316602191535194,0.10625239430075793,0.046527535412701375,0.2598273212882366,-0.004097002992448615,-0.002729931501380805,0.1206973241830311,0.28519282019990133,0.10151211785092278,0.08136341045537408
10,4,0.0141599949450244,0.9167147411097588,1.1464400177500405,0.046929973091465835,0.0019371835292763023,-0.11692865693174151,0.023844743392359112,0.042475989609780364,0.03151820482831366,0.036510299656344114,-0.010040378543743605,-0.0011076861980349746,0.3943539965703549,-0.016545315222853005,-0.038790721890292916
11,1,0.08947907356662203,0.34214548896978814,-0.004212601657080978,0.06508852128478781,0.008233871041195665,0.0967318909877715,0.07419719069346807,-0.038111665663043415,0.06594056626883274,-0.0131385603109897,-0.007104312838742875,0.1400523774934206,0.20403224978253787,-0.027362400120239223,0.08689213893178309
11,2,0.10889282759783679,0.034741448717107076,0.005309735866675374,0.08424548733013539,0.0319386614774899,0.08715822176739807,0.06339913723538237,0.015959309659649697,0.08663059855308623,0.014843994481630299,0.00017338601599224462,0.12639942935439522,0.07970716112581512,-0.014517428737451274,0.13119131238054246
11,3,0.09028243819840734,0.6083838401862421,0.02597598774227373,0.06623520487484338,0.017442160397709704,0.0747896021969697,0.012713926458490387,-0.03781551727418762,0.04998321640995647,0.0020435610620676446,-0.006003534594776522,0.1411826770660333,0.1995835326125129,-0.04825144478608133,0.07570724000477577
11,4,0.094236410576866,0.6911443849028588,-0.001359047970235121,0.045583254783114674,0.016032797444056626,0.09373270770185159,0.03709213459656195,-0.03705452063640934,0.05341045338375922,0.08234718033051559,0.021945552608897783,0.17488099226322223,0.36977036156717524,0.11570487810395313,-0.03169072635299908
12,1,0.0235446035003958,0.27550212846514677,-0.21725594960851566,-0.05499277887169756,-0.04274360484790645,-0.007895828118902284,0.002473885840372993,0.054784131195276725,-0.0729897519983012,-0.040129677273441675,-0.03784359889448113,-0.0613494625656579,0.12763588655307095,-0.02380394038423277,0.023334521972172888
12,2,0.02570126256209304,0.2826501967541157,-0.2120666623228916,-0.07224529587418027,-0.07755352587712794,-0.002133720881506967,0.0039277050326429076,0.023911988610773833,-0.08113093626772218,-0.025000451802594876,0.061837768647071176,-0.09489695464373527,0.08265693742429982,-0.09241407935056155,-0.01255128432816895
12,3,0.017296898354089527,0.28284612915827867,-0.23511599939446629,-0.07467655712102159,-0.08845448652629699,-0.008232336006097308,0.01148710542203132,0.0063186565405424265,-0.07705630519864236,0.005789555429496214,0.06552529183721284,-0.10245975074088891,0.08466668999214287,-0.10102849412502732,0.011061992814167679
12,4,0.018038921560357548,0.32703634187944197,-0.20787011586213702,-0.07073201840126929,-0.05123116969486646,-0.007596811371393709,0.019319811418389038,0.034977807846298725,-0.07796003964071459,-0.02967137560999445,-0.02692438086150384,-0.07975128629763084,0.126154182046174,-0.09612146023620331,0.004259350980641926
13,1,0.0464076684636057,-0.07377860076342253,-0.019123762503963252,-0.02905176305021858,0.07412659281747308,0.08853542768154939,0.03504877415790908,0.01595358096669074,-0.013050197385611183,0.004974946432961096,-0.024918240437332394,0.021708889648728982,0.03302369413520558,-0.01371513645142622,-0.08917372630990693
13,2,0.03745161949919994,-0.07777466294487194,-0.01779830746131744,-0.02754786232215075,0.07324927262479411,0.08815640665732109,0.034100046350695815,0.0069743604242286285,-0.005630199183341743,0.004865987355500601,-0.02553985308114924,0.01498939568019242,0.03490529468523984,-0.014699817553544083,-0.12248681171384454
13,3,0.04173169596882274,-0.049617621889587585,-0.06786142432813196,-0.032279861421855086,0.024683109941441937,0.05960437271737912,0.030730525077690394,0.015304719840226676,-0.045137326845135405,-0.02780322515085605,0.009346278966729632,0.004459684913393227,0.021565629148313267,0.0038853406761223896,0.056209755493813046
13,4,0.052443311579218645,-0.04836198155207727,-0.05430978201628379,0.013602144235052162,0.02595019837946061,0.0777212531602096,0.038006144629590455,0.021065692053505673,-0.03462674259698886,-0.010866029489174256,-0.03985481737877101,0.0006456564644256009,0.00893341809972426,-0.019164144221825438,0.05181928593102232
14,1,-0.02002925105933183,-0.09112808805462204,-0.0729486690736603,-0.04139537212248974,-0.03562800890968768,-0.132932945655276,-0.010281938810130595,-0.038902398685456446,-0.04432909363609973,0.007049323137123848,-0.023855672475456745,-0.030890704753267745,-0.033547872516071844,-0.018456553570045806,-0.14616591791307282
14,2,0.02052743498911618,-0.0870957747112525,-0.0740878513061851,-0.040934842924765895,-0.05411721756740897,-0.13409671415653507,-0.00620271872909756,-0.06700886855257504,-0.048586601706427535,0.001607369641140402,-0.01569994660246357,-0.036000943298656544,-0.04324747639924025,-0.00802763727614474,0.03543526123176712
14,3,-0.007509597688886693,-0.08814366813937859,-0.050493342358356806,-0.03682426150339573,-0.03959048084426534,-0.0970232695593351,-0.058201322872241425,-0.0486518657118436,-0.05190132706196378,-0.04540454217262242,-0.038700677715012045,-0.008014542290581404,-0.05371121006123631,-0.003052536658424758,0.010109347213003822
14,4,-0.002998978729632485,-0.07971139143629026,-0.05081504300352039,-0.06156877554872692,-0.040906432792090684,-0.13564174200445323,-0.012448563134502658,-0.06068125426977533,-0.0545558120003087,-0.042214684429583975,-0.035034588519073914,-0.02319942553803849,-0.04478824733588705,-0.0013326425961869962,0.014928786319658579
15,1,0.09294076425818736,-0.04042109776860205,-0.00929406550037304,-0.004746091798386699,0.0511843584813998,0.09814047018342588,0.12074365826578984,0.049033047060999826,-0.032187729327513716,0.019749531004880964,-0.03064767212173808,0.01629097940041813,0.08936455171466164,0.016882866472759606,0.1125185065158159
15,2,0.057851570879920475,-0.04956468771650511,-0.003331015722151597,0.005703132131520167,0.07052018632522969,0.10336218959355861,0.14241148260460573,0.021161630956151783,-0.01750292381105867,-0.006278329969924516,-0.020695148998477603,0.023659420568616116,0.04605503588384104,0.0034546580702509173,0.07509190299520853
15,3,0.04560824107497629,-0.04699919759525183,-0.03673818483163999,-0.0277573020402734,0.013417021315856025,0.1149627295996883,0.07052215532623403,0.05640156265202364,-0.002641698587858478,-0.00046477634502756367,0.18936408909499808,-0.009646204118050486,0.049487571528993295,-0.015995739174355917,0.06950148190095043
15,4,0.09540176860051097,-0.04103057254581948,0.005965132994135173,0.018369752962563515,0.07802244720992481,0.09461864889833554,0.14890246525963913,0.04088749328372146,-0.0510857226214779,0.024566435444393755,-0.03337377874826058,0.017748023153478388,0.03166365174126686,0.023233698337170903,0.07475766161252696
16,1,0.014952361184822837,-0.05234067679917846,-0.0008736657976131253,0.0992314975309489,0.012108048495880045,0.05050422574334367,-0.02926443084898284,0.02434303976107487,0.059889622557722066,0.003962718585017275,-0.016761893558076647,0.03116313888123337,-0.03000222490649576,0.00891903195459145,0.10683946837330463
16,2,0.013758438366709707,-0.054139262239728286,-0.008329260743339527,0.06269545038288003,0.010520796959157863,0.02778097524195444,-0.018121036294106416,0.025363974365530575,0.06169227574683124,0.005167205403739199,-0.024682601562169178,0.02462106486046621,-0.036028628097198534,0.00891903195459145,0.10253310151840671
16,3,0.017181692082988864,-0.05241888939051353,-0.0018785293739299875,0.10549665326348182,0.01252570754549288,0.04962892284995545,-0.02926588187659038,0.025123041807453138,0.06035116668191047,0.003947057780395471,-0.021893825759079992,0.029644736113718734,-0.03002747314744498,0.008818316207207919,0.10656429237396808
16,4,0.011045498982003068,-0.05837691748610608,-0.00940186366337663,0.017774075219689746,-0.0021055286451094096,0.029018403549282076,-0.026311969355305664,0.01886705479363968,0.05927268889209969,0.00401593964524064,-0.021145263642611614,0.02697667674674104,-0.038291841922668324,0.008856490399763634,0.09578792759076964
17,1,-0.005851105445570466,-0.0656431101164881,-0.08168974624119321,-0.041533558648422224,-0.040795994223019404,-0.1046824354895937,-0.06608271932018316,-0.05634185081976343,-0.05956008265108496,-0.00254809961008717,-0.05701825718606461,-0.03953481376821354,-0.026332017431092303,-0.03248846485954794,0.017029359731496396
17,2,-0.10118749207010443,-0.0709107030520793,-0.0672214301342402,-0.020074753641301835,0.008834516128374735,-0.08099881404424755,-0.12469523404518147,-0.03658195391075963,-0.003597068308081939,-0.014620863826741645,-0.04146409811033111,-0.006859796177203857,-0.09236379991175693,0.011492298203970807,0.010236447992309756
17,3,-0.05423804664345733,-0.06926331486534178,-0.06789549531007825,-0.02481682564643262,-0.03971604126244813,-0.08383322308043874,-0.06591452530494975,-0.02550706234492656,-0.04263351807910725,-0.003993869782208461,-0.035091310938486824,-0.028545249745083583,-0.0885584625848664,-0.00876589178777141,-0.10660219939438748
17,4,-0.07138098325964795,-0.05497529595796613,-0.058632096990581084,-0.016954828642563646,-0.0403220054828328,-0.0966610666752518,-0.08720767822518151,-0.049909987284344766,-0.045357939082699535,-0.015251578179413958,-0.04337855903997837,-0.012716434519629071,-0.06017387458929456,-0.00855187434038599,-0.004406850617393305
18,1,0.03365400207471914,-0.06337560665361172,-0.061547613923227405,-0.04728260345526464,-0.05165807908567881,-0.1175504445064499,0.03719742126627974,-0.07516409911693404,-0.057134792540149,0.02094187332900099,-0.0128470226299849,-0.0633148050815401,0.016482593688978052,-0.056705408153859084,0.039994078298284774
18,2,-0.06457690879195828,-0.0674974104395582,-0.05541903322896162,-0.015336314275253084,-0.04028071971868202,-0.09151122364047082,-0.08030324618566946,-0.031219541826425685,0.005907711399328745,-0.01294863896374111,-0.04454589860394271,-0.011931122310040976,-0.027716066321422365,0.0019961983328744006,0.04391887899566239
18,3,-0.016674869790262746,-0.07065628599745856,-0.04947659962536421,-0.026106229382602767,-0.03467190969485829,-0.10170454596581854,0.0031964789732727844,-0.02240175814256123,-0.04539954343565868,0.004033482509752415,-0.020716437067214027,-0.033941430861524347,-0.02961390016247507,-0.00995638615069327,-0.15590327930755657
18,4,-0.012084748408073403,-0.06065656439802935,-0.06509842591099244,-0.00908427326235823,-0.05577878378100574,-0.09724765965886172,0.009381158434532279,-0.03983206606875188,-0.042344968897519264,-0.002970247293425414,-0.021415885306186065,-0.024760021159580876,-0.018316556719774883,-0.026230162361035966,0.025272631199111
19,1,-0.09180390272519635,-0.0460314219490053,-0.04111873778874554,-0.010421367096862004,0.028895900673826906,0.04268941585493382,-0.10533095990688239,0.026596995701734134,0.022782226525632585,0.0034628003566316862,-0.037358530150412184,-0.004375677683489948,-0.06248778580844546,0.011749110777566912,0.09821069474795821
19,2,-0.09119046730996083,-0.04617885262197009,-0.04042850874943333,-0.009518934490652152,0.02922761184044348,0.045205779130261324,-0.10844221215039176,0.031610518012159396,0.02334664800265192,-0.006336389613464305,-0.039726210475893566,-0.004248170597501454,-0.06404835526319128,0.011591701258759518,0.09871742904176825
19,3,-0.09247865337065973,-0.04630219609709016,-0.040344873671916824,-0.00878797825095341,0.028482576615551362,0.0446207362029014,-0.10809111177774555,0.03006035591730588,0.0232037024391071,-0.0026784809109268613,-0.04233618525711521,-0.004940953360246594,-0.06227247746866979,0.011477681085002779,0.09814552674987945
19,4,-0.09205787311513096,-0.04601872573459848,-0.0409720585054117,-0.010827877911526689,0.028937928319098936,0.04247042672304628,-0.1054336043134942,0.026570092335821117,0.02257447429534919,0.003461896829633184,-0.034771108909369346,-0.007006222123354406,-0.06260642331894076,0.01182762968360806,0.09825723735204644
20,1,0.02531115608407863,-0.09596641923374716,-0.065585637807576,-0.03064909663544407,0.00306519968690335,0.019147621414309427,-0.017032251693621693,0.0015108450175101225,-0.0558685783861129,-0.014860479278887862,-0.04204205412136774,-0.010237140647938998,-0.00911520490063698,-0.07695320381752223,-0.2074029357520368
20,2,0.025804767337293717,-0.0957465332763504,-0.06497744074805704,-0.03225349233220761,0.003722096661759743,0.021601914182093392,-0.017227047420071383,-0.003636677553946062,-0.05484439189568972,-0.014820632268240848,-0.04100977283855851,-0.01034085402726138,-0.017837059566233094,-0.07622219502370131,-0.20469389974011007
20,3,0.026400131554584563,-0.09541642933833194,-0.06416519675760736,-0.03137082549112729,0.003998794327120028,0.02220624328390176,-0.01685004341191225,-0.0029804318331955594,-0.05461902088533987,-0.01467258715476689,-0.04177672291626688,-0.010013176420192236,-0.008303995251594934,-0.07616153359954576,-0.20439044939666304
20,4,0.02485744080582813,-0.09588539444970766,-0.06602035464719802,-0.030950286401928342,0.002932707272383009,0.01868697098891944,-0.017580371797537818,1.426355438538876e-05,-0.05611898384526449,-0.015053693637639571,-0.042278002106196595,-0.011597694483306987,-0.009372775079237441,-0.07724371678125277,-0.20884371754427847
21,1,-0.1167388722935934,-0.05763846509673023,-0.015309874088115596,0.00401289855570172,-0.01997863076033328,-0.003911298595255427,-0.1359801556230282,0.0030798134713104133,0.03842967765069076,-0.011061157559623164,-0.03594016083958554,0.018856524081791615,-0.07904006491398434,-0.0006256170555885039,0.0874138220404053
21,2,-0.11959655813094852,-0.05599229436133674,-0.018979369232306375,0.004135833851470981,-0.025429512879730675,0.023716450778379746,-0.13657841489043052,0.002556958135337767,0.037892622338640096,-0.011308182784828763,-0.03637192045851953,0.018595414563737856,-0.08049353426987307,-0.00039435077934854096,0.07529162126342516
21,3,-0.09856212316848345,-0.05553902263381877,-0.016788679519015817,-0.0026953345787442784,-0.022273366180594324,-0.007623623395104436,-0.1297077387602567,0.004266142693223597,0.03285221044580397,-0.002334957020903263,-0.023807309670915124,-0.01988738990279883,-0.07212603147012984,0.0034647088843762002,0.08344278547501494
21,4,-0.09401091950021677,-0.05521284903984377,-0.015493183527899428,0.00044753534666229267,-0.021763578827422796,-0.008319332622453431,-0.12870513308642256,0.005638801616384789,0.03241985031863761,-0.0028163564880601313,0.026512873442254805,-0.019375814549222325,-0.06573444394741212,0.004049203718436422,0.10051293718428068
22,1,-0.0812384475788879,-0.0513212325110865,-0.017719679828315755,-0.00585539823456473,-0.03168209323982045,-0.05771702833987109,-0.07477596918251089,-0.0040829802259362575,0.03855755852140746,-0.009793574855938507,-0.03404386058455392,-0.021753105834356797,-0.06581723555645155,0.004892969560711805,0.08599850830621153
22,2,-0.07260819212101298,-0.05919360111639021,-0.01619960330216993,-0.005543596931433501,-0.027993248255869088,-0.050071442583902656,-0.09270349839527667,0.009530103712030273,0.017002779109931938,-0.008941166411834345,-0.035992430324773506,-0.020054130637953294,-0.06992634465582752,0.003102443793249838,0.08828684551971273
22,3,-0.10455234034627267,-0.055256406762462865,-0.010144140086741001,0.002969161957947485,-0.02354489679476425,0.040568437797002935,-0.12957037842720756,0.011299765371516843,0.051408683534022004,-0.004413123907156094,-0.010537779417432336,0.021598781339765335,-0.0708811462449528,-0.00019535013869494076,0.08922070618557203
22,4,-0.07952749821797349,-0.0552786721212605,-0.0185746253223257,-0.010459379511033083,-0.024824649606619086,-0.04764481658473345,-0.07785109175182502,-0.0012523711954948195,0.03374920339453712,-0.003766674902564032,-0.024792370680839015,-0.024107149041921433,-0.06771626209231896,0.003409008904235217,0.08983540473654125
23,1,-0.13025396024655087,-0.06687280160631763,-0.02414197092419586,-0.00985749646987518,0.00034790372557029476,0.01256553923186916,-0.13733411083859112,0.001874993676592525,0.040075051528243796,-0.005999215441968284,-0.040139597143619296,0.02427838464906155,-0.07961934327363686,-0.00040752723435439703,0.07487766217492989
23,2,-0.1384004409455406,-0.06688442216907166,-0.022663582964370366,-0.0031160999288565193,-0.0013118964589683868,0.012185794659079274,-0.1372895643809341,0.0026477715909266827,0.0399949878446934,-0.011829312245415278,-0.03442178708081226,0.023715987028624576,-0.08203606964055404,-0.0013465319159346061,0.07581965215808054
