f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_distr.kurtosis,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_distr.skewness,ela_level.lda_qda_10,ela_distr.number_of_peaks,ela_level.lda_qda_50,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio
12,4,0.37459184056352646,0.36862150065067034,0.038139513999308594,0.9089748570565024,0.7402500200485649,0.04563012222451723,0.024998619745672634,0.5158661881990616,0.0,0.5794887378235292,0.0,0.0,0.07221158170504527,0.02363198803389377,0.09655513323155418
12,5,0.3244766120031315,0.4031664571450373,0.05529475946775486,0.7907236692157462,1.0442445858155036,0.0,0.040796640574742415,0.5808634281539864,0.019545453916964384,0.3163344260746721,0.0,0.0,0.009517799678225636,0.0,0.1343900234415214
13,1,-0.0983246909588498,-0.10869607840496476,-0.19933570534814243,-0.04226592377454258,-0.037906565121531316,-0.008272729573620963,0.016689871660691857,0.03813406090024271,-0.07019982366032507,0.038837523979108224,-0.0396006714008586,-0.024430696525855722,0.02721947195312746,-0.0068001958615754865,0.09825429508619066
13,3,-0.05112798332305185,-0.05950560300005919,0.24958513460849635,-0.03826293631787149,-0.032419963530852705,0.014766897512905663,0.014185456444380962,0.027607384898230947,0.05323951996215444,0.014103655285207989,-0.019761301115673008,-0.0024328207870815965,0.05369162326179128,0.06755707262917751,0.27202709370675304
13,4,-0.05273437614488202,-0.06720576093496687,0.2594477100780894,-0.031901564248158265,-0.03947949900714329,0.007804311665205288,0.012325661816631611,0.024777895573235925,0.09496875470909547,0.01792532128396926,-0.04128007225468547,-0.006465872580138005,0.02105028463621811,0.07252219508868382,0.2914982405533534
13,5,-0.06102853337359,-0.07369065712361555,0.288157872488149,-0.03960481126190204,-0.03861792519576529,0.0066052781171788005,0.013167812521369907,0.02766399332966879,-0.005554222807737416,0.038847742014958775,-0.043679432019554904,-0.027632362453917023,0.05114165001035319,0.04209954301751309,0.25133429193655593
14,1,-0.1422624297011239,-0.10479444515688724,-0.11061338272977006,-0.050197264027089294,-0.032504286170230434,0.0,0.019362461700190098,-0.04731166902643552,-0.04691397164603911,-0.040804511955037426,-0.04287286751647437,-0.01627890122765946,0.054182874047755764,0.05185673726945278,0.0924537990884422
14,3,-0.22740411145731254,-0.16274719896820744,-0.0433427390099449,-0.05620785385827787,-0.03882896075419462,-0.005749392530126518,0.0170202926006231,-0.18048273160904948,-0.23935237515515007,-0.06510939948761374,-0.08690282115490366,-0.04712113777167082,-0.26389459890261924,0.0,0.012877250309703436
14,4,-0.2314756516969244,-0.14967387795033305,-0.05409574056209765,-0.05050783999714037,-0.04133794998223872,-0.00890354158091955,0.014115404359725692,-0.14706119938901396,-0.2611035308392994,-0.04413122510944778,-0.10586174559759653,-0.04243713098593571,-0.22769504957400777,0.0,-0.037076698843515166
14,5,-0.09878489123740947,-0.09131389594142614,-0.2294111351290633,-0.04612122695646137,-0.042413827141929206,0.0,0.01922194238427649,-0.0696977119534209,-0.01345410720188156,-0.010361587591749183,-0.03590659188429718,-0.014815581966835745,0.06228448170620299,-0.006627374755985654,0.1636061488287971
15,1,-0.06272152916355941,-0.04699373923702746,0.221154923821881,-0.03742767322133654,-0.0411535331427068,0.0,0.015298644982251863,-0.05862645813509232,0.0947632991659175,-0.012241792311472793,-0.021845964930837673,-0.015823438050720187,0.07806081691321803,0.06001278578380034,0.2202427291303019
15,3,-0.06754231559456073,-0.029625959615118193,0.1751249061696784,-0.06512367816993009,-0.05655297986231905,0.008679746399505452,0.019809213283329935,-0.1277530603271781,-0.009373545259144175,-0.026721654982124754,-0.02785985176843124,-0.03730837923750868,0.13732779525820876,-0.037851174903993604,0.0837282868347195
15,4,-0.1289798466316328,-0.1039739794328382,0.11903647914845855,-0.046445424912325894,-0.0386370992695963,0.0,0.02029904526866097,-0.16617686937518683,-0.030841243148321484,0.0,-0.04505413070533315,-0.01893263905499515,-0.18237191977103656,0.024763318006687685,0.11234826282249966
15,5,-0.07093189504809869,-0.050196290948808904,0.2391203001035381,-0.030884158883827638,-0.0496292111004814,0.0018151367428727236,0.01616418923108795,-0.09546456393659136,0.12613443319681317,-0.007050799204665545,-0.02826406780226637,-0.01985555981034992,0.05566294915655541,0.05522622943877395,0.25085238047006597
16,1,-0.0778390977656786,-0.07933344966545461,0.11499843596544923,-0.034384592281792775,-0.04229836336714379,0.008301479076988638,0.02331958017450616,0.016434392682469656,-0.025360466762400124,-0.015548011701637948,-0.025334956356554444,-0.029117443608691035,0.06579549691431141,0.038421722974083826,-0.2893137530336783
16,3,-0.09018963186883076,-0.08068384713024127,0.10982992108005266,-0.03598078834592404,-0.04928365192396547,0.0062703804713626216,0.01612700204890368,0.01830696199639866,0.0035739780969691257,-0.005228329377093159,-0.03625361449295171,-0.02172720425109708,0.03721930566808554,0.03558298440334538,-0.25882249313023686
16,4,-0.08900897737299315,-0.08585904697351453,0.10086554027330491,-0.03864032143803482,-0.03756684296606607,0.010255419979169823,0.018190079111472336,0.017866239295713945,-0.019267369718100225,-0.009487969309324676,-0.02028156294648467,-0.02710799668056959,0.050967948096383914,0.03701836771051385,-0.25325218415596723
16,5,-0.1406981490702042,-0.13621165702468055,0.1023748317045008,-0.03863630445748395,-0.045211439007838305,0.003120532763343453,0.016607543152993343,-0.0138842202061992,-0.03734676577437811,-0.0061743553595546286,-0.028388194371895242,-0.02953773569319565,-0.007037463812259337,0.034055879262135685,-0.36038487924944307
17,1,-0.1531679473960751,-0.10409494521914187,0.12100580088950591,-0.0470252138630749,-0.03903037385217617,-0.008336896256888104,0.01044633102146253,-0.1068959200413711,-0.014080827553124786,-0.056709963273816666,-0.04008392053334531,-0.017886663340520914,-0.1055373167097754,-0.053502847022333155,-0.09682100816777983
17,3,-0.1933868885977193,-0.12607787271389648,-0.23279352265755127,-0.04275166895888732,-0.04881295575116407,-0.016075694556810682,0.015564662836252574,-0.019039529639891695,-0.0076508840128706734,-0.034658153094192734,-0.010156519573573386,0.0,0.027925693875722912,0.0,-0.04389075501330586
17,4,-0.19819574976321447,-0.13900637063146376,0.08566001827326325,-0.043945182202402566,-0.04407871289554888,-0.010952668418689027,0.019584883726536828,-0.1333864114464074,-0.02145874566927669,-0.02999523694187592,-0.04137587255420461,-0.021599232587306172,-0.053491905610625334,0.022621492577278274,-0.2665372405160782
17,5,-0.19162417961687175,-0.11558642701046357,0.10027457616587845,0.005036125760712662,-0.047934641341602136,-0.009632451999442487,0.022819447987976305,-0.10976029896023104,-0.03250636573570234,-0.030993793293294047,-0.02521421142003255,-0.03720991523674638,0.0894506123788858,0.011746971410218188,-0.1936174033703963
18,1,-0.11226956630861595,-0.076437214828186,0.10744354234765677,-0.05606487574160968,-0.04733983984948675,-0.0050384827292137,0.02359175879532044,-0.11981456736562696,-0.029895394197583303,-0.05502311056519327,-0.041122275954661,-0.02701198929238613,-0.08471884400518578,-0.0782800068383461,-0.10974084478533741
18,3,-0.15848410319370881,-0.11409324529114229,-0.28577938426061567,-0.038260814392634235,-0.03893938737183389,-0.012013381914065424,0.016824011032939235,-0.04010819268273569,-0.05007342102422618,-0.03738466895694248,-0.052706744487171775,-0.029008291161197353,0.09090553755694639,0.019168754939139387,-0.0018507566506391626
18,4,-0.1704710600045821,-0.11791502014486377,0.10457266785778585,-0.05454625155354742,-0.0443013985604801,-0.009877045590645395,0.01796406888837493,-0.16197677525690468,0.030040196927567653,-0.03689802926494112,-0.035973937052928284,-0.04269444019996971,-0.03169248410105985,0.005129826657408604,-0.32751725326122916
18,5,-0.16940491301044266,-0.09953644895455349,0.09282470712010757,-0.04111308846384987,-0.047452164211068903,-0.0037288700217543713,0.012588080941463575,-0.16817606676724417,-0.10604403542622579,-0.029781916483834076,-0.03254527158059589,-0.028967728053382824,0.13258800201811474,0.006386783962936071,-0.08238902535078102
19,1,-0.23978237155178805,-0.17712842187245176,0.08734703512100805,-0.046098125534468126,-0.040136246008115384,0.0,0.013666298731629722,-0.15104085761817287,0.04446452367937498,-0.013923887025207027,-0.0678967145404411,-0.04874928675133644,-0.10795861807117679,0.03630386421073162,0.08264741148550869
19,3,-0.24171732532988854,-0.18258775340863104,0.21385148870273493,-0.038188509171318,-0.04000864761014997,-0.006490101767980261,0.01589865688283293,-0.15742737969904025,-0.10217934859684186,-0.015054448903436213,-0.06432686758096956,-0.055337816000313844,0.024634148924084442,0.030429693331920832,0.006423208275307624
19,4,-0.2437796719451477,-0.18128784615000298,0.2054511620138948,-0.04221677681672714,-0.04081289448492509,0.0,0.015979822663480525,-0.18481691487546104,-0.0856525439376341,-0.016256262257929643,-0.09426871819392929,-0.0638166851719309,0.047177466438143634,0.036846627932333065,0.035372232834147144
19,5,-0.22404554634559526,-0.17547198342859216,0.06793959832506186,-0.043017646339959414,-0.04028542017620812,-0.008997143164346355,0.014316893955529153,-0.09614152805847925,0.029854814681054387,-0.014683708041029586,-0.05912946157622234,-0.03344830591280534,-0.17371260021410673,0.04042618579354357,0.08811045475725099
20,1,0.034674917089310975,0.018943069110126387,-0.4839995303956999,-0.04429771120836312,-0.049137039049140296,-0.0031302485810834058,0.012017582718920727,-0.023513866791510463,-0.11809661652454634,-0.04342075236310827,-0.047739248983037275,-0.019451653809942293,-0.008631070567258092,-0.17004829338971028,0.045802632169673174
20,3,0.05598247021756553,0.036817358416961266,-0.5396732848049046,-0.0418274025179014,-0.04401654150112594,0.004266704153857326,0.012666921683334054,-0.025853110150636294,-0.12598502074286494,-0.04125684307200239,-0.05331796350649953,-0.02169155523794264,0.00638196868118901,-0.17752107280305862,0.062059327045673185
20,4,0.07802745093670183,0.04958074262718687,-0.5776013333544716,-0.03988213841585847,-0.044770757036268094,-0.004448436804817768,0.014253251661754451,-0.028030339030936546,-0.11425614620044777,-0.03583789861663356,-0.04871634640136158,-0.02316559719970307,0.0,-0.1636194886964989,0.04137686694329157
20,5,0.06608456847431221,0.038355596450977636,-0.5414545352824801,-0.042731917619725834,-0.04824491151912702,0.0,0.016104154515311664,-0.025774204365329956,-0.13543610005214202,-0.03252030388565558,-0.05655739959948969,-0.02771805148096529,0.008200539513550098,-0.1847917659734436,0.0735162866858513
21,1,-0.18243461560382754,-0.1350639675958351,0.07079502177025401,-0.03223132394563119,-0.03815489563434178,0.0,0.012502451692689681,0.08959305380470813,-0.05512266769832441,-0.011774162356988346,-0.03769211833656089,-0.016843197968660517,0.026248792263540932,0.03729295754061443,-0.21226647529114417
21,3,-0.1866380737980315,-0.1347705828810257,0.1146985057645102,-0.03023433919783519,-0.0398584768188551,-0.004523529096855154,0.009995613036563447,0.12193509259019618,-0.020835582955581647,0.0,-0.029155222779943896,-0.03446532226874628,0.05880410184418575,0.0337249278978308,-0.24339111180254813
21,4,-0.18027162849553885,-0.13365610693997731,0.12767553049841399,-0.03124629734898411,-0.03743847933457781,-0.0026973475635801852,0.015515739489919217,0.0923687262396703,-0.03610744780413722,-0.00978112894499708,-0.0331643210381372,-0.02474730267470271,0.07583918103649748,0.023010408730546814,-0.23001352631655148
21,5,-0.19025401607771866,-0.1439305017813595,0.07153951020432037,-0.03227884586015012,-0.043790716699025636,-0.004611975563362208,0.018632848117573514,0.11343779102974788,-0.04950429940621573,-0.005450878800115161,-0.029962671666732027,-0.021442494424688985,-0.026279746429216877,0.04116518298532501,-0.1824203329878885
22,1,-0.2328496791216095,-0.15756758753979164,0.07698046269034328,-0.04170461604791431,-0.043627582414581756,-0.006183868871533965,0.02135870121254635,0.08330749516710306,0.008002402429004823,-0.0628745191325811,-0.03796390262014304,-0.02762890482123853,-0.013083653362125164,0.025579744750946792,-0.14217416304452601
22,3,-0.21556897116274784,-0.16085121870292485,0.057774256458470535,-0.04518692483498943,-0.03991869897214284,-0.004763862458748547,0.017845595250651103,0.11882884805726775,-0.019047488467377943,-0.05624050310843262,-0.04066492180553838,-0.019797575302161308,-0.040777561446699306,0.04084907934147991,-0.12105276927049097
22,4,-0.24104812049493307,-0.16179631914952092,0.09216776509670815,-0.04181959780713179,-0.041088446494361164,-0.009475065191956705,0.02263528318408975,0.035921261024033146,-0.0029284345525351085,-0.09046760456311528,-0.04532119016842312,-0.03544475120109228,0.020399779915762695,0.02767145051331177,-0.12321879086206
22,5,-0.23635283634061988,-0.16307738620791037,0.06322067320645774,-0.04476078104836545,-0.0403553146836971,-0.010220440982831314,0.01364725664973171,0.07323055968264774,0.02004467619877917,-0.07064072405131219,-0.03716560306275174,-0.030503491058631205,-0.044737120203960895,0.03475195977514092,-0.07751109859877803
23,1,-0.26382933237606154,-0.24451618392048516,0.09400961775334088,-0.03468786333632079,-0.043163875115756034,-0.0014720723222211296,0.019744488241716984,-0.01782863193648576,-0.042296540502860136,-0.016701249983439692,-0.029310611971235856,-0.03111991443110651,0.012676635250177148,0.022386203595321258,-0.3953669334524278
23,3,-0.26798072989764626,-0.2571870474825777,0.087147816781458,-0.033370336540454515,-0.03662607407464347,-0.003399192778784893,0.023197171727072474,-0.01085272131199061,-0.016755159582423185,-0.020940529648188128,-0.03536386323248408,-0.02825682833570392,-0.011317180731800297,0.028201609417974005,-0.39614164965985077
23,4,-0.2685151363540248,-0.25855567286780634,0.0784878115892863,-0.034509120312932295,-0.04594922881100627,0.0029295998475687146,0.01549622173994153,0.006131788936136362,-0.016221211143110342,-0.021892512536354547,-0.027129799654679432,-0.02550789079273863,-0.027723480036058123,0.02475156219483063,-0.3814376471490961
23,5,-0.2361034311532958,-0.231970027267042,0.09004479662094422,-0.037728691889074906,-0.036730206442479874,0.004122654964832523,0.01526467178559665,-0.023127262782306257,-0.055423943648613194,-0.01490885852730181,-0.03160677399164852,-0.03416955103398778,0.006241069293590279,0.028824978486246933,-0.4168905260999842
24,1,-0.11379490985391738,-0.11585920361550588,0.2888031681913549,-0.02739231360831229,-0.0441519916542516,0.012978980024591774,0.013290030833989247,0.08887755635732553,0.02940383147756498,0.02326991442093676,-0.028909101276263838,-0.023616477632877234,0.11538942582630055,0.05373647758077271,0.19226557340824835
