f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,pca.expl_var.cor_init,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_level.lda_mda_25,ela_distr.skewness,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_distr.number_of_peaks
11,4,0.4703470289863423,0.4270563407151212,-0.02070715133136103,-0.2799564268194419,-0.030097171789091437,0.05626790862051634,0.3674988435028268,-0.015386839620048054,0.011948898801619756,-0.013777469288002386,-0.1251607911002972,-0.005044337964697609,0.08548342421398192,0.7129459334182012,0.06957271429833001
12,4,0.32629770214777665,0.4561458902005642,0.5799760012975967,0.03470953878953553,1.0159224333441466,0.022417510438561328,0.014684859313184528,0.5975347912884614,0.02903389620030339,-0.046740797638540776,-0.05371905118679887,0.025789105146838853,0.0,0.023999276060730157,0.5396859810763486
13,4,-0.0554492852906855,-0.07661056127029392,-0.02503853979847866,0.16830513552040624,-0.03740792711814829,0.013272605985875888,-0.09841502683990802,0.0390325379701373,0.09623204753010045,-0.005332812486853529,0.07443441600090317,0.02734986305312634,-0.010519867512521722,-0.023603825011068207,0.06751656681245369
14,4,-0.16327787393618798,-0.12642017396168065,-0.02419568981749154,0.18179044896862168,-0.038714162869760094,0.017321749671362435,-0.11583952826753752,-0.05499208715717718,0.030432702868904704,-0.008943103444194606,-0.2133116591730635,0.005351131228413464,-0.09334638245758603,-0.027056697919792316,-0.030989475316290815
15,4,-0.13501307790025796,-0.10030243521579968,-0.032452558179348445,0.16062166294078728,-0.043579032803423456,0.016908952501537677,-0.10938426046559968,-0.06858081080356082,-0.0021473637437033344,-0.014959928091357266,-0.2757810436301724,-0.005159191556644793,-0.09329596884063407,-0.05825685800492614,-0.003857898926439285
16,4,-0.14776742816618998,-0.13949376756055648,-0.019657167462338254,0.16690847171633275,-0.044420996443774396,0.01060938924840163,-0.08777703602382447,-0.006709819820423596,-0.06863440669199972,-0.029791465845265985,-0.04542121798295118,0.018966490339502207,-0.06464403604846775,-0.006463459911588698,-0.035763168253805155
17,4,-0.21188135479622466,-0.1334935612782432,-0.026938217604893955,0.22488086412196903,-0.03558503139138078,0.00960018923688756,-0.08898509461880383,-0.0753875134015434,0.002413162675932931,-0.026655944746403384,0.13389140399026314,0.02695720480039296,-0.02298496491742069,-0.035962450804002025,0.0067491011300651604
18,4,-0.20773708295925175,-0.14717799631187117,-0.028799942539127155,0.1742679461432276,-0.054867166243078636,0.015357561471080916,-0.10976469187243798,-0.12766768352559332,-0.030845272528494838,-0.02296544045745391,-0.08141248951936408,0.024690443454361832,-0.04613517959106156,-0.0553433244569157,-0.03696340782481067
19,4,-0.20974746074959358,-0.17005161778721856,-0.023613411163199066,0.22693201747213892,-0.03477095137606627,0.013061648144126498,-0.10918105264120341,-0.13306315063860108,0.219188644984331,-0.014568718022746577,0.12284211663768371,0.033187230941193774,-0.08035152364143319,-0.03708746857400226,-0.029123275238624846
20,4,0.11466440442817594,0.08466716175226086,-0.033309511480412723,-0.6292370341027271,-0.06094422784290926,0.02382398770499844,-0.1091542912428296,-0.01925323875227497,0.012664814812750225,-0.021908521215622367,0.030823157440672988,-0.15631332587151525,-0.17097395303701612,-0.05779042116813543,-0.05434376457234813
21,4,-0.22912533853585904,-0.18599173008199257,-0.020641864966603474,0.12207439796406916,-0.037139480080506604,0.0084805794389341,-0.10701254524638754,0.008820735033080784,-0.0365305038612701,-0.01734779430994013,0.06001388815934394,0.030494322569878274,-0.12965057136693825,-0.03923571663612985,-0.023892298072424878
22,4,-0.2696259338100917,-0.19600012952412826,-0.030467654647768905,0.16301065984139662,-0.0428044664622117,0.014104762673280924,-0.10521627028533154,-0.042050630512039056,0.010890036161452399,-0.021294056880453716,0.01642265106077656,0.023104227896318552,-0.07057568495893293,-0.0521642233856871,-0.10137967690125771
23,4,-0.2476208973286021,-0.24506176391027568,-0.02381575227705557,0.14500315178433038,-0.044781637979936284,0.012046202966748187,-0.08437317785605247,-0.02486460493929865,-0.08200412311347893,-0.02651387398407451,-0.07160401586346754,0.015849264629609394,-0.08576275228083863,-0.013180727633943679,-0.038335117630410864
24,4,-0.13898776760307402,-0.15054279276772903,-0.02726139357695362,0.29457055368617446,-0.03958688250461895,0.017684744701926103,-0.09456000167891165,0.08989673390774872,0.3186044298097309,-0.005128337835612423,0.057630019815985895,0.03294766985829861,-0.01742894045673382,-0.03480082674125645,0.007512420805543152
