f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ic.eps.max,ela_distr.kurtosis,ela_level.lda_qda_10,ela_meta.quad_simple.cond,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.sd_ratio
12,3,0.30365707863826197,0.3140527997557425,0.07102133119577925,0.5078765337806148,0.518650036950167,0.0,0.06233326868390643,0.257801995276874,0.0,0.2825812426436318,0.0,0.0,1.4871278789420768,0.044965020951945434,0.03445052187011566
13,3,-0.0578677717691376,-0.06682613664505983,0.29020922317006415,-0.023800726160859154,-0.01841368106945318,0.03585403201710535,0.02848267657547987,0.028693645656511363,0.060182056925938504,0.023529667752515582,0.07442121388635145,0.048612879054733105,-0.06470718622157799,0.021500958313161345,0.2575971042745173
14,3,-0.2130454438793764,-0.1467866195587049,0.07665298443693197,-0.016653520227143115,-0.031989862518171874,-0.013099294163601505,0.028271566876793996,-0.01942783340468268,0.03634323047844745,-0.12012176891685597,-0.13264333222938907,0.04079904894665576,-0.06653402887712315,0.011366606572596083,0.038635530730537715
15,3,-0.05538770932146723,-0.024782796480446515,0.23781291506691807,-0.03087264448826152,-0.0306100512554607,0.060411159045397116,0.017712311417042728,0.0,-0.04002341402980024,-0.10706304443508266,0.009036536263326976,-0.07295818745763398,-0.07051805383083218,0.015259684186077885,0.12436104826394352
16,3,-0.0973321073052072,-0.10075642253043586,0.09460434200710552,-0.022532459105741393,-0.01687993887177707,-0.028836301978522768,0.02858812998650287,0.016950166856725502,0.034276658452909954,0.03609661460701934,0.030656928808869603,0.049436377371855744,-0.06012726648450347,0.02371954421688211,-0.23719689846799252
17,3,-0.23862828235037725,-0.14875945481624198,-0.13233378648537208,-0.02150122069016075,-0.026502728908897127,0.02059689042944629,0.02256407846492997,0.004929395222335542,0.006436814042429684,-0.05785653476806624,0.09526787130994549,0.010362510302252548,-0.07725809906158776,-0.00873763977983727,0.020885698950902643
18,3,-0.17745607610854452,-0.13275708518206186,-0.34783655500009547,-0.020521439991684653,-0.025177766300495952,-0.06214423135923974,0.023866782732358538,-0.053706577897069896,-0.05041231402876267,-0.06963569261630054,-0.23209147511013306,-0.09178219598518855,-0.07541083787304992,-0.027312303784934766,0.01612574779335385
19,3,-0.24818931718781223,-0.18474446706629216,0.2491226279487713,-0.008986240208648355,-0.03353283485535635,-0.16279507649880984,0.024267566124655526,-0.023506678783029256,0.057277367807256147,-0.2000108834069506,-0.0034859959184759814,0.0176612479652849,-0.06430192190629552,-0.022114335923438755,0.07618328638566485
20,3,0.06450433580883053,0.049138463417268685,-0.5933092980999056,-0.020268902015077916,-0.02683043520749695,-0.026861754203709787,0.02059293068264667,-0.01839961434812465,-0.12085499218181489,-0.0036545338455666876,0.026783330558200147,-0.0994568798528811,-0.06896778258990771,0.00887623367453333,0.00933053506852366
21,3,-0.21563838563466436,-0.17447506437204613,0.10297963229490965,-0.021340354580402357,-0.016675332717636313,-0.02795984921978481,0.015834435485324372,0.013716310098925266,0.03043662680457883,0.14595971430335442,0.030398079098858527,0.036969811033795805,-0.06046702550282418,0.008862667300371531,-0.25069433501784555
22,3,-0.26149222216763707,-0.19622972218820364,0.07625548992784711,-0.02043943392417555,-0.03040307631757984,-0.04108584557848988,0.026353147568428603,-0.04974181142998976,0.038597752462940435,0.0960042400025038,0.03287433551843244,0.05012221514415724,-0.06169228552913472,0.001997416420811887,-0.11599226522874306
23,3,-0.31546904408403464,-0.30446855993999916,0.08776633503475392,-0.0190414522752414,-0.022605950345372133,-0.024345982619251638,0.025225142388603516,0.004928939309388758,0.025157497872879686,0.02515617922797836,-0.00682974534543157,0.028466946148421046,-0.05529904143821682,0.01200847789167736,-0.3554379563787955
24,3,-0.09990175288392932,-0.10743442084335214,0.286670238499179,-0.022504568002718106,-0.01380701418194294,0.004858560784183008,0.03069526107238285,0.03555634640087382,0.059027721389984994,0.10092560214522678,0.03880998602932531,0.07329962801298262,-0.05416158965100609,0.02754014482586159,0.20247847914382355
