feature_name,feature_importance,rank
ic.eps.s,0.08775296732729682,1
ic.eps.ratio,0.08749152242241776,2
ela_level.qda_mda_25,0.060337804693528764,3
ela_level.mmce_lda_50,0.0602718530106617,4
ela_level.qda_mda_50,0.0594773428761225,5
ela_level.lda_qda_10,0.0568008953407132,6
pca.expl_var.cor_init,0.052821116353118536,7
ela_meta.lin_w_interact.adj_r2,0.040094221014410895,8
ela_meta.quad_simple.cond,0.03712350245913706,9
nbc.nb_fitness.cor,0.03650742092931869,10
ela_distr.kurtosis,0.034643407784810065,11
pca.expl_var_PC1.cov_init,0.033865227301430746,12
ela_meta.lin_simple.coef.max_by_min,0.032973847473179635,13
ela_level.qda_mda_10,0.03222279177424437,14
ela_distr.skewness,0.031279138883166,15
ela_level.mmce_lda_10,0.031194046658226563,16
ela_level.mmce_qda_50,0.030506365049111795,17
ela_distr.number_of_peaks,0.029096515684268905,18
ela_level.lda_mda_10,0.02811398397392118,19
ela_level.mmce_mda_25,0.027963670349135033,20
ela_level.lda_mda_25,0.026636515374610023,21
ela_level.mmce_mda_10,0.02609082870992575,22
pca.expl_var_PC1.cor_x,0.023272549211629148,23
ic.eps.max,0.02202812208116682,24
ela_meta.lin_simple.adj_r2,0.021920414595043666,25
ela_level.lda_qda_50,0.021592541800603642,26
disp.diff_mean_25,0.019770745962505307,27
disp.ratio_median_25,0.01962208488959345,28
disp.ratio_mean_25,0.019381644843393272,29
ela_level.mmce_qda_10,0.018826942870017207,30
disp.diff_median_25,0.018817140218878772,31
ela_level.mmce_mda_50,0.01834606116616863,32
pca.expl_var.cov_init,0.017774334394272107,33
disp.diff_median_02,0.01772382443341125,34
disp.ratio_median_02,0.01736513771783637,35
ela_level.mmce_qda_25,0.01638335814447649,36
nbc.nn_nb.cor,0.016074143613608535,37
nbc.nn_nb.sd_ratio,0.01593845559690832,38
disp.ratio_median_05,0.015533162279721902,39
disp.diff_mean_02,0.015521772070879096,40
disp.ratio_mean_02,0.015251156470579064,41
disp.diff_median_05,0.015033598849983473,42
ic.h.max,0.014984211290765168,43
ela_meta.quad_simple.adj_r2,0.0134095624906123,44
ic.m0,0.01329766910952314,45
disp.diff_mean_10,0.013277073521334096,46
disp.ratio_mean_10,0.013093843232529613,47
pca.expl_var_PC1.cor_init,0.011985192473247521,48
disp.diff_mean_05,0.011912262806415786,49
ela_level.lda_qda_25,0.011909156302804048,50
disp.ratio_mean_05,0.011879684438550137,51
disp.ratio_median_10,0.011742659122310525,52
ela_level.mmce_lda_25,0.011371535422673024,53
ela_meta.quad_w_interact.adj_r2,0.011127081708925457,54
disp.diff_median_10,0.011081304056365121,55
nbc.dist_ratio.coeff_var,0.01107173834189678,56
ela_level.lda_mda_50,0.00881309869740691,57
nbc.nn_nb.mean_ratio,0.008632277558906795,58
ela_meta.lin_simple.intercept,0.006963784752731375,59
ela_meta.lin_simple.coef.max,0.00573369982941752,60
ela_meta.lin_simple.coef.min,0.004938631451699088,61
