feature_name,feature_importance,rank
ela_level.qda_mda_50,0.08963848150511873,1
pca.expl_var.cor_init,0.08256045268868518,2
ic.eps.s,0.0743962941827857,3
ela_level.mmce_lda_50,0.07387884278227178,4
ic.eps.ratio,0.06931937866152742,5
ela_level.lda_qda_10,0.057132135325085535,6
ic.h.max,0.052523338587770696,7
ela_level.lda_mda_10,0.04582718591272419,8
pca.expl_var_PC1.cov_init,0.044050358756295906,9
ela_level.mmce_mda_25,0.042869592580327416,10
ela_level.mmce_qda_50,0.04159965209697567,11
ela_meta.quad_simple.adj_r2,0.03794139164534086,12
ela_meta.lin_w_interact.adj_r2,0.03648741798030883,13
ela_meta.lin_simple.adj_r2,0.03287427485276588,14
ela_level.qda_mda_10,0.03197748054948901,15
nbc.nb_fitness.cor,0.030218269031530905,16
ela_level.mmce_lda_10,0.029658048167087264,17
ela_meta.quad_simple.cond,0.02877041742720075,18
ela_meta.lin_simple.coef.max_by_min,0.027183052958029908,19
ela_level.mmce_mda_10,0.026514306973132312,20
ela_level.qda_mda_25,0.026398292325918584,21
ela_meta.quad_w_interact.adj_r2,0.02478717796840124,22
disp.ratio_mean_25,0.02412835495590222,23
disp.diff_mean_25,0.023582658896219397,24
nbc.nn_nb.sd_ratio,0.023320751843392513,25
ela_level.lda_qda_50,0.02300067341039116,26
pca.expl_var.cov_init,0.022318709109381312,27
pca.expl_var_PC1.cor_x,0.02185896404073054,28
disp.ratio_median_02,0.021089444426255433,29
disp.diff_median_25,0.021074243842419006,30
disp.diff_median_02,0.021019909422028072,31
disp.ratio_median_25,0.02098464640848562,32
ela_level.mmce_lda_25,0.02064360360259733,33
disp.diff_mean_02,0.018616022196511157,34
disp.ratio_mean_02,0.018597892030847947,35
ela_level.mmce_mda_50,0.018383071598925087,36
ela_level.lda_mda_25,0.016980414516706253,37
pca.expl_var_PC1.cor_init,0.016835075453274232,38
ela_distr.skewness,0.014828894937206806,39
ela_distr.number_of_peaks,0.014634424037600404,40
ela_level.lda_qda_25,0.013895159257074264,41
disp.diff_mean_10,0.013717366046709659,42
disp.diff_median_10,0.013406581550296217,43
disp.ratio_median_05,0.013339304186674214,44
disp.diff_median_05,0.013284632363271758,45
ela_level.mmce_qda_25,0.013186319266091819,46
disp.ratio_median_10,0.013047553977191225,47
disp.ratio_mean_10,0.012931542055973327,48
ela_distr.kurtosis,0.012650131059127054,49
nbc.nn_nb.cor,0.01224866346095683,50
disp.diff_mean_05,0.011881558498376523,51
nbc.dist_ratio.coeff_var,0.011585779929965864,52
disp.ratio_mean_05,0.010452775839881944,53
nbc.nn_nb.mean_ratio,0.009945874029420968,54
ela_level.mmce_qda_10,0.009426360764563955,55
ic.eps.max,0.008892603551670679,56
ela_level.lda_mda_50,0.007991995542486927,57
ela_meta.lin_simple.coef.min,0.0068896852690153,58
ic.m0,0.006507322290778048,59
ela_meta.lin_simple.intercept,0.004069880237222088,60
ela_meta.lin_simple.coef.max,0.002958059053446862,61
