feature_name,feature_importance,rank
ela_level.qda_mda_50,0.08892606697495593,1
ic.eps.s,0.08452632440707779,2
pca.expl_var.cor_init,0.08413697568586649,3
ic.eps.ratio,0.07966674879179131,4
ela_level.mmce_lda_50,0.06997941873402981,5
ela_meta.lin_simple.coef.max_by_min,0.05185866373720419,6
ela_level.lda_mda_10,0.0509089471566034,7
ela_level.lda_qda_10,0.04617524947382428,8
ic.h.max,0.04162558997401139,9
ela_level.mmce_qda_50,0.04047471207419479,10
pca.expl_var_PC1.cov_init,0.03884843198961984,11
ela_level.mmce_mda_25,0.0359378968570243,12
ela_meta.quad_simple.adj_r2,0.035817369580073734,13
ela_meta.lin_simple.adj_r2,0.03472917541511992,14
ela_meta.lin_w_interact.adj_r2,0.03425491272234336,15
ela_level.qda_mda_10,0.031573218136553775,16
ela_level.qda_mda_25,0.030141675107537697,17
ela_level.mmce_mda_10,0.02931842615020667,18
ela_level.mmce_lda_10,0.029266061867370533,19
nbc.nb_fitness.cor,0.02804763453621949,20
nbc.nn_nb.sd_ratio,0.02559063344369072,21
ela_level.lda_qda_50,0.025241646452424656,22
ela_meta.quad_w_interact.adj_r2,0.02507364344118551,23
ela_level.lda_mda_25,0.024776927476324886,24
ela_meta.quad_simple.cond,0.023867565692852147,25
disp.ratio_median_02,0.02345958801267262,26
ela_level.mmce_lda_25,0.023217113696764,27
disp.diff_median_02,0.023202346069816266,28
disp.diff_mean_25,0.022926719958420827,29
disp.ratio_mean_25,0.022478613382736105,30
disp.ratio_mean_02,0.020264666127758613,31
pca.expl_var.cov_init,0.02022227622820801,32
disp.diff_mean_02,0.020206891907542015,33
disp.diff_median_25,0.019711772276768198,34
disp.ratio_median_25,0.01933979755146493,35
ela_level.lda_qda_25,0.018651070423274425,36
ela_level.mmce_mda_50,0.01620452705145951,37
ela_distr.number_of_peaks,0.01612257410015225,38
disp.ratio_median_05,0.015500861112184761,39
ela_distr.skewness,0.014954620358019088,40
disp.diff_median_05,0.014115797767609675,41
disp.ratio_median_10,0.013523177143661191,42
pca.expl_var_PC1.cor_x,0.013226322615342498,43
disp.diff_median_10,0.011929606626433343,44
pca.expl_var_PC1.cor_init,0.011928212614740322,45
disp.ratio_mean_10,0.011869285554245032,46
disp.diff_mean_05,0.011766837620072182,47
disp.diff_mean_10,0.01155176765480394,48
disp.ratio_mean_05,0.011545078540978275,49
nbc.nn_nb.cor,0.01140839590671941,50
ela_distr.kurtosis,0.010658892919817914,51
ela_level.mmce_qda_25,0.009974534147764598,52
ela_meta.lin_simple.coef.min,0.009564503059023415,53
nbc.dist_ratio.coeff_var,0.009385917211879998,54
ela_meta.lin_simple.coef.max,0.008994591930001905,55
ela_level.mmce_qda_10,0.008337058800053889,56
ela_meta.lin_simple.intercept,0.007382675128638262,57
nbc.nn_nb.mean_ratio,0.007358965202975625,58
ic.m0,0.00727837289398874,59
ic.eps.max,0.0031817030497741506,60
ela_level.lda_mda_50,0.0022139836552300374,61
