f_id,i_id,ic.eps.max,ic.eps.ratio,ic.eps.s,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,ela_distr.number_of_peaks,pca.expl_var.cor_init,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_simple.intercept,nbc.nn_nb.sd_ratio,ela_level.lda_mda_25,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_10,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_10,ela_level.lda_qda_25,disp.diff_mean_25,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_level.lda_mda_50,ela_level.qda_mda_50,disp.ratio_mean_25,pca.expl_var_PC1.cor_init,ela_level.lda_mda_10,nbc.nn_nb.cor
3,3,-0.07047126311270108,-0.06376854244685276,-0.06741018296128992,-0.041121763499555486,-0.03185185928418416,0.021220100836278843,-0.03091911716274684,-0.025553905753795347,-0.058358773324161506,-0.046985711346106795,-0.011916150951414545,0.0,-0.152896645717029,-0.01813283508104946,0.0055607253649787025,-0.00902638250983584,-0.00861102240300865,-0.03920889851118409,0.06360890780397344,-0.0014029863627923467,0.00925262094142465,0.004966942117279799,0.017286457446472836,-0.020213522376302362,0.015751650795062466,-0.004437729671865842,0.00693206194909296,0.02324723125891545,-0.029958184470970706,-0.015361397783677733
3,4,-0.0660614904599457,-0.043675114283781215,-0.047589128062580935,-0.0532704667208327,-0.024282474149501684,0.06262970312368162,-0.03715405055056961,-0.02500640458532747,0.02873098198834754,-0.023626831916686263,-0.0033192966990047215,0.03368889755874172,-0.03782110745568017,-0.018432369437370803,0.04526846052498868,-0.00573800545768428,-0.018214948958065635,0.042687889740771215,0.08424121241403079,0.0015290712421019148,0.015755418565703075,0.05122936809744899,0.03540957005580948,-0.022932738576756657,0.008413146206817115,0.01225177108809121,0.0471890456678571,0.01690624792213081,0.01874521330623871,0.01565900149113207
4,1,-0.06605470674704689,-0.02461938173495541,-0.025959353410236582,-0.04117925063049101,-0.020290031908784253,0.021342648914741427,-0.007944251817344039,-0.023643240301926563,-0.012505877463333315,0.00513189681671504,0.02621224936671969,0.010421200134157454,0.009444536497420435,-0.013689088667753806,0.04620538663486485,-0.01798714346922794,-0.01145983504351672,0.005653526835866771,0.04369119909557152,0.01656029329674291,-0.005158292477876608,0.025666710574245355,0.03927728732090834,-0.020391893019790344,0.008774628044881189,0.021449859939716424,0.03495640039905851,0.052088910870307044,0.018978992927311422,0.03722814421497905
4,2,-0.06285557058980545,-0.003184577677308828,-0.010090712721762818,-0.04785517089026421,-0.031061199671942458,0.10329267038005943,-0.029903547417876222,-0.014028899127708008,0.0032529155364792034,0.05061284227793242,-0.007490545549254379,0.0206252051560631,0.03438307898766882,-0.01801525354590866,0.03058668233927314,-0.011445829368450913,-0.011393833747376847,0.009695596427024444,0.05705108420988503,0.0066741421635102965,0.0017678154737165025,0.02209786254079099,0.02326686012334847,-0.011157295870375339,0.01618505714158784,0.040506049368724345,0.01615895335458034,0.010065905851842888,0.009412792278681498,0.009944105679894205
4,3,-0.06565954375299136,-0.0061838237185858486,-0.02002566723294645,-0.051047800587934816,-0.022308025520121032,0.10333132263273392,-0.018822892633038997,-0.02045909293970583,0.0,-0.01168168071745259,-0.022260289402931583,0.008424638029967943,0.0033057990499106016,-0.012252238093697267,0.050443085064251346,-0.00756742178423285,-0.013777958995828087,0.002366457284077028,0.05071411795955279,0.005939042080358212,0.01342532888649775,0.01884177671622138,0.033969689390580426,-0.025642559678086735,0.009097193064871445,0.024812120932855657,0.020996421851680602,0.015572233749531234,0.008504031012656954,0.02115630903191032
4,4,-0.07217732351433628,-0.013023337851387831,-0.01585345114206839,-0.04849462061530871,-0.02815011651981271,0.05251632492087331,-0.009279115333918758,-0.02165118735612273,-0.004119580092754038,0.05282450179541563,-0.0013720899916473406,-0.0033249458493333633,0.09399338569377408,-0.013023550464616847,0.0200113771181583,-0.014160666177500461,-0.011693913214214827,0.00710354506102745,0.0474449952890455,0.015702809874824003,0.006983938424719782,0.02236929141807316,0.022830842280167504,-0.008837903412736131,0.009036496302189959,0.01857430466188198,0.02436420182819242,0.01156673573385801,0.020158754070867882,0.019481361238663175
5,1,-0.05180926326344182,-0.11987082397276261,-0.10105271600650584,-0.023067384053336415,-0.021339165327002724,-0.023754955235534253,0.014717771049152062,-0.0011320101759000334,-0.048359953770634734,-0.014624234358740718,-0.005649707570671125,-0.0772791245463873,0.017171920798410484,-0.017319684963044535,0.02451003820789499,-0.03546574776618874,-0.014931849926683727,-0.04076885579897971,0.022735150371220147,0.016840095367310737,-0.030401343652386448,-0.002387673319003608,-0.0035150375857685434,-0.03050162375661372,-0.008401949007870946,-0.015836415063542608,-0.021291938207362193,0.03306577510529016,0.014316366580097217,0.02151055566996063
5,2,-0.0538912830750663,-0.10363950903753316,-0.10394545157091295,-0.01864298691462829,-0.025735401128185398,-0.02259325731152767,-0.0011951953913534319,-0.004933823474943977,-0.035355276566337523,-0.010534349903707718,-0.00605441985652988,-0.1250727391192269,0.013412339011163898,-0.017778346022296304,0.005940850978689072,-0.03655844045606493,-0.008009581350998246,-0.04841531736566662,0.03076389269639157,0.020133743779700175,-0.05425917423169002,-0.02101754188368099,-0.027707962722682722,-0.0042506911348314524,-0.0021746607970704046,-0.02187363339134657,-0.018866917197959854,0.037357904666131425,0.02089148249356948,-0.0012448095232078238
5,3,-0.04529931555631905,-0.09812159397784775,-0.09334765655453231,-0.03133984256209649,-0.02468588788529008,-0.03514258937205417,-0.003279616563631127,-0.007927010390953226,-0.03979595439094352,-0.01360543089788191,-0.00774592165593585,-0.12433726333054296,0.017763522841459323,-0.018004452961181916,-0.003151618956483554,-0.03938739397800883,-0.019075566459199333,-0.033534842053765945,0.028892766408890935,0.005405941016393134,-0.038794671788514534,-0.02773347001114651,-0.010776970949925413,-0.014974099568908217,0.0018585675793017509,-0.01569238259531336,-0.014305968977872896,0.03371582128978201,0.022139323914218356,0.005033022586500069
5,4,-0.05539642297492764,-0.09819533852263462,-0.0960729088922565,-0.028647175074638986,-0.014083389613832764,-0.028135881893887327,0.013244115526143352,-0.002254823970237352,0.015898425195051302,-0.016028050183337472,0.017577855908661788,-0.15054210876400742,0.01958265290586364,-0.010591716491216818,-0.02037820637544785,-0.054152627999795255,-0.014542459556276754,-0.057405945729106345,0.04515220126855313,0.02441464596932552,-0.0666877228156717,-0.03514140476098626,-0.03151530744810127,-0.01874095488422778,0.00585496497353144,-0.04512684730165539,-0.04245699927181312,0.04466384575632909,0.008907814061560382,-0.0056499841175176035
6,1,-0.06115187771222142,0.11156168283357104,0.06880808380883735,-0.032589409680010645,-0.031875792663458136,-0.016184709417010758,-0.04217151797042062,-0.019125583136595983,-0.016745339960851806,-0.020390999900183514,0.019242696769490364,0.045777193855857504,-0.0017234257460188099,-0.01008186969625064,-0.0062848748782316985,-0.014469748094533191,-0.01087132243355788,0.048666320624527436,0.046846448236893226,-0.01393958396167981,0.005016195834391363,-0.012619407945005393,0.015558611870840337,-0.02342442087376801,0.019177378348851207,0.0020867782249062022,-0.007817361175104925,0.03295132325082973,0.012458933973508599,-0.0043544362606150605
6,2,-0.07058962348796176,0.10839354900321355,0.06563011628882526,-0.031498305213428404,-0.026335486306025876,-0.018118666906105488,-0.03452450309705918,-0.012322299804073858,-0.046817716556069706,-0.0048254706560759975,-0.001489677408157905,0.07089036702129671,0.011140747552496527,-0.014268581026936886,0.018229171284121312,-0.012441775044922963,-0.01681999991187747,0.05400829486906292,0.029937321519084334,0.007731972192632941,0.010851408902031665,0.004560953665454837,0.02761548983992662,-0.006793902906093996,0.012890705101098646,0.0057447717685995825,-0.005098844826513779,0.021279502405358225,0.027118459654459193,0.0033199853635425824
6,3,-0.07440492422631313,0.10435123772294583,0.06944437985341574,-0.03232115212933556,-0.022589714508084856,-0.0198414417074846,-0.03186660384003896,-0.013654823993206534,-0.01418522110237816,-0.0328985413344596,0.014381755152192116,0.07404454537051827,0.0,-0.009211766607278085,0.010539289107691585,-0.002067916444080123,-0.011642392179315772,0.06905587244031229,0.04305954213713992,0.0,0.013256810555173401,0.0,0.01572116021957752,-0.019096243933491408,0.007681551076268264,0.007900689628205199,0.001754142048689969,0.02543014667623271,0.026128200807016333,0.0
6,4,-0.0717282264887853,0.1043906993606189,0.05990126811785754,-0.02817141464609937,-0.02531750221199496,-0.01469977677348134,-0.034846174185143124,-0.014123785660398229,-0.028218403985147335,-0.027462790333824715,0.01312092690981606,0.061522770444361816,0.0,-0.013988627499509972,0.004729849139585074,-0.008696548914137035,-0.009186055130664318,0.04698840646836919,0.0370058752542875,-0.007408892123442423,0.003426726177648734,-0.0038759792616201855,0.004317828106502011,-0.017138543401516042,0.011316201906384465,0.00697078818210204,-0.00556087697878252,0.025589369334342638,0.018317047139417703,-0.004844192819760729
7,1,-0.06173937502264672,-0.08477674933741075,-0.09112882512717738,-0.040318487623547394,-0.021493666855157578,-0.023611163907529042,0.04005063987229755,-0.015498417215680071,0.01735496027879954,-0.023019584405596538,0.06052370375600398,-0.02494454665315654,-0.02058979254866619,-0.020974331197609886,0.009403621474463011,-0.004840819282822234,-0.007764083086903628,-0.017414100358695006,0.002758383466320763,0.016797336067556456,0.03194779629042507,-0.008559134631071219,0.005896369756898723,-0.03984937539108746,0.007970216498340205,0.01031219697863156,-0.013746304195579095,0.012935083471814657,0.030502845377664234,0.0
7,2,-0.06592679502191856,-0.04938586714196952,-0.05537763104703458,-0.03698808653026725,-0.025663489490598074,-0.03571203928572153,0.04089129623341729,-0.02578541992476635,0.014194754397151413,-0.025850409521957246,-0.005581977484435924,-0.04999456620797674,-0.02212205849682855,-0.014297007062984174,0.027209753511274262,-0.0034226827162986695,-0.005259576537580787,-0.03916469502059855,0.008990495636545942,0.041174859944213354,0.04579493899300427,0.014938283476410033,0.004661099304710467,-0.02406485416580642,0.006764867217542381,-0.0023671222342033227,0.01017815410363701,-0.004559452656892338,-0.003795869617082448,0.006705493795893747
7,3,-0.08091318508630585,-0.07788104323758382,-0.08646176405576711,-0.028829154024854642,-0.028881053798840206,-0.026778697931936657,-0.016009303026499333,-0.035891048562534056,0.00921567402067991,-0.0211850571024243,-0.03533382617301495,-0.017649429538789174,-0.01553979886813972,-0.014112737057357383,-0.026684910637678638,-0.011624608519427815,-0.014259165772845361,-0.022792419207785963,-0.05895375957228283,0.0,0.02656996498970421,-0.026357419310797103,0.005995396763802563,-0.02462762481880132,0.017775920649579613,0.010544467799641355,-0.035307328177879405,-0.02806946166171498,-0.014999050064019692,-0.019147677400566554
7,4,-0.061506694671079054,-0.05459360419857236,-0.05649289813122052,-0.03222416272133924,-0.022956210481064776,-0.03614703345272258,-0.06557835306081003,0.0,-0.027438942883518128,0.017223300445025458,0.03808222594981871,0.028348716198122265,0.05624887066677739,0.0,0.039959698242650055,-0.026229463800869837,-0.019208951364746374,0.014592773750023408,-0.005933010967446528,-0.029638342297168302,-0.030075077241215997,0.012763727538333006,0.039707392848546096,-0.007513449130565453,0.005261087909345041,-0.0019687322296020188,0.021416370713241206,0.016941230532958512,0.008200886014741324,0.03890176553747787
8,1,-0.06459972754697083,0.07791735302327507,0.05129687143402367,-0.040555705949017515,-0.022982305568349064,-0.0185591065383989,-0.028298561805984446,-0.012795704523765175,-0.01239896790949406,-0.010622609862037127,0.019867979420442952,0.029773603681640864,0.007766527704532913,-0.01592128092367036,0.036622189922260254,-0.025495480475869636,-0.012570676725864052,0.02107532338736748,0.06011792141300991,0.012048685469037326,0.003758563884832297,0.03336523059858325,0.04267728458158218,0.005441168752771383,0.011161729203704576,0.0016671145598442794,0.03276408170668271,0.019417337097257056,0.010464053675817306,0.026040385054843573
8,2,-0.07043635486140326,0.10044846999296636,0.06464495476301763,-0.0385407629489658,-0.011316590971200607,-0.018185130104598823,-0.027169248755950504,-0.013670602280764665,0.06723255637371961,-0.006288020902151081,-0.0033942241228508974,0.141551793455843,0.01715425260996345,-0.014158180674902154,0.044738411733548256,-0.009440028628655561,-0.011678881443037858,0.1775638944068193,0.046959407878175985,0.009220899737583999,0.020089046041442293,0.02797782517688624,0.033562319317987255,0.012181434818344161,0.00862422019820358,0.012301845109525644,0.024564443873894615,0.005057363035596896,0.04574892132576769,0.04601931070901566
8,3,-0.0708940052395301,0.1824538541258648,0.127645416220458,-0.03371608464345821,-0.03039921997747333,-0.006402843949964876,-0.02615656218568041,-0.004640125490514846,0.007443940123300241,0.004559034718112753,-0.010502641727896084,0.158501627865284,0.011274141711141772,-0.014021932400359427,0.021179072161137957,-0.003584122040219573,-0.010117286588716468,0.14227157978433574,0.04041442780667159,0.009449615823398094,0.007985524456790072,0.022151056405945585,0.0244594662311578,0.012153536328371684,0.008696397629530561,0.010811408968244507,0.016941106849951204,0.01135453130707409,0.03755492670665583,0.03449750388420736
8,4,-0.05838008856711219,0.07150268795215375,0.03964980999650464,-0.033091391774373924,-0.019841344351686607,-0.0060811837879437,0.0,-0.002861823947821085,0.3356684611938594,-0.012786386708626363,0.05161771666841952,0.050758633978535694,0.017112675155184776,-0.019497420115678565,0.06426179957442413,-0.00157410457418522,-0.01456287871865175,0.04589125623132023,0.04891296681460561,0.021583856028834003,0.010705146451621794,0.033862084334990994,0.04406577492130331,0.019938081643713468,0.0055183810709311665,0.02829130878287628,0.028016494676775028,0.029255818815195622,0.020124314187681402,0.06195159371935399
9,1,-0.059813359087841994,0.2339686018522116,0.19770971573920165,-0.025187620638872588,-0.03165352142308997,-0.02249817853963218,-0.014060672451368411,-0.028523083564068963,-0.0319577327491139,-0.004390637908422312,0.05914501567730018,0.006226427251814354,-0.016783416938021684,-0.026905436739020988,0.07303995937474664,-0.01857322358084021,-0.004479800646775278,-0.01129651366590384,0.0020673650563131363,0.008290288266726592,0.00864804884019546,0.032018451702059636,0.05282591456711877,-0.010836949627363979,0.01772781765311343,0.025234178027333964,0.02010588904996166,-0.021558052822200385,-0.01526545277368882,0.03867855357001937
9,2,-0.06456546960112489,0.21777354427149465,0.15834676702385891,-0.038345562512367204,-0.02470799261213988,-0.02086743329323082,0.0011743907880371052,-0.023683844754169514,0.06807065877176496,-0.01346839256996421,0.06557223569282672,0.008040491638215408,-0.008905602329785878,-0.00980211182867649,0.04661546312129369,-0.01499548789102706,-0.01847686384519623,-0.01712507981689762,0.005846352929676724,0.01305803031239161,0.0030158704944069914,0.03448459431656453,0.04892499781832074,-0.003913522560219762,0.008934553401514084,0.053643922905282776,0.03946625684907207,-0.004787842804326231,-0.031246543005397337,0.02536560641238228
9,3,-0.06372801761786079,0.20319889187603368,0.14637216698837172,-0.03282857827524255,-0.029017409167434005,-0.012892456148527381,-0.012623521500685353,-0.025786256112609596,0.09835085027447288,-0.019837277635009892,0.07487239417414421,0.00551931083121826,0.0,-0.022915386222090273,0.061953457403031875,-0.019222066017247186,-0.017838499232813332,-0.010187851691978056,0.0,0.01902293069441055,0.0,0.03530934670464142,0.03548600802994692,0.0,0.0034602724967410237,0.058297714110113225,0.02229153023623437,-0.005483718261149517,-0.03518780174072669,0.04685595312659463
9,4,-0.07095255129876052,0.14282858371451995,0.10781222988312633,-0.038865391041160574,-0.020978817098038005,-0.013514424663841784,-0.01632512850126694,-0.021562501056336614,0.12435527858503714,-0.020188252817126606,0.06759574850410877,0.01107438602690125,0.0,-0.008536346019443808,0.04918075487362303,-0.019230604834632875,-0.008911946217144862,-0.014931054950320821,0.005622787713832789,0.01219087671086877,0.0,0.043721393816723936,0.03998446957096327,0.008456705235250522,0.0007915205910724865,0.05578216700371724,0.0338652062873199,-0.014743629840307276,-0.02783867620691438,0.03301162586018547
10,1,-0.04527591827347721,0.4817198693786482,0.4441238777143379,-0.02339922903106295,0.0,0.004763299639142238,0.6091659557485334,0.018719990917686946,0.026976764991352598,0.05611566252506306,0.017687139156150833,0.013001723437694901,0.0429632218033027,-0.032711093755035,0.05846322267652182,0.04089756574041159,-0.03190884160638774,0.07494800939540902,0.0,0.21959446784988157,0.06429593554249036,0.06498977042947995,0.021795528505480055,0.009242449890675797,0.01616574625952394,0.0,0.06512554423709327,0.0617098208658734,0.061053033401540224,0.049221963641051136
10,2,-0.08252981476618315,0.3433843708276689,0.27990336895622114,0.0,-0.03058815799877379,0.044531233345959764,0.5445958728335127,0.0,0.19159139791334368,0.07609342289644405,-0.03344341932495354,0.05269748033652433,0.006636823893600097,0.0,0.06252634660686751,0.03697334329381263,0.0,0.05062483691860509,0.043669680453279236,0.18917073150099895,0.12460528321326247,0.06808917564528771,0.0815582429970858,0.045910610790682815,0.05010084109824975,0.02179787323085569,0.11054945301819297,0.045466691797425796,0.014478616348530093,0.01657536955656269
10,3,-0.0542729273911039,0.29524380193189126,0.25078479025874467,-0.015294310398952127,-0.021871607547868654,-0.013316314926036021,0.016313145897345116,-0.026130463654963743,0.09213567138392909,0.005509705930118902,-0.04186900326487597,0.02425474816066364,0.025463609220275907,0.007832620640827015,0.05330637295554841,0.18511583377387686,-0.013115525931615468,0.027925732876385057,-0.025301051367171312,0.09965524412605076,0.24341966184866226,0.040374209497181957,0.0403725910404058,0.0,0.036769478994050475,-0.03428514413473516,0.029503964263822624,-0.003617576261703559,-0.0093865985358067,0.01710655931395122
10,4,-0.061563143369681605,0.37659324664075333,0.3190649581906906,-0.023783877846039303,-0.039475212253651026,0.052585024222062016,0.9537486767179084,0.0,0.041700473557539475,0.03993522731591437,0.051589719408686174,0.04488587780053621,0.024930241190587843,-0.03679356554390045,0.05061767954334728,0.0,0.0,0.07123029829158789,0.03935740079542005,0.19671142295648436,0.0440573967115554,0.026930675786684066,0.015330717369161029,-0.030487969530486825,0.05966531077051851,0.01060493577306798,0.010955217204549283,0.06098788664659405,0.042885237249886576,0.04718162548160576
11,1,-0.025860961754610542,0.16333418548783032,0.15953342677407256,-0.045742530461609074,0.01763971330098575,0.0,0.041838245689581666,0.0,0.046275932626848426,0.03153713860599607,0.0,0.0,0.023220668235598957,0.017267435089366914,0.025662416936289692,0.08736625734827004,-0.016791407343381144,0.022221635429102334,-0.06447712052599865,0.08244779824217288,0.09714497125441733,0.026854032329225924,-0.03136524239601999,0.02439621757530438,-0.4472966807410663,-0.16962354627364568,0.036915441794872696,-0.027169815550889518,0.0,0.02439997271612271
11,2,-0.04179487235962263,0.16698408687096478,0.1315463460811604,0.0,-0.02611942550448358,0.0,0.06592930605801342,-0.0203456837766285,0.0,0.0,0.016317778922077947,0.0,0.0,0.006453473620659442,0.0,0.16012060120254074,0.0,0.0,-0.04483210515289156,0.05652403895402164,0.08547278153434242,0.0271842432858922,-0.011660273774741325,0.0,-0.4620833772635877,-0.03690771600558608,0.01444014966672315,-0.019219175928200542,0.019637515269245676,0.012080492688937794
11,3,-0.04254251972627624,0.23168492834973495,0.20322479170115232,0.0,-0.04438186491814493,0.029297738459460293,0.0643333219575207,-0.01859694705635677,-0.1552789527845746,0.0,0.034337927210401825,0.03815281291153097,-0.05804178757533424,0.0,-0.02633698017022368,0.14280134319991244,0.01599850296847305,-0.021850253350183063,0.018713236267772368,0.01992854953683236,-0.3946135993339148,0.04573420788160763,0.0,-0.03212017641350159,0.047526247793203746,0.024760727402791977,0.06228001294881075,-0.0112545638189228,0.024117470709663358,0.0
11,4,-0.03493326353364898,0.16730832729255352,0.1723859188300752,-0.04582670450750542,-0.030555004147078596,0.0,0.10329748713133896,-0.039650125794211816,-0.12337117969080674,0.03849221649593644,-0.01842470641549737,0.016840126491353483,0.012850474462832093,-0.01717054076197816,0.09571098646593554,0.06916935091031165,0.0,0.025717556707178832,0.00684091586657927,0.05897909909009738,-0.36197852856920976,0.027506321723420823,0.06030213595278244,0.0,0.0,0.01705890045117049,0.02765180932958748,-0.01275594895022393,-0.04124720619714406,0.02367575551758727
12,1,1.1348929529705325,0.464151628502282,0.4605557588046292,0.0,0.7501303064983942,0.03371051531590208,0.025971168681164336,0.37360274460100396,0.010878297292646,0.17828783158992945,0.062217612111458376,0.041439436969137766,0.1810421878035653,0.049777893513846205,0.028213316698096236,0.0,0.11254987670372874,0.018763338916367722,0.028590435563191186,0.039743103788924206,0.050350857459942944,0.0,0.0,0.0,0.09322374433965219,0.033432581273932005,0.0,0.02901142733203832,0.03027888488211916,0.06271138027922873
12,2,2.737731818435332,0.33490941094732163,0.3775931777450161,0.0,0.17248754217844064,0.0,0.0,0.2336567581038782,0.0,0.019403315373548224,0.042266092274542366,0.03237480085209432,0.07096093131152514,0.07389458621764744,0.015941030892894226,0.004303801491081671,0.01078941567445213,0.029360021957790305,0.008171667436452479,0.013741530446589767,0.006074453885240416,0.0,0.02070606865129987,0.04561824710004214,0.006014418035598101,0.0,0.013269803585178597,0.0,0.0076341307208454,0.016624258574900352
12,3,0.8050683104246639,0.2080255410719336,0.3408062537877665,0.05797149727972961,0.7186190925904199,0.08449790955017611,-0.04613318449907,0.4117124690316585,-0.050583205108825524,0.30464320786362764,0.0,0.0,0.12364751995825074,0.6977097805907282,0.0,-0.024217412202390154,0.6908709812291032,0.0,0.030645260564269527,-0.04368142203386416,0.0,0.016635779620425728,0.0,0.09227124719867685,-0.06297924721501147,0.06697966298112412,0.030794934894874393,0.027993092636208416,0.036308398690333865,0.07481785546109432
