f_id,i_id,ic.eps.ratio,ic.eps.max,ic.eps.s,ela_meta.lin_simple.coef.max_by_min,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_distr.number_of_peaks,pca.expl_var.cor_init,ela_distr.skewness,ela_level.lda_qda_10,ela_level.qda_mda_50,ic.h.max,ela_level.lda_mda_25,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x,ela_level.lda_qda_25,nbc.nn_nb.sd_ratio,ela_level.lda_mda_50,ela_level.mmce_mda_10,ela_meta.lin_simple.intercept,nbc.nn_nb.cor,ela_level.qda_mda_10,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var,ic.m0,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max,disp.diff_mean_25,nbc.nn_nb.mean_ratio,disp.ratio_median_25
11,4,0.33237152818388116,0.0,0.27150785431958935,-0.025097615819800856,-0.02408492434113524,0.007411240602621272,0.051728925816327265,-0.08701747154253464,-0.04744248299501752,0.10102702961047827,0.008378547119603508,0.01568957721204245,0.19729584762990637,0.011907747873272034,-0.14590393419908065,0.12227542280684323,0.05784612196189598,-0.013587616403037073,0.04275163698872081,-0.017162968883827956,0.05261183635489497,0.07175833370810014,0.0,0.041994487774028366,0.02180490021775361,0.0,-0.029187899247944404,0.023257591357730256,0.034581388248066836,0.07944812945304225
12,4,0.2541502937711151,0.5956346848877643,0.4146911852408999,-0.09615233808044099,0.8243494517726169,0.0955927954906115,0.5948030781547944,0.0,0.41394806583467014,0.0,-0.07617119836038633,0.13779470781406022,0.038585401201132186,0.0,0.039620176015141784,0.0,0.13063552185453853,0.056321893968993786,0.11347581342876722,0.44943175377946654,-0.03934878724485147,0.07554016111206119,0.09375704927779438,0.012133560340416683,-0.1413464107384521,0.13036878149369535,0.36057174311492535,-0.03757916397596883,0.0,-0.06175351605920021
13,4,-0.05050314965693464,-0.01739862971899575,-0.04063744616690218,-0.013242141589738576,-0.0347499123945878,-0.011938108738929809,-0.00786365397096217,0.1376658852734735,0.02867199165703771,0.013573440908348888,0.05757721212294997,0.09292828149557586,-0.03774674184043214,0.02724722359190984,0.03127356113967361,0.02899590587235923,0.07298238451477534,0.0,0.02604881984280988,-0.018714991819769072,0.08579590070966642,0.06117314698724913,0.031865800540165634,0.04547679147332079,0.018350207147953435,0.04665857906473281,-0.02211389311705364,0.04018020127349997,0.05006287834605583,0.039716492798176684
14,4,-0.09861639729228716,-0.03407416057728507,-0.09224299300107808,-0.016509036591701665,-0.032796551023278525,-0.020555173682703543,-0.0536068705012433,0.08216827348956623,-0.04637508134292628,-0.03205920101891907,0.006636496342310616,-0.06029367914449568,-0.09030561440828183,0.007883945331445319,-0.033980366469400336,0.014398070701876486,-0.001205951242037151,0.0087733961108164,0.005262134057877954,-0.030860316088768214,0.00416515518813021,-0.005820759377736906,-0.04118717907847841,0.00989932137521643,0.024726753848802796,-0.028105881737094662,-0.0164082404008008,-0.012181771589967194,0.005815356122943038,-0.017792422568807753
15,4,-0.09705669703290246,-0.03962289772752092,-0.07022836397716914,-0.025610183782996843,-0.037633456328294124,0.0,-0.026514700339243025,0.14187680617921372,-0.09123166732003118,-0.04344563008632213,-0.03053607361299082,-0.0525265205168014,-0.0693316594341657,-0.03423342325672735,-0.06385610928501809,0.0,0.01722029472475456,0.0,-0.026239890988093095,-0.015433378777232443,0.01852707405547238,0.00904681605571711,-0.10428757702510866,0.023197163418886335,0.006355727648468035,-0.011626954555241376,-0.023076789986153978,0.014991719449749863,0.02781450108582023,0.008213126845624252
16,4,-0.0695943729299292,-0.030869869205654932,-0.060649969524384284,-0.012161870543416997,-0.04695293570253889,-0.0041383609464770155,-0.042104009198858705,0.04055959427107747,-0.01292717154132117,-0.062471953815531056,-0.035469506136633466,-0.017126624815947067,-0.07752734953581308,-0.0006457795800731692,-0.02207317060337155,-0.02275172148563931,-0.06694595573922246,-0.009316773184349869,-0.0020909083810641826,-0.010899214768575138,-0.06312104891890824,-0.049769961976824484,0.01583221338460683,-0.08421188696579707,-0.0918933961754691,-0.0624870757329235,-0.018204584048047256,-0.07165583895895761,-0.09368033560932376,-0.06153871038478109
17,4,-0.12709010468977355,-0.04158013544713002,-0.09689709602242097,-0.020746140681196845,-0.038157918090220844,-0.010276343877913374,-0.04112070885238028,0.04808253149438646,-0.05624060848305368,-0.06921866060670889,-0.001869320635275451,-0.03825782752159557,-0.09038936982235846,-0.010543412586209944,-0.02466285586801409,-0.013207600622683557,-0.06740890149267043,0.008676669033038098,-0.01683761841061182,-0.01603074272694921,-0.0558910934373667,-0.005543049854833226,-0.06879844316379025,-0.04844321860840817,-0.033301453394852465,-0.053600532832346226,-0.01930702602700185,-0.005475306800544533,-0.04616903529342886,-0.01842807391925927
18,4,-0.11140702116583079,-0.024994525070319296,-0.09430854379333653,-0.021875459631598315,-0.04537571114223948,-0.01101579327941471,-0.06756570717139954,0.04519521780038027,-0.061553102510409685,-0.054729853275124696,-0.013508832792431369,-0.0452768959233838,-0.09725559170940545,-0.0005461433883535705,-0.02877218205482257,-0.01860181387859694,-0.06415125328488824,0.0,-0.003579061669718664,-0.018979036474246147,-0.04832027400669603,-0.002598266294485674,-0.07151135592479563,-0.03759356419170046,-0.012631543684116564,-0.06434228304229672,-0.01739145315871693,-0.026548964116078544,-0.05054132008000112,-0.008953064327547056
19,4,-0.16931460801220527,-0.027793871252500546,-0.14870182600991155,0.0,-0.04205078410608731,-0.0036106792147704847,-0.040931636691768136,0.08085551822603065,-0.07868879679034058,-0.10747751419531482,-0.055244663991810494,-0.06083594518686253,-0.07973121310078912,0.007070174124683026,0.03471008706878581,-0.02521756034413236,-0.048806747436378695,-0.0027524943771500276,-0.01725846662084518,-0.02424878926859675,-0.03882777536085369,-0.12165104878501021,-0.0637637393265088,0.02350537175491474,-0.007032293008597423,-0.05705472681500712,-0.005418000275222434,0.0044660166093180576,0.008757845587397561,0.0
20,4,0.012786248608556705,-0.027067152265594085,0.0,-0.014091958278328431,-0.03665125543298242,-0.012158055109776522,-0.05807492712324924,-0.4345198589602457,-0.03251076334885383,-0.09661623751580728,-0.013987913537339747,-0.04739059060405176,-0.09867673713709157,-0.15563309144244908,0.0,-0.018594319619964383,-0.005738188854139237,0.0,-0.10581844570616716,-0.010518541999364639,0.008384582930466844,-0.064747335498896,-0.032625023329247105,0.014363735385038545,0.0,0.0,-0.016535804457560532,-0.005819838539970368,0.013944131393984538,0.0071523616275903645
21,4,-0.10545247920758882,-0.03337303471155112,-0.0993113391210888,-0.01686133011257429,-0.030914437337217326,-0.0008848508251093623,-0.031499594134283715,0.03911363418691688,0.0072505066413225405,-0.08669687678083599,-0.007630459225808239,-0.041751376604006574,-0.08015011427434604,-0.0016102948755083446,0.010430306817274193,-0.036190353386885976,-0.0474626688960163,-0.01146097051997097,-0.00043776820635277325,-0.02830319354382138,-0.06532447739692593,-0.044649792961753754,0.05268291676870068,-0.04427949256514385,-0.03064661397829166,-0.06318530986151671,-0.013326678433637551,-0.05025613462712064,-0.03403795769329232,-0.03587223301326181
22,4,-0.13799245874672855,-0.015084591446212742,-0.10378628844100568,-0.005636086891701253,-0.03475443220567476,-0.0019087804094975735,-0.03397660537776642,0.03569352615012933,0.024704027418961994,-0.042218002855387016,-0.012601170905916281,-0.020526188986165983,-0.08035894137878269,0.003455028706605856,0.004213448877944503,-0.015497412150369372,-0.01541759727357278,-0.0015397583473180654,-0.002438856054219618,-0.024364291623298173,-0.029773210357895874,-0.02098834556102447,0.066169633910799,-0.024690121678001886,-0.0037257293623689236,-0.08743064065490563,-0.004491305055456862,-0.02973517657520619,-0.025371671492338432,-0.027846053939074022
23,4,-0.09345462643541558,-0.03641510254669311,-0.07747906966175483,-0.01994495917338801,-0.039921414716630466,-0.008351931852332128,-0.039815823058391375,0.03353109988084779,0.0,-0.07760520313262109,-0.014265750572179325,-0.014746324820232748,-0.062373710047479936,0.0,-0.026558710683898368,-0.033063061650697056,-0.058281558885207085,0.0,-0.0034263686700016782,-0.01918680543671436,-0.053898312847294516,-0.048182678692601955,0.034813430743053986,-0.0934981376081942,-0.09713580319142068,-0.065646266238229,-0.010883287431393551,-0.07401382091646769,-0.11934374130800413,-0.07768287038092203
24,4,-0.09060888329591224,-0.03295263762507471,-0.0851565922737436,-0.008930646580046404,-0.03577436626841857,-0.005613235059941667,-0.027187291531572483,0.08752638747426542,0.00838759171838073,-0.05623485176333472,0.03207899483270619,0.08778386251051987,-0.053483208371270984,0.012833410598749165,0.019030425648114548,-0.014051225800493339,0.009271911947470214,0.0,0.009020949644429274,-0.01642323671852388,0.03131231595261139,-0.029435354218311793,0.14528473498436173,0.021069282948102647,0.016125060159938004,0.035396496033560536,-0.016270673269907845,0.020445144366765894,0.01463616860678103,0.01655332465295077
