feature_name,feature_importance,rank
ic.eps.ratio,0.152666118376848,1
ela_meta.lin_simple.coef.min,0.13393868402625,2
ic.eps.s,0.12855965666133004,3
pca.expl_var.cor_init,0.05703164102695696,4
ela_meta.quad_simple.cond,0.05038767061946722,5
ela_meta.lin_simple.coef.max,0.04836032697137877,6
ela_meta.lin_simple.intercept,0.047613271509178066,7
ela_level.qda_mda_10,0.0417016303787748,8
ela_level.lda_qda_10,0.041695089424306636,9
ic.h.max,0.041462661386547084,10
nbc.nb_fitness.cor,0.040371975060942145,11
ela_meta.lin_simple.coef.max_by_min,0.04035527901502608,12
ela_level.lda_qda_25,0.03727872343557357,13
ela_meta.quad_simple.adj_r2,0.03709133240964695,14
nbc.nn_nb.sd_ratio,0.03693293802231479,15
ela_level.mmce_lda_10,0.034071263255733945,16
ela_level.lda_mda_25,0.033909139266209566,17
nbc.nn_nb.mean_ratio,0.03191505415773862,18
ela_distr.kurtosis,0.03072683013752389,19
ela_level.mmce_mda_10,0.030642604873294194,20
pca.expl_var_PC1.cor_init,0.029078032265366423,21
ela_distr.skewness,0.028693620002420036,22
nbc.nn_nb.cor,0.028439086486736844,23
disp.diff_mean_25,0.028272412793857726,24
ela_distr.number_of_peaks,0.028240096111170964,25
ic.eps.max,0.02750555531101681,26
nbc.dist_ratio.coeff_var,0.02720935169977089,27
pca.expl_var_PC1.cor_x,0.01776310528313049,28
ela_level.qda_mda_50,0.01486610423654255,29
ela_level.lda_mda_50,0.004561956129906639,30
