feature_name,feature_importance,rank
ic.eps.ratio,0.1259855188523331,1
ic.eps.max,0.11539444304097207,2
ic.eps.s,0.11143491100023117,3
ela_meta.quad_simple.cond,0.06404941548856392,4
ela_level.lda_qda_10,0.059305242426378746,5
ela_distr.kurtosis,0.05281340546330288,6
pca.expl_var.cor_init,0.04543658875559486,7
ela_meta.lin_simple.coef.max_by_min,0.045436268436917844,8
pca.expl_var_PC1.cor_x,0.04281749558835717,9
ic.h.max,0.04059036306157641,10
ela_meta.quad_simple.adj_r2,0.040297106745828086,11
ela_distr.skewness,0.03741844421602407,12
nbc.nn_nb.sd_ratio,0.03648254152541645,13
ela_level.mmce_lda_10,0.03450554566054192,14
ela_level.lda_mda_25,0.03289714995969266,15
nbc.dist_ratio.coeff_var,0.03270410143581789,16
ela_level.qda_mda_10,0.03262107654882167,17
ela_distr.number_of_peaks,0.03242547766342092,18
nbc.nb_fitness.cor,0.03151864564089918,19
ela_level.lda_qda_25,0.03117600273262816,20
ela_level.mmce_mda_10,0.030674307089497532,21
disp.ratio_mean_25,0.029701185925096785,22
nbc.nn_nb.cor,0.029207245027355944,23
pca.expl_var_PC1.cor_init,0.028046823717603975,24
disp.diff_mean_25,0.026760920663226603,25
ela_meta.lin_simple.intercept,0.026529817191360883,26
ela_meta.lin_simple.coef.max,0.024422951391063086,27
ela_level.lda_mda_10,0.024272675525341913,28
ela_level.qda_mda_50,0.02289928137390428,29
ela_level.lda_mda_50,0.021940379524331925,30
