feature_name,feature_importance,rank
ic.eps.max,0.11846200429057814,1
ic.eps.ratio,0.11178201058091693,2
ela_meta.quad_simple.cond,0.10310305145974245,3
ic.eps.s,0.10204671767365535,4
pca.expl_var.cor_init,0.07527647694566113,5
ela_distr.kurtosis,0.05945452735255718,6
ela_level.lda_mda_50,0.045484961939284065,7
ic.h.max,0.04352234420770724,8
ela_distr.skewness,0.04255086995230495,9
ela_meta.quad_simple.adj_r2,0.042375214282832106,10
nbc.nb_fitness.cor,0.04099461078782552,11
nbc.nn_nb.sd_ratio,0.04069945325331772,12
pca.expl_var_PC1.cor_x,0.03945620604614294,13
nbc.dist_ratio.coeff_var,0.03647310199443481,14
ela_level.mmce_lda_10,0.035832670265891944,15
ela_level.qda_mda_10,0.03326720735301413,16
ela_level.lda_mda_25,0.033181137407325804,17
ela_distr.number_of_peaks,0.032652961876647325,18
disp.ratio_mean_25,0.031169827391206523,19
ela_level.lda_qda_10,0.03032701979927546,20
nbc.nn_nb.cor,0.029762947020126218,21
disp.diff_mean_25,0.029426682191340082,22
pca.expl_var_PC1.cor_init,0.02904344816500211,23
ela_level.mmce_mda_10,0.02878143615210815,24
ela_meta.lin_simple.coef.max_by_min,0.027813220450476323,25
ela_level.lda_qda_25,0.024716500364132154,26
ela_level.lda_mda_10,0.02219526927538881,27
ela_level.qda_mda_50,0.020758189447769478,28
ela_meta.lin_simple.intercept,0.015285905301812308,29
ela_meta.lin_simple.coef.max,0.012470236081292371,30
