f_id,i_id,ic.eps.ratio,ic.eps.max,ic.eps.s,ela_meta.lin_simple.coef.max_by_min,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_distr.number_of_peaks,pca.expl_var.cor_init,ela_distr.skewness,ela_level.lda_qda_10,ela_level.qda_mda_50,ic.h.max,ela_level.lda_mda_25,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x,ela_level.lda_qda_25,nbc.nn_nb.sd_ratio,ela_level.lda_mda_50,ela_level.mmce_mda_10,ela_meta.lin_simple.intercept,nbc.nn_nb.cor,ela_level.qda_mda_10,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var,ic.m0,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max,disp.diff_mean_25,nbc.nn_nb.mean_ratio,disp.ratio_median_25
3,3,-0.06396165342115556,-0.06756172405879735,-0.058226914066732666,0.0,-0.032743789180966765,-0.05574915456986662,-0.06217260762829685,-0.1040978830586588,-0.026483875384094024,-0.009944037660150784,-0.00835063305781747,-0.159073102472713,-0.02664051615284957,0.03133573370957754,0.014906322394738492,-0.0071962064461695285,0.008376765528854357,0.017890535370386262,-0.005541024059447508,-0.022778161573825895,0.0,-0.0034841942764409772,-0.030563754832466095,0.004675093388638973,0.0056372410786976745,0.046089929639800575,-0.009034981389734187,0.0,0.020006151389285076,0.0
3,5,-0.045844954787373104,-0.0565337696601757,-0.04097003478299807,-0.020613601006383847,-0.02149246735416277,-0.03929115021375426,0.0,0.15072796128804772,-0.004170075742633922,0.004658544317282659,0.04547640981942053,0.03963511652105356,-0.0138822497205639,-0.0177559440908166,0.10838253793574038,0.0,0.044919596672786166,0.01865527583898155,-0.01734037790045409,-0.01599707680554635,0.058009871305789606,0.040085672261293226,0.023997026630323798,0.03178927834142342,0.016504326339773445,0.06334131114219882,-0.012189855077222367,0.02686215943083628,0.026725743384690998,0.010525350189188987
4,1,-0.02559739578175621,-0.06954903778466115,-0.007568266382949919,0.02641507686263475,-0.026080208558215898,-0.043583716733528434,0.023874261807479272,0.04309847919317099,-0.020599085030441874,0.006622164641094469,0.02590094776833382,0.026066379960262218,-0.031901372882438786,0.006563519151941491,0.027074724884484494,-0.0077294125899969035,0.03830294109760786,0.01314285442113916,0.017070348147274192,-0.020319814725810514,0.031265809185091975,0.02363005079776899,-0.009211768227322684,0.030841218699722908,0.02028224819596411,0.03200992847336909,-0.008313439813615792,0.023009985078945965,0.025550687060814217,0.023053145819751875
4,2,-0.00996679143522726,-0.07034569197611006,-0.010091330973810195,0.11149800347992789,-0.04226593129909054,-0.04059315460395707,0.06283064812893512,-0.04131601262873255,-0.024701018043802953,-0.01666837782736883,0.03356219852394722,0.014199642908758914,-0.019959803695767317,0.015735789771737285,0.0791569305192924,-0.010215876904688781,0.02774814884480184,0.024957675082632857,0.014049364551910595,-0.013416449069286032,0.009831979360650056,-0.00190160244393546,-0.014205419967100438,0.019301916112615627,0.007931259576413621,0.03873711236877604,-0.0021712762412517406,0.01099603339563443,0.02203170646294053,0.007441246561024378
4,3,-0.032912206504464414,-0.06515568932585034,-0.01964780051309717,0.04395201601370918,-0.034887348145044406,-0.05497495792667323,-0.03807384674009595,-0.11036426656596071,-0.021691551541447973,-0.039135694381138064,0.011904692560057356,-0.04590244611756805,-0.028004258476823668,-0.056021268274352665,-0.02425554062488966,-0.011661624635453727,0.0269349341685563,0.012529720030985847,-0.05415496114173607,-0.014932910907502095,0.009246586361957077,-0.023409189121654017,-0.032132639558635046,0.02655655261007983,0.0076814333059635476,0.014299933980613161,-0.012546482744098642,0.011649735517555104,0.024594827342342862,0.012762186488445737
4,5,-0.01960374453510525,-0.07095567670239103,-0.01753914348311339,0.09659960361520578,-0.023191753549947028,-0.049804135551184056,0.012488203001717088,0.033064085984620295,-0.01866448637120903,0.01293848944596411,0.03803244978310055,0.03831944415471428,-0.029008529701729534,0.014914917508727199,-0.02974601105502689,-0.014209757179046517,0.0174219314933131,0.018893698327624484,0.024707608403251674,-0.015328300704318787,0.025295046498748558,0.03023508345404058,-0.019093350612690976,0.012221865898762937,0.017468767663852414,0.039258864939773236,-0.0015671429655362418,0.018187509384857817,0.021595773776956845,0.030389941812181437
5,1,-0.09824014420324229,-0.051906938620930654,-0.10082238899412199,-0.0370913905959695,-0.025475891719122234,-0.046917690269117684,-0.02275111673742297,-0.025133621044617416,-0.00789133069820308,0.035122570618177584,-0.00792202877069581,0.013182737648015835,-0.04428718156714309,-0.0698733820973928,-0.034623598625766805,-0.07787406838411004,0.03334520232687674,0.013098854015519301,-0.017142353688297918,-0.0123899255201384,0.009096651988384663,0.030234968903695647,-0.02550876071052144,-0.008617726875491227,0.01623282855824748,0.028692191087950458,-0.01230028721368076,-0.006795547433816107,-0.012640921739740907,-0.0015997583895095424
5,2,-0.10360638751664342,-0.055648149465999386,-0.09006250850220499,-0.0217790750083105,-0.018077552231320432,-0.035639229085495605,-0.017849281215446933,-0.030978654537429096,-0.017933973013896543,0.028817462687568463,-0.02709379976945836,0.013507879698765157,-0.05785162924573101,-0.07752014166303556,-0.03101973485882381,-0.08346883034489683,0.02907355905045833,0.017786585404533317,-0.03535922374235212,-0.009064574961924532,-0.00894238912104911,0.02323968633239079,-0.022236887467578015,-0.01955761565099895,0.0181400268857132,0.016300547536861276,-0.003208502729385332,-0.019348317022796824,-0.00857441832172584,-0.022201692494750125
5,3,-0.10255227604241623,-0.041055853098887984,-0.08164590308453706,-0.04655769849577024,-0.028789450887762746,-0.04117414924450474,-0.0238638076542802,-0.028192082085870318,-0.013818782099151938,0.0067818049980304385,-0.01001764781349268,0.030774653527872453,-0.06265110083364439,-0.09789578093996226,-0.02921464713867039,-0.07501846366493059,0.02607475331532938,0.011485214408784028,-0.027905260526487008,-0.013240240299825623,-0.006156510153309203,0.028723346412819206,-0.025936892247410748,-0.011868227492129957,0.02335181794845892,0.019299174797969,-0.004325646495607516,-0.020703528622391443,-0.018749232310221076,-0.005314404552961727
5,5,-0.09916314138399873,-0.04762183986010876,-0.09172949846950496,-0.03685696194072974,-0.03537333412888871,-0.03381643910854426,-0.02648868145113148,-0.027662352112992894,-0.016269890333090897,0.018704300949218378,-0.020196964159018005,0.010565293359494354,-0.06819548716803403,-0.07219275180198625,-0.031360103161106434,-0.06969106332080821,0.018628785616488674,0.007986706778343344,-0.02014347564709401,-0.020992687298495516,0.003627532042299403,0.02805321564371993,-0.005532767549798645,-0.013748594008950787,0.020114728634909873,0.01297494836761498,0.0081970652043801,-0.00789995747808353,-0.009918465835275059,-0.015666502392524873
6,1,0.11980211110404962,-0.05792153534681488,0.07464725248039061,-0.019123874319309453,-0.030227553349564354,-0.04289780578079036,-0.0036725591567025873,-0.007454487673357019,-0.017817409610618895,-0.013323157933151877,0.00819382129322857,0.0031281204215443115,-0.016153419509037523,0.08272595274302287,0.011506777478556121,-0.01419439817567969,0.00675306903756917,0.02330418621808475,0.06539420154907569,-0.01540799919756819,0.007421440646148969,-0.01358766595489258,-0.018981888383471895,0.0017860612491742839,0.03402998654167638,0.029188447181305976,-0.013604132388287782,-0.010593078841022674,0.010542148567924514,-0.009400294674728915
6,2,0.10944918730632264,-0.057726468539296326,0.07510492101355623,-0.020241492485968043,-0.033630411860525664,-0.043813914603052756,-0.00918663480188825,-0.014627820628473773,-0.019050759882130758,-0.02031205675313663,0.020789908951113156,0.010654456372705512,-0.02300260302423402,0.07358664841865734,-0.01322707256953673,-0.009659644144581328,0.010419998960740473,0.02068222970147561,0.05270058697511912,-0.013438092249272837,0.01017697812169574,-0.006380785545445716,-0.00575560158093763,0.023970768780365304,0.00570490128887205,0.019657795478891377,-0.005469657819715673,-0.0008908339972593798,0.02217549760926371,-0.006168329786580357
6,3,0.11064336037889066,-0.07193518582218619,0.06366296750250697,-0.01825346040676143,-0.0367340253423424,-0.0386082289633672,-0.04984641262549243,-0.018355028682979835,-0.007762210073723547,-0.014058975553947056,0.013940123516667804,0.014487915146534497,-0.015394003880276785,0.09066425837207286,0.004139964901323928,-0.017631770000171604,0.011253712741430041,0.022139260521594373,0.07740179130599353,-0.010696145038741264,0.011577493652704107,-0.0026661463363469723,-0.020070957046308305,0.01941367495540848,0.01982941965745509,0.02941496198488848,-0.0063837845239984314,-0.006372236576460286,0.022681043366414536,-0.002419060914028437
6,5,0.07938344035289407,-0.06372189808487554,0.05404731274728758,-0.023801692215077407,-0.032367869490867396,-0.041911695929622524,-0.00763828206523853,0.021202066307048777,-0.019957320246201,-0.013706325390758101,0.01899036072519762,0.0,-0.03630975411049342,0.026868488000154223,0.02241021270251882,-0.019030825359538553,0.012964043479707005,0.017805597381148116,0.011309470936196955,-0.01119171481371358,0.012089565565337069,-0.0009642627828257439,-0.013261107264020957,0.01918409943463866,0.01697004745238536,0.01184959959862834,-0.013792852948960398,0.0,0.01789381971721663,-0.005909679810076299
7,1,-0.07229351144611226,-0.06078654093842753,-0.06858258584473312,-0.03140202683650298,-0.03092542203569698,-0.045294990788746076,-0.038217542932353715,-0.022667953829895643,-0.024873782672649614,0.0822731189260407,0.015921059872196525,-0.015473651444762093,-0.002607590932240389,-0.028206993210910775,-0.002168015007343982,0.025678759417359337,0.01989023313207894,0.020859670321857593,-0.021655669261935906,-0.012990795809267763,0.0015048519825002077,0.03779284683947923,-0.03176683308923814,0.004747562323786231,0.01860461171625319,-0.0035204787160424134,-0.012176801861504674,-0.0060372546270053284,0.010287514788448443,-0.00577303050324296
7,2,-0.053629472032672126,-0.06162437076413657,-0.06756353148943325,-0.028643744524523007,-0.02756811685634289,-0.043133631186464794,-0.03643740710199889,-0.04777366908033395,-0.018641654227862292,0.0404360069211869,0.019066422468329236,-0.024195687994584714,0.006222355292127724,-0.048763951787848536,-0.003372300916985843,0.06049971423007683,0.020137382688933947,0.018823093764289728,-0.03638087521493785,-0.013810420032036308,0.0,0.03449375603343319,-0.029675050709141754,0.002585512456786815,0.013618055023625925,-0.009360781710258698,-0.006104148403838577,-0.0009598312037167323,0.009530788419334107,-0.003327887429390608
7,3,-0.05816325847059656,-0.052414928948181505,-0.07962405369934936,-0.02398728625895405,-0.041991713735853003,-0.03841896796745456,0.0,-0.01886736454061,-0.047021401231794935,0.013551345739686527,0.0226261130853542,-0.010972813490986305,0.01343616075159737,0.009629414149697632,0.0,0.06609778482132436,-0.021742902298868494,0.020798910512558527,0.005856877888417766,-0.023886115599914937,-0.01872836361119007,0.03974873014104477,-0.0397877947624507,0.009000801403430375,0.02955256868286782,-0.037814064940406816,-0.01287092917305463,-0.006357644550713443,-0.014960912881943955,-0.016761746285278212
7,5,-0.05211015776360324,-0.06805304725440983,-0.05042976502324814,-0.04554470392995316,-0.0276701034543462,-0.03616478917979302,-0.019038089302635786,-0.030424470320069785,-0.021104015287423505,0.0319522690402366,0.019355661905013907,-0.0060969891857377,-0.014191093863050452,-0.07329876891018569,0.016222280093172337,0.034227429350059485,0.029387334710007873,0.021443429464196057,-0.03074017361156811,-0.008613058441287708,0.0,0.028520204089317436,-0.023651299758867733,0.004487860548695044,0.01883422264946244,-0.005130710195941385,-0.011496690100839924,0.007676890733706004,0.008994447007572626,0.002794653522909585
8,1,0.09164446869916078,-0.05486930605725032,0.05181543039837683,-0.026548510425899,-0.024472438924826284,-0.03841333224482235,-0.011100136498808075,-0.004786593204999745,-0.014528401290177684,-0.01983397690411992,0.020518970164209477,0.014362395352671337,-0.035671829246151615,0.02043909798273008,0.0023338793940405472,-0.017074914417815126,0.0285582337507974,0.014507610915080321,0.016658370041338452,-0.009539505701332926,0.023026014504599304,0.007888711285166744,-0.0006866355612125119,0.02712302708270936,0.024146521932859544,0.04414370933557506,-0.007598359241936858,0.03498938260657633,0.035328358419081704,0.02117677002330781
8,2,0.11085214935782506,-0.048313974976374935,0.07067815059337668,-0.02206794557497649,-0.016609159185856148,-0.04923526862078281,0.0,0.02768056436768246,-0.015999058715485737,0.0066200225017075676,0.02862134242291775,0.028684592828152722,-0.025586265237664663,0.14122293706821612,0.006667735919411444,-0.005353588811782328,0.039890443944179566,0.009930394002944015,0.1342311859933504,0.0,0.033227345810811326,0.017704587959981477,0.02114108269591264,0.033582036724595865,0.016798912001512123,0.05253942884431728,-0.006854801690052648,0.045674594502764176,0.02837563889597111,0.036121973448611566
8,3,0.1453318041846986,-0.05466328260648917,0.12103134885528055,-0.01833358839412713,-0.034054488980940545,-0.04029680298635141,0.010764152866973187,0.042807983098911984,0.0,0.0,0.027612628845873677,0.025583134582005285,-0.015643130959710816,0.15439051465486103,0.016405302972208102,-0.0038472230061796786,0.05015475866537494,0.019981844324639564,0.11419322457994252,-0.012322748089498486,0.04370578397231362,0.01699387909472483,0.017805139610192533,0.02032062988943467,0.023985730929654003,0.05719475603689461,-0.020190132945541395,0.038997568298832774,0.03389468484251246,0.01916753696027318
8,5,0.13711728043409016,-0.057409322019574216,0.11011207652667993,-0.009440651383174181,-0.038126304072931994,-0.044157872187690406,0.012694126246072246,0.05117942141973142,-0.003826761375523069,0.011567217414391595,0.03126511611653249,0.0388795499448667,-0.014035968542818883,0.1274739148820926,0.023533893109827397,0.00021650632841874184,0.05077853038569413,0.02348147192359551,0.11095548092452628,-0.005461339535819898,0.035087554917187125,0.03006313712931874,0.01618532472377382,0.027195897507887867,0.01506183730053079,0.034659507005981804,-0.009487047283845418,0.034307472535303585,0.03347364987929141,0.02762730904234756
9,1,0.2138878698416597,-0.06498660278032267,0.1884286978942636,-0.01300246235833133,-0.027641503459616246,-0.032439333779087004,-0.007881046166104383,0.057072706574384874,-0.02401103086939893,0.0,0.05630068091601936,-0.00605555077541628,-0.038865103232669285,0.004495114920442911,0.028368562401384967,-0.019106321839112594,0.040988378448950036,0.012740645574345233,-0.0038119747450127417,-0.023797783500397074,0.03379046680653436,0.016659744560140938,0.0,0.035931614479236984,0.020791109641135952,0.010601472586404204,-0.014870196087859083,0.02343829380664858,0.028936053315129495,0.015886407794159785
9,2,0.2341714560544454,-0.06369996938833128,0.1794664024291875,-0.022114494855844213,-0.02857054385134955,-0.03106777501402097,-0.012302703825617184,0.05434376265992852,-0.03097004913211715,-0.008909267397581466,0.03967714318198312,0.009120333995061902,-0.04336858155215001,0.007059436227640548,0.020474195680219354,-0.010204923710345759,0.051843182316216874,0.015838238636701585,0.0,-0.0087339617194645,0.03269527412285919,0.010020641824695864,-0.01421661648172956,0.030679784202233162,0.008868377676781003,0.0,-0.0038659392081768496,0.01645539248900746,0.028442249586733692,0.017404677802454194
9,3,0.19479495165883642,-0.05932909177488083,0.15473942177094546,-0.020250679909901342,-0.03521315945165607,-0.04290609868089129,-0.006879833013402836,0.06742064124611008,-0.016865405767240882,-0.012981421707832341,0.057545665971100446,-0.002073562098137832,-0.037935573779383475,0.0,0.030537534613800155,-0.010536485189144379,0.05593564099390522,0.016469180682985862,-0.010928591191345732,-0.010241595248356966,0.05209525942340798,0.01277083575427368,-0.01749628904617334,0.03068855840424095,0.008280218912746329,0.013696228014443035,-0.008626491583483442,0.02378218627251366,0.026778804368518455,0.025264873103423957
9,5,0.2428370586190493,-0.05112447193415867,0.16687604384485083,-0.016896246278643112,-0.027991812358609536,-0.03879606587757045,-0.007998020422718077,0.06357430615921222,-0.024406286642498082,0.00708838943874554,0.05927747885982532,0.0,-0.03436376982613926,0.004950856156371364,0.02921307820629515,-0.009665210284276027,0.054836561792869554,0.012828520648665187,0.011891253663001533,-0.01583386519295371,0.08116825043401082,0.010834251540055906,-0.019989429644834134,0.03231692287139798,0.004676837494582253,0.0,-0.005930996354576612,0.02046477207599856,0.02213524584826948,0.011414670981979569
10,1,0.48408573757558004,-0.06704986387678802,0.41457556150992736,0.0035633983381297973,-0.04443973745550012,-0.04834993771611329,0.07655462469437357,-0.016252148016481227,0.0,0.594642501902825,0.009504158509977323,0.03321711401863792,0.03829896677739342,0.048316500853165634,0.03732738170973238,0.09479948360196855,0.09731502428602057,0.04555798252775667,0.026841675232860296,0.0,0.06794080888120169,0.1637086962240355,0.005620566492768653,0.03524136411101164,0.03553261468284852,0.027073938164931644,0.002472485689638537,0.08038094762787895,0.01598268973298622,0.06760087472913678
10,2,0.31377572684069643,-0.017877585781760352,0.27890332352156477,0.02823929086289434,0.012129134498339411,0.0,0.060382189709088596,-0.0819855373719931,-0.015440254532356201,0.5571667904472006,0.0,0.057410287779294134,0.0435279270131681,0.06468794927444432,0.19494929024775787,0.16762540869832065,0.0996602516129097,0.045062528587260786,0.07670109780253087,0.034027952442478915,0.0,0.15241814921129793,0.015757272277788115,0.029082460150708256,0.07276302999109063,0.041179206201829466,-0.030891513323630937,0.08197283701399738,0.0,0.04883619763498448
10,3,0.36202002826329194,-0.09051767744237982,0.3068453446189354,0.014935394699528315,0.0,-0.045804960774657566,0.021713220654018484,0.10424665776822306,-0.0756041228555645,0.04954028172672209,0.028769792527610027,0.0,0.564433538891282,0.03326805556952417,0.05454924629882818,0.3430635385855272,0.02873565704312009,0.0776612241871586,0.0,0.01797281464927547,0.10894030014124767,0.1464310840920957,0.0,0.020683724588590247,0.013614077944920089,0.06090917930876705,-0.01590823692931309,0.08465705557045067,-0.013625873709204095,0.053668318745192956
10,5,0.3756647456963178,-0.017586773134923406,0.33835469182798095,0.022420503918798573,-0.02688232031730675,-0.027887980430886472,0.0,0.05148184571797687,-0.016075730104823993,0.07551315172033579,0.04995021078426798,-0.010913216241032142,0.5637731756488147,0.022338189594312996,-0.030633016514056144,0.3128018955431262,0.03318753177696809,0.11711006240475008,0.0,-0.01519765925069727,0.07187495603588179,0.0749831549226525,-0.015295523984220294,0.016002415538146852,0.07239851520968743,0.018940815563512237,0.005323910402314613,0.08672022868803575,0.015563421339650274,0.09126646180760556
11,1,0.16492322921757585,-0.06664168711518578,0.18266769229550028,-0.02381611356171344,0.0,0.0,0.0,0.05395182961382872,0.0,0.04653525911336778,-0.46517682593220927,-0.020664088063464134,0.2657523746680567,0.01573964451293411,0.06528997860891775,0.20408006636707676,-0.03199762498708039,-0.4812455467164066,0.03690603132688673,0.011072546320016585,0.0,0.05692989546808272,-0.04945907329917573,0.03552131068169796,-0.014821621656006853,0.09542060956724145,0.03157785057960964,0.027283811392610935,-0.0176357047763802,0.025367813530692493
11,2,0.16753690500738042,-0.04225479007881999,0.13792898527298725,0.008584748395637137,-0.05277791108812883,-0.022430933880387385,0.0,0.0453310760332685,0.0,0.040796528297822585,-0.2657689575205892,0.0,0.3002195686453999,0.010223284916920254,0.03982845987180614,0.14916699034479,0.0,-0.5940904320318414,0.022064388145141285,0.0,-0.040679377016772114,0.04812302444573114,0.0,0.022104839471644336,0.015650742233540432,0.02214715834511379,0.0,0.011474651256937005,0.00828902604834298,0.043353944699754295
11,3,0.26013754210177453,-0.07986111672383223,0.217777709191198,0.0,0.0,-0.03358811777266468,0.05856414180989267,0.02656860267833916,0.0,0.08482510801886689,0.013783338458345562,0.04960482774120084,0.2918072928152422,0.026808752743769038,-0.07257140559206243,0.016458009286406783,0.025650186555713828,0.04160159042164213,0.022382392615069135,0.0,0.03151609385766535,0.049415697686481186,0.0,0.017488777047878268,0.01367034058551131,0.01518935844630187,0.021905032621670206,0.0,0.002808139413964905,0.1057786601173647
11,5,0.17773729941309757,0.0,0.14165408840164165,0.0,0.012830186041158653,-0.021651829591994354,0.0,0.02201402495780312,0.0,0.03838411194108914,-0.2817863977024059,0.0,0.24487143103315476,0.01430555220365455,0.10010789444037747,0.16729519546238425,0.0,-0.5228709471925801,0.0,-0.026135201542703018,-0.018967403125633275,0.07953475259352438,-0.01683945723390902,0.0,0.007945347485019086,0.01875284552773989,0.0,0.010380164045054985,0.0,0.0
12,1,0.4680137223684486,0.7598180842695008,0.5096863370129641,0.04565439922838399,0.7576940442503128,-0.08077480774800994,0.38996105626876054,0.0,0.5516190544882627,0.0,0.02115583215780359,0.15494800092704297,0.0,-0.06566470936391022,0.02195491476735345,0.0,0.08870715363554038,0.044039358457851785,0.0,0.27002269759085307,0.0,0.13600952009534684,-0.032456289588362,0.028013397664540474,0.06354665233259826,0.0,0.06810384791485768,-0.03386683102453203,0.0,0.0495093737206469
12,2,0.3485626274592666,2.4717617160920917,0.36869045927297783,0.0,0.17947873767409028,-0.0377485563075286,0.07125401614678895,0.06654468354367227,0.21743452062009894,0.0,0.02094555131561937,0.09080483454864563,0.0,0.0320285211532918,0.0,0.012390560543176221,0.010853884796635516,0.020505209295618165,0.026943110725333952,0.12477856366737194,0.00681589347406808,0.00855967342874564,0.06924738893993077,0.008085143686844543,0.03473280423389968,0.04295959613129385,0.04530296663819833,0.01973350071228097,0.004681889334157141,0.003273720191984353
12,3,0.2329661503798035,0.8185174531198074,0.33529239456427895,0.0,0.6591538450284036,-0.07716884827694148,0.41357414982860385,0.062290341118860226,0.34181854492365327,0.0,0.0,0.13686897312716972,0.0,0.0,-0.04691374929115755,0.029112044838965456,0.039337220458143474,0.0729003802980146,0.0,0.7880762860374251,0.026626205925591284,-0.0837200046633404,0.0,0.02307012837406841,0.037050230595212064,0.0423528697104687,0.5645857209314507,0.0,0.014822087385004679,0.0
12,5,0.37980257785887916,1.2452021793024888,0.27709846488424894,0.0,0.8067800319479266,0.0,0.4243985429737043,0.0,0.31572495654454746,0.0648084590959499,-0.02995216720844951,0.10022251661314496,-0.05105408579587323,0.0,0.08897174188950352,-0.025334655512869286,0.023099663192423403,0.0,0.08363398784708997,0.18591828962137757,0.0,0.0,0.07939580073245178,0.12756155267324876,0.0,0.026989389019470345,0.1041563754590662,0.0,-0.040840198670702765,0.029111386958626362
