f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.cor,ela_meta.lin_simple.coef.min,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,ela_level.lda_mda_25,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_25,pca.expl_var_PC1.cor_init,disp.ratio_mean_02,ela_distr.kurtosis,disp.diff_mean_02,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_10,disp.ratio_mean_10,disp.diff_median_05,disp.diff_mean_05,disp.ratio_median_02,nbc.dist_ratio.coeff_var,ela_level.qda_mda_25
6,1,0.0070429149472865365,-0.08280178370627553,0.11203606687817882,-0.02835393500982318,0.04224825512711897,-0.020947010655773368,0.02491284564057287,0.04685388356613405,0.021471906082004832,0.01294774301361956,-0.01925335758086887,-0.0015686758706953987,-0.011580001942391784,-0.01585797696706961,-0.008572652437046675,0.000488903954538386,0.003019307003298555,0.00628474857648634,-0.008562147290190905,-0.00652043944783977,-0.00012790224870948676,-0.011967012291487574,-0.012386903711027932,0.004190783810248762,-0.0008529988122000506,0.003835596675082906,0.006323081458177048,0.002266437022562436,-0.01225189412216711,0.0016602211738664637
6,2,0.012695809934165749,-0.09126312653973002,0.12124392350666482,-0.027360074353056735,0.03834546247237855,-0.022231110714804738,0.02346223442735762,0.0491717082085489,0.021489596004594002,0.01427560636326108,-0.015513988515735157,-0.0015132230432894779,-0.011611044605320793,-0.014415322438036603,0.00688661037316652,-0.003374276706893895,0.0021643762779872777,-0.0027134513342389355,-0.012245414734128742,-0.006787823885633157,-0.004811308689828174,-0.004994814013382788,0.008832487334085787,0.007841302841842703,0.004260383020744724,0.0028588741889462722,0.0005254120895416216,-0.004095190156383205,-0.013139636544360222,0.003766306567054194
6,3,0.018735972130968302,-0.0853516855239655,0.12169456791677669,-0.030103993831553925,0.03712118586637509,-0.011550875775711338,0.020108562163128722,0.04326779821093368,0.02261816763154179,0.015790297197136392,-0.01829434711786027,-0.0015230160118582796,-0.01583074004650511,-0.014853877468361962,0.008539646702833146,0.0186770690541692,0.002843485653344965,-0.002293479474980667,-0.009958702171471547,-0.008376163108375474,-0.0004513959060877725,-0.012442767512404307,0.008165731420633602,0.02163054886218364,0.003634540562395646,0.0025549310269029984,0.0006443853795185253,-0.003974878116696995,-0.010918706874192993,0.0016703450575345378
6,4,0.013152877033115714,-0.07860419513662308,0.11186724500787065,-0.024290911204884864,0.04252142014107509,-0.012949632728265728,0.02440439826411092,0.04543751171147271,0.02194193278236921,0.014294587211668191,-0.016308666525032933,-0.0004928262557434503,-0.014212386650048661,-0.01765774090934607,-0.0031535144021551287,-0.0025115154648396323,0.003157158901443576,0.00213978180309061,-0.009124801561459095,-0.0028767609915986894,-0.0008978146623742837,-0.011006115138154665,-0.014923214534454042,-0.029652424593878634,-0.0035126476433722147,-0.0008624880253182422,0.011902341098853682,0.002046924879366859,-0.012640073227078883,0.004949394195842482
7,1,-0.009710196058980857,-0.08678921954163046,0.08776637864430054,-0.048734263625524875,0.034285219061300595,-0.021944773692668767,-0.008082562128372389,0.03594822916270546,-0.034177563245709,0.010816304498570102,-0.01636419215818582,-0.0031586908050688536,-0.012178731834746418,-0.014821010902916619,-0.00902700123558779,-0.002664169493747064,-0.0016092868226149303,-0.0008935608959630438,-0.008105314572414637,-0.011949003832584047,-0.006421541425031303,-0.009803844659109705,-0.012528153988440361,-0.027393153121328735,-0.00825056803802465,0.0006630419867698372,0.006651676194801166,-0.005175616337498655,-0.011534364066232674,0.0005180098283944261
7,2,-0.04666998338281276,-0.11253256667558169,0.06529367582829859,-0.054122112332648645,0.035233167181461265,-0.020554982867304502,-0.004186189081534107,0.030359113179646534,-0.16009532783042038,-0.07889229437213648,-0.012759306326529812,-0.0031579124572953927,0.0003161053483690851,-0.01145508570720226,-0.007564700853269204,-0.0025367682427803627,-0.007147542229750247,-0.0036487040763994675,-0.005588702037908351,-0.00613478499335213,-0.0018850988442658217,-0.002577321844693929,-0.015472741594487194,-0.03062659980197536,-0.008209343621111495,-0.0015119055181509811,0.005932489967657935,-0.003570076875974597,-0.013447706833976739,0.0004107734572853053
7,3,-0.012494808346322342,-0.11244381720460302,0.08236937218593797,-0.055772717665211295,0.03247467631702152,-0.020920243475599457,-0.010831129449586469,0.032093324923805504,-0.031164749065794813,0.00829654324303332,-0.01880160117059983,-0.0031471858683686216,-0.013396207223917002,-0.014479069541551298,-0.011628044397848387,0.00017794532700315886,-0.006423985147102538,-8.262494691229358e-05,-0.008144654079580186,-0.007228004186457,-0.006034155816115079,-0.011559767791805259,-0.013802327973869561,-0.03378889803271002,-0.009496335976617212,0.00017888052769221517,0.005996051255814484,-0.00685951725866449,-0.015558186160761097,0.00046805319026211575
7,4,-0.020948789368193686,-0.12827656167371984,0.09556162045340655,-0.05595248082822934,0.02694234174467818,-0.021591019782105314,-0.007548884574096169,0.03127957203543103,0.01887398628626148,0.017835140215812596,-0.0242931735928772,-0.006931014729737778,-0.018187808178372043,0.004093739370905804,-0.010333026840698119,-0.0031835598585349435,0.0034207155763801875,-0.0010392521029868314,-0.017718271933860337,-0.01160032273989202,-0.0036463177235768474,0.0003677389290419616,0.016826021469876835,-0.03887219703926117,-0.005832942011190185,-0.0011032381338404525,0.0035980330447934116,0.002354117097654689,-0.0187784387249381,0.0006602708066416469
8,1,0.04080029228342232,-0.07861171751933525,0.14368106577454884,-0.025643470952917857,0.0417020598698241,-0.030205740938805816,0.021386714520267254,0.05728856722182638,0.0255850286193183,0.014481361021489956,-0.01657850434638081,0.00015872079272831547,0.03168598438753037,0.009384621301304668,0.0044184314081066565,-0.002650304145535835,0.0006874203333256921,-0.003894436456405917,0.011964225869745554,-0.015294828356706635,0.011015117612829618,0.0013008991539224973,0.01818284796005524,0.03712003099550264,0.009791994364284991,0.003925761218950774,0.0020747811149451944,0.021548476789878028,0.03894356812048287,0.003641965316794509
8,2,0.05507170276548675,-0.07649655128430231,0.1515716045153042,-0.02385521701510853,0.05067472991257989,-0.025229096693081342,0.022980601459124,0.05737485298537417,0.025383480826369854,0.026294969064523194,0.056712808206116454,0.00016886780409102947,0.023338650830357712,0.00931102468387296,0.010320593488336553,-0.0029460894037914194,0.006212899643968406,-0.002767836659430295,0.012462642022346112,-0.013102501612572323,0.009964466780334896,0.0089396612798281,0.015799905270605406,0.03183939336992462,-0.0006315728028209585,0.0027489654913950014,0.0002493701484986236,0.017937533823505027,0.04833188920469485,0.003638294676207188
8,3,0.060414982931357476,-0.0726617984435837,0.15600248015358847,-0.02542591309362506,0.051356713042156305,-0.002495259234046503,0.024853199561461384,0.05868229659496469,0.025886846028007796,0.027398929339952627,0.05917417988990874,0.0019796053972178282,0.02665114891340915,0.0274680074132577,0.01221132636733424,0.0006174819565682322,0.005685382195618042,-0.0012543455637208174,0.016124834175508567,0.00753462896081966,0.011109424172877462,0.027394465142052966,0.01721121815812819,0.03570302158175428,-0.00014687059470685625,0.007048390666807191,0.001398659279571639,0.020487953671004873,0.015470716411680706,0.002992990217112993
8,4,0.07261182634561143,-0.06894548645340055,0.16647513328208466,-0.021641529722068956,0.05490340389877634,-0.002158018203779569,0.0247543957354366,0.06338951091082556,0.028808972711517243,0.03005642445348651,0.06667869715589465,0.003194598967704781,0.033105507816772684,0.03474482770642098,0.007347264031564094,-0.0005368019584187189,0.00818006730915598,-0.0009187446858420069,0.01737374124249616,0.01096715195306758,0.011238066747414892,0.027378560556076303,0.02112139885967134,0.04089591540753577,0.01614586849103989,0.0031479229521583396,-0.00037495252316726625,0.022267990952849127,0.053969234067623835,0.0032139551528867966
9,1,0.024197266565808374,-0.08355720925359805,0.13801917978101774,-0.032862693609308845,0.020301975969858985,-0.027691308956816187,0.02174808854623342,0.05551888615610041,0.016735375111388857,0.013064422474924545,0.03713928901369583,0.00019493333237773078,0.023745889303091027,0.009485962498286735,0.002940986404449538,0.0026119388561429905,-0.0021621717660472778,0.0024831806264610764,0.013740317164615623,-0.015257069148715012,0.008044080505584002,0.027802963888906657,0.010992892813791767,0.027814798205941554,0.012793166653471409,0.007413913086313201,0.0022863709695188075,0.01819142195608955,0.04545329394819086,0.0004770993818529232
9,2,0.03309291298418295,-0.08334080019834322,0.14082988382062198,-0.028994810438064768,0.025520968179819158,-0.02869124406785988,0.021864248818637674,0.05595419221282337,0.019153408492791704,0.013917872929724103,0.03096156399059659,0.0008453179240879242,0.024246625935169592,0.005934908453493804,0.0032424742927485884,-0.0023618709301595165,-0.0021221188930818213,0.0023858944360385893,0.023398734970112363,-0.014830283337215384,0.010575282663874508,0.02270078951918159,0.0139769928671208,0.028021098282871252,0.01359048113495934,0.009077386496206674,0.0012318521229946072,0.02040756785645975,0.04545244223577378,0.0019586245120893275
9,3,0.033620881725563066,-0.0804213618948418,0.13944230736659557,-0.030710431622651767,0.02589599300241688,-0.026608694544134538,0.021807268011463272,0.05665864972666131,0.017924918592638162,0.015345012310032552,0.04396665426066318,0.0008013744305132462,0.02462434867430818,0.011980035539979762,0.004111556530346495,5.284122494547889e-05,-0.0016516114044758932,0.0018849651028035727,0.025180594730391814,-0.014239292450694958,0.009388326977605567,0.02858622932220651,0.007743728039102619,0.02849567188381431,0.013491529132081358,0.0092700760343122,0.0022697030804295793,0.02049633152263276,0.04921263895072189,0.003512271563143181
9,4,0.028397893581781578,-0.08561070038721498,0.1326771621848453,-0.03237677977171893,0.026060761514545137,-0.028764152210021432,0.021583239690705636,0.05465982461338991,0.01999255076446087,0.013038050054244195,0.00640865291303495,0.0005313887795535379,0.02404161063605721,0.007973330621970422,0.002916226936237228,0.0008364703834592296,-0.0010218254423164739,0.0022449083427682768,0.022961055813403315,-0.015121642886280182,0.010119371450929083,0.022845365443940602,0.011634500314023175,0.029776601519436393,0.013471727060306428,0.008863467302119775,0.003789295974220353,0.020142399573476664,0.044463830097951164,0.0004770993818529232
10,1,1.2755777178530847,0.6616827663234462,0.3065437260269205,0.3107886548969827,0.01688865523767156,-0.03641094454190266,0.023871284065319538,0.0335902120986742,-0.028338842872467983,0.0038626130076632645,-0.012446509353852834,-0.014505230601421617,-0.03448088147927906,-0.02055209655892015,-0.0025553763931655286,0.0005416923319440223,-0.003101546641887023,-0.013144608350733007,-0.0033067927993255834,-0.008182335650505945,-0.012889090336229501,-0.03483371395066592,-0.0197224948600079,-0.015093579969116627,-0.017351976716820264,-0.009681224340720104,-0.00879408170642801,-0.02209475106493124,-0.018808689490033847,0.001489535813900053
10,2,1.3243481865451898,0.688891239013931,0.2993350336385187,0.3130809172041128,0.015663859876207102,-0.03767569140407576,0.02142831066963723,0.02910803767006417,-0.07703705783652472,-0.04086117183216685,-0.010902614897021512,-0.014907212542693617,-0.03227448529067166,-0.020426211323079292,-0.0014997646516585346,0.014964690692445038,-0.0036368151649488582,-0.013641228789344482,-0.0028515777967376625,-0.008015229053096054,-0.012567626525637242,-0.03522303200769308,-0.020055837583334055,-0.014946263170953662,-0.017299543190605657,-0.008777284613339879,-0.009222520070197466,-0.021584550260908945,-0.019066144789718884,0.00017502713280087974
10,3,1.2868751443258462,0.6299730673290824,0.22008439816981606,0.22029379288850098,0.018355336175968028,-0.0385380442682984,-0.005779791769605105,0.03314271761792131,-0.0020654442635025124,-0.05098882182954358,-0.01318515120098817,-0.01772382291888438,-0.03261659076845472,-0.018184749456595557,-0.005408734028822559,-0.00243644745846606,-0.006169860202884596,-0.004850407367321225,-0.003763109187436655,-0.008965041327354838,-0.01318779480715997,-0.01981265360798809,-0.012853580788470678,-0.022070832997074154,-0.017519822907914043,-0.008837219800338813,-0.007628144423664842,-0.02201608089683834,-0.021709282469627975,0.0021698512811896132
10,4,1.2689683335633264,0.6324163092870289,0.3016377317914297,0.30970312039658593,0.01664285724490509,-0.03664213621950468,0.02424593228954137,0.034110831592553494,0.008568941663517881,0.00872608133247265,-0.011427039991729964,-0.014017186882671978,-0.036655685178060095,-0.018701374619849297,0.0009170973460813555,-0.0017792227080013117,-0.0041635378632065585,-0.013786612055351605,-0.0034455628850012434,-0.008812464334855531,-0.013652632124637427,-0.036452720195086045,-0.019870568332556987,-0.015291760323182628,-0.019158558143319595,-0.011373817200922754,-0.013467968701118315,-0.02401166733596583,-0.01843411027145856,-0.0020291687154039327
11,1,0.023981442013034707,-0.06306800543537362,0.1063930576893845,-0.023429459018888675,0.037725885391858616,-0.018987027806445636,0.022569647420978868,0.04765780072221185,0.02002940182697258,0.011600874815399852,-0.012795890874404576,-0.0006267090053845821,-0.016604497066727036,-0.015626297944368,-0.006910503118517034,-0.0029527720672264217,-0.002630915553390469,0.0025824550755618033,-0.01034792141841501,-0.010135475821054427,-0.00379561916914083,-0.013348898009137666,-0.008256611799719244,-0.02106367599272481,-0.005914557946169245,0.002381536950808555,0.009101894144613237,-0.005164390545026823,-0.015214857795503226,-0.009036502793819137
11,2,0.024649003776456863,-0.06291755058002262,0.1071677341466835,-0.023903679557349143,0.03767819639348663,-0.018778860447034564,0.022827540927259714,0.04730515427068078,0.02002940182697258,0.011554098250340757,-0.012888576018475604,-0.0007657693148188363,-0.01678447592304981,-0.016041804709965257,-0.006585261798339092,-0.0031749270775184835,-0.002630915553390469,0.0012670537108455577,-0.01034792141841501,-0.010135475821054427,-0.0039159106641353265,-0.013324297197172342,-0.010501076772262384,-0.0213039911989076,-0.005914557946169245,0.002188780366520672,0.009087905194685265,-0.00518250794533921,-0.01545750344498477,-0.010141516205052499
11,3,-0.017952938032718198,0.027969191633727256,0.21245152580608925,0.20845876535218266,0.03223514067448172,-0.02489548419973527,0.02356265005359074,0.04724172674866391,0.01913953503624577,0.012010543589014175,-0.014363703953582309,6.30192140338064e-05,-0.02732958673111701,-0.03236173056240576,-0.0046918556047025805,-0.000111548817140037,-0.01189281900587931,-0.0032898401304621953,-0.0071660140955874295,-0.012963704646269761,-0.003897610217352546,-0.04695174848375211,-0.013914489218970693,-0.01573063472857433,-0.010268135963704367,0.0026681046903765837,0.009112684307282353,-0.012569106422124374,-0.025696258623453892,0.003081625902079684
