feature_name,feature_importance,rank
ic.eps.max,0.49194231742277933,1
ela_meta.lin_simple.intercept,0.18128901610401715,2
ic.eps.ratio,0.13976157083459864,3
ela_meta.lin_simple.coef.max,0.07064774932851857,4
ela_distr.skewness,0.0478914789765665,5
ela_level.mmce_lda_10,0.03539322936291552,6
ela_meta.quad_w_interact.adj_r2,0.035385723088890486,7
nbc.nn_nb.sd_ratio,0.02500808894168671,8
ela_level.mmce_mda_10,0.024905050002807943,9
nbc.dist_ratio.coeff_var,0.015567690625348185,10
ela_distr.kurtosis,0.014453519785089177,11
nbc.nn_nb.cor,0.014011245327098522,12
ic.h.max,0.013160496513533801,13
ic.eps.s,0.011591865350490067,14
disp.diff_median_02,0.011417330661308893,15
nbc.nn_nb.mean_ratio,0.010715825793910396,16
ela_meta.lin_simple.coef.max_by_min,0.009657153562945072,17
ela_level.lda_qda_10,0.009155403021939271,18
disp.diff_mean_02,0.008804060351787801,19
disp.ratio_median_10,0.0087155888193925,20
nbc.nb_fitness.cor,0.008000479429462411,21
ela_level.lda_mda_50,0.007897700644134396,22
disp.ratio_mean_02,0.007723875819111129,23
ela_level.qda_mda_10,0.007306825826749474,24
disp.ratio_mean_10,0.006602323055732395,25
ela_level.lda_mda_10,0.0049697314921996714,26
ela_level.mmce_qda_50,0.004964137634692556,27
disp.ratio_mean_05,0.004327047346580089,28
disp.diff_mean_10,0.00410199913117656,29
ela_meta.lin_simple.coef.min,0.0030470397999991117,30
