f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_level.mmce_lda_10,ic.eps.s,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init,ela_level.qda_mda_10,nbc.nn_nb.cor,ela_level.lda_mda_25,disp.ratio_mean_02,ic.h.max,ela_meta.lin_simple.coef.min,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.diff_mean_05,disp.diff_median_10,ela_meta.lin_simple.coef.max_by_min,disp.ratio_mean_05,disp.diff_median_05,nbc.dist_ratio.coeff_var,disp.ratio_median_05,ela_level.qda_mda_25,disp.diff_mean_25,disp.ratio_median_10
11,1,0.06937172003896748,0.02369780092427044,-0.04918448633404418,0.14759596860958576,0.03019813816299541,-0.02313468612281983,0.015177048469321323,0.09501744586761324,-0.012506441290776622,0.014233287740495667,-0.02202130998157073,0.045435361810133676,-0.027579183830470252,-0.01479613914811695,-0.008658152514571672,-0.012046478305994063,-0.019195704219616347,0.006665131784690659,0.0003075423970427629,-0.012699907582765015,-0.034728564181091506,-0.021739006129742475,0.001276346327586859,-0.004829434906280517,-0.006793966720682467,-0.004081577756483677,-0.002033396169161898,0.002294655847451282,-0.012367315561835818,0.002340639058186421
12,1,1.4969069601244724,0.60510966456871,0.7462910397356676,0.4162735377687938,0.08483843480288206,0.06546164204706041,-0.004929821375447783,0.11956526130912508,-0.005122074651014729,-0.008869480052400413,0.04254651384921476,0.0221115935725138,0.006938430778974896,0.007618949973079308,0.025425827468803387,0.03621273378292834,0.03932369267915126,-0.006774076880477547,0.008953658927762342,0.06716157133645882,0.05199078002769128,0.09158217656827819,-0.008924022942346307,0.012667697922125751,0.020856390044705124,0.00398640885290177,0.014637900269711812,0.0037914238792908627,0.029177777392437203,0.01519952009927994
13,1,0.12637698056074917,0.028737269850274284,-0.07032002796027174,-0.05141430343246339,0.051874181111927216,0.039628486181282105,0.03474179697461454,0.02507243046755382,-0.0016632055830730443,0.0067956834117671025,-0.0055194268952139846,0.04707303746516603,-0.09470270966543076,0.02624009304581002,0.008631178273092371,0.01768719942087896,0.025938149057757275,-0.002173025233414291,-0.008239964435033602,0.04737014009586617,0.003698411091934942,0.014167955506846167,0.006475618634447189,-0.008483084550748221,-0.00635676299219054,0.00545213916209687,-0.008836865452372352,0.0014997756266912582,0.004857569794987793,-0.005149436129088758
14,1,-0.4815396267032448,-0.047833959549874835,-0.189839633973208,-0.08288527918154442,0.002374028529776223,-0.05304404973956423,0.007961857878476308,-0.05455041567939284,-0.0071654795009688365,-0.0019499156500705456,-0.015800467611220458,-0.027738988938699805,0.005426869485449873,-0.005918414809975386,-0.0016534010857838872,-0.00807007954767272,-0.009839031173607446,-0.001910422051085266,0.0007975935708561149,-0.014331271960288121,0.0030510030220615918,-0.006945517299108726,-0.0072818333016536245,-0.005584167742758664,-0.012846955708787149,-0.0019239380397426985,-0.00719589427806217,0.0039187769474613495,-0.00030695422849530006,0.0016571787628391211
15,1,0.07807163445791897,-0.0016494502687602135,-0.08316804131377338,-0.04955415431088238,0.028543967965155643,-0.03053061784737695,0.025232544669323495,0.047568727511118236,-0.008040805864834816,0.014897075769211933,-0.027999708998870734,0.03963671962510778,0.021316209110145097,0.007877818933689365,0.0020119460286022726,0.014965978275255103,-0.024820061140558205,-0.0022175578645072078,-0.004709124266346978,-0.013633926785650478,0.0023508970990124326,0.010362289883988669,-0.005583726945632508,-0.005333703036400919,0.009870407403336794,-0.007489796000397174,-0.007011800414301938,-0.0013118834821756358,0.0038813574476244737,0.0014863327293631575
16,1,-0.4508909755097178,-0.19618984639321763,-0.15562156910867403,-0.07320269271634368,0.015171141266605891,-0.04550325971805948,0.005695470478767519,-0.08150448645324364,-0.013140074885874634,9.964184773935375e-05,0.00409912748984137,-0.05552226734368767,0.007532890424324559,-0.008823850817605571,0.0011468815236582845,-0.008845945365089094,-0.0060698917404460855,-0.001784698239439783,-0.0005619268372270763,-0.013055049625472551,-0.009440035828961846,-0.010314965617545213,0.0041758230666717544,-0.0022846522158626657,-0.0024797312004362112,-0.006976716324527393,-0.002517797246111122,0.0009282676794666045,-0.005592100951890614,-0.0005870845896189332
17,1,-0.47027359690496595,-0.17730617102442597,-0.1765717851110232,-0.08221595494716127,0.018538294620633198,-0.0496063224429215,0.010531666746520795,-0.042435020189043375,-0.000892558955424327,-0.002330068974268571,-0.008533982179087999,-0.015440153931126388,0.007507675866888514,-0.004170443879774018,-0.0019893399783334777,-0.004949448427659014,-0.003784142263331693,-0.001884243887230344,0.003886515308612757,0.00994224664158032,0.0004466024241529279,0.0015470532704974637,-0.01010766627429276,-0.004377372131898015,-0.004612122283730001,-0.0046045431331554745,-0.006891883594381238,0.0017729577541216097,-0.0006358870902468803,0.001743578954510259
18,1,0.05842969185764304,-0.01605721700021014,-0.12548586638857753,-0.052465897807789715,0.035478010101558856,-0.030644884819447545,0.02595724237766425,0.045991730055857216,-0.006906534623775714,0.0052044471491851695,-0.01626703989458288,0.03275164797313877,0.027351472974753075,-0.008300504845324227,-0.005573069037413442,-0.00940697062094219,-0.01100858135942549,-0.00277064072187278,-0.0003570500686683193,-0.008581651516964717,0.0018088147126884074,-0.006605621828720784,-0.007430438651150836,-0.0018077361543498193,-0.012281258578615206,-0.00702898211120474,-0.004650080207550518,0.0036932031815409836,-0.004900163664612029,-0.00040006765724671684
19,1,-0.47532843668851626,-0.22741687772964808,-0.1780360394188965,-0.08638794495839192,0.020216051223288307,-0.05684528986338927,0.007036338547981606,-0.08033834145689417,0.009449871775787516,0.0027535739885075987,0.00289002394163451,-0.048900493341085365,0.01019033288299745,0.008546333210275437,0.002542416438023057,-0.0015768032433572132,-0.000364812528026028,-0.0016974428525071597,0.002045587452312126,0.0004774543236218321,0.0028042027277255482,0.01439126320014763,0.0005374743463398607,-0.005358972620518281,-0.000401858475740853,0.008614523453007167,0.0035687497257184324,0.003965647279783234,0.006975612516717764,0.0008045965363964419
20,1,-0.05407063325245883,-0.045586046797185045,-0.1283558088784814,-0.06172680195895795,-0.3397761297646634,-0.024563809066792848,-0.17760857200539262,0.010739435777883886,0.006175654770868552,-0.15177623734667406,-0.022729495305505887,0.020888128503120544,-0.08748985792761402,0.001624821724383626,-0.011044509397050808,-0.004454962639309902,-0.008942634973739217,-0.0017891224844373667,-0.010623766509528877,-0.010733296524221614,0.004641352768540322,0.011657703874364603,-0.01051885017735809,-0.006929505521815671,0.004588864439573714,-0.011073685971146692,-0.008116998324269093,0.0003287396256872421,-3.19276405973179e-05,-0.003135640464489986
21,1,-0.4175392026343349,-0.15270755213744863,-0.14904859606683596,-0.07133206564259935,0.01816547503107914,0.12278607346870582,0.005588079968086846,-0.06996769274833098,-0.0003308893868884758,0.003102930217321022,0.00423751433064875,-0.013899698108609396,-0.008687026189998755,-0.004826506458701982,0.0038408086069931773,-0.0050976393247286825,0.004863428635691064,-0.0017536254386516506,-0.0031973630597007647,-0.0016557623920086442,-0.00047965720980772396,-0.009555050379806227,-0.00865831714746952,0.0007107991434051841,-0.003516772110186623,-0.006108076513213722,-0.0024893245379616676,-0.0005853491254827652,0.001542316446109259,-0.000634247664709688
22,1,-0.4062300403084802,-0.13822904905793104,-0.15782390190494075,-0.0694501494300741,0.019390981794812405,0.1337919449253023,0.006536735069817528,-0.06269937320308769,0.0012867182362509791,0.004296742819325292,0.004055898182244081,-0.006511456440557215,0.012115303950881456,-0.004434522356796669,0.004442322095123571,-0.0019275026592178379,-0.0008184336766896353,-0.0018455206837384738,0.0005266460810677079,0.0001597566081209213,-0.0011404614678166387,-0.010246956445183414,-0.008241867647973435,0.00029154261883394914,-0.004741708868370722,-0.003344930836192213,-0.0017384553654797453,0.005073055817918433,-0.0026501456858077465,-0.00012150427198623792
23,1,-0.47168264349071015,-0.19902166312600333,-0.16551342721459716,-0.07599857610917023,0.015087892733456868,-0.05256226939528729,0.004600227304552969,-0.10905649496082094,-0.01348710641470654,0.0009386394632844049,0.004175237628091095,-0.05632880150231189,0.00766784153224008,-0.007279089521115802,0.0013171583646117628,-0.007517588628917093,-0.0051241016673817235,-0.0017326448671908484,-0.0006659781879141791,0.004222353211222061,-0.007641103269642036,-0.0093545254145585,-0.00830467351773566,-0.002565465051215567,-0.003275554574611599,-0.006793324839411807,-0.0012420828654813292,0.001359530356588918,-0.004023526817926002,0.0011838380914917703
24,1,0.12076833172493562,0.0018955695500402232,-0.12892041857402814,-0.07196704910748647,0.02117379394947106,-0.015699665411942385,0.02138874325270126,-0.03652229069194316,-0.006370987190707828,0.009398941646597972,0.018566431041425045,-0.008205780025386836,0.0337771588689184,-0.013573114482062297,0.01253397952025966,-0.0016695640299968274,0.00258332688150649,-0.0022271937968989007,-0.0017622232952018957,-0.0024264074427398003,0.003585158113212813,0.016556875823780983,0.06626006695429514,-0.007097654410225633,0.0025848284996267882,-0.0058190661579502895,0.001500118743610833,0.004403051685248772,0.005910516219894983,0.0007340699343353161
