f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_level.mmce_mda_10,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,nbc.dist_ratio.coeff_var,ela_distr.number_of_peaks,ela_meta.lin_simple.coef.min,disp.diff_median_10,ic.eps.s,ela_meta.quad_simple.adj_r2,ela_distr.kurtosis,nbc.nn_nb.mean_ratio,disp.diff_median_25,ic.h.max,pca.expl_var_PC1.cor_init,ela_level.mmce_mda_50,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,ela_level.lda_qda_25,ela_meta.quad_simple.cond,disp.diff_median_05
3,3,0.2902350845953706,-0.10056072681101587,-0.12088078677758769,0.010596128386289478,-0.03792345034802544,0.0566934847866546,0.039550254256081704,-0.03559775558642988,-0.02563034987442581,-0.030215468643629503,0.010206911313578045,-0.006114669060868816,0.0011552151090618084,-0.007146589085886482,-0.00044241284041923864,-0.009028820276522069,0.0030633605765952063,0.01495235620125572,-0.004364629262098327,-0.003600938962018249,0.0026756945299138387,0.002664609678039542,-0.009794818513641008,-0.0031707491528750313,0.0014284402515194383,-0.011160493494898163,-0.00390711366650509,-0.008392189765654902,0.00013533118693300283,0.0005567309544899466
3,5,0.29125689753233636,-0.13241450103552171,-0.12413051230317174,-0.012640005243542883,-0.035815778293724836,0.04864838780407146,0.0389612569885123,0.04013971529443481,-0.011500320722908202,0.033596233162146064,0.009928054925972266,0.012184605883140902,-0.005007848613141903,-0.012159108358716196,-0.002834232591965897,-0.01293116763458011,0.001468294027357633,0.009232668301925036,-0.0031891098054821648,-0.0039242707442028735,0.0036782521290950063,0.0018198164079602154,0.0026562980328839734,-0.001691256619259119,-0.004187127082959496,-0.0037161029251580498,-0.004213796733997044,-0.0046080611598784595,0.0012641581254585789,0.007504500589957072
4,1,0.3269845174309741,-0.12006692177616823,-0.11928818351399074,0.007801429849994506,-0.036413925504811324,0.053188167789675646,0.049275337597964576,-0.039090038213287506,-0.004899182638392335,0.028739172979621266,0.010894256588311935,0.020380653319953763,0.002637166786376942,-0.006267201438167189,0.003217515027155588,-0.010699885983161257,0.002344516010893586,0.01383027912098998,-0.003100923624807376,-0.003930956875987376,0.006787451114735768,0.002598576607982168,-0.005198305008953103,-0.0014701799732181919,-0.0006052558932012803,-0.0028919489727569432,-0.0036341982189574333,0.015426136147323948,0.0002057392138044249,0.0032681793967143063
4,2,0.3156398625213296,-0.10252057037873061,-0.12177042597790448,0.00904870480743744,-0.03691331907480636,0.0607868696289338,0.04831004323799416,-0.04843776277792674,-0.002211688091443167,-0.021808406570021328,0.010377475384105809,0.010815659727246445,0.011220954636060574,-0.003586369198614007,0.002943216470438493,-0.002912984123397164,0.0021146951095798046,0.015867006548266158,-0.002156153541773254,-0.0039065800544736615,0.0036105892790703805,0.0033177198247192653,0.008492811152588509,-0.0025583674544017395,0.002784421285301893,-0.00468499055752528,-0.0039603045926279844,0.02083169605648346,0.004027403403257594,0.00485503332328411
4,3,0.30481769906799344,-0.11355892088058868,-0.12204230682953035,0.004765917805048801,-0.0369392132662482,0.05030250316112303,0.04795403482878691,-0.04720736453073963,-0.012590613025595655,-0.017660295508746145,0.011645168151281688,0.02019099227436072,-3.575364262134418e-06,-0.006187297283134908,0.000393769591963889,-0.008444915632600353,0.00166916738349722,0.012609156231515125,-0.004002206832825556,-0.0036157697865734687,0.004105433057631346,0.0026090008566042626,-0.00781766406202741,-0.003919483068254961,0.001877334792013267,-0.004516434633581823,-0.004441958641658701,0.01974673854083442,-0.0006974448228366431,0.0019517569767293764
4,5,0.3071595033940041,-0.10186297465311173,-0.11929335293613802,0.004745572247126157,-0.0365676541358979,0.05325033687009966,0.04840767397620163,-0.04536065729713317,-0.011975278904411425,0.036922987250005326,0.015502508290766642,0.020014459788359366,-0.008885261961990305,-0.003810916495463959,0.003190386869143138,-0.010776393260116346,0.002038387137948218,0.016717685253497847,-0.0035805218404239003,-0.0036391703003457033,0.0037406288093555073,0.0027456216233503377,0.0009626190231191226,-0.0023528388890436025,0.0019769865965811166,-0.001074199293009764,-0.004198158071406391,0.010762201308628476,0.0020220218815059973,0.002612090351123714
5,1,-0.3980787563891956,-0.15498787996026814,-0.12363722677747635,-0.05348159137088819,0.23401640637634366,-0.1431559900579867,0.01842288012569686,-0.015369155978427008,-0.003361360702416613,-0.0015181119237208257,0.004000404571041343,0.019016390830668445,0.0021008219656068455,-0.0036488461865462098,-0.0017054544113928015,-0.005969059600179314,-0.00023299006835512858,-0.012148718728281329,-0.004039918855272116,0.0019895485862659787,0.0015331949061744194,-0.002772819871656304,0.009592303862148361,0.00810077854491582,0.010702220689144209,0.0018785097760358562,0.0001611790983758449,0.01408984399847268,0.005668851479576625,-0.0029051837493557636
5,2,-0.4056767870587873,-0.14274823820995527,-0.12310953280515609,-0.05412545944007185,0.21833790121376673,-0.14440059626151827,0.0178583789186134,-0.014924915776478571,-0.006504073756507484,-0.0018565281486000395,0.004023850193575785,0.01888904422355884,0.0008605871627898404,-0.003937677278890764,-0.0019339007280112174,-0.006007100648679997,-0.0009601864424998464,-0.01266721378408893,-0.003909342837863315,0.0007832280361523847,-0.0022768539627375816,-0.0029805401195519003,0.006665290425719612,0.007311127344415511,0.007958729134194695,0.0018250956847574557,-0.0028013499287807106,0.013517915985019908,-0.0006064100224575342,-0.004909708338575835
5,3,-0.4177619957417133,-0.15488995059327412,-0.12250683086918655,-0.05481316249344379,0.20974615338375388,-0.1430835692339038,0.017446332741773943,-0.01634673836361524,-0.005660374512560325,-0.007686590712461269,0.003761471401555969,0.017866040169996444,-0.0028333547486139475,-0.00555150992050891,-0.0015062907429296201,-0.006120547606672448,-0.0005393603006032949,-0.01205974196464006,-0.004128755308609877,0.0009644485071494536,-0.0021213720855846386,-0.004241361711979206,-0.011966699249133976,0.0058710155830596165,0.008706846457582613,0.0019543468861821854,-0.00023176659923070935,0.006844070635999385,0.0016525410436737378,-0.0032837276043899697
5,5,-0.40358046434841066,-0.15112825091606905,-0.12173145715025332,-0.05360126918007594,0.22946445424058615,-0.14310429727732513,0.01710516790575773,-0.01638588468718757,-0.006691685161554083,-0.006281289035171266,0.004532654305475992,0.01864585186690574,0.00032367537516934404,-0.004263724345717912,-0.001695800162091853,-0.005982143974016072,-0.00023762463361717598,-0.01143011215683029,-0.004021217141436753,0.000888858893340443,0.0006777033429616205,-0.003376313334323001,0.00919942469545112,0.00849148738848134,0.009749653693910346,0.0019170511364721497,-0.0001918703718597581,0.012923482806275626,0.0021310325007682773,-0.002956605763978659
6,1,0.2979275727309112,-0.1016042503455027,-0.12344706821663763,0.007082991332080055,-0.030356141366518236,0.050601335752639684,0.04066549001872296,-0.05914613711505088,-0.024401276667394462,-0.03199542178118759,0.007207790643755863,-0.013854116308246267,0.0005735164086209521,-0.005107300959539771,0.0002775135945836412,-0.0019924747750074004,0.005064645515744222,0.01433733881998767,-0.003869391846209454,-0.0043932632566982014,0.004338607878683502,-0.009571575513442076,-0.010189279616273065,0.0032747173063256284,0.0020724597096838065,0.00820302460423987,-0.0018028419837627487,0.011446797407215175,-0.00012999489898104851,-0.0029894934744314323
6,2,0.2941596397819226,-0.1041011489788982,-0.1227107747256263,0.0071312210203636345,-0.03247789309007555,0.05014756707987164,0.045581963227502915,-0.056544733688352077,-0.017921295984456107,-0.0342510246217463,0.006639364219497113,0.011161395666406207,0.0043077178843208015,-0.007160587529250515,0.0015476356083770652,-0.0018199695157400334,0.0027150594839897785,0.014195755507573852,-0.004083051192363081,-0.004406790631880033,0.0011635672930021984,0.0031747389284404676,-0.010884435290166253,-0.0033961055603991155,0.00129584952230138,-0.007067830838717574,-0.003449292918158368,-0.006739358291941488,-0.00115175258444764,-0.0036378830457144576
6,3,0.3220754772593782,-0.0956367569181615,-0.11983232597942277,0.01298629471860534,-0.0206301886053154,0.052049568375567914,0.04717665637169385,-0.04604776862583834,-0.019151373366177473,-0.02707477072719265,0.009350490587448388,0.011804300514147773,0.0022229973550940713,-0.004101251772031054,0.0016783283880090886,0.0012040368280181251,0.004217532180735784,0.017181219959496365,-0.0024957001858806087,-0.00442763359594316,0.005779250982145415,0.003663035855618618,-0.008564906101162907,-0.000383346265330964,0.0015413642422664872,0.014604743728347754,-0.0025754039206827323,0.015111831808402964,0.00044283803061719046,0.005267472949214938
6,5,0.286835727331765,-0.10065145677166726,-0.11966841143465227,0.011438227435311057,-0.035435006999868617,0.04947601666014707,0.04490903667294515,-0.037104113013231674,-0.022346985462327083,-0.028320461835756774,0.01038344904568933,0.008836877896531254,0.024051122606596285,-0.007105878922468601,0.00159887687095739,-0.001752389398179933,0.005300245795313648,0.01731911564102232,-0.005214331322684935,-0.004489837656948115,0.003789361895104674,0.0031620837358677404,-0.009570086252153977,-0.0035671930656553377,-0.0005495034367289624,0.006824414978885223,-0.0031660880710513758,0.010313527830501499,-0.0011725844421704844,-0.005545121239337449
7,1,0.2303807066110635,-0.10859475881238968,-0.12247750998650903,-0.0005156801824942986,-0.03356375299470552,0.048733642118446545,-0.1640847459478706,-0.054305965902453825,-0.01874249296672831,-0.028048727258701025,0.009792351687627897,-0.008815526259632443,-0.017221657825000646,-0.0041679158892407855,-0.003940168712152068,-0.0064383706371709225,0.005906492784844079,0.01207604052008128,-0.003588846753031674,-0.003481300016656709,0.0033596576676884825,-0.005797665565331217,-0.007981097104659114,-0.001712866581097077,0.0018713801096954035,-0.007375939640706133,-0.0039322274200419,-0.006373717668651621,-2.638537693278785e-05,-0.0076815720937131035
7,2,0.17900123924093364,-0.11830326900837124,-0.12526541734911578,-0.003458876401301738,-0.03219990124003742,0.04597781005584287,-0.20120725106242252,-0.053774632364255004,-0.016626292307377173,-0.027507296098165945,-0.10233717410839893,-0.010645200855123348,-0.00899726921397028,-0.002111705075897961,-0.005067067390430966,-0.00534518464417513,0.0037181375993252186,0.00562547264379464,-0.004022128602992013,-0.0034670601022997742,0.0020646451370285564,-0.0036727718492022914,-0.007299604804573904,-0.0033260724758307075,0.0006455834248569902,0.0013964881067689298,-0.00454551400379982,-0.0066426215710833686,-0.00036327510928537657,-0.008394639851043878
7,3,0.22534043443493876,-0.11732370200117877,-0.12466245496488161,-0.0029861094110887514,-0.03317526305794652,0.04803653240989654,-0.16956508605333054,-0.052481671742980456,-0.018899608582968238,-0.02788211061956309,0.004463097924790348,-0.01276412350427064,-0.011892283928293314,-0.006093151759116571,-0.004506248136115632,-0.006499805768568079,0.003470456281226206,0.012311196059291499,0.00034253089201935754,-0.003273441784466753,0.0017720501039122935,-0.0054785072321366255,-0.008372618935478153,0.0029843701713019918,-0.002032880827377286,0.004644990520079269,-0.004753863790446783,-0.006913358534117147,-0.00025158161473702687,-0.010433405244679209
7,5,0.20894982851754104,-0.11900731399673,-0.13348803695563086,-0.0009548333355244082,-0.033411083429889916,0.047651863660901385,-0.1765363700113095,-0.05461566040738701,-0.011467644268720323,-0.03560620289851285,0.010365979889938134,-0.008667013387705537,-0.017059314727340326,-0.005020111352523505,-0.005088859717727699,-0.0064529792829944276,0.007831663676899577,0.005386832924135622,-0.0041147405239546075,-0.003269508011145596,0.0018086042886812162,-0.004129170291256369,-0.008287213111618584,-0.0029715368552554536,0.0005953081910328524,0.0007619097981478191,-0.002848260421478354,-0.007649667934822277,3.357958637190936e-05,-0.002852653008430003
8,1,0.368942677396546,-0.09620862702317845,-0.12021434640515927,0.02160693317267741,-0.03305604412879347,0.061903017606217546,0.05548451513481035,0.05167832471011265,0.005173958470865887,-0.020445319891307354,0.009028900280787205,0.014005876721570441,-0.011483021551654204,0.028866698279590423,-0.003810504442703116,-0.004117382682670442,0.0027212718725251085,0.013596924596826947,-0.002437121764100725,-0.004571798335283144,0.011214924611249084,0.003499159301358955,0.0019811327520972764,-0.002049624576585666,-0.0016834617963553252,-0.005260253109019448,0.0058842075390072995,0.013460113105145461,0.00010977135305590972,0.019050155686386138
8,2,0.4015078602936184,-0.0903394321677297,-0.11563745812527366,0.0238139759572442,-0.03148080035436812,0.06250873312872832,0.053604957929259726,0.06297968702936947,0.03322014490396582,0.04868224460746109,0.011151539583969968,0.01652979448421399,-0.007158789839225219,0.026700615828209217,0.0009319858034329939,-0.0047981838572008495,0.003982341206228973,0.014478989974530392,0.0004389458809780756,-0.004496064769013109,0.002296197897320237,0.0029906786796419643,-0.0025792288628000786,-0.001506219616084529,0.004721932629997714,-0.004202264558645435,0.010549881936884366,0.00868288495833657,0.0008843315187556833,0.022067332928364942
8,3,0.4194789879827503,-0.08654258786440651,-0.11412317279726647,0.025366359157568574,-0.02465472844929858,0.06746259709762428,0.05555808917500254,0.06569374740647947,0.05685791102330051,0.06483209855628845,0.013955701367783095,0.012850029650739682,-0.002908207974998961,-0.006321626544232851,-0.0028323635373729275,-0.001275651769569537,0.00917905809512322,0.015163898502903346,0.0004962116246063049,-0.0007382843332570903,0.0023774530079311534,0.003623923929485957,0.003560438385053748,-0.0015763426061010538,0.005462353542617187,0.006509598598234909,0.011781393939298977,0.009634619009297499,0.00026280071642848424,0.026775514804198593
8,5,0.4281817291199369,-0.08779966891251387,-0.1103789444418797,0.027336343031523665,-0.030148084698670932,0.06690048121094132,0.05716336823308004,0.06960099602939217,0.055865510946578725,0.053768239127425434,0.0145688278660023,0.013858777545890854,-0.005588715655708174,0.03416466561896472,-0.003413487261161291,-0.0011427657684525512,0.0046012962396522914,0.012710000846232581,0.0007251141795903245,-0.004691170570034725,0.0037936868323369824,0.0029766526231783472,0.016745548875836857,0.0010479839885351567,0.0046659977553754105,0.012316907380204103,0.012233639203991394,0.009701548664858894,0.002565443191082259,0.02361131071783608
9,1,0.3463451647194877,-0.0997191191310094,-0.11510371675369883,0.01694294389141385,-0.032855637324901016,0.012839625328292817,0.05272032707575451,0.047913403519766015,0.049453189802449726,0.04159318663031671,0.00976377055980175,0.012159306270455807,-0.0014411984620342293,0.028820349809213004,-0.003928418428584172,-0.004260880610485866,0.0002978788102926583,0.013101594479281192,-0.005926412083341555,0.0007808485429667853,0.005241009136307072,0.0037207341611414303,-0.01935126346570316,-0.004864020276801446,-0.0038412439443736056,-0.002885529569595587,0.016905612608098336,0.008033045001786029,-0.004030605831370958,0.018689733672050172
9,2,0.3500730560882961,-0.0994755475419362,-0.11442589802710011,0.017485960982220487,-0.031801188346798986,0.019580915791648855,0.05233772590845954,0.0558947299432113,0.052343326017602367,0.04845147122072219,0.010190221147543256,0.01330435398609246,-0.007684921926655306,0.03330555886932293,-0.003975214725194919,-0.004094543219812861,0.00042296451728476966,0.013205959994855184,-0.003467661807880916,8.539544955673891e-05,0.006153074016233512,0.0053223608064037935,-0.01586367717063174,-0.005798741313360961,2.4516124286814815e-05,-0.0025461051842380423,0.01862029800924789,0.010080214456667545,-0.001211936881242317,0.01964854603501979
9,3,0.3584335351265293,-0.09749965385841765,-0.11374732645270785,0.01755223531123734,-0.031281229319615085,0.015535462164541769,0.05158634219154938,0.05566187798911828,0.05277753131366238,0.06180607159910574,0.010485013514230429,0.013066513162934472,-0.006070727705023125,0.03205822739377163,0.0008015445909335542,-0.002736429076873088,4.924403986069771e-05,0.013750179209528373,-0.005847391887320041,0.0004352487257711458,0.005956133252136682,0.00448332417623074,-0.018504755392174985,-0.004818114345267646,-0.0020006963980983075,0.0034399100214938015,0.021186505891361472,0.00965077027890881,-0.0030104579364234204,0.02038529643338186
9,5,0.37701815595488997,-0.09496435849348106,-0.11321488579062286,0.021273463269326907,-0.02848928234096864,0.022795840702642317,0.05446517983968081,0.0722309746503662,0.06057628409961347,0.0730017331906588,0.010833131179093021,0.017331352684070163,-0.00464250753270366,0.03666508366354157,-0.003618299660623196,0.0011647659360233304,0.00021706141502162164,0.014565697012168633,-0.0030840383647490624,0.00352141585258392,0.007556646185424775,0.006670057139990917,-0.0008745063945696861,0.005070300463268904,0.0001130978322935858,-0.00011394446759479399,0.020273984920575774,0.00978821836788204,0.004883964120667798,0.022555713099252327
10,1,0.9738388769558912,0.8616170082861375,0.671372469258298,0.178201221857837,-0.04013551474731922,0.02053513160504152,-0.07027874379945992,-0.046236709162865625,-0.017455844135988097,-0.022296322758647798,-0.0009037672165257771,-0.024920377993554208,-0.007652799345719964,-0.023220139008944818,-0.004793465621269792,-0.029749226537738285,-0.011398925912722931,0.002519261562382376,-0.020405948718154498,-0.010263555265067207,-0.015997063393702927,-0.008006474628543545,-0.01760994253965645,-0.013216143028429916,0.001420824824729246,0.006298066785121914,-0.00267368180053703,-0.019272809744186797,-0.004066986685856324,-0.01928183728812554
10,2,0.9675362968763316,0.8860267325955784,0.6307623357796937,0.1754531380664292,-0.03758272408880763,0.020019301512595098,-0.08935281457522819,-0.0457587119893504,-0.023564741306350924,-0.021378171184363796,-0.04604265447704115,-0.02301967645251789,0.024208662110937404,-0.02261867246675746,-0.005433768189745243,-0.03021295981718552,-0.012532092894205244,0.0020107819126201016,-0.02019667479679285,-0.0038141066606293896,-0.015810529899334975,-0.007466604687577265,-0.01780590574304967,-0.01360248031193074,0.0019065355791691415,0.00935095115385782,-0.002655804766928896,-0.017751841966917297,-0.003898064982363349,-0.019975843016880813
10,3,0.9726319941656448,0.8294751148114698,0.5757083080507247,0.18289102217367723,-0.04010920058605204,0.021131262992969753,-0.011630986458161732,-0.049444598904662504,-0.021091659110172443,-0.021999355944752955,-0.04443166410297339,-0.023519417015359204,0.003338286482850157,-0.026163689736253357,-0.005512051658697141,-0.02887536969055818,-0.012208923093739218,-0.0003582597421190175,-0.017887357028022893,-0.0036782059077681193,-0.01614495753483838,-0.0075077565204321505,-0.02045987115814851,0.0019415913323853928,0.001901599789284818,-0.00021762771896101862,-0.003221922067918684,-0.019095356034829224,-0.00039504758574236,-0.02000646252679187
10,5,0.9991884381013282,0.6362130595682858,0.2918939289516207,0.1497241427682716,-0.03635420186193735,0.02334711098286831,-0.08175254389874274,-0.06535039245131946,-0.02779954117855746,-0.026516136913305934,-0.04657424104825172,-0.024343808794161873,-0.016330302853055055,-0.027217479318672973,-0.0008416566007179089,-0.03254336366559351,-0.011844759528470182,0.001345224090707872,0.003868241333093101,-0.003266422721888562,-0.011529504211873605,-0.004787061217270423,-0.013906302423010278,0.02000406666834294,0.0018317017326575005,0.003997196616751632,-0.004766605473609843,-0.018720646952882565,0.00016313798584935397,-0.021270752884209376
11,1,0.3133971581916451,-0.09077935288634051,-0.02939572223831848,9.071361791914402e-05,-0.03169496087192066,0.05429041641158306,0.043786603428468684,-0.04898058598045035,-0.021507340459082962,-0.028443341649500527,0.014105111381922756,-0.007459808818795141,0.004968832684326981,-0.014077109539101271,0.0011806284291593023,0.0016545817815633687,-0.005354984080695659,0.012548025662663375,0.0027983444599086393,-0.003307020673741776,-0.005836005387981445,-0.004150818446082399,0.0005333332361371161,0.0009978872712885544,0.0010088956554100896,0.000722097119247047,-0.001472535536731806,-0.011419495466594784,-2.2177473005032807e-05,-0.007761812773301535
11,2,0.3095366563645432,-0.09527718820534527,-0.10851050674922272,0.0028715189989954653,-0.03106269427026762,0.053888487856945555,0.04168463342707976,-0.05488279701114702,-0.022845216582130335,-0.030033435950825978,0.013939594747963508,-0.009987115759198143,0.003273896887144871,-0.017050203854960977,0.0016652333929204548,-0.0010039711367949543,0.0005054417839308291,0.012563787462247651,0.0026351136696721473,-0.0031254981705527715,-0.0032465212742938034,-0.004154474930636608,-0.010614137232684359,-0.0014421001425496168,0.0005967950364215977,-0.005929344923723243,-0.00274618581519529,-0.0142827893955685,0.0003517258552986354,-0.007779960099302862
11,3,0.21992683360417245,0.06823489259343458,0.567958319132572,0.14790216906558312,-0.04091946088904273,0.04642045151448989,0.034115651712049014,-0.044354495441117005,-0.018290681899153966,-0.03225202917654446,0.012069459840611021,-0.007654523011895679,-0.01265991383821586,-0.02808887694459718,-0.004999307956468936,-0.015436721417757253,-0.004478939738006555,0.011526059223500121,-0.006342585777637111,-0.004440260170858072,-0.013697413875856632,-0.005304150067931576,-0.003659117288373555,-0.016370058110052734,0.0013981690256471982,0.008035424773205088,-0.0001672068052220567,-0.01489988131147109,-7.64103867356552e-05,-0.014524361592044994
11,5,0.28689820872771366,-0.09040244469585415,-0.10538564914752574,0.004038870705632644,-0.02996528621104859,0.05581298172170769,0.04516283566325512,-0.050766286630338796,-0.02074397646035946,-0.024408922409339295,0.013891981196421785,-0.008366321809121351,0.041509225789554544,-0.01621128846737566,0.001703401703426035,0.001266019438507519,0.00129290889534588,0.0126748962285667,0.0029764296974296106,-0.002253857634281649,-0.0028011561234005692,-0.0039848862066327985,0.0008494126317318872,0.0002572586909069722,0.0004022171565592488,0.010936394118765423,-0.0020251290978651817,-0.010525249696495256,0.0019224948599734929,-0.0058599399420954
