feature_name,feature_importance,rank
ic.eps.max,0.4993181471797763,1
ela_meta.lin_simple.coef.max,0.16599711283148713,2
ic.eps.ratio,0.153665716127587,3
ela_meta.lin_simple.intercept,0.07149650620783189,4
ela_meta.quad_w_interact.adj_r2,0.06292668020650011,5
ela_distr.skewness,0.06142271502881289,6
ic.eps.s,0.034329504424064926,7
ela_level.mmce_lda_10,0.026738825335108258,8
nbc.dist_ratio.coeff_var,0.02216999666522575,9
nbc.nn_nb.cor,0.01731322269548313,10
ela_level.lda_mda_25,0.014847400028346919,11
ela_level.mmce_mda_10,0.014741780670504717,12
ic.h.max,0.014302644852731238,13
ela_distr.kurtosis,0.013604898317886216,14
disp.ratio_median_25,0.008688063727325853,15
nbc.nn_nb.sd_ratio,0.008295419993632288,16
nbc.nb_fitness.cor,0.008112745951999038,17
disp.ratio_mean_02,0.0077041552183663604,18
nbc.nn_nb.mean_ratio,0.007191026777420309,19
ela_level.qda_mda_25,0.006379729467834619,20
disp.diff_mean_10,0.005927483340178148,21
disp.ratio_median_10,0.005701004289901351,22
ela_level.qda_mda_10,0.005467231176729144,23
ela_level.lda_mda_50,0.005244412022656243,24
ela_meta.quad_simple.cond,0.00523560065680621,25
disp.diff_mean_02,0.00463480244300387,26
disp.diff_median_05,0.004542922198291646,27
disp.ratio_mean_05,0.003907932816826726,28
ela_meta.quad_simple.adj_r2,0.003457470020595169,29
disp.ratio_median_02,0.002959609349372527,30
