f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_level.mmce_lda_10,ic.eps.s,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init,ela_level.qda_mda_10,nbc.nn_nb.cor,ela_level.lda_mda_25,disp.ratio_mean_02,ic.h.max,ela_meta.lin_simple.coef.min,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.diff_mean_05,disp.diff_median_10,ela_meta.lin_simple.coef.max_by_min,disp.ratio_mean_05,disp.diff_median_05,nbc.dist_ratio.coeff_var,disp.ratio_median_05,ela_level.qda_mda_25,disp.diff_mean_25,disp.ratio_median_10
3,4,0.07608204773418879,0.01551095366143411,-0.09873552736222568,-0.038980879854672024,0.03265560725888008,-0.0281307690071868,0.022513273216809754,0.04466788510208688,-0.00811772599505864,0.014648126833456397,-0.02596412375785584,0.04389721142298016,0.010629480430417533,-0.015648934579019426,-0.0008863853612252007,-0.0032162247519403548,-0.017923459008808096,-0.0035342411629460052,-0.0037645091669651428,-0.013546939771788278,0.002174831071321939,0.011685283478660302,-0.010842451459914337,-0.006625963687383487,-0.002313069548660109,-0.012090623482614814,-0.0065707490557352895,0.004555148245575391,0.0031269947487757386,-0.0014142956730057335
3,5,0.0976581256143694,0.003396476134662033,-0.1270582734555586,-0.051311102801151434,0.02797749069950163,-0.030445825723769682,0.028116877557803937,0.04427321169728743,-0.009198653716979003,0.016450479513707573,0.026515879637374375,0.038903365753220495,0.02194115618194095,0.01992780870151615,0.00603090432703806,0.020895034469171375,0.008202931463683538,-0.0028032817535292302,0.0002577189970707977,-0.009470142527271753,0.011708107803596442,0.010582240314925856,-0.008123053203145849,-0.007706122549324769,0.008086071808960453,-0.010040172557117219,-0.007468657708107558,0.0013231385686125103,0.0015867907376546997,0.00032868846939326573
4,2,0.08913666321755795,0.025798178521462222,-0.07496416263981659,-0.03471007063118936,0.035042822357332575,-0.02951947327826716,0.02559363113954989,0.05763703078747162,-0.007921807792396677,0.01313355027790901,-0.026183222791045884,0.04772027403014479,0.03700435131405478,-0.015772673359794542,0.002417067438257024,-0.002001493914568062,-0.005445633940114777,-0.0024870118866613103,0.00204262341322475,-0.00643889051384827,0.0037440200749574697,0.013197365382952218,-0.007348909031458772,-0.0055376768118648575,-0.0011902932000009128,0.0028799656768273892,-0.005787946463951427,0.006684657406132184,0.0027222268295554715,-0.0019883281645606725
4,3,0.0895010096418958,0.019597197787851944,-0.08341017317654703,-0.0346604104101243,0.0317074278877811,-0.02744475854080186,0.02680174703382225,0.050124303770436564,-0.007723757162120352,0.01518144628269199,-0.02531343928537701,0.04483730266496612,0.035216032610267026,-0.017779717520475986,0.009586199324382027,-0.002141385731013928,-0.020204521781487385,-0.002989672163065134,-0.00309591730847219,-0.007756855189210025,0.003749685519168796,0.012023218038347624,-0.0075067703392743814,-0.007043643358216444,-0.0010219282406471167,-0.012539646464982438,-0.00559443002471669,0.004816827220261922,0.0039844106352675684,-7.786673920999414e-05
4,4,0.09400393940226662,0.0280533772186767,-0.07418135910152512,-0.03262836653297295,0.037264359897005585,-0.026444909553821467,0.033153080017795954,0.06065978042883346,-0.005806950500890346,0.0190447930694215,-0.020938836660070695,0.04688787926696226,0.042268768558718264,-0.015602793088988655,0.004535652716852225,-0.0003519104962209155,0.0014234838473537648,-0.0023141801024062695,0.001249856849470034,0.001990488501524802,0.003155030113619424,0.012983951328730151,-0.005274945497816861,-0.0054885508787811035,0.002898355329193802,0.003956522158837359,-0.003884758133442678,0.007016171304473997,0.003346146654075348,0.002378732412785911
4,5,0.08839187367537876,0.029518806155829472,-0.07823255059893845,-0.03433928318531147,0.038398564038132306,-0.026859094713074044,0.02800252144006769,0.055882105740370794,-0.007858003487186271,0.018349601864003924,-0.021442234675638085,0.04893517496011452,0.04357893196086888,0.0145513444193664,0.009551920048796285,-0.002542770235837438,-0.0032542661146176084,-0.0028279263780457177,-0.00037833467934701975,-0.016978621926075504,0.0030280735333609175,0.012939845376925812,-0.0056914908176132544,-0.005503354709908761,-0.0010430837215008098,0.002397114711942998,-0.005809883443795937,0.0060108542006266025,0.004594705844913386,0.0004344012156407937
5,2,-0.34351231708004204,-0.14802917727372147,-0.09734644036283885,-0.06281593793083401,-0.11620886550750369,0.10892924435856367,0.017914714383440725,-0.06709846701137206,0.00214338687730122,0.023062765847354845,-0.0073566427220073585,-0.034577322142558646,-0.006258588077477566,-0.0029412200633352377,0.015732845093085684,-0.0005259957608787816,0.01132738838719398,-0.002658349355332465,1.0263644501774615e-05,0.015362368307255084,-0.0012182080998879084,-0.006836948970882835,0.0126801653440565,0.002737004517670376,-0.0017947003199130062,-0.001305852840800664,-0.00017872449308015446,0.004192236381713918,0.0011167593195485677,-0.00017435128111248908
5,3,-0.3526788459026515,-0.14735728958368222,-0.13223642700673316,-0.06176490398089667,-0.10593520876675629,0.1079893044533427,0.018019463946747666,-0.06775019972190134,0.0027841542443978523,0.021806400977089017,-0.009270158943162903,-0.03727567363345887,-0.005310720808769009,-0.005502467351576286,0.01381042800710307,-0.0004704327776516964,0.00853336098402317,-0.0019443436806105066,0.0004983477609778815,0.013002307205564716,-0.0018443336315230323,-0.007346416449727932,0.009944880103100467,0.0013867803329393504,-0.0010522885714313907,-0.0019218713203017575,-0.0016411750523782351,-0.0025630461393632707,0.0004138247108702569,0.0002485174486543231
5,4,-0.3480527842572214,-0.1509465601771512,-0.09918966371160998,-0.06121318403120685,-0.11675229069501587,0.10367047202715153,0.019102359200932197,-0.0679690489382968,0.0017939823754806524,0.02122043766201121,-0.010101573487797673,-0.036595970864837644,-0.007807223286367587,-0.005617522269542021,0.00609307682130828,-0.0008860786475743712,0.009618178615264183,-0.0026571623275421985,-5.043656293024737e-05,0.013103347577659824,-0.0018105319959167785,-0.006390692340013954,0.011743463384525398,0.002688562126862268,-0.0027507241903356114,-0.0017395798709200767,-0.0004212136822945385,0.001510121172725134,0.0008754248419893548,-7.055650411247642e-05
5,5,-0.34655371714850064,-0.14185886437484227,-0.1295740209140368,-0.060662067935704875,-0.10551884322736498,0.12201635075140549,0.021733737432361837,-0.0645381418098794,0.0033263786883098983,0.028987419987916485,-0.006877361360712179,-0.03273641834840934,-0.0027255729992522607,-0.0019050854488948954,0.021386394934718514,-0.00015386041391622215,0.01132024581641646,-0.001979680741639747,0.0015865425225318002,0.013959213336199663,0.000313981739585784,-0.0069950829335944445,0.0114478867243005,0.002450115232825374,0.0002914591421397603,-0.0012498785652494573,-0.0014065782999274818,0.004279394845622845,0.003983714734713419,0.0004683057361388721
6,2,0.07740127045399678,0.017457558861564346,-0.0810419757868842,-0.02905171198208174,0.02622407405437925,-0.027216047459745936,0.028678977065441612,0.07313365138562061,-0.00920001233312637,0.006860717702019779,-0.028906051267788693,0.04417817027270209,0.00044271410812738907,-0.02116946519367324,0.0020274942530996783,-0.011410046791975026,-0.016202305677800094,-0.0033938197276416246,-0.002281260639691698,-0.008357117439471673,0.0017744700364537166,0.009971205200207469,-0.004080750913205729,-0.005674503712461061,-0.006011422265154953,-0.013903082409836164,-0.006421161843079638,0.003082299357723981,0.0011094636678062558,0.0005078514455404602
6,3,0.09148904417033991,0.025055507028373145,-0.07273740104623624,-0.02595014984450909,0.02904622765190018,-0.022391196409947838,0.03146496180878163,0.06732500798367011,-0.005830078127261879,0.013417264884883385,-0.024539606611435543,0.03925918849218988,0.018387319623144795,-0.01333113957835269,0.004282720318117859,-0.0040392147588023675,-0.012676882131294719,0.007525011821300588,0.0028017505899369023,-0.0025947075435127183,0.0026685208258539136,0.008633212481220162,0.03263054427499423,-0.005394005617939017,-0.001023416660485127,0.0010704495847817747,-0.006177115419351262,0.006034863487779962,0.0027828386181972687,0.001885393656265691
6,4,0.07282203921738792,0.011344261300688732,-0.07772858249443934,-0.027467815136767423,0.03502050068904327,-0.022804858589597344,0.02897240522175534,0.07476569899086198,-0.00819083362614378,0.009201343522437459,-0.025515562979878146,0.046886004092349776,-0.05158314022439694,-0.01935068745173452,0.00013533761002234028,-0.008695586272350337,-0.024053158079577513,-0.0006173712950971861,0.0012766062060784083,-0.002968067236943905,-2.0337384345446615e-05,0.005259991454185594,0.0045689767404213984,-0.0024033578274083147,-0.00436215296252856,-0.003208109424308182,-0.004553820590341008,0.004460363929121118,0.0027401107653845175,0.002055088351119847
6,5,0.0769447337192342,0.008825352920340201,-0.07290004041073397,-0.0337040671778937,0.024593242862658866,-0.024424812366215576,0.028349771018084467,0.07401333220926389,-0.009231506394933685,0.014087465507889222,-0.036006977114236456,0.040593869482327745,0.01560772023108824,-0.01777309689283576,0.0023342383995096205,-0.013490404231695945,-0.02172799781932602,-0.002514657649863042,-0.0017844801036759114,-0.012369605531161365,0.00032961351125134955,0.005366417465369861,0.007749334523469069,-0.0025462781224254195,-0.009190733732737818,-0.00015760425249983847,-0.0072919870239313705,0.003963957556532061,0.0025873809791647708,-0.0017422340132546153
7,2,0.019433854584205868,-0.017537477456622725,-0.08856710280574366,-0.03950455579101588,0.03019903299054263,-0.023555737083991567,-0.11472150501660712,0.02421194275346846,-0.005686679154101672,-0.11196918416722296,-0.025090791999344025,0.027246595364542048,-0.047904737310039865,-0.011127590375005353,-0.004634653112480643,-0.010630878830717807,-0.014180922407482083,-0.002468947496521752,0.003099100738694561,-0.012716307874021464,-0.005783842564646582,-0.012596121904834303,0.00022667865570018226,0.002730869512331043,-0.012113893177568598,0.011629493562091395,-0.003744415912365849,-0.013758361670403313,0.0037965768789996555,0.0010326115128598884
7,3,0.047658735329494196,-0.0074996852691885845,-0.10579552200757804,-0.04403175134820533,0.02733486913743984,-0.024990291632932274,-0.08462531168798497,0.023168376906438963,-0.005497194779296378,0.01505162973302646,-0.019514626265322195,0.03241288387329547,-0.05223929310573385,-0.014379400014614945,-0.005989478820702794,-0.010783411707692602,-0.013501354450756462,-0.0029310454220657445,0.0022557480743006916,-0.011477068767842142,-0.008895126334418515,-0.015169026772716867,0.007568879063886462,-0.002531930385276894,-0.012889918982224755,-0.0014456780310311064,-0.0049512777397458406,-0.021873460076816353,0.0038619139227178134,-0.0008672506836878808
7,4,0.04905790493369937,-0.006173252148249052,-0.13831630647717305,-0.05674824728212267,0.03441809826534862,-0.02853452389111183,0.01707372208480725,0.024855154266426586,-0.00978879799255592,0.011143068852405822,-0.014035081098328468,0.02447757992650236,-0.05758731609388938,-0.011652362701970268,-0.009314889500153025,-0.015585754994841508,0.0016580278112973638,-0.002816072190513105,-0.007270606211394237,-0.01388904037714545,-0.0017934878236955207,0.001288352675167996,-0.0052346421926056305,-0.003227807863248837,-0.010821505266641548,-0.013842199743261107,-0.00920894914685393,-0.019107868271904194,0.0003408562343491078,0.0018555167141730243
7,5,0.03366955954753885,-0.01498056298524661,-0.1250745194639878,-0.05289800847474431,0.02879594091588246,-0.02625794127194776,-0.08119930277080667,0.021606027953624898,-0.005699321479065623,0.008804036775916608,-0.02118110957462197,0.03249984974262167,-0.050720336519891114,-0.015498353003722787,-0.0033267932882055937,-0.007215962008779648,-0.014384038785525317,-0.0027541747818686777,0.0016789897150906253,-0.009245038428507088,0.0009789779195528959,0.0020469058902833053,-0.003266724570272291,-0.0005189227479189526,-0.010526701905239189,-0.002060374043124454,-0.0033142697565426552,-0.020527995961765865,0.004035163339715453,0.0017033159392839297
8,2,0.14187079588602589,0.04762224791617793,-0.06559976589446068,-0.02963097273761523,0.05277176602688372,-0.028108357032827772,0.030726210989561197,0.08495013987954458,0.022429016721047985,0.021379112016923076,0.02066268538176087,0.055170964821880504,0.02984093759539551,0.024843555995717533,0.00849758556576358,0.02416172234608104,0.01317477997560899,-0.004306964851106692,-0.0018423067813824981,-0.0008893621827624061,0.019436328034294677,0.013825362584003452,-0.009544517284454691,0.017162781039869686,0.02553634280041884,0.00628806209322529,0.018982246246247836,0.004044115541871044,0.0057597215559403335,0.0008017000154276173
8,3,0.1453891298836745,0.04911684723053979,-0.06353232944051691,-0.02376662245180263,0.0554212251152901,-0.017634364849058243,0.03308746742304984,0.0865669092744219,0.032271734426946315,0.020684119236980658,0.0370316525843366,0.057069895705628856,0.03044943577264882,0.02613044549434934,0.01032535749585133,0.02685023513249588,0.021425293385081184,0.0011170076719058794,-0.002097184798614241,0.0060807443750195405,0.022219892997871325,0.01443850730300089,0.006446881921446019,0.01800970264000703,0.014074236067760277,-0.005554289018211727,0.005932328399874258,0.005580927380954682,0.005495582250635687,0.00046658750157273134
8,4,0.1695338641090811,0.06254124283797056,-0.06068071883497737,-0.020726372045462124,0.06263596972335396,-0.01700749478260195,0.03383863342589668,0.0952872601643833,0.03126262943202954,0.019594969326158746,0.04458523119326605,0.05982698807345726,0.03295556788840058,0.03284101037179276,0.009312489117211152,0.02925243832285704,0.031402242555883225,0.003347309118316119,0.006229868665988669,0.008828084053811457,0.020473932396019048,0.023410966706916787,-0.0006090344756384466,0.025080709311281917,0.02706336776402721,0.026669744580633037,0.02292409232309532,0.002240064732421193,0.007935975539190988,0.0005122994257762636
8,5,0.15503175939935038,0.059926203916843654,-0.061546465200757794,-0.024381715552762067,0.05943765889859903,-0.025078140331623804,0.03453025551377057,0.09334791934714975,0.02522229103624762,0.022023989865559344,0.040306601657275676,0.057080213031071074,0.03901967144974349,0.022540086027202467,0.00901089657657151,0.0287222906676909,0.031470326950777575,0.0021862780329605456,-0.000984230498703743,0.0024804183052762226,0.019876555466418453,0.013941735477268192,0.006540024110283077,0.02325653288785541,0.025600399044835506,0.023680414536785904,0.0203561897330238,0.00464050740214988,0.005959539072261587,0.0007956309997711581
9,2,0.12449169565878622,0.0383275733419397,-0.07504617272472748,-0.028716446247378135,0.04942655101300039,-0.026003408646393895,0.030753071420198747,0.08316290792978424,0.020697385596836017,0.022214490446456455,0.009961962455995092,0.05198170029937665,0.03698715838644322,0.02086356593144872,0.0030286851112489056,0.02165867928222959,-0.012917918690448331,-0.006885979893564136,0.004019631473585419,-0.01166554450504079,0.017255571270477013,0.019031538274231992,-0.0036924142582985668,0.01493759363315593,0.023175785663740952,0.016567064501135185,0.014034357507098395,0.002240977339511406,0.000762919271261753,0.003590042139430941
9,3,0.13088787700911403,0.038497273785547965,-0.07405385731575001,-0.02994869066958719,0.04884401748822151,-0.023511263857362553,0.03108950593600875,0.08275116757292962,0.024144049917592513,0.022675752229132894,0.014834253458698113,0.053408068797507244,0.03735739451403827,0.02341470688314552,0.003812212224945971,0.02195401117111049,-0.026144870946261983,-0.005584219279916782,0.004131271635317703,-0.01040373956060561,0.011235329370516429,0.0219783643868922,0.0014242131975508755,0.0035144190945819898,0.018891694667558644,0.01694949375550824,0.010417376373537667,0.0029548300476300955,0.0006795848726219654,0.0018606296211213704
9,4,0.12124985559769791,0.03442911140857424,-0.07906206363107321,-0.03202360505162946,0.04179327997426541,-0.02816794902061265,0.028508860536820137,0.07944867535564733,0.018977112752922572,0.02158053332023653,0.009233315523610378,0.05172369658480467,0.03652610184160465,0.018773830033665628,0.0012971965707984047,0.020239230844034808,-0.028813476958877416,-0.0068403344558514625,0.003470738259690643,-0.012326724499711946,0.010600474414450391,0.018318756324477076,0.0012254785530702687,0.006535644852887008,0.019835163328851265,0.01757126256358922,0.012159347136679478,0.0016769228867747749,-0.0006627734834568596,0.0005487739445033827
9,5,0.14339572129362532,0.04688372043084837,-0.06834701231120638,-0.02622581757445339,0.05257691306201597,-0.022792291679057712,0.03263353467852542,0.09063190210159597,0.026243095919360925,0.02533443595248109,0.020135474419086943,0.05379240827457708,0.04054644638961658,0.027891985045458936,0.005143208405668781,0.024428323925847477,0.015464615946130345,-0.002034578225833801,0.006973050241291259,-0.00901390661926622,0.018544945799779645,0.023298905574611638,-0.007118230105333175,0.0135534419316489,0.024319710411128816,0.020523735953124646,0.01416736938662469,0.0012867092861442476,0.0023437472113269635,0.0029701522961388684
10,2,1.1886534344340878,0.47420458441893,0.6074838071410297,0.3182808025466997,-0.007182761724927316,-0.016080972039995034,-0.07087367326738524,0.05870274965292591,-0.003341850368811624,-0.07030188719527848,-0.03138772952310827,0.013330123227975494,-0.013570854410070714,-0.007189925406495709,-0.013765211887878397,-0.02452592078874286,-0.01907509678639909,-0.002121972240106771,0.004933206503158695,-0.019852223746308035,-0.01774733349365728,-0.049555462692198994,0.021241595835710322,-0.008504156828565621,-0.018269769231614726,-0.0031237512789471285,-0.01624385283377385,-0.0031920838691716653,-0.0034510190032118453,-0.011505136084344138
10,3,1.205834271553621,0.3405885376945859,0.5464343732286476,0.24391459328124399,-0.0025174795545741735,-0.017405215228444147,-0.013978495413958583,0.08195438618264628,0.0008793706498707854,-0.08228553379090833,-0.035052680953259294,0.0168787592519975,-0.01771869832855743,-0.007880244368284075,-0.01348923025244091,-0.015345400632562654,-0.015172367185681762,0.000445171077364968,0.0031250581577215047,-0.019825225624202223,-0.01742274130273383,-0.04935885040555221,-0.0025425607202598766,-0.00812508457205874,-0.013378853603379598,0.0020593779359548777,-0.008341805582311384,0.004219748440586259,-0.0031262177255887247,-0.01098537176468753
10,4,1.1665084179277638,0.45381409781096266,0.5739268679366171,0.312875896783466,-0.006022494996438055,-0.015164837490178268,-0.0048400354410951104,0.06691255983113599,0.0025547241158235426,-0.00972823027809586,-0.027565050013761926,0.021464453059081755,-0.0140638374753586,-0.0063860790338994685,0.007397439548061522,-0.02342295320981786,-0.01875796386575856,-0.0008584672932708948,0.005321011439765839,-0.018338431932332706,-0.018882642694506704,-0.049748336813785266,-0.006735934241538666,-0.009307476049555407,-0.016103738832621887,-0.004169916219771304,-0.016342641103700102,0.005552170185307652,-0.003384233987005924,-0.01261928293075399
10,5,1.224763267932908,0.06720069057078124,0.3894169528657266,0.1510001722519414,-0.002246405023861747,-0.021298934125205633,-0.05238335072021336,0.08217093285361926,-0.0025740832019436628,-0.09404141745216484,-0.04583156922808154,0.021461431140933063,-0.02070155302145995,-0.009862584111976278,-0.014856295672687059,-0.009752540543916449,-0.01766394071848557,-0.0023145215298752057,0.0033699141515146492,-0.01784715768146705,-0.014363422933927032,-0.041782962428138906,0.0047555056598053294,0.005188991013795122,-0.0035926861893498924,0.0024475733245384553,-0.007728138918121116,0.0032820840310772265,-0.0018933584811268288,-0.011331530470611844
11,2,0.07820760325217332,0.0242180345926761,-0.049993506092370604,-0.020420469356905148,0.0324147210236267,-0.02415805734896976,0.013953644522136323,0.10291605486780381,-0.013025062549708743,0.014375122192684699,-0.023754974857138993,0.044268208035035256,-0.03416820459737486,-0.010135678221800335,-0.009908543202715527,-0.015221985966816206,-0.022640079288136706,0.0009075731263698515,-0.00035012987266641143,-0.013327209970275372,-0.012008438026193483,-0.011210690520822247,-0.002344883658149821,-0.003231949959773566,-0.007353355228482484,-0.004840226528028164,-0.003549175187808529,0.0015399488232075416,-0.012187145700805067,0.0021831902975267595
11,3,0.03918196443463019,0.07665719356731632,0.048957819186932976,0.2179096168439182,0.02610296489411235,-0.02279072021272378,0.013689071489583282,0.09647721122471611,-0.010674720563063582,0.013358040459010226,-0.04803148473912558,0.04458578661039702,-0.0252305863441678,-0.013496455330690655,-0.007623533736484016,-0.01975957059661152,-0.01799477056557214,0.0022446292332322024,0.0002736375366533719,-0.01010557457804308,-0.044497744445550914,-0.03187843866283647,0.0052001586515592986,-0.015734345431690343,-0.005796828310366011,-0.004046806786883959,-0.002076112115106547,-0.005749507195943841,-0.018942965789659944,0.0019250939893217572
11,4,0.048655807681848746,0.31319581846976163,0.45695554851510245,0.22611423865424318,0.01805487102062545,-0.019000749538241157,0.006969680435754913,0.08296577880964956,-0.0054768142868239535,0.010277918112429117,-0.04631013894999652,0.03315132593015193,-0.01654494340349478,-0.019210955104467107,-0.011719605705058431,-0.0288556762547877,-0.007482468903965218,0.003899711119226261,-0.011276806465909757,-0.015996910063817565,-0.057292420788109415,-0.0485425225866338,-0.0066653629741074616,-0.01375153348596289,-0.01540077010909787,-0.00201180745578495,-0.004077882220572038,-0.015383677014521853,-0.020138919962130245,0.0006723919697296223
11,5,0.08204879109126124,0.02246420148634667,-0.04791002157818292,0.008802537256712172,0.0335317665908568,-0.021768785968137392,0.01566204051660428,0.09527360013628189,-0.010561246782354629,0.014235116322206046,-0.02207507454756984,0.04637486089410279,-0.03184351657116596,-0.008190303770640188,-0.008287824341880282,-0.014142031534642977,-0.020002050409084062,0.008815412726853246,0.0012324792366387974,-0.018969345006540336,-0.024408147893343196,-0.010857999212426105,0.00743513298201974,-0.0030901371895015405,-0.0065309946472936874,-0.002738755452368173,-0.0026387615736352277,0.002068559587337742,-0.012384210184677086,0.0012705085444984947
