f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_distr.skewness,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_10,ic.h.max,nbc.nn_nb.sd_ratio,disp.diff_mean_10,nbc.nn_nb.cor,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.lda_mda_25,ic.eps.s,nbc.nb_fitness.cor,ela_level.qda_mda_25,nbc.nn_nb.mean_ratio,disp.diff_mean_02,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_10,disp.diff_median_05,ela_level.lda_mda_50,ela_meta.quad_simple.cond,disp.ratio_median_02,disp.ratio_median_10,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_median_25
3,4,0.09778663815229661,-0.030535604563191734,0.03922310534977314,0.040063350730466664,-0.09465214106911674,-0.033273814806025585,-0.02796617218729065,0.026995368692273182,-0.01610786996922175,-0.0034308447026405067,0.001750271273097446,-0.0018141549387792485,-0.011451227938724445,-0.007995812291008165,0.0049821821416234,0.02015004163986179,-0.013971186390701943,0.009913644857334562,-0.006208312515584905,-0.0010452441378392208,-0.0002402876925977313,0.0009334085571545581,-0.006455397379262831,-0.015010471156118725,-0.004957802856955777,-0.0013417912775297333,0.004224897471029485,0.0050954890486300175,-0.003208271592830774,0.008383078734110216
3,5,0.11829690677383459,-0.05013677023324633,0.04422820597623685,0.040679577869644865,-0.09894526077293986,-0.03519810936966825,-0.019264204894330825,0.02811675496857994,0.013504864712523018,-0.005730341191791606,0.0036382153389515138,0.019097530827850942,-0.012631920351702946,0.0015271143097553542,0.009774429873845204,0.023191010289353144,0.011081037705442378,0.006019390656213906,0.003538981587950102,0.003250635894636283,0.002198616157748799,0.0046456451024369265,-0.0048125191544641935,0.0031019337632709645,-0.0041691346683615646,0.00021356312712831254,0.004693068010123176,0.007935873918805155,0.0006869238464998702,0.009920927687990619
4,1,0.12863049405257873,-0.02841493872613451,0.05292198229213241,0.04171171452120919,-0.09228019251182913,-0.03154835554489117,-0.0212702100139925,0.030948210202261402,-0.016450645523752,-0.0018574707758733243,0.0023134884988913564,0.010270896939046188,-0.010124628055232945,0.01707646321122878,0.021227380782170242,0.02757771734134415,-0.008836519103406978,0.010848510098634963,-0.003664371208987297,-4.863036025238692e-05,-0.0010900593935219715,0.024662954842591973,-0.003112970761983916,0.004052730009743894,0.002623852667421202,0.0009440681819624233,0.004086528326237589,0.0064836097172362595,-0.0031294867625783203,0.00937439731794646
4,2,0.12577373861146798,0.0012718217553506965,0.05875496050227903,0.05014345885031845,-0.09466914950518,-0.033140687734895875,-0.02086946251070662,0.031634179678247616,-0.0024670106866030543,-0.001664910689368579,0.002405358114448471,-0.003802583473763824,-0.009873391291902947,0.01622614296361767,0.013341519150165007,0.02748805292801033,-0.007675019781490646,0.008382954140323105,-0.00439810901442216,-0.0003443385096114255,0.004656613237444969,0.0028038304444819705,-0.005634041240426987,-0.020250415114809222,0.01031784620117044,-0.0016422294277418298,0.0032811331196890892,0.007062295252628198,-0.002719185579753157,0.007277877095215821
4,4,0.1382032148834637,0.0006236345476029416,0.05796971457922312,0.04574466100655841,-0.09484250175301057,-0.032342243874632255,-0.018693114469016513,0.0365096307394259,-0.003494037509543189,-0.0022735501155619242,0.0026651787355055205,0.0004481645489357746,-0.009229551585914354,0.017450896766526836,0.011851898187892175,0.029449300063842308,-0.00730276076423839,0.010974545423470917,-0.003891672570794024,0.005151358617313946,0.00010271858278186339,0.026649419705949574,-0.0024428928340656723,0.002261695630340618,0.008049735205616523,0.002593782287544111,0.004073838386678496,0.008374468904031852,-0.002448565733629946,0.0064262430155757454
4,5,0.12349505474547873,-0.0026209628160585537,0.05581452614760421,0.043479221940743495,-0.09592027057813955,-0.03284718535762824,-0.02040407547146736,0.03341943027368737,-0.005276708662211354,-0.001691583155894699,0.0022559073369111276,0.011736043695102004,-0.009971697455797018,0.01672918382744975,0.019026732605802996,0.028344252347055548,-0.009094385952062304,0.008376283577312554,-0.004555407925847728,5.8287189013610664e-05,-0.0006309572185721463,0.020217538740884725,-0.004284360417773263,0.0005159055355393812,0.0038695974091445644,-0.0006314936278449622,0.004079288500239766,0.007296274344109317,-0.0038226711538887153,0.005788841642128131
5,1,-0.4177040028483977,-0.05607854129188048,-0.13304785108411377,-0.14496303645904443,-0.10438371570699849,0.21008031532372998,-0.009511171564919341,0.015370034313198885,0.005779551385440687,-0.001422547599284086,-0.001180439983754739,0.004772555578728513,0.007515814718932696,0.00311226610354731,0.020867802409462684,-0.017083033701078807,0.001641847282127561,0.006176034502559436,0.001149455515940864,0.00017458761569033793,0.004058879427129762,0.0037371823135066043,-0.0005721596294961856,0.00773409408125658,0.002098710804628904,0.0012412667919771525,0.0009671607625168718,0.00204628615798036,0.0008242016672779101,-0.0027010772350764055
5,2,-0.4230854655048066,-0.04205382302171752,-0.13696670543795317,-0.15034588590261277,-0.10494605003038744,0.20037109452833954,-0.008535011177709826,0.015419715067968591,0.005991119492080133,-0.002743714255879044,-0.004574866868056232,0.0035192587994539635,0.007555116437138912,0.0004997474493179591,0.01862336834236096,-0.018932742876403567,0.0005794412809570874,-0.0006044076763122943,0.001264221527495997,-0.00015656494681997766,0.0018406940901661308,0.004564796022301458,-0.0011993217620639351,0.003936638518135901,-0.0004274835068336534,-6.741749904091407e-05,0.00020074034244107068,0.0006652958270378171,-0.0005425274820023175,-0.005632705956137227
5,4,-0.42737331726080396,-0.034711769248390784,-0.13776169587706757,-0.14990332648436241,-0.09825430634496878,0.191098990214578,-0.00881134418285361,0.01759573017344321,0.0046213053071652455,-0.006562448154029183,-0.0037748975037271335,-0.005842622345591247,0.0037933222610747382,-2.525303960777539e-05,0.013987409336809488,-0.019496408245405713,-0.0064897436886804235,-0.0011041532953054677,-0.0010562415376620437,-0.0003896919996304227,0.001663608737343103,0.0039893494057931704,-0.0008306634429000928,0.004047515373364784,-0.0019624041629487284,-0.0002840692104026123,-0.0001684097351050657,0.0006405264684540045,0.00020019358310614522,-0.006544699516715666
5,5,-0.41721411435253786,-0.0573371075996257,-0.13273001119096778,-0.14370603930743714,-0.09872365025716395,0.20880245503155262,-0.009820279209685461,0.01610688871893285,0.007171452821178077,-0.0055162479210836834,-0.001461399651841893,-0.004914968211901372,0.00852503865684583,0.0031208324910108167,0.020500945374651094,-0.018032052650798373,0.0015344100638147885,-0.0005305316367312854,0.00116587954747946,0.00011278859764461464,0.004288613982402604,0.0047366941740918595,-0.0005942540468443498,0.008040179766926997,-0.0029654389828578593,0.0013255566310542823,0.0010586255635412194,0.0015105974209250787,0.0006300642384947915,-0.0014540706535607982
6,1,0.10955787901452348,0.010605121660061646,0.043472312751575024,0.041212342830704615,-0.08389941540478754,-0.022493995978438524,-0.0311992156780672,0.03193115245679564,-0.025179996543683813,-0.006921095325327044,-0.0041540888357687045,-0.017046628541574908,-0.010708858594257981,-0.007221690629824863,-0.01825008911177515,0.029011419916573085,-0.007741446188039858,0.007785982786552563,-0.0068853296132131816,0.000477779030324199,-0.00010896340666226902,0.0059294374343160285,-0.0031577959296293294,0.0007190825083984087,0.0032833689410755634,-0.0013890814864041703,0.0030580027423935115,0.0034229413870772497,-0.005110896942701145,0.0021976288130912225
6,2,0.11175351153182385,0.008211365148229016,0.05019711720675379,0.03718355357445097,-0.08723643675494877,-0.02687196789171746,-0.02942759375519887,0.02458967741713841,-0.01989109876675602,-0.007217800708860608,-0.0030257446190811747,-0.014285496823867712,-0.013093037155424167,-0.007231474701786583,0.007481180196372333,0.027104232156577736,-0.009118661981212847,0.00655658939718176,-0.0086176047577529,0.0011648368424212665,-0.0009213090945888396,0.005031767512240422,-0.009806183744397356,0.002469403565243019,-0.003821238409047148,-0.0032997438193937195,0.002290714112729691,-0.00045695432387643807,-0.005757317606868902,0.004349494831480707
6,4,0.11170435606894558,0.01156517167450526,0.05026468619374581,0.04141874369582135,-0.08294345216379921,-0.017804130617442987,-0.029646043107816884,0.03211060354818828,-0.027602324360546885,-0.008008577031429006,-0.002679982849807813,-0.015578919244180707,-0.0024568022090005587,-0.006989153776866589,0.0021505777435604067,0.0329787706935511,-0.008794753343251294,0.0067485120923704124,-0.0068362559648750265,0.001891679293443845,0.000195877560646909,0.006044262062993746,-0.007480960728246539,0.0008476275856996811,-0.00248988596974691,-0.0011810803623115537,0.003407908934679312,0.0011050565002904845,-0.0054899526070462685,0.002548664343241927
6,5,0.11142138305239935,0.01021247788844853,0.05512475862945563,0.041037647003222634,-0.08624846512688701,-0.03645712942587781,-0.026122648745984068,0.023605588299656505,-0.02609036087635762,-0.007630631490343027,-0.005891323302797072,-0.009268174657987563,-0.01052760362937348,0.0016250199246259582,0.00897934125878372,0.025746119928085794,-0.004596505749773399,0.007580051982895632,-0.004446890846693674,-0.0043806676893072905,-0.0038635230548000263,0.003570134945562474,-0.006201582539357928,0.00013379058821274498,0.003554375182543108,-0.004944252313137303,0.0008854892374712092,-0.006583403691124761,-0.0052692759927203,0.002129374255020853
7,1,0.07466110025538641,-0.038471747746496525,0.027582339860992844,0.03991512625258715,-0.08871946075872018,-0.03348955756580767,-0.03535450166228962,-0.04468476875712972,-0.015163491653246016,-0.009467416202170762,-0.005420567633019639,-0.017341199254784178,-0.01094855300865158,-0.010151197222816669,-0.02911970575085542,0.01765002572585032,-0.011736128390085707,-0.029446088439639535,-0.006681613806110423,-0.0009313780965609128,-0.0017654501479125355,0.0011893237384344364,-0.003807482366933381,-0.019898291225427394,-0.005591348894252951,-0.005254008726128465,-0.002565911803742444,-0.008584597682547834,-0.005724112234978243,-0.008396676552039014
7,2,0.020740928021785815,-0.041561597489501674,0.0079859905128473,0.040378485653389355,-0.0984469568015866,-0.03182702332753222,-0.026654681989330003,-0.1650361037378508,-0.013489045946513772,-0.006419905717185575,-0.004036729410109145,-0.013508804162525609,-0.008454457760899226,-0.008560620544616987,-0.025847164753957996,0.011422753706581948,-0.009536033834159128,-0.025909053557203826,-0.006689479455908202,0.0010254600353656997,-0.000816941606405006,-0.08468529904486698,0.0005147253829604417,-0.023549869631328053,-0.005317398331219562,-0.004241640282931603,-0.0028095179281897135,-0.008649390049474357,-0.005142032568068759,-0.0026089639451217215
7,4,0.061232200465688745,-0.052801549220210055,0.017726837158947083,0.04671120375271492,-0.10594249941814657,-0.03542745680079313,-0.03530104129842518,0.018343390241228618,0.003535449313973004,-0.004527973367768238,-0.0035444287196265364,-0.005889297611101165,-0.01072243525607837,-0.015152917294541294,-0.0303400836598469,0.011989029093545973,0.008758596648804268,-0.03454003703512149,-0.006634145956302435,-0.0010375297635479143,-0.0016992372972595776,0.008583265623730532,-0.007279436526843533,-0.02030376074376053,-0.00807783534841558,-0.0032386794473571383,-0.0004461346718507323,-0.0051981645700097945,-0.006145665119903669,0.0004070597919561046
7,5,0.05051497514861436,-0.04875445879621186,0.022413579396342285,0.04560295840391943,-0.10773502764389699,-0.029983017639196804,-0.03228091257421206,-0.03783453156981542,-0.013992056038258257,-0.006530543450193107,-0.0032201572827424644,-0.008663274422300337,-0.010748572619578414,-0.015519091678824039,-0.029477010480251038,0.014968529895942814,-0.014774778169648378,-0.032540349613409125,-0.00734073214671448,0.0013236343993319212,-0.0016804937423699818,0.0028708360695376763,-0.0032184234810292553,-0.02167634850424876,-0.007281658862832403,-0.0023020194782981977,0.001845968375154556,-0.0036054744156096712,-0.005940807717325409,0.0015114652782822478
8,1,0.17477692844146933,0.014105955208129649,0.07810244444032755,0.06091235275260532,-0.08592283876276267,-0.028649616087835,0.047702932997687415,0.029768995700803224,0.004673317714972809,0.004397611525013923,0.009005705216473243,-0.009702391920948291,-0.008909976031745677,0.008391742626059797,0.015275545687938982,0.03361642227629518,0.0036906238335259094,0.0027172525502376236,0.0169600133510883,0.006599860850016115,0.0009668260365272878,0.004388957674768676,0.022987644969592238,0.0011908174047733507,0.0012484447011158221,0.00942952580714131,0.0010628723559612443,0.007126721883552556,0.01758059021173827,0.007422555702158441
8,2,0.18020866526459398,0.015365278296351618,0.07677446042345834,0.06003900126992469,-0.08671365643834056,-0.019842136457159237,0.03088105661776865,0.03424752316973455,0.006980801532445849,0.009499992669611186,0.003409927605400762,0.027898647532543074,-0.0073402173283927214,0.003989412256715462,0.019162749721714594,0.03266028931272081,0.013935961344636032,0.004469203146201845,0.008074671215446095,0.0044681130351702635,0.0035804258672053886,0.01694372967858146,0.015277318795644531,0.0007407964199944675,0.004245643964339818,0.010236769646290238,0.00488580766695826,0.007096319115284771,0.017785677417004417,0.005645454477734926
8,4,0.2210176211775668,0.022095782372777994,0.09491638087349152,0.08194665204315939,-0.07968666943458588,-0.012933810425391714,0.06316032689107558,0.038048842551399883,0.043841194479654955,0.01856002305288706,0.012567216730846023,0.03569383014689882,0.006503803375485364,0.004645756566760557,0.019575330547536348,0.03898116713289675,0.020908839430425635,0.003155835779885637,0.023909787776660422,0.008875723792492449,0.0031598526172579608,0.02375385936045229,0.02790981137705815,0.026753493849788316,0.004073955049074505,0.0129133992213929,0.005332856505522471,0.007947621364225355,0.022990288103718236,0.010125170589930108
8,5,0.21634343760971608,0.019452010185172872,0.08973521126858369,0.08107408018101539,-0.0807988184695255,-0.015616371778790805,0.06248512804700163,0.036661974962589286,0.042025188426903184,0.018950192980849503,0.01229837048955281,0.028103107069637236,-0.010533329845928991,0.005864621744876627,0.019893433584747856,0.033072204157762276,0.01942886566376129,0.007605079951296704,0.011178761892737447,0.006922273166567986,0.005220826294846961,0.023738789887201947,0.027896121370899214,0.026049248025762844,0.003518506308380222,0.013743333906079557,0.0053170026395430725,0.0079794343971264,0.022625687857639673,0.009090196237251345
9,1,0.13830487434162916,0.011384835910128977,0.06476153603361746,0.03045928461678703,-0.08795254001095645,-0.03100158833199082,0.053641442659438515,0.031256860186434234,-0.022662583469172548,0.013122962655381716,0.004447088004965875,0.028960279962975777,-0.011117493863257534,0.0067925154920467756,0.02171452081312787,0.03072511024030469,0.0035184489703196935,0.0007816561393611869,0.02001154101701002,0.004691992827870801,-0.004542783025217264,0.01702679916354583,0.019592483673971525,0.004763404948944509,-0.0024124245723230104,0.004870369542581191,0.003619106684919429,0.009156337988040292,0.005529974768878391,0.008479621127621722
9,2,0.15168488858219822,0.016019043490256978,0.06866931492930782,0.03714291656739777,-0.08487661136539947,-0.029395009967770447,0.05777829374252461,0.032454869496099846,-0.008636477318459986,0.012948303747841644,0.009401341641961831,0.02049298949067087,-0.011870797553113202,0.006928426728113687,0.02356710743456105,0.03127755561571245,0.006398101218813135,0.0018616537386245283,0.018876513321349667,0.006691192581687316,0.0031606746964175595,0.0161483583190168,0.023632463566354074,0.004329848285380205,0.0012445459077793815,0.011906007073410498,0.0024987700476953377,0.008513534237071225,0.0165029945747854,0.009131789707823319
9,4,0.13980166032167898,0.013463633331297865,0.06525327573680674,0.03490783023580743,-0.08786727651731747,-0.030762696103317465,0.055070257356282494,0.031293380123554836,-0.022807036364124074,0.012932778590047614,0.006202370220171061,0.020021581797818,-0.012511948584594947,0.006560304078586547,0.021651960171384495,0.030293819930879828,0.00398901545436705,0.00019144640489494592,0.02061579123517197,0.004612981195278569,-0.002065019851399067,0.016515613850935484,0.01873649081694998,0.004600735742642352,-0.003746750622109766,0.011650627685791127,0.002171867115944973,0.008892111952064026,0.008516560924954925,0.008787620476788029
9,5,0.1690264171178079,0.019561368064268277,0.07370705502262401,0.039000720520839735,-0.08310573374752699,-0.025940669578622202,0.06604826069852739,0.03366536320902521,0.006814115391005793,0.01764566873853564,0.010292854160494063,0.03640314446674544,-0.005200166675388869,0.007111672821719326,0.02269211921194168,0.03270354209482404,0.015245362225854894,0.005135851164940303,0.023182575091603992,0.00697556867354917,0.0031838113491815673,0.016587608023934115,0.02524921240895405,0.004775093329901472,0.009386515145168483,0.013044670986914798,0.005145333863512128,0.009052260972022,0.01512614432042865,0.01098528404327059
10,1,1.5240661642720137,0.18243531580290434,0.3414553921287043,0.007478741724907607,0.550696859276542,-0.030863003938145134,-0.02075135732564646,-0.030114754627258086,-0.024155819722043344,-0.02219250462777136,-0.01322350235527719,-0.03453697559052258,-0.04377897381734184,0.002234399001946926,-0.01017544021950208,0.03393184862928744,-0.010278470041086585,0.003983161900394954,-0.005643612660503597,-0.01861280645073816,0.0015615716458369127,-0.004791494260209433,-0.0014875394621125216,-0.0012345835420866358,-0.011350831041461,-0.0054707724526235155,-0.014965514538031098,-0.014129355236539399,-0.006400008938650368,-0.019605522945511343
10,2,1.5754657126691782,0.18884059185400587,0.3504578221501646,0.006475293210147956,0.5619270140767229,-0.02909158725096147,-0.02083103209796653,-0.0804689087817069,-0.023378413205001693,-0.021027088011077912,-0.012749473292271864,-0.035581309124033164,-0.043355402568572364,0.0025186631751338605,-0.010562432534674083,0.03023214711916444,-0.010628111636329995,-0.007820384006534894,-0.00584726887480415,-0.0172449037690654,0.0018890477651044254,-0.04515191730363113,-0.00014408826610317054,-0.002031789096419461,-0.010971192991746405,-0.0033700142683677136,-0.015079860267452637,-0.013485500674969593,-0.006248428965527431,-0.019768833414839173
10,4,1.5282984103053556,0.17756599753752997,0.33833120231819375,0.008214620504640033,0.5187171701542163,-0.030034510968971008,-0.021184903408688973,0.008139563800907058,-0.02489813296649407,-0.0212897292283734,-0.014017750639705583,-0.03452399916504249,-0.04225314612181703,0.0021867853146972905,0.0021336808123806634,0.03495870242032699,-0.012184935844183549,0.0014295784979278898,-0.004755875525011544,-0.018589137175667972,0.0014351218751479113,0.008039086549190761,-0.0030847307137927818,0.0015503497414395436,-0.011199084500391886,-0.007225380204450654,-0.014810060156590359,-0.01485403652323591,-0.006276047951856237,-0.02037944006377635
10,5,1.5206236046469022,0.11399454505046315,0.2957280372005218,0.012026477774503094,0.194534948639861,-0.03229051020312126,-0.023232964296951424,-0.027787403868353933,-0.02662836077785225,-0.012946068857676213,-0.005533844497682455,-0.024591521121361235,-0.040141843398202606,-0.007833715078317195,-0.01273610269352153,-0.0037876744815727916,-0.009395568350251824,0.003022069077015313,-0.010870462625905734,-0.016304516268812942,0.0005402886522460616,-0.05321894691129277,-0.0021712169173930943,-0.007533661263557737,-0.01420791820953991,-0.00371007884028998,-0.015688807150914533,-0.013964915501274882,-0.006614759539536638,-0.018112417074805442
11,1,0.11683961822691366,0.018962660298287175,0.059571440151114666,0.05165060295522093,0.05587050996001147,-0.027369749347393023,-0.0270492676840864,0.027246302572318457,-0.016823440931643247,-0.0035713458440112676,-0.008418757958308244,-0.020843077817523804,-0.009952231495119356,-0.005952897048851191,-0.01269176029804722,0.03386806596975129,-0.007956029031868685,0.004793944493788415,-0.007875945430055901,-0.001166589392892384,-0.0016620445136324878,0.021086363511289653,-0.0008942260335550915,-0.01811791457796394,0.009079885944381139,-0.0035606063655609596,-0.009899729872541414,-0.013415432098616372,-0.00249105888169592,-0.0046079262105784245
11,2,0.12570979978742175,0.016508838628649686,0.05578398684287618,0.05298690752444406,-0.06941252184852947,-0.028993250298349718,-0.029233926821575024,0.027684751291017506,-0.024335502236936164,-0.004519862036785273,-0.008888343435723567,-0.019707192826362734,-0.01031409879269121,-0.007528062681796149,-0.01621113243718238,0.030242669462446675,-0.008900646040491211,0.004617925092441767,-0.009732542423885814,-0.001690039985373567,-0.0020446126142908655,0.01982521259483353,-0.0030881103772721565,-0.021166367612499237,0.005680748611897898,-0.004894035663624921,-0.0041216012725003364,-0.004415933915365222,-0.003967365199218167,-0.005277512974418085
11,4,0.2242923992739793,0.1338252699838345,0.3439853421905025,0.033316641378689386,0.3421997519452358,-0.029677194769261495,-0.02172792947846956,0.023108096328663983,-0.026983432760975236,-0.014489892405063747,-0.015284458708557642,-0.023566706806818917,-0.02719290214998138,-0.0025625500015423962,-0.012921769478342959,0.052878273909845765,-0.027705647247500402,-0.012037575132703666,-0.008004022128519814,-0.0035669483014922547,0.0020917152307146597,0.022777664074113597,-0.013636200641293823,0.009519323629408317,0.006884171373053922,-0.008915795445863883,-0.014148554655632323,-0.020703893949972015,-0.0057790518416289995,-0.006443099932824438
11,5,0.13325890785826472,0.019016238546646382,0.059038746478817974,0.05526803711292379,-0.06555834458144938,-0.02799432892606569,-0.027114832547230197,0.028109927805234542,-0.012375788707490955,-0.0034542343820833216,-0.008646772929547663,-0.01801581258373914,-0.010046854391163183,-0.005310526702207663,-0.013361235961668286,0.03211104695771667,-0.00986130265246984,0.006028902753005424,-0.008284121287076705,-0.0015829563993540329,-0.0013847640411241732,0.024804469446377535,-0.00105643947665571,-0.019107166532788385,0.007244037533506132,-0.003626196344321032,-0.00248569032270387,-0.002356289664775564,-0.0026293580153839142,-0.004266851212265368
